WDIR_VECT,time,HUMIDITY,week_of_year
81.6,2022-02-26 00:00:00,73.6,9
104.1,2022-02-26 01:00:00,69.6,9
188.7,2022-02-26 02:00:00,68.4,9
144.5,2022-02-26 03:00:00,72.2,9
147.5,2022-02-26 04:00:00,73.2,9
83.2,2022-02-26 05:00:00,76.6,9
168.4,2022-02-26 06:00:00,77.8,9
0.0,2022-02-26 07:00:00,76.4,9
135.0,2022-02-26 08:00:00,66.4,9
127.1,2022-02-26 09:00:00,57.6,9
142.9,2022-02-26 10:00:00,48.5,9
44.2,2022-02-26 11:00:00,43.0,9
85.1,2022-02-26 12:00:00,45.5,9
122.1,2022-02-26 13:00:00,43.1,9
95.1,2022-02-26 14:00:00,32.4,9
128.8,2022-02-26 15:00:00,37.2,9
150.4,2022-02-26 16:00:00,60.9,9
111.6,2022-02-26 17:00:00,84.5,9
78.2,2022-02-26 18:00:00,89.9,9
77.3,2022-02-26 19:00:00,92.5,9
76.6,2022-02-26 20:00:00,92.0,9
46.2,2022-02-26 21:00:00,92.5,9
61.6,2022-02-26 22:00:00,93.3,9
88.9,2022-02-26 23:00:00,94.4,9
105.5,2022-02-27 00:00:00,95.1,9
109.7,2022-02-27 01:00:00,95.9,9
89.2,2022-02-27 02:00:00,94.8,9
103.7,2022-02-27 03:00:00,92.5,9
109.0,2022-02-27 04:00:00,94.9,9
116.8,2022-02-27 05:00:00,92.8,9
136.9,2022-02-27 06:00:00,95.3,9
159.3,2022-02-27 07:00:00,92.3,9
156.7,2022-02-27 08:00:00,93.4,9
158.8,2022-02-27 09:00:00,94.7,9
190.0,2022-02-27 10:00:00,79.4,9
225.2,2022-02-27 11:00:00,65.8,9
221.5,2022-02-27 12:00:00,64.0,9
57.6,2022-02-27 13:00:00,74.8,9
139.4,2022-02-27 14:00:00,73.8,9
82.0,2022-02-27 15:00:00,84.7,9
67.4,2022-02-27 16:00:00,83.7,9
56.2,2022-02-27 17:00:00,83.9,9
64.9,2022-02-27 18:00:00,92.4,9
78.9,2022-02-27 19:00:00,96.1,9
91.7,2022-02-27 20:00:00,96.1,9
93.6,2022-02-27 21:00:00,95.8,9
93.0,2022-02-27 22:00:00,95.1,9
109.7,2022-02-27 23:00:00,96.7,9
101.3,2022-02-28 00:00:00,96.9,9
70.0,2022-02-28 01:00:00,94.6,9
65.7,2022-02-28 02:00:00,94.5,9
59.3,2022-02-28 03:00:00,97.4,9
51.2,2022-02-28 04:00:00,98.0,9
32.7,2022-02-28 05:00:00,98.7,9
62.6,2022-02-28 06:00:00,98.7,9
96.5,2022-02-28 07:00:00,98.3,9
87.7,2022-02-28 08:00:00,98.1,9
118.3,2022-02-28 09:00:00,97.3,9
111.6,2022-02-28 10:00:00,95.8,9
115.1,2022-02-28 11:00:00,94.5,9
113.8,2022-02-28 12:00:00,92.8,9
119.3,2022-02-28 13:00:00,89.6,9
114.1,2022-02-28 14:00:00,88.9,9
110.5,2022-02-28 15:00:00,92.6,9
102.4,2022-02-28 16:00:00,91.2,9
72.5,2022-02-28 17:00:00,94.8,9
83.4,2022-02-28 18:00:00,95.4,9
40.4,2022-02-28 19:00:00,97.7,9
70.6,2022-02-28 20:00:00,97.9,9
87.4,2022-02-28 21:00:00,98.2,9
87.9,2022-02-28 22:00:00,97.4,9
100.0,2022-02-28 23:00:00,97.1,9
101.0,2022-03-01 00:00:00,96.9,9
87.4,2022-03-01 01:00:00,97.3,9
