ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,snw_dpth,MAX_TEMP,week_of_year
None, 268.0, 0.0, None, None,2019-09-10 00:00:00, 10.7, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-10 01:00:00, 10.5, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-10 02:00:00, 10.2, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-10 03:00:00, 9.7, None, 0.0, None,37
None, 268.0, 0.0, None, None,2019-09-10 04:00:00, 8.4, None, 0.0, None,37
None, 268.0, 0.0, None, None,2019-09-10 05:00:00, 7.9, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-10 06:00:00, 7.2, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-10 10:00:00, 5.1, None, 0.0, None,37
None, 269.0, 1.0, None, None,2019-09-10 12:00:00, 4.9, None, 0.0, None,37
None, 269.0, 1.0, None, None,2019-09-10 13:00:00, 5.0, None, 0.0, None,37
None, 268.0, 1.0, None, None,2019-09-10 14:00:00, 4.9, None, 0.0, None,37
None, None, None, 131.0, None,2019-09-10 16:00:00, None, None, None, None,37
None, 269.0, 0.0, None, None,2019-09-10 21:00:00, 8.9, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 00:00:00, 10.3, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-11 01:00:00, 9.9, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 02:00:00, 9.6, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 03:00:00, 8.8, None, 0.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 04:00:00, 8.2, None, 0.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 05:00:00, 7.6, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-11 06:00:00, 7.3, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 07:00:00, 7.3, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 11:00:00, 7.4, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 12:00:00, 6.9, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-11 13:00:00, 6.9, None, 1.0, None,37
None, 268.0, 0.0, None, None,2019-09-11 15:00:00, 7.1, None, 1.0, None,37
None, None, None, 137.0, None,2019-09-11 16:00:00, None, None, None, None,37
None, 269.0, 0.0, None, None,2019-09-11 22:00:00, 10.0, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-11 23:00:00, 11.2, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-12 00:00:00, 10.2, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-12 01:00:00, 10.7, None, 1.0, None,37
None, 269.0, 0.0, None, None,2019-09-12 03:00:00, 7.9, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-12 04:00:00, 7.5, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-12 06:00:00, 4.9, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-12 07:00:00, 5.2, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-12 08:00:00, 5.2, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-12 09:00:00, 4.9, None, 1.0, None,37
None, 269.0, 1.0, None, None,2019-09-12 10:00:00, 5.0, None, 1.0, None,37
