pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
771.0, 2.0, None, None,2019-09-10 00:00:00, 5.6, None, None,37
772.0, 2.0, None, None,2019-09-10 01:00:00, 5.2, None, None,37
773.0, 1.0, None, None,2019-09-10 02:00:00, 4.9, None, None,37
773.0, 1.0, None, None,2019-09-10 03:00:00, 4.9, None, None,37
773.0, 1.0, None, None,2019-09-10 04:00:00, 4.5, None, None,37
774.0, 1.0, None, None,2019-09-10 05:00:00, 4.2, None, None,37
777.0, 2.0, None, None,2019-09-10 06:00:00, 3.9, None, None,37
778.0, 1.0, None, None,2019-09-10 10:00:00, 3.8, None, None,37
778.0, 1.0, None, None,2019-09-10 12:00:00, 3.3, None, None,37
779.0, 1.0, None, None,2019-09-10 13:00:00, 3.0, None, None,37
779.0, 1.0, None, None,2019-09-10 14:00:00, 2.7, None, None,37
779.0, 0.0, None, None,2019-09-10 21:00:00, 4.6, None, None,37
779.0, 0.0, None, None,2019-09-11 00:00:00, 3.9, None, None,37
779.0, 0.0, None, None,2019-09-11 01:00:00, 3.9, None, None,37
779.0, 0.0, None, None,2019-09-11 02:00:00, 3.2, None, None,37
779.0, 0.0, None, None,2019-09-11 03:00:00, 2.4, None, None,37
780.0, 0.0, None, None,2019-09-11 04:00:00, 2.1, None, None,37
779.0, 0.0, None, None,2019-09-11 05:00:00, 2.1, None, None,37
779.0, 0.0, None, None,2019-09-11 06:00:00, 1.7, None, None,37
780.0, 0.0, None, None,2019-09-11 07:00:00, 1.7, None, None,37
780.0, 0.0, None, None,2019-09-11 11:00:00, 1.9, None, None,37
780.0, 0.0, None, None,2019-09-11 12:00:00, 1.9, None, None,37
780.0, 0.0, None, None,2019-09-11 13:00:00, 2.0, None, None,37
780.0, 0.0, None, None,2019-09-11 15:00:00, 2.6, None, None,37
780.0, 0.0, None, None,2019-09-11 22:00:00, 5.3, None, None,37
