RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year,PRECIP_DETECTOR_RATIO,mslp
, None, None, None,0.652,95.2, None, None, None, None, None, None, None, None, None, None, None, None,14.56, None, None, None, None,69.02, None, None, None, None,2016-08-12 00:00:00, None,33,,
, None, None, None,2.436,79.8, None, None, None, None, None, None, None, None, None, None, None, None,13.89, None, None, None, None,30.94, None, None, None, None,2016-08-12 01:00:00, None,33,,
, None, None, None,5.762,68.03, None, None, None, None, None, None, None, None, None, None, None, None,12.87, None, None, None, None,15.41, None, None, None, None,2016-08-12 02:00:00, None,33,,
, None, None, None,5.315,69.25, None, None, None, None, None, None, None, None, None, None, None, None,12.69, None, None, None, None,9.7, None, None, None, None,2016-08-12 03:00:00, None,33,,
, None, None, None,3.981,69.13, None, None, None, None, None, None, None, None, None, None, None, None,12.21, None, None, None, None,8.79, None, None, None, None,2016-08-12 04:00:00, None,33,,
, None, None, None,4.606,67.52, None, None, None, None, None, None, None, None, None, None, None, None,12.05, None, None, None, None,6.488, None, None, None, None,2016-08-12 05:00:00, None,33,,
, None, None, None,5.075,65.88, None, None, None, None, None, None, None, None, None, None, None, None,11.81, None, None, None, None,8.89, None, None, None, None,2016-08-12 06:00:00, None,33,,
, None, None, None,3.22,65.35, None, None, None, None, None, None, None, None, None, None, None, None,11.78, None, None, None, None,12.22, None, None, None, None,2016-08-12 07:00:00, None,33,,
, None, None, None,0.837,65.39, None, None, None, None, None, None, None, None, None, None, None, None,12.36, None, None, None, None,58.82, None, None, None, None,2016-08-12 08:00:00, None,33,,
, None, None, None,1.035,235.0, None, None, None, None, None, None, None, None, None, None, None, None,13.97, None, None, None, None,52.3, None, None, None, None,2016-08-12 09:00:00, None,33,,
, None, None, None,3.528,225.6, None, None, None, None, None, None, None, None, None, None, None, None,14.41, None, None, None, None,22.87, None, None, None, None,2016-08-12 10:00:00, None,33,,
, None, None, None,5.05,224.2, None, None, None, None, None, None, None, None, None, None, None, None,15.94, None, None, None, None,24.19, None, None, None, None,2016-08-12 11:00:00, None,33,,
, None, None, None,6.649,199.7, None, None, None, None, None, None, None, None, None, None, None, None,21.64, None, None, None, None,23.42, None, None, None, None,2016-08-12 12:00:00, None,33,,
, None, None, None,4.009,250.9, None, None, None, None, None, None, None, None, None, None, None, None,24.47, None, None, None, None,40.51, None, None, None, None,2016-08-12 13:00:00, None,33,,
, None, None, None,5.198,244.8, None, None, None, None, None, None, None, None, None, None, None, None,25.81, None, None, None, None,33.68, None, None, None, None,2016-08-12 14:00:00, None,33,,
, None, None, None,4.56,274.4, None, None, None, None, None, None, None, None, None, None, None, None,26.22, None, None, None, None,34.66, None, None, None, None,2016-08-12 15:00:00, None,33,,
, None, None, None,4.83,257.6, None, None, None, None, None, None, None, None, None, None, None, None,25.3, None, None, None, None,33.77, None, None, None, None,2016-08-12 16:00:00, None,33,,
, None, None, None,5.562,280.3, None, None, None, None, None, None, None, None, None, None, None, None,21.66, None, None, None, None,25.84, None, None, None, None,2016-08-12 17:00:00, None,33,,
, None, None, None,4.132,290.5, None, None, None, None, None, None, None, None, None, None, None, None,21.42, None, None, None, None,31.21, None, None, None, None,2016-08-12 18:00:00, None,33,,
, None, None, None,3.399,299.4, None, None, None, None, None, None, None, None, None, None, None, None,20.65, None, None, None, None,34.5, None, None, None, None,2016-08-12 19:00:00, None,33,,
, None, None, None,2.91,261.5, None, None, None, None, None, None, None, None, None, None, None, None,19.02, None, None, None, None,33.22, None, None, None, None,2016-08-12 20:00:00, None,33,,
, None, None, None,3.233,244.5, None, None, None, None, None, None, None, None, None, None, None, None,17.67, None, None, None, None,17.27, None, None, None, None,2016-08-12 21:00:00, None,33,,
, None, None, None,4.186,197.3, None, None, None, None, None, None, None, None, None, None, None, None,17.44, None, None, None, None,20.2, None, None, None, None,2016-08-12 22:00:00, None,33,,
, None, None, None,0.781,80.1, None, None, None, None, None, None, None, None, None, None, None, None,16.99, None, None, None, None,67.72, None, None, None, None,2016-08-12 23:00:00, None,33,,
, None, None, None,7.98,65.24, None, None, None, None, None, None, None, None, None, None, None, None,15.71, None, None, None, None,7.74, None, None, None, None,2016-08-13 00:00:00, None,33,,
, None, None, None,9.79,61.29, None, None, None, None, None, None, None, None, None, None, None, None,14.88, None, None, None, None,8.99, None, None, None, None,2016-08-13 01:00:00, None,33,,
, None, None, None,10.84,58.9, None, None, None, None, None, None, None, None, None, None, None, None,14.5, None, None, None, None,9.44, None, None, None, None,2016-08-13 02:00:00, None,33,,
, None, None, None,10.55,60.47, None, None, None, None, None, None, None, None, None, None, None, None,14.05, None, None, None, None,10.73, None, None, None, None,2016-08-13 03:00:00, None,33,,
, None, None, None,10.99,59.55, None, None, None, None, None, None, None, None, None, None, None, None,13.59, None, None, None, None,9.5, None, None, None, None,2016-08-13 04:00:00, None,33,,
, None, None, None,12.63,61.88, None, None, None, None, None, None, None, None, None, None, None, None,13.24, None, None, None, None,8.98, None, None, None, None,2016-08-13 05:00:00, None,33,,
