wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
294.0, None, None,0.0, None,0.4, None,-4.7, None, None, None,89.0,2018-03-05 00:00:00,10,,,,,,
9.0, None, None,0.0, None,6.4, None,-4.8, None, None, None,87.0,2018-03-05 01:00:00,10,,,,,,
44.0, None, None,0.0, None,7.2, None,-4.9, None, None, None,84.0,2018-03-05 02:00:00,10,,,,,,
47.0, None, None,0.0, None,6.2, None,-5.1, None, None, None,87.0,2018-03-05 03:00:00,10,,,,,,
69.0, None, None,0.0, None,2.0, None,-5.0, None, None, None,89.0,2018-03-05 04:00:00,10,,,,,,
71.0, None, None,0.0, None,0.0, None,-5.0, None, None, None,89.0,2018-03-05 05:00:00,10,,,,,,
56.0, None, None,0.0, None,0.2, None,-5.2, None, None, None,88.0,2018-03-05 06:00:00,10,,,,,,
59.0, None, None,0.0, None,5.5, None,-4.9, None, None, None,86.0,2018-03-05 07:00:00,10,,,,,,
90.0, None, None,0.0, None,7.0, None,-4.0, None, None, None,83.0,2018-03-05 08:00:00,10,,,,,,
88.0, None, None,0.0, None,6.9, None,-3.3, None, None, None,78.0,2018-03-05 09:00:00,10,,,,,,
118.0, None, None,0.0, None,3.3, None,-2.4, None, None, None,77.0,2018-03-05 10:00:00,10,,,,,,
73.0, None, None,0.2, None,3.9, None,-2.0, None, None, None,77.0,2018-03-05 11:00:00,10,,,,,,
112.0, None, None,0.0, None,5.1, None,-2.5, None, None, None,75.0,2018-03-05 12:00:00,10,,,,,,
94.0, None, None,0.0, None,5.6, None,-1.9, None, None, None,76.0,2018-03-05 13:00:00,10,,,,,,
106.0, None, None,0.0, None,1.0, None,-2.0, None, None, None,79.0,2018-03-05 14:00:00,10,,,,,,
183.0, None, None,0.2, None,1.3, None,-1.8, None, None, None,84.0,2018-03-05 15:00:00,10,,,,,,
181.0, None, None,0.0, None,0.3, None,-2.0, None, None, None,89.0,2018-03-05 16:00:00,10,,,,,,
97.0, None, None,0.0, None,0.0, None,-2.7, None, None, None,92.0,2018-03-05 17:00:00,10,,,,,,
28.0, None, None,0.0, None,3.0, None,-3.3, None, None, None,91.0,2018-03-05 18:00:00,10,,,,,,
20.0, None, None,0.0, None,1.8, None,-3.2, None, None, None,91.0,2018-03-05 19:00:00,10,,,,,,
148.0, None, None,0.0, None,0.0, None,-3.4, None, None, None,91.0,2018-03-05 20:00:00,10,,,,,,
311.0, None, None,0.0, None,0.0, None,-3.6, None, None, None,92.0,2018-03-05 21:00:00,10,,,,,,
41.0, None, None,0.0, None,1.8, None,-3.5, None, None, None,93.0,2018-03-05 22:00:00,10,,,,,,
4.0, None, None,0.0, None,0.0, None,-3.5, None, None, None,93.0,2018-03-05 23:00:00,10,,,,,,
52.0, None, None,0.0, None,2.7, None,-3.2, None, None, None,92.0,2018-03-06 00:00:00,10,,,,,,
259.0, None, None,0.0, None,1.8, None,-3.7, None, None, None,95.0,2018-03-06 01:00:00,10,,,,,,
318.0, None, None,0.0, None,0.1, None,-3.5, None, None, None,94.0,2018-03-06 02:00:00,10,,,,,,
321.0, None, None,0.0, None,0.0, None,-3.4, None, None, None,94.0,2018-03-06 03:00:00,10,,,,,,
270.0, None, None,0.0, None,1.4, None,-3.1, None, None, None,93.0,2018-03-06 04:00:00,10,,,,,,
305.0, None, None,0.0, None,3.8, None,-3.2, None, None, None,93.0,2018-03-06 05:00:00,10,,,,,,
74.0, None, None,0.0, None,0.1, None,-3.5, None, None, None,94.0,2018-03-06 06:00:00,10,,,,,,
288.0, None, None,0.0, None,0.2, None,-3.4, None, None, None,94.0,2018-03-06 07:00:00,10,,,,,,
298.0, None, None,0.0, None,0.8, None,-2.5, None, None, None,94.0,2018-03-06 08:00:00,10,,,,,,
130.0, None, None,0.0, None,3.1, None,-0.5, None, None, None,83.0,2018-03-06 09:00:00,10,,,,,,
136.0, None, None,0.6, None,4.1, None,0.9, None, None, None,79.0,2018-03-06 10:00:00,10,,,,,,
123.0, None, None,0.6, None,5.6, None,2.7, None, None, None,70.0,2018-03-06 11:00:00,10,,,,,,
99.0, None, None,0.8, None,6.3, None,3.1, None, None, None,71.0,2018-03-06 12:00:00,10,,,,,,
104.0, None, None,0.0, None,6.1, None,3.1, None, None, None,73.0,2018-03-06 13:00:00,10,,,,,,
147.0, None, None,0.0, None,3.4, None,4.4, None, None, None,67.0,2018-03-06 14:00:00,10,,,,,,
140.0, None, None,0.0, None,5.7, None,5.2, None, None, None,67.0,2018-03-06 15:00:00,10,,,,,,
92.0, None, None,0.0, None,2.6, None,5.2, None, None, None,62.0,2018-03-06 16:00:00,10,,,,,,
248.0, None, None,0.0, None,0.1, None,1.8, None, None, None,71.0,2018-03-06 17:00:00,10,,,,,,
37.0, None, None,0.0, None,3.8, None,0.5, None, None, None,69.0,2018-03-06 18:00:00,10,,,,,,
357.0, None, None,0.0, None,3.6, None,0.5, None, None, None,65.0,2018-03-06 19:00:00,10,,,,,,
259.0, None, None,0.0, None,1.3, None,0.2, None, None, None,70.0,2018-03-06 20:00:00,10,,,,,,
292.0, None, None,0.0, None,0.0, None,-0.1, None, None, None,68.0,2018-03-06 21:00:00,10,,,,,,
239.0, None, None,0.0, None,0.0, None,-0.2, None, None, None,75.0,2018-03-06 22:00:00,10,,,,,,
271.0, None, None,0.0, None,0.0, None,-0.4, None, None, None,76.0,2018-03-06 23:00:00,10,,,,,,
280.0, None, None,0.0, None,0.0, None,-1.0, None, None, None,75.0,2018-03-07 00:00:00,10,,,,,,
19.0, None, None,0.0, None,1.6, None,-1.5, None, None, None,78.0,2018-03-07 01:00:00,10,,,,,,
351.0, None, None,0.0, None,0.3, None,-1.6, None, None, None,82.0,2018-03-07 02:00:00,10,,,,,,
53.0, None, None,0.0, None,1.1, None,-1.8, None, None, None,82.0,2018-03-07 03:00:00,10,,,,,,
