time,tasmin,tasmax,pcp,week_of_year
2017-05-21,4.6,16.8,0.0,21
2017-05-22,4.2,14.9,0.0,21
2017-05-23,-1.4,10.2,9.5,21
2017-05-24,-1.0,13.7,2.9,21
2017-05-25,0.0,15.6,0.0,21
2017-05-26,3.5,18.2,0.3,21
2017-05-27,3.2,19.3,0.3,21
