AirTemp,ONE_DAY_PRECIPITATION,MIN_TEMP,Snow_WE,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year
4.0, 5.0, -0.2, 274.1,2022-01-22 00:00:00, 113.0, 4.5,4
4.5, None, None, 274.1,2022-01-22 00:15:00, 113.0, None,4
4.2, None, None, 274.1,2022-01-22 00:30:00, 113.0, None,4
4.3, None, None, 274.1,2022-01-22 00:45:00, 113.0, None,4
4.3, None, None, 274.1,2022-01-22 01:00:00, 113.0, None,4
3.8, None, None, 274.1,2022-01-22 01:15:00, 113.0, None,4
4.0, None, None, 274.1,2022-01-22 01:30:00, 113.0, None,4
4.5, None, None, 274.1,2022-01-22 01:45:00, 113.0, None,4
4.3, None, None, 274.1,2022-01-22 02:00:00, 113.0, None,4
4.3, None, None, 274.1,2022-01-22 02:15:00, 113.0, None,4
4.2, None, None, 273.0,2022-01-22 02:30:00, 112.0, None,4
4.2, None, None, 274.1,2022-01-22 02:45:00, 112.0, None,4
4.3, None, None, 274.1,2022-01-22 03:00:00, 112.0, None,4
4.0, None, None, 274.1,2022-01-22 03:15:00, 112.0, None,4
3.9, None, None, 274.1,2022-01-22 03:30:00, 112.0, None,4
3.9, None, None, 273.0,2022-01-22 03:45:00, 112.0, None,4
3.6, None, None, 273.0,2022-01-22 04:00:00, 112.0, None,4
3.8, None, None, 273.0,2022-01-22 04:15:00, 112.0, None,4
3.5, None, None, 273.0,2022-01-22 04:30:00, 111.0, None,4
3.4, None, None, 273.0,2022-01-22 04:45:00, 111.0, None,4
3.3, None, None, 274.1,2022-01-22 05:00:00, 111.0, None,4
3.3, None, None, 274.1,2022-01-22 05:15:00, 111.0, None,4
2.9, None, None, 274.1,2022-01-22 05:30:00, 111.0, None,4
3.0, None, None, 273.0,2022-01-22 05:45:00, 111.0, None,4
3.2, None, None, 274.1,2022-01-22 06:00:00, 111.0, None,4
2.7, None, None, 273.0,2022-01-22 06:15:00, 111.0, None,4
2.8, None, None, 273.0,2022-01-22 06:30:00, 110.0, None,4
2.6, None, None, 273.0,2022-01-22 06:45:00, 110.0, None,4
2.7, None, None, 273.0,2022-01-22 07:00:00, 110.0, None,4
2.6, None, None, 273.0,2022-01-22 07:15:00, 110.0, None,4
2.9, None, None, 273.0,2022-01-22 07:30:00, 109.0, None,4
2.7, None, None, 273.0,2022-01-22 07:45:00, 109.0, None,4
2.9, None, None, 273.0,2022-01-22 08:00:00, 109.0, None,4
3.1, None, None, 273.0,2022-01-22 08:15:00, 109.0, None,4
