WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
60.2, 13.9, 0.232998,2019-06-11 00:00:00, 12.93,24
52.2, 12.9, 0.544,2019-06-11 01:00:00, 12.34,24
62.7, 12.3, 0.323,2019-06-11 02:00:00, 11.67,24
52.1, 11.7, 0.280999,2019-06-11 03:00:00, 11.12,24
51.6, 11.1, 0.377999,2019-06-11 04:00:00, 10.68,24
54.7, 10.7, 1.168,2019-06-11 05:00:00, 10.99,24
39.3, 11.0, 1.47,2019-06-11 06:00:00, 11.93,24
47.2, 11.9, 0.680998,2019-06-11 07:00:00, 12.95,24
40.2, 13.0, 0.809,2019-06-11 08:00:00, 15.93,24
253.6, 15.9, 2.645,2019-06-11 09:00:00, 18.89,24
254.2, 18.9, 4.377,2019-06-11 10:00:00, 20.9,24
259.5, 20.9, 5.864,2019-06-11 11:00:00, 22.82,24
256.1, 22.8, 5.504,2019-06-11 12:00:00, 24.33,24
253.7, 24.3, 4.491,2019-06-11 13:00:00, 24.96,24
256.4, 25.0, 4.38,2019-06-11 14:00:00, 26.05,24
255.3, 26.1, 3.193,2019-06-11 15:00:00, 26.22,24
249.3, 26.2, 4.471,2019-06-11 16:00:00, 26.96,24
249.4, 27.0, 3.88,2019-06-11 17:00:00, 26.59,24
244.7, 26.6, 2.699,2019-06-11 18:00:00, 25.83,24
241.1, 25.8, 3.308,2019-06-11 19:00:00, 25.69,24
245.2, 25.7, 1.256,2019-06-11 20:00:00, 22.62,24
219.7, 22.6, 0.760999,2019-06-11 21:00:00, 19.94,24
222.2, 19.9, 0.814998,2019-06-11 22:00:00, 18.37,24
235.0, 18.4, 0.175999,2019-06-11 23:00:00, 16.74,24
271.5, 16.7, 0.316,2019-06-12 00:00:00, 15.63,24
213.5, 15.6, 0.342,2019-06-12 01:00:00, 14.93,24
152.8, 14.9, 0.083999,2019-06-12 02:00:00, 14.12,24
53.5, 14.1, 0.123,2019-06-12 03:00:00, 13.62,24
113.7, 13.6, 0.115,2019-06-12 04:00:00, 13.01,24
124.6, 13.0, 0.432,2019-06-12 05:00:00, 12.93,24
58.9, 12.9, 0.500998,2019-06-12 06:00:00, 14.1,24
48.2, 14.1, 0.331,2019-06-12 07:00:00, 16.75,24
22.3, 16.8, 2.784,2019-06-12 08:00:00, 19.24,24
259.9, 19.2, 4.503,2019-06-12 09:00:00, 20.86,24
257.1, 20.9, 5.288,2019-06-12 10:00:00, 22.47,24
257.7, 22.5, 4.901,2019-06-12 11:00:00, 22.95,24
259.4, 23.0, 4.49,2019-06-12 12:00:00, 24.81,24
258.3, 24.8, 4.482,2019-06-12 13:00:00, 25.73,24
255.5, 25.7, 3.594,2019-06-12 14:00:00, 26.93,24
249.4, 26.9, 2.537,2019-06-12 15:00:00, 28.41,24
242.4, 28.4, 2.253,2019-06-12 16:00:00, 29.06,24
235.8, 29.1, 2.614,2019-06-12 17:00:00, 26.71,24
238.4, 26.7, 1.414,2019-06-12 18:00:00, 26.39,24
229.7, 26.4, 0.228,2019-06-12 19:00:00, 25.68,24
229.1, 25.7, 0.294999,2019-06-12 20:00:00, 22.35,24
230.1, 22.4, 0.150998,2019-06-12 21:00:00, 19.82,24
56.2, 19.8, 0.108,2019-06-12 22:00:00, 17.98,24
45.2, 18.0, 0.813,2019-06-12 23:00:00, 17.17,24
62.2, 17.2, 0.331,2019-06-13 00:00:00, 16.62,24
70.2, 16.6, 0.386,2019-06-13 01:00:00, 15.58,24
60.3, 15.6, 0.731,2019-06-13 02:00:00, 14.89,24
56.0, 14.9, 0.998,2019-06-13 03:00:00, 14.96,24
48.7, 15.0, 1.707,2019-06-13 04:00:00, 14.71,24
48.3, 14.7, 0.165998,2019-06-13 05:00:00, 14.25,24
56.6, 14.3, 1.247,2019-06-13 06:00:00, 15.09,24
47.1, 15.1, 2.401,2019-06-13 07:00:00, 16.76,24
46.7, 16.8, 2.294,2019-06-13 08:00:00, 18.83,24
45.8, 18.8, 0.686999,2019-06-13 09:00:00, 20.4,24
47.2, 20.4, 1.258,2019-06-13 10:00:00, 23.36,24
50.2, 23.4, 1.281,2019-06-13 11:00:00, 26.19,24
57.4, 26.2, 0.435,2019-06-13 12:00:00, 28.95,24
12.2, 29.0, 0.744,2019-06-13 13:00:00, 29.18,24
100.6, 29.2, 0.565998,2019-06-13 14:00:00, 28.85,24
43.7, 28.9, 1.217,2019-06-13 15:00:00, 32.48,24
215.8, 32.5, 2.116,2019-06-13 16:00:00, 28.97,24
225.7, 29.0, 1.237,2019-06-13 17:00:00, 23.93,24
110.3, 23.9, 1.35,2019-06-13 18:00:00, 22.33,24
60.4, 22.3, 0.662,2019-06-13 19:00:00, 22.61,24
77.3, 22.6, 1.358,2019-06-13 20:00:00, 21.17,24
70.4, 21.2, 1.094,2019-06-13 21:00:00, 20.64,24
95.1, 20.6, 0.386,2019-06-13 22:00:00, 18.48,24
101.5, 18.5, 0.481999,2019-06-13 23:00:00, 17.36,24
129.4, 17.4, 0.950999,2019-06-14 00:00:00, 16.42,24
69.5, 16.4, 0.467,2019-06-14 01:00:00, 15.59,24
83.2, 15.6, 0.375999,2019-06-14 02:00:00, 14.66,24
218.5, 14.7, 0.317999,2019-06-14 03:00:00, 14.16,24
246.7, 14.2, 0.238998,2019-06-14 04:00:00, 13.39,24
57.6, 13.4, 0.224998,2019-06-14 05:00:00, 13.4,24
33.7, 13.4, 1.177,2019-06-14 06:00:00, 14.69,24
44.6, 14.7, 3.409,2019-06-14 07:00:00, 18.5,24
267.2, 18.5, 5.921,2019-06-14 08:00:00, 20.84,24
258.2, 20.8, 5.732,2019-06-14 09:00:00, 22.61,24
258.4, 22.6, 5.403,2019-06-14 10:00:00, 24.98,24
248.8, 25.0, 4.737,2019-06-14 11:00:00, 26.67,24
249.0, 26.7, 3.859,2019-06-14 12:00:00, 27.69,24
254.5, 27.7, 6.44,2019-06-14 13:00:00, 29.7,24
247.6, 29.7, 6.414,2019-06-14 14:00:00, 30.04,24
244.8, 30.0, 6.812,2019-06-14 15:00:00, 30.49,24
245.9, 30.5, 5.42,2019-06-14 16:00:00, 31.23,24
235.0, 31.2, 5.972,2019-06-14 17:00:00, 29.76,24
246.2, 29.8, 4.867,2019-06-14 18:00:00, 28.18,24
247.4, 28.2, 1.888,2019-06-14 19:00:00, 27.4,24
238.9, 27.4, 0.275,2019-06-14 20:00:00, 23.8,24
182.4, 23.8, 0.533999,2019-06-14 21:00:00, 21.76,24
215.3, 21.8, 0.404,2019-06-14 22:00:00, 19.61,24
241.8, 19.6, 0.377999,2019-06-14 23:00:00, 18.35,24
58.8, 18.4, 0.368999,2019-06-15 00:00:00, 17.91,24
69.8, 17.9, 0.261999,2019-06-15 01:00:00, 17.15,24
66.4, 17.2, 0.549,2019-06-15 02:00:00, 16.6,24
59.7, 16.6, 0.231998,2019-06-15 03:00:00, 15.98,24
58.8, 16.0, 0.010998,2019-06-15 04:00:00, 15.55,24
31.6, 15.6, 0.192,2019-06-15 05:00:00, 15.5,24
50.0, 15.5, 0.103,2019-06-15 06:00:00, 16.53,24
43.3, 16.5, 1.803,2019-06-15 07:00:00, 19.25,24
256.5, 19.3, 4.653,2019-06-15 08:00:00, 20.48,24
256.1, 20.5, 3.919,2019-06-15 09:00:00, 21.33,24
252.3, 21.3, 2.476,2019-06-15 10:00:00, 22.21,24
257.3, 22.2, 0.388998,2019-06-15 11:00:00, 24.28,24
40.4, 24.3, 1.229,2019-06-15 12:00:00, 26.25,24
50.7, 26.3, 2.35,2019-06-15 13:00:00, 28.62,24
47.4, 28.6, 4.049,2019-06-15 14:00:00, 29.21,24
45.5, 29.2, 1.972,2019-06-15 15:00:00, 30.84,24
13.5, 30.8, 1.702,2019-06-15 16:00:00, 30.65,24
299.1, 30.7, 2.996,2019-06-15 17:00:00, 30.72,24
252.4, 30.7, 1.986,2019-06-15 18:00:00, 30.67,24
6.7, 30.7, 2.31,2019-06-15 19:00:00, 29.0,24
34.4, 29.0, 0.247998,2019-06-15 20:00:00, 25.44,24
214.4, 25.4, 0.048999,2019-06-15 21:00:00, 21.92,24
124.3, 21.9, 0.065999,2019-06-15 22:00:00, 19.92,24
192.8, 19.9, 0.395,2019-06-15 23:00:00, 18.49,24
62.7, 18.5, 0.321999,2019-06-16 00:00:00, 17.24,24
57.5, 17.2, 0.347999,2019-06-16 01:00:00, 16.25,24
57.9, 16.3, 0.296999,2019-06-16 02:00:00, 15.4,24
58.4, 15.4, 0.261999,2019-06-16 03:00:00, 14.66,24
54.0, 14.7, 0.046,2019-06-16 04:00:00, 13.9,24
41.4, 13.9, 0.312,2019-06-16 05:00:00, 13.58,24
53.1, 13.6, 1.045,2019-06-16 06:00:00, 14.71,24
46.2, 14.7, 0.614,2019-06-16 07:00:00, 16.99,24
48.9, 17.0, 3.287,2019-06-16 08:00:00, 20.73,24
252.6, 20.7, 4.651,2019-06-16 09:00:00, 22.22,24
258.7, 22.2, 6.101,2019-06-16 10:00:00, 23.58,24
255.9, 23.6, 4.893,2019-06-16 11:00:00, 25.58,24
253.2, 25.6, 4.983,2019-06-16 12:00:00, 26.7,24
258.4, 26.7, 3.428,2019-06-16 13:00:00, 29.65,24
248.9, 29.7, 2.273,2019-06-16 14:00:00, 31.12,24
251.7, 31.1, 3.357,2019-06-16 15:00:00, 31.86,24
253.4, 31.9, 3.276,2019-06-16 16:00:00, 30.78,24
252.0, 30.8, 3.424,2019-06-16 17:00:00, 28.88,24
252.1, 28.9, 1.38,2019-06-16 18:00:00, 28.31,24
236.8, 28.3, 0.034,2019-06-16 19:00:00, 25.78,24
42.4, 25.8, None,2019-06-16 20:00:00, 23.64,24
50.2, 23.6, 0.043,2019-06-16 21:00:00, 22.71,24
55.4, 22.7, 0.068,2019-06-16 22:00:00, 20.89,24
49.9, 20.9, 0.521,2019-06-16 23:00:00, 19.6,24
61.5, 19.6, 1.155,2019-06-17 00:00:00, 19.09,24
54.2, 19.1, 0.172,2019-06-17 01:00:00, 19.59,24
49.8, 19.6, 0.651,2019-06-17 02:00:00, 18.58,24
56.8, 18.6, 1.1,2019-06-17 03:00:00, 18.38,24
53.0, 18.4, 0.768998,2019-06-17 04:00:00, 18.91,24
83.3, 18.9, 0.333,2019-06-17 05:00:00, 18.51,24
60.9, 18.5, 0.453999,2019-06-17 06:00:00, 18.38,24
54.3, 18.4, 0.517,2019-06-17 07:00:00, 18.72,24
48.6, 18.7, 2.452,2019-06-17 08:00:00, 20.22,24
45.7, 20.2, 2.263,2019-06-17 09:00:00, 24.64,24
60.1, 24.6, 2.763,2019-06-17 10:00:00, 26.42,24
61.4, 26.4, 2.804,2019-06-17 11:00:00, 27.9,24
55.7, 27.9, 4.606,2019-06-17 12:00:00, 28.56,24
39.0, 28.6, 3.853,2019-06-17 13:00:00, 29.0,24
21.8, 29.0, 1.31,2019-06-17 14:00:00, 25.76,24
250.8, 25.8, 5.734,2019-06-17 15:00:00, 28.19,24
246.2, 28.2, 1.701,2019-06-17 16:00:00, 27.55,24
250.0, 27.6, 1.539,2019-06-17 17:00:00, 26.85,24
62.3, 26.9, 2.552,2019-06-17 18:00:00, 25.54,24
53.4, 25.5, 2.252,2019-06-17 19:00:00, 25.43,24
97.9, 25.4, 1.726,2019-06-17 20:00:00, 23.84,24
92.2, 23.8, 1.727,2019-06-17 21:00:00, 22.33,24
99.0, 22.3, 1.277,2019-06-17 22:00:00, 21.49,24
115.0, 21.5, 1.151,2019-06-17 23:00:00, 20.33,24
