WDIR_VECT,time,TEMP_MEAN,week_of_year
42.3,2019-06-11 00:00:00,16.7,24
9.1,2019-06-11 01:00:00,15.4,24
354.9,2019-06-11 02:00:00,15.2,24
358.6,2019-06-11 03:00:00,15.1,24
2.2,2019-06-11 04:00:00,15.1,24
8.1,2019-06-11 05:00:00,14.3,24
2.2,2019-06-11 06:00:00,13.8,24
12.5,2019-06-11 07:00:00,15.1,24
29.5,2019-06-11 08:00:00,17.0,24
15.3,2019-06-11 09:00:00,18.2,24
248.3,2019-06-11 10:00:00,20.1,24
255.7,2019-06-11 11:00:00,21.5,24
265.8,2019-06-11 12:00:00,22.1,24
264.0,2019-06-11 13:00:00,22.6,24
263.5,2019-06-11 14:00:00,23.8,24
271.1,2019-06-11 15:00:00,24.7,24
265.8,2019-06-11 16:00:00,26.0,24
278.8,2019-06-11 17:00:00,26.8,24
279.5,2019-06-11 18:00:00,27.1,24
279.1,2019-06-11 19:00:00,27.2,24
289.0,2019-06-11 20:00:00,25.3,24
286.4,2019-06-11 21:00:00,24.2,24
16.2,2019-06-11 22:00:00,23.1,24
15.2,2019-06-11 23:00:00,22.6,24
355.9,2019-06-12 00:00:00,21.3,24
349.8,2019-06-12 01:00:00,21.1,24
348.3,2019-06-12 02:00:00,21.1,24
16.9,2019-06-12 03:00:00,20.4,24
359.6,2019-06-12 04:00:00,19.1,24
5.3,2019-06-12 05:00:00,18.7,24
5.7,2019-06-12 06:00:00,18.4,24
355.6,2019-06-12 07:00:00,18.4,24
62.9,2019-06-12 08:00:00,20.3,24
86.2,2019-06-12 09:00:00,22.4,24
216.8,2019-06-12 10:00:00,24.7,24
324.7,2019-06-12 11:00:00,25.7,24
254.7,2019-06-12 12:00:00,26.8,24
8.1,2019-06-12 13:00:00,27.4,24
265.7,2019-06-12 14:00:00,27.2,24
268.7,2019-06-12 15:00:00,28.1,24
269.8,2019-06-12 16:00:00,28.0,24
282.3,2019-06-12 17:00:00,27.1,24
248.9,2019-06-12 18:00:00,30.0,24
8.4,2019-06-12 19:00:00,29.8,24
264.9,2019-06-12 20:00:00,29.2,24
4.7,2019-06-12 21:00:00,27.6,24
330.3,2019-06-12 22:00:00,26.2,24
8.6,2019-06-12 23:00:00,23.4,24
2.9,2019-06-13 00:00:00,22.3,24
351.9,2019-06-13 01:00:00,21.7,24
354.7,2019-06-13 02:00:00,21.2,24
293.9,2019-06-13 03:00:00,21.1,24
33.2,2019-06-13 04:00:00,19.8,24
167.5,2019-06-13 05:00:00,19.1,24
169.2,2019-06-13 06:00:00,18.2,24
135.7,2019-06-13 07:00:00,18.3,24
160.2,2019-06-13 08:00:00,18.9,24
135.8,2019-06-13 09:00:00,19.5,24
7.4,2019-06-13 10:00:00,20.5,24
150.6,2019-06-13 11:00:00,21.5,24
189.2,2019-06-13 12:00:00,22.4,24
176.8,2019-06-13 13:00:00,23.2,24
178.1,2019-06-13 14:00:00,22.6,24
12.2,2019-06-13 15:00:00,21.9,24
183.4,2019-06-13 16:00:00,22.2,24
189.1,2019-06-13 17:00:00,22.4,24
188.7,2019-06-13 18:00:00,22.7,24
14.5,2019-06-13 19:00:00,22.4,24
198.8,2019-06-13 20:00:00,21.6,24
190.3,2019-06-13 21:00:00,20.3,24
188.7,2019-06-13 22:00:00,18.6,24
178.0,2019-06-13 23:00:00,17.3,24
169.4,2019-06-14 00:00:00,16.3,24
138.3,2019-06-14 01:00:00,15.2,24
120.2,2019-06-14 02:00:00,14.2,24
128.8,2019-06-14 03:00:00,13.4,24
119.3,2019-06-14 04:00:00,12.8,24
105.5,2019-06-14 05:00:00,13.2,24
85.5,2019-06-14 06:00:00,13.2,24
127.4,2019-06-14 07:00:00,12.9,24
92.3,2019-06-14 08:00:00,12.9,24
117.0,2019-06-14 09:00:00,13.0,24
129.3,2019-06-14 10:00:00,13.9,24
162.8,2019-06-14 11:00:00,14.7,24
168.6,2019-06-14 12:00:00,15.6,24
170.9,2019-06-14 13:00:00,16.7,24
169.8,2019-06-14 14:00:00,17.7,24
163.8,2019-06-14 15:00:00,17.8,24
196.2,2019-06-14 16:00:00,17.9,24
205.3,2019-06-14 17:00:00,18.4,24
89.9,2019-06-14 18:00:00,18.8,24
168.0,2019-06-14 19:00:00,19.4,24
188.5,2019-06-14 20:00:00,19.2,24
183.5,2019-06-14 21:00:00,18.0,24
180.8,2019-06-14 22:00:00,17.0,24
172.7,2019-06-14 23:00:00,16.6,24
152.1,2019-06-15 00:00:00,16.5,24
125.1,2019-06-15 01:00:00,16.6,24
125.8,2019-06-15 02:00:00,16.4,24
120.6,2019-06-15 03:00:00,16.0,24
