wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,SNOW_ON_THE_GROUND,RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,PRECIP_DETECTOR_RATIO,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,mslp,snwfl_amt_pst1hr,stn_pres
333.0, None, None,0.0, None,6.5, None,4.2, None, None, None,96.0,2016-09-23 00:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77.0, None, None,0.0, None,5.2, None,4.0, None, None, None,95.0,2016-09-23 01:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350.0, None, None,0.0, None,3.5, None,2.4, None, None, None,95.0,2016-09-23 02:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73.0, None, None,0.0, None,8.3, None,3.4, None, None, None,96.0,2016-09-23 03:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341.0, None, None,0.0, None,2.8, None,2.2, None, None, None,95.0,2016-09-23 04:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69.0, None, None,0.0, None,1.7, None,0.7, None, None, None,94.0,2016-09-23 05:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53.0, None, None,0.0, None,5.1, None,1.8, None, None, None,96.0,2016-09-23 06:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78.0, None, None,0.0, None,6.0, None,4.2, None, None, None,89.0,2016-09-23 07:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249.0, None, None,0.0, None,3.0, None,5.5, None, None, None,88.0,2016-09-23 08:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, None, None,0.0, None,4.5, None,8.1, None, None, None,76.0,2016-09-23 09:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180.0, None, None,0.0, None,3.7, None,8.3, None, None, None,76.0,2016-09-23 10:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
151.0, None, None,0.2, None,4.1, None,8.5, None, None, None,86.0,2016-09-23 11:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168.0, None, None,0.8, None,3.2, None,8.3, None, None, None,89.0,2016-09-23 12:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
157.0, None, None,1.4, None,3.2, None,7.7, None, None, None,92.0,2016-09-23 13:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
162.0, None, None,1.4, None,4.7, None,8.0, None, None, None,93.0,2016-09-23 14:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179.0, None, None,1.8, None,4.1, None,7.3, None, None, None,95.0,2016-09-23 15:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160.0, None, None,0.8, None,3.3, None,7.1, None, None, None,95.0,2016-09-23 16:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184.0, None, None,0.0, None,4.6, None,6.8, None, None, None,94.0,2016-09-23 17:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
108.0, None, None,0.0, None,2.8, None,6.5, None, None, None,96.0,2016-09-23 18:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
134.0, None, None,0.0, None,1.7, None,6.3, None, None, None,96.0,2016-09-23 19:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
129.0, None, None,0.0, None,2.3, None,6.1, None, None, None,96.0,2016-09-23 20:00:00,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
