ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
, None,7.5, None,2016-09-26, None,24.5,39,,,,,,
, None,5.5, None,2016-09-28, None,19.0,39,,,,,,
,,,,2016-09-23 00:00:00,,,39,, None,2.233, None,78.84,9.65
,,,,2016-09-23 01:00:00,,,39,, None,1.882, None,76.49,10.35
,,,,2016-09-23 02:00:00,,,39,, None,1.955, None,81.4,9.0
,,,,2016-09-23 03:00:00,,,39,, None,3.209, None,79.97,9.62
,,,,2016-09-23 04:00:00,,,39,, None,1.599, None,83.1,8.78
,,,,2016-09-23 05:00:00,,,39,, None,2.122, None,84.1,8.42
,,,,2016-09-23 06:00:00,,,39,, None,2.748, None,81.3,8.9
,,,,2016-09-23 07:00:00,,,39,, None,1.488, None,78.32,9.47
,,,,2016-09-23 08:00:00,,,39,, None,0.501999, None,70.0,11.61
,,,,2016-09-23 09:00:00,,,39,, None,0.961, None,67.87,12.75
,,,,2016-09-23 10:00:00,,,39,, None,3.275, None,68.88,13.67
,,,,2016-09-23 11:00:00,,,39,, None,3.981, None,64.77,14.03
,,,,2016-09-23 12:00:00,,,39,, None,3.756, None,66.08,14.0
,,,,2016-09-23 13:00:00,,,39,, None,3.797, None,75.32,13.19
,,,,2016-09-23 14:00:00,,,39,, None,2.851, None,82.4,12.66
,,,,2016-09-23 15:00:00,,,39,, None,2.322, None,91.1,12.02
,,,,2016-09-23 16:00:00,,,39,, None,1.885, None,85.5,12.28
,,,,2016-09-23 17:00:00,,,39,, None,0.985, None,78.58,12.77
,,,,2016-09-23 18:00:00,,,39,, None,1.14, None,82.9,12.55
,,,,2016-09-23 19:00:00,,,39,, None,1.383, None,85.2,12.29
,,,,2016-09-23 20:00:00,,,39,, None,1.083, None,88.2,11.99
,,,,2016-09-23 21:00:00,,,39,, None,1.134, None,88.2,11.86
,,,,2016-09-23 22:00:00,,,39,, None,1.95, None,90.8,11.54
,,,,2016-09-23 23:00:00,,,39,, None,2.212, None,88.3,11.51
,,,,2016-09-24 00:00:00,,,39,, None,1.678, None,86.4,11.56
,,,,2016-09-24 01:00:00,,,39,, None,0.894999, None,88.9,11.38
,,,,2016-09-24 02:00:00,,,39,, None,1.712, None,88.3,11.34
,,,,2016-09-24 03:00:00,,,39,, None,3.037, None,72.39,12.34
,,,,2016-09-24 04:00:00,,,39,, None,2.412, None,76.05,12.02
,,,,2016-09-24 05:00:00,,,39,, None,1.742, None,78.58,11.43
,,,,2016-09-24 06:00:00,,,39,, None,1.846, None,84.4,10.28
,,,,2016-09-24 07:00:00,,,39,, None,1.875, None,82.0,9.97
,,,,2016-09-24 08:00:00,,,39,, None,1.608, None,65.99,12.63
,,,,2016-09-24 09:00:00,,,39,, None,1.396, None,62.14,13.94
,,,,2016-09-24 10:00:00,,,39,, None,0.958, None,58.36,14.99
,,,,2016-09-24 11:00:00,,,39,, None,1.099, None,51.2,16.78
,,,,2016-09-24 12:00:00,,,39,, None,0.768998, None,45.12,17.56
,,,,2016-09-24 13:00:00,,,39,, None,0.667999, None,41.76,18.12
,,,,2016-09-24 14:00:00,,,39,, None,0.731, None,35.26,18.77
,,,,2016-09-24 15:00:00,,,39,, None,0.842, None,34.49,18.89
,,,,2016-09-24 16:00:00,,,39,, None,0.941999, None,36.45,19.11
,,,,2016-09-24 17:00:00,,,39,, None,1.018, None,44.03,18.32
,,,,2016-09-24 18:00:00,,,39,, None,0.856998, None,52.31,16.92
,,,,2016-09-24 19:00:00,,,39,, None,0.915, None,64.66,15.0
,,,,2016-09-24 20:00:00,,,39,, None,1.683, None,60.7,14.29
,,,,2016-09-24 21:00:00,,,39,, None,2.09, None,55.03,14.28
,,,,2016-09-24 22:00:00,,,39,, None,1.741, None,55.83,13.92
,,,,2016-09-24 23:00:00,,,39,, None,1.504, None,59.37,13.55
,,,,2016-09-25 00:00:00,,,39,, None,2.348, None,63.76,12.89
,,,,2016-09-25 01:00:00,,,39,, None,2.478, None,61.69,13.1
,,,,2016-09-25 02:00:00,,,39,, None,1.572, None,63.27,13.08
,,,,2016-09-25 03:00:00,,,39,, None,1.509, None,73.98,12.15
,,,,2016-09-25 04:00:00,,,39,, None,2.291, None,89.6,11.42
,,,,2016-09-25 05:00:00,,,39,, None,1.039, None,95.9,11.18
,,,,2016-09-25 06:00:00,,,39,, None,0.925, None,98.2,11.09
,,,,2016-09-25 07:00:00,,,39,, None,0.602998, None,99.3,11.13
,,,,2016-09-25 08:00:00,,,39,, None,0.5, None,100.0,11.41
,,,,2016-09-25 09:00:00,,,39,, None,0.538999, None,93.3,12.48
,,,,2016-09-25 10:00:00,,,39,, None,0.483999, None,76.54,14.68
,,,,2016-09-25 11:00:00,,,39,, None,1.185, None,64.33,16.09
,,,,2016-09-25 12:00:00,,,39,, None,1.061, None,53.57,17.67
