air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
9.4,8.9, 236.0,15.4,-6999.0, 12.0,2020-08-26 00:00:00, 3.6,-6999.0,35
9.2,8.3, 235.0,15.4,-6999.0, 13.7,2020-08-26 01:00:00, 3.7,-6999.0,35
8.6,8.3, 241.0,15.4,-6999.0, 10.9,2020-08-26 02:00:00, 4.2,-6999.0,35
9.4,8.3, 252.0,15.4,-6999.0, 18.7,2020-08-26 03:00:00, 6.3,-6999.0,35
9.2,8.3, 244.0,15.4,-6999.0, 12.8,2020-08-26 04:00:00, 6.0,-6999.0,35
8.2,8.3, 231.0,15.4,-6999.0, 10.9,2020-08-26 05:00:00, 3.1,-6999.0,35
8.2,7.9, 224.0,15.4,-6999.0, 12.2,2020-08-26 06:00:00, 2.4,-6999.0,35
8.6,8.0, 233.0,8.9,-6999.0, 12.2,2020-08-26 07:00:00, 2.7,-6999.0,35
9.7,8.0, 250.0,9.6,-6999.0, 16.0,2020-08-26 09:00:00, 7.2,-6999.0,35
11.3,8.0, 241.0,11.4,-6999.0, 16.8,2020-08-26 10:00:00, 6.2,-6999.0,35
11.9,8.0, 239.0,12.2,-6999.0, 17.3,2020-08-26 11:00:00, 5.8,-6999.0,35
12.0,8.0, 241.0,12.3,-6999.0, 18.5,2020-08-26 12:00:00, 5.9,-6999.0,35
12.9,8.0, 233.0,13.1,-6999.0, 16.1,2020-08-26 13:00:00, 4.0,-6999.0,35
14.3,8.0, 202.0,14.9,-6999.0, 11.7,2020-08-26 14:00:00, 3.5,-6999.0,35
16.0,8.0, 231.0,16.1,-6999.0, 13.3,2020-08-26 15:00:00, 3.6,-6999.0,35
15.3,8.0, 230.0,16.4,-6999.0, 16.8,2020-08-26 16:00:00, 4.1,-6999.0,35
15.7,8.0, 239.0,16.4,-6999.0, 15.8,2020-08-26 17:00:00, 4.8,-6999.0,35
16.0,8.0, 233.0,16.5,-6999.0, 15.5,2020-08-26 18:00:00, 3.6,-6999.0,35
15.6,15.4, 246.0,16.4,-6999.0, 13.1,2020-08-26 19:00:00, 3.8,-6999.0,35
12.8,12.9, 253.0,16.4,-6999.0, 11.4,2020-08-26 20:00:00, 5.4,-6999.0,35
11.1,11.0, 260.0,16.4,-6999.0, 13.6,2020-08-26 21:00:00, 6.3,-6999.0,35
