pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
None, 14.8, 14.81, 14.8, -0.1, 20.4, -6999.0,2020-08-26 00:00:00, -6999.0,35
None, 14.5, None, 14.5, 0.0, 20.4, -6999.0,2020-08-26 01:00:00, -6999.0,35
None, 14.2, None, 14.2, -0.1, 20.4, -6999.0,2020-08-26 02:00:00, -6999.0,35
None, 13.8, None, 13.7, -0.1, 20.4, -6999.0,2020-08-26 03:00:00, -6999.0,35
None, 13.5, None, 13.4, -0.1, 20.4, -6999.0,2020-08-26 04:00:00, -6999.0,35
None, 13.1, None, 13.0, -0.1, 20.4, -6999.0,2020-08-26 05:00:00, -6999.0,35
None, 12.9, None, 12.8, -0.1, 20.4, -6999.0,2020-08-26 06:00:00, -6999.0,35
None, 13.0, None, 12.7, 0.2, 13.0, -6999.0,2020-08-26 07:00:00, -6999.0,35
None, 13.4, None, 12.7, 0.5, 13.5, -6999.0,2020-08-26 09:00:00, -6999.0,35
None, 17.7, None, 12.7, 4.9, 17.5, -6999.0,2020-08-26 10:00:00, -6999.0,35
None, 17.6, None, 12.7, 2.7, 19.1, -6999.0,2020-08-26 11:00:00, -6999.0,35
None, 19.6, None, 12.7, -0.1, 19.9, -6999.0,2020-08-26 12:00:00, -6999.0,35
None, 20.4, None, 12.7, -0.7, 21.1, -6999.0,2020-08-26 13:00:00, -6999.0,35
None, 21.1, None, 12.7, 0.2, 21.2, -6999.0,2020-08-26 14:00:00, -6999.0,35
None, 21.1, None, 12.7, 0.0, 21.7, -6999.0,2020-08-26 15:00:00, -6999.0,35
None, 21.9, 21.9, 12.7, 0.0, 22.0, -6999.0,2020-08-26 16:00:00, -6999.0,35
None, 21.9, 21.86, 12.7, -0.2, 22.0, -6999.0,2020-08-26 17:00:00, -6999.0,35
None, 21.0, 21.02, 12.7, -0.3, 22.1, -6999.0,2020-08-26 18:00:00, -6999.0,35
None, 19.8, 19.84, 19.8, -0.1, 21.3, -6999.0,2020-08-26 19:00:00, -6999.0,35
None, 17.9, 17.87, 17.9, -1.3, 21.3, -6999.0,2020-08-26 20:00:00, -6999.0,35
None, 16.7, 16.7, 16.7, -3.9, 21.3, -6999.0,2020-08-26 21:00:00, -6999.0,35
None, 16.1, 16.13, 16.1, -1.3, 21.3, -6999.0,2020-08-26 22:00:00, -6999.0,35
None, 15.9, 15.89, 15.9, 0.0, 21.3, -6999.0,2020-08-26 23:00:00, -6999.0,35
None, 15.4, 15.38, 15.3, -0.2, 21.3, -6999.0,2020-08-27 00:00:00, -6999.0,35
None, 14.7, 14.72, 14.7, -0.1, 21.3, -6999.0,2020-08-27 01:00:00, -6999.0,35
None, 14.6, 14.57, 14.4, -0.1, 21.3, -6999.0,2020-08-27 02:00:00, -6999.0,35
None, 14.1, 14.08, 13.9, 0.0, 21.3, -6999.0,2020-08-27 03:00:00, -6999.0,35
None, 13.6, 13.56, 13.5, -0.2, 21.3, -6999.0,2020-08-27 04:00:00, -6999.0,35
None, 13.0, 13.01, 13.0, -0.1, 21.3, -6999.0,2020-08-27 05:00:00, -6999.0,35
None, 12.9, 12.86, 12.8, -0.1, 21.3, -6999.0,2020-08-27 06:00:00, -6999.0,35
None, 12.8, 12.77, 12.7, 0.0, 12.9, -6999.0,2020-08-27 07:00:00, -6999.0,35
None, 12.8, 12.84, 12.7, 0.3, 13.2, -6999.0,2020-08-27 08:00:00, -6999.0,35
None, 13.8, 13.84, 12.7, 0.8, 13.8, -6999.0,2020-08-27 09:00:00, -6999.0,35
None, 16.9, 16.88, 12.7, 5.2, 16.9, -6999.0,2020-08-27 10:00:00, -6999.0,35
None, 19.4, 19.35, 12.7, 2.1, 19.5, -6999.0,2020-08-27 11:00:00, -6999.0,35
None, 20.6, 20.58, 12.7, -0.2, 20.5, -6999.0,2020-08-27 12:00:00, -6999.0,35
None, 22.1, 22.05, 12.7, -0.2, 22.2, -6999.0,2020-08-27 13:00:00, -6999.0,35
None, 21.2, 21.23, 12.7, -0.6, 22.6, -6999.0,2020-08-27 14:00:00, -6999.0,35
None, 22.3, 22.25, 12.7, 0.0, 22.6, -6999.0,2020-08-27 15:00:00, -6999.0,35
None, 21.9, 21.85, 12.7, 0.0, 22.6, -6999.0,2020-08-27 16:00:00, -6999.0,35
None, 22.1, 22.07, 12.7, 0.1, 23.4, -6999.0,2020-08-27 17:00:00, -6999.0,35
None, 19.8, 19.76, 12.7, -0.5, 23.4, -6999.0,2020-08-27 18:00:00, -6999.0,35
None, 19.3, 19.29, 19.4, -0.2, 20.7, -6999.0,2020-08-27 19:00:00, -6999.0,35
None, 18.5, 18.52, 18.6, -1.1, 20.7, -6999.0,2020-08-27 20:00:00, -6999.0,35
None, 17.0, 16.98, 17.0, -3.1, 20.7, -6999.0,2020-08-27 21:00:00, -6999.0,35
None, 16.2, 16.22, 16.2, -1.9, 20.7, -6999.0,2020-08-27 22:00:00, -6999.0,35
None, 16.0, 16.03, 16.0, -0.4, 20.7, -6999.0,2020-08-27 23:00:00, -6999.0,35
None, 15.5, 15.52, 15.4, -0.1, 20.7, -6999.0,2020-08-28 00:00:00, -6999.0,35
None, 15.2, 15.21, 15.1, 0.0, 20.7, -6999.0,2020-08-28 01:00:00, -6999.0,35
None, 14.6, 14.6, 14.5, 0.0, 20.7, -6999.0,2020-08-28 02:00:00, -6999.0,35
None, 14.1, 14.07, 14.1, 0.2, 20.7, -6999.0,2020-08-28 03:00:00, -6999.0,35
None, 13.9, 13.94, 13.9, -0.1, 20.7, -6999.0,2020-08-28 04:00:00, -6999.0,35
None, 13.6, 13.64, 13.7, -0.3, 20.7, -6999.0,2020-08-28 05:00:00, -6999.0,35
None, 13.4, 13.42, 13.3, -0.1, 20.7, -6999.0,2020-08-28 06:00:00, -6999.0,35
None, 13.3, 13.27, 13.2, 0.0, 13.5, -6999.0,2020-08-28 07:00:00, -6999.0,35
None, 13.4, 13.43, 13.2, 0.3, 13.5, -6999.0,2020-08-28 08:00:00, -6999.0,35
None, 13.7, 13.73, 13.2, 0.2, 13.7, -6999.0,2020-08-28 09:00:00, -6999.0,35
None, 16.9, 16.91, 13.2, 4.2, 16.8, -6999.0,2020-08-28 10:00:00, -6999.0,35
None, 20.3, 20.25, 13.2, 3.7, 20.1, -6999.0,2020-08-28 11:00:00, -6999.0,35
None, 21.1, 21.12, 13.2, -0.2, 21.1, -6999.0,2020-08-28 12:00:00, -6999.0,35
None, 21.3, 21.34, 13.2, -0.5, 22.3, -6999.0,2020-08-28 13:00:00, -6999.0,35
None, 20.2, 20.16, 13.2, -0.2, 22.3, -6999.0,2020-08-28 14:00:00, -6999.0,35
None, 22.6, 22.58, 13.2, 0.1, 23.0, -6999.0,2020-08-28 15:00:00, -6999.0,35
None, 22.3, 22.34, 13.2, -0.2, 23.3, -6999.0,2020-08-28 16:00:00, -6999.0,35
None, 21.5, 21.54, 13.2, -0.3, 23.3, -6999.0,2020-08-28 17:00:00, -6999.0,35
None, 20.3, 20.3, 13.2, 0.1, 23.3, -6999.0,2020-08-28 18:00:00, -6999.0,35
None, 20.9, 20.9, 20.3, -0.2, 21.7, -6999.0,2020-08-28 19:00:00, -6999.0,35
None, 18.2, 18.17, 18.2, -1.8, 21.7, -6999.0,2020-08-28 20:00:00, -6999.0,35
None, 17.1, 17.13, 17.1, -2.8, 21.7, -6999.0,2020-08-28 21:00:00, -6999.0,35
None, 16.8, 16.78, 16.7, -1.1, 21.7, -6999.0,2020-08-28 22:00:00, -6999.0,35
None, 16.2, 16.16, 16.1, -0.8, 21.7, -6999.0,2020-08-28 23:00:00, -6999.0,35
None, 15.4, 15.42, 15.4, -0.1, 21.7, -6999.0,2020-08-29 00:00:00, -6999.0,35
None, 15.3, 15.3, 15.2, -0.1, 21.7, -6999.0,2020-08-29 01:00:00, -6999.0,35
None, 15.2, 15.21, 15.2, 0.0, 21.7, -6999.0,2020-08-29 02:00:00, -6999.0,35
None, 14.9, 14.86, 14.9, 0.0, 21.7, -6999.0,2020-08-29 03:00:00, -6999.0,35
None, 14.6, 14.62, 14.6, -0.1, 21.7, -6999.0,2020-08-29 04:00:00, -6999.0,35
None, 14.4, 14.42, 14.4, 0.0, 21.7, -6999.0,2020-08-29 05:00:00, -6999.0,35
None, 14.2, 14.15, 14.2, -0.1, 21.7, -6999.0,2020-08-29 06:00:00, -6999.0,35
None, 14.4, 14.44, 14.1, 0.6, 14.6, -6999.0,2020-08-29 07:00:00, -6999.0,35
None, 14.6, 14.6, 14.1, 0.0, 14.7, -6999.0,2020-08-29 08:00:00, -6999.0,35
None, 15.0, 15.02, 14.1, 0.6, 15.0, -6999.0,2020-08-29 09:00:00, -6999.0,35
None, 17.1, 17.05, 14.1, 3.8, 17.1, -6999.0,2020-08-29 10:00:00, -6999.0,35
None, 17.6, 17.62, 14.1, 1.4, 18.6, -6999.0,2020-08-29 11:00:00, -6999.0,35
None, 17.4, 17.44, 14.1, -2.5, 18.6, -6999.0,2020-08-29 12:00:00, -6999.0,35
None, 17.6, 17.64, 14.1, 1.0, 18.6, -6999.0,2020-08-29 13:00:00, -6999.0,35
None, 18.5, 18.48, 14.1, 2.1, 18.6, -6999.0,2020-08-29 14:00:00, -6999.0,35
None, 19.2, 19.21, 14.1, -0.2, 19.5, -6999.0,2020-08-29 15:00:00, -6999.0,35
None, 19.2, 19.18, 14.1, 0.0, 19.5, -6999.0,2020-08-29 16:00:00, -6999.0,35
None, 20.0, 20.03, 14.1, 0.1, 20.2, -6999.0,2020-08-29 17:00:00, -6999.0,35
None, 19.3, 19.28, 14.1, -1.5, 20.3, -6999.0,2020-08-29 18:00:00, -6999.0,35
None, 18.8, 18.79, 18.8, -0.5, 19.5, -6999.0,2020-08-29 19:00:00, -6999.0,35
None, 16.5, 16.5, 16.6, -3.2, 19.5, -6999.0,2020-08-29 20:00:00, -6999.0,35
None, 14.5, 14.48, 14.5, -1.3, 19.5, -6999.0,2020-08-29 21:00:00, -6999.0,35
None, 13.7, 13.67, 13.6, -0.2, 19.5, -6999.0,2020-08-29 22:00:00, -6999.0,35
None, 13.3, 13.34, 13.2, -0.2, 19.5, -6999.0,2020-08-29 23:00:00, -6999.0,35
None, 13.0, 13.01, 12.9, 0.0, 19.5, -6999.0,2020-08-30 00:00:00, -6999.0,35
None, 12.6, 12.55, 12.6, -0.2, 19.5, -6999.0,2020-08-30 01:00:00, -6999.0,35
None, 12.4, 12.36, 12.4, -0.1, 19.5, -6999.0,2020-08-30 02:00:00, -6999.0,35
None, 11.9, 11.94, 11.9, -0.2, 19.5, -6999.0,2020-08-30 03:00:00, -6999.0,35
None, 11.7, 11.66, 11.5, 0.0, 19.5, -6999.0,2020-08-30 04:00:00, -6999.0,35
None, 11.4, 11.42, 11.2, -0.1, 19.5, -6999.0,2020-08-30 05:00:00, -6999.0,35
None, 11.2, 11.18, 11.1, -0.1, 19.5, -6999.0,2020-08-30 06:00:00, -6999.0,35
None, 11.1, 11.14, 11.0, 0.1, 11.2, -6999.0,2020-08-30 07:00:00, -6999.0,35
None, 11.2, 11.16, 11.0, 0.3, 11.3, -6999.0,2020-08-30 08:00:00, -6999.0,35
None, 11.6, 11.64, 11.0, 0.6, 11.6, -6999.0,2020-08-30 09:00:00, -6999.0,35
None, 13.7, 13.73, 11.0, 1.6, 13.7, -6999.0,2020-08-30 10:00:00, -6999.0,35
None, 16.7, 16.7, 11.0, 5.0, 16.8, -6999.0,2020-08-30 11:00:00, -6999.0,35
None, 17.6, 17.61, 11.0, 1.0, 19.0, -6999.0,2020-08-30 12:00:00, -6999.0,35
None, 19.1, 19.14, 11.0, 0.4, 19.5, -6999.0,2020-08-30 13:00:00, -6999.0,35
None, 17.9, 17.89, 11.0, -0.3, 19.5, -6999.0,2020-08-30 14:00:00, -6999.0,35
None, 17.1, 17.14, 11.0, -1.1, 19.5, -6999.0,2020-08-30 16:00:00, -6999.0,35
None, 15.7, 15.69, 11.0, -3.7, 19.5, -6999.0,2020-08-30 17:00:00, -6999.0,35
None, 14.8, 14.81, 11.0, 0.0, 19.5, -6999.0,2020-08-30 18:00:00, -6999.0,35
None, 13.8, 13.8, 13.8, 0.2, 14.9, -6999.0,2020-08-30 19:00:00, -6999.0,35
None, 13.5, 13.51, 13.5, 0.0, 14.9, -6999.0,2020-08-30 20:00:00, -6999.0,35
None, 13.2, 13.2, 13.2, -0.2, 14.9, -6999.0,2020-08-30 21:00:00, -6999.0,35
None, 13.1, 13.06, 13.0, 0.0, 14.9, -6999.0,2020-08-30 22:00:00, -6999.0,35
None, 12.9, 12.91, 12.9, -0.1, 14.9, -6999.0,2020-08-30 23:00:00, -6999.0,35
None, 12.9, 12.85, 12.8, -0.1, 14.9, -6999.0,2020-08-31 00:00:00, -6999.0,35
None, 12.9, 12.9, 12.8, 0.0, 14.9, -6999.0,2020-08-31 01:00:00, -6999.0,35
None, 12.8, 12.83, 12.8, -0.1, 14.9, -6999.0,2020-08-31 02:00:00, -6999.0,35
None, 12.9, 12.94, 12.8, 0.0, 14.9, -6999.0,2020-08-31 03:00:00, -6999.0,35
None, 13.0, 13.03, 12.7, 0.0, 14.9, -6999.0,2020-08-31 04:00:00, -6999.0,35
None, 12.3, 12.27, 12.3, -0.3, 14.9, -6999.0,2020-08-31 05:00:00, -6999.0,35
None, 11.6, 11.59, 11.6, -0.3, 14.9, -6999.0,2020-08-31 06:00:00, -6999.0,35
None, 12.3, 12.34, 11.6, 0.8, 12.3, -6999.0,2020-08-31 07:00:00, -6999.0,35
