air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
7.7, 7.7, 7.6, 0.0, 0.0, 8.8, None,2020-08-26 00:00:00, -12.0, -49.0, 458.0,35
7.6, 7.62, 7.6, 0.0, 0.0, 8.8, None,2020-08-26 01:00:00, -12.0, -49.0, 456.0,35
7.9, 7.9, 7.3, 0.0, 0.0, 8.8, None,2020-08-26 02:00:00, -12.0, -48.0, 454.0,35
7.6, 7.57, 7.3, 0.0, 0.0, 8.8, None,2020-08-26 03:00:00, -13.0, -49.0, 451.0,35
7.3, 7.32, 7.2, 0.0, 0.0, 8.8, None,2020-08-26 04:00:00, -12.0, -49.0, 450.0,35
7.2, 7.16, 7.2, 0.0, 0.0, 8.8, None,2020-08-26 05:00:00, -12.0, -49.0, 450.0,35
7.4, 7.36, 7.2, 0.0, 0.0, 8.8, None,2020-08-26 06:00:00, -12.0, -49.0, 450.0,35
7.0, 6.95, 7.0, 0.0, 0.0, 7.4, None,2020-08-26 07:00:00, -11.0, -49.0, 450.0,35
None, 7.37, None, None, None, None, None,2020-08-26 08:00:00, None, None, None,35
7.4, 7.39, 7.0, 0.0, 4.0, 7.7, None,2020-08-26 09:00:00, -6.0, -49.0, 460.0,35
8.4, 8.39, 7.0, 0.0, -1.0, 8.4, None,2020-08-26 10:00:00, -7.0, -48.0, 467.0,35
9.5, 9.46, 7.0, 0.0, -1.0, 9.5, None,2020-08-26 11:00:00, -8.0, -48.0, 497.0,35
10.3, 10.34, 7.0, 0.0, 1.0, 10.7, None,2020-08-26 12:00:00, -7.0, -47.0, 583.0,35
10.5, 10.45, 7.0, 0.0, 1.0, 11.1, None,2020-08-26 13:00:00, -6.0, -47.0, 634.0,35
10.9, 10.86, 7.0, 0.0, 1.0, 11.5, None,2020-08-26 14:00:00, -5.0, -47.0, 622.0,35
8.7, 8.68, 7.0, 0.0, 0.0, 11.5, None,2020-08-26 15:00:00, -5.0, -48.0, 577.0,35
9.3, 9.26, 7.0, 0.0, -2.0, 11.5, None,2020-08-26 16:00:00, -8.0, -48.0, 533.0,35
8.7, 8.66, 7.0, 0.0, 0.0, 11.5, None,2020-08-26 17:00:00, -7.0, -48.0, 513.0,35
