AirTemp,ONE_DAY_PRECIPITATION,Snow_WE,time,MIN_TEMP,MAX_TEMP,week_of_year,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,air_temp_1,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,snw_dpth,HEIGHT_OF_SNOW,stn_pres
,0.0, None,2020-07-22,7.4,22.9,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-07-23,5.8,19.3,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,9.2, None,2020-07-24,2.8,10.7,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-07-25,3.3,15.8,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-07-26,2.7,23.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-07-27,6.3,27.0,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,0.0, None,2020-07-28,8.8,26.5,30,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 00:00:00, None, None,30,654.0,3.0, None, None,23.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 01:00:00, None, None,30,654.0,3.0, None, None,22.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 02:00:00, None, None,30,654.0,3.0, None, None,18.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 03:00:00, None, None,30,655.0,3.0, None, None,16.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 04:00:00, None, None,30,655.0,3.0, None, None,13.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 05:00:00, None, None,30,655.0,3.0, None, None,12.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 06:00:00, None, None,30,655.0,3.0, None, None,13.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 07:00:00, None, None,30,655.0,3.0, None, None,11.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 08:00:00, None, None,30,655.0,2.0, None, None,10.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 09:00:00, None, None,30,656.0,2.0, None, None,9.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 10:00:00, None, None,30,656.0,2.0, None, None,8.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 11:00:00, None, None,30,656.0,2.0, None, None,7.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 12:00:00, None, None,30,656.0,1.0, None, None,7.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 13:00:00, None, None,30,656.0,1.0, None, None,7.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 14:00:00, None, None,30,656.0,1.0, None, None,9.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 15:00:00, None, None,30,656.0,1.0, None, None,13.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 16:00:00, None, None,30,656.0,1.0, 45.0, None,16.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 17:00:00, None, None,30,655.0,1.0, None, None,17.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 18:00:00, None, None,30,655.0,1.0, None, None,18.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 19:00:00, None, None,30,655.0,1.0, None, None,19.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 20:00:00, None, None,30,655.0,2.0, None, None,21.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 21:00:00, None, None,30,654.0,2.0, None, None,20.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 22:00:00, None, None,30,654.0,2.0, None, None,20.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-22 23:00:00, None, None,30,654.0,3.0, None, None,20.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 00:00:00, None, None,30,654.0,3.0, None, None,21.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 01:00:00, None, None,30,654.0,3.0, None, None,22.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 02:00:00, None, None,30,654.0,3.0, None, None,20.9,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 03:00:00, None, None,30,654.0,3.0, None, None,18.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 04:00:00, None, None,30,654.0,3.0, None, None,15.0,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 05:00:00, None, None,30,655.0,3.0, None, None,14.7,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 06:00:00, None, None,30,655.0,3.0, None, None,13.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 07:00:00, None, None,30,655.0,3.0, None, None,11.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 08:00:00, None, None,30,655.0,2.0, None, None,10.3,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 09:00:00, None, None,30,655.0,2.0, None, None,10.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 10:00:00, None, None,30,656.0,2.0, None, None,9.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 11:00:00, None, None,30,656.0,2.0, None, None,8.2,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 12:00:00, None, None,30,656.0,1.0, None, None,7.4,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 13:00:00, None, None,30,656.0,1.0, None, None,5.8,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 14:00:00, None, None,30,656.0,1.0, None, None,9.5,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 15:00:00, None, None,30,656.0,1.0, None, None,10.1,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 16:00:00, None, None,30,656.0,1.0, 60.0, None,11.6,,,,,,,,,,,,,,,,,,,,,
,,,2020-07-23 17:00:00, None, None,30,656.0,1.0, None, None,13.1,,,,,,,,,,,,,,,,,,,,,
