wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
4.3,9.0, 184.0,80.0,2021-10-01 00:00:00,40
4.3,8.5, 217.0,77.0,2021-10-01 01:00:00,40
3.2,7.6, 242.0,78.0,2021-10-01 02:00:00,40
6.1,7.9, 208.0,75.0,2021-10-01 03:00:00,40
6.1,7.7, 186.0,76.0,2021-10-01 04:00:00,40
1.1,5.2, 256.0,83.0,2021-10-01 05:00:00,40
9.0,5.4, 1.0,85.0,2021-10-01 06:00:00,40
3.2,7.4, 56.0,72.0,2021-10-01 07:00:00,40
3.2,10.3, 108.0,61.0,2021-10-01 08:00:00,40
13.0,13.1, 176.0,45.0,2021-10-01 09:00:00,40
8.3,14.5, 195.0,37.0,2021-10-01 10:00:00,40
17.3,14.7, 175.0,36.0,2021-10-01 11:00:00,40
13.7,15.1, 162.0,34.0,2021-10-01 12:00:00,40
15.5,15.3, 176.0,34.0,2021-10-01 13:00:00,40
16.2,14.9, 180.0,33.0,2021-10-01 14:00:00,40
11.2,12.9, 181.0,42.0,2021-10-01 15:00:00,40
2.2,10.2, 196.0,52.0,2021-10-01 16:00:00,40
3.2,7.4, 3.0,62.0,2021-10-01 17:00:00,40
5.4,6.5, 98.0,66.0,2021-10-01 18:00:00,40
2.2,3.8, 245.0,79.0,2021-10-01 19:00:00,40
3.2,2.9, 346.0,85.0,2021-10-01 20:00:00,40
11.9,1.8, 10.0,82.0,2021-10-01 21:00:00,40
9.7,0.6, 18.0,84.0,2021-10-01 22:00:00,40
10.4,-0.7, 0.0,96.0,2021-10-01 23:00:00,40
10.1,-1.4, 354.0,100.0,2021-10-02 00:00:00,40
10.8,-2.1, 6.0,100.0,2021-10-02 01:00:00,40
5.8,-2.3, 350.0,100.0,2021-10-02 02:00:00,40
11.9,-2.7, 11.0,100.0,2021-10-02 03:00:00,40
3.2,-2.7, 353.0,100.0,2021-10-02 04:00:00,40
7.6,-2.4, 355.0,100.0,2021-10-02 05:00:00,40
2.9,-1.5, 15.0,99.0,2021-10-02 06:00:00,40
2.9,0.1, 119.0,99.0,2021-10-02 07:00:00,40
5.8,5.5, 207.0,74.0,2021-10-02 08:00:00,40
16.6,10.3, 183.0,53.0,2021-10-02 09:00:00,40
27.0,12.5, 178.0,41.0,2021-10-02 10:00:00,40
23.8,12.5, 168.0,38.0,2021-10-02 11:00:00,40
17.3,13.4, 179.0,36.0,2021-10-02 12:00:00,40
19.1,14.4, 173.0,34.0,2021-10-02 13:00:00,40
14.8,13.7, 181.0,33.0,2021-10-02 14:00:00,40
16.2,13.5, 162.0,34.0,2021-10-02 15:00:00,40
17.3,13.5, 171.0,35.0,2021-10-02 16:00:00,40
16.2,13.3, 171.0,36.0,2021-10-02 17:00:00,40
14.0,12.3, 170.0,40.0,2021-10-02 18:00:00,40
14.0,11.7, 168.0,43.0,2021-10-02 19:00:00,40
15.5,11.7, 164.0,39.0,2021-10-02 20:00:00,40
9.4,10.9, 178.0,40.0,2021-10-02 21:00:00,40
7.2,9.2, 166.0,45.0,2021-10-02 22:00:00,40
4.7,8.4, 204.0,49.0,2021-10-02 23:00:00,40
2.9,8.0, 157.0,50.0,2021-10-03 00:00:00,40
2.9,8.4, 248.0,49.0,2021-10-03 01:00:00,40
4.7,9.8, 183.0,45.0,2021-10-03 02:00:00,40
9.4,11.1, 171.0,41.0,2021-10-03 03:00:00,40
14.4,10.8, 148.0,43.0,2021-10-03 04:00:00,40
10.8,10.7, 172.0,46.0,2021-10-03 05:00:00,40
10.4,10.5, 147.0,50.0,2021-10-03 06:00:00,40
20.9,11.5, 169.0,46.0,2021-10-03 07:00:00,40
21.6,12.9, 154.0,43.0,2021-10-03 08:00:00,40
19.1,13.8, 169.0,40.0,2021-10-03 09:00:00,40
24.1,15.1, 158.0,35.0,2021-10-03 10:00:00,40
24.1,15.9, 176.0,35.0,2021-10-03 11:00:00,40
21.2,16.5, 170.0,34.0,2021-10-03 12:00:00,40
26.6,16.9, 173.0,34.0,2021-10-03 13:00:00,40
17.6,17.0, 176.0,34.0,2021-10-03 14:00:00,40
15.1,15.4, 175.0,38.0,2021-10-03 15:00:00,40
11.2,14.1, 158.0,42.0,2021-10-03 16:00:00,40
5.4,11.7, 250.0,49.0,2021-10-03 17:00:00,40
4.0,9.6, 192.0,58.0,2021-10-03 18:00:00,40
4.3,8.8, 210.0,61.0,2021-10-03 19:00:00,40
3.2,7.7, 194.0,68.0,2021-10-03 20:00:00,40
2.9,8.0, 318.0,68.0,2021-10-03 21:00:00,40
3.6,4.6, 202.0,80.0,2021-10-03 22:00:00,40
5.4,5.0, 138.0,80.0,2021-10-03 23:00:00,40
0.7,3.8, 358.0,85.0,2021-10-04 00:00:00,40
6.1,2.4, 339.0,92.0,2021-10-04 01:00:00,40
9.0,1.3, 355.0,93.0,2021-10-04 02:00:00,40
13.0,0.9, 11.0,94.0,2021-10-04 03:00:00,40
9.0,0.2, 5.0,100.0,2021-10-04 04:00:00,40
9.7,-0.4, 359.0,100.0,2021-10-04 05:00:00,40
10.1,0.6, 7.0,95.0,2021-10-04 06:00:00,40
7.6,4.0, 9.0,77.0,2021-10-04 07:00:00,40
2.9,8.7, 126.0,64.0,2021-10-04 08:00:00,40
2.9,12.8, 232.0,52.0,2021-10-04 09:00:00,40
14.4,17.6, 176.0,34.0,2021-10-04 10:00:00,40
23.4,18.7, 166.0,33.0,2021-10-04 11:00:00,40
20.9,19.5, 165.0,32.0,2021-10-04 12:00:00,40
18.0,19.3, 180.0,29.0,2021-10-04 13:00:00,40
15.8,18.8, 163.0,29.0,2021-10-04 14:00:00,40
9.4,18.2, 171.0,31.0,2021-10-04 15:00:00,40
4.7,15.1, 237.0,41.0,2021-10-04 16:00:00,40
2.2,11.7, 295.0,52.0,2021-10-04 17:00:00,40
3.2,10.1, 190.0,59.0,2021-10-04 18:00:00,40
8.6,10.9, 121.0,52.0,2021-10-04 19:00:00,40
5.0,8.4, 163.0,64.0,2021-10-04 20:00:00,40
1.8,7.1, 240.0,68.0,2021-10-04 21:00:00,40
2.9,7.5, 170.0,66.0,2021-10-04 22:00:00,40
6.5,4.7, 348.0,78.0,2021-10-04 23:00:00,40
13.3,4.5, 357.0,78.0,2021-10-05 00:00:00,40
10.1,3.7, 20.0,80.0,2021-10-05 01:00:00,40
7.2,2.6, 1.0,84.0,2021-10-05 02:00:00,40
13.0,1.6, 15.0,89.0,2021-10-05 03:00:00,40
11.9,1.0, 348.0,93.0,2021-10-05 04:00:00,40
6.1,0.6, 16.0,95.0,2021-10-05 05:00:00,40
11.5,0.9, 2.0,91.0,2021-10-05 06:00:00,40
3.2,6.3, 45.0,69.0,2021-10-05 07:00:00,40
1.1,11.1, 228.0,56.0,2021-10-05 08:00:00,40
15.1,19.2, 177.0,28.0,2021-10-05 09:00:00,40
22.0,20.3, 163.0,23.0,2021-10-05 10:00:00,40
21.6,20.9, 165.0,20.0,2021-10-05 11:00:00,40
21.2,21.3, 171.0,19.0,2021-10-05 12:00:00,40
20.9,20.7, 167.0,21.0,2021-10-05 13:00:00,40
18.4,20.9, 156.0,20.0,2021-10-05 14:00:00,40
17.6,20.0, 185.0,19.0,2021-10-05 15:00:00,40
14.8,18.7, 169.0,22.0,2021-10-05 16:00:00,40
17.3,18.7, 164.0,19.0,2021-10-05 17:00:00,40
3.2,17.1, 239.0,22.0,2021-10-05 18:00:00,40
4.7,12.8, 177.0,33.0,2021-10-05 19:00:00,40
2.9,9.4, 173.0,44.0,2021-10-05 20:00:00,40
7.9,10.1, 143.0,43.0,2021-10-05 21:00:00,40
4.3,8.3, 157.0,50.0,2021-10-05 22:00:00,40
8.6,8.7, 130.0,48.0,2021-10-05 23:00:00,40
6.8,6.8, 138.0,55.0,2021-10-06 00:00:00,40
9.0,6.2, 104.0,57.0,2021-10-06 01:00:00,40
4.7,3.8, 329.0,65.0,2021-10-06 02:00:00,40
3.6,2.5, 334.0,72.0,2021-10-06 03:00:00,40
4.0,3.2, 354.0,74.0,2021-10-06 04:00:00,40
3.6,2.8, 6.0,84.0,2021-10-06 05:00:00,40
5.4,5.7, 203.0,81.0,2021-10-06 06:00:00,40
14.4,10.8, 166.0,62.0,2021-10-06 07:00:00,40
21.6,11.5, 181.0,57.0,2021-10-06 08:00:00,40
19.4,11.4, 186.0,54.0,2021-10-06 09:00:00,40
22.3,11.9, 180.0,50.0,2021-10-06 10:00:00,40
16.2,11.2, 165.0,49.0,2021-10-06 11:00:00,40
23.4,11.1, 172.0,46.0,2021-10-06 12:00:00,40
25.9,10.9, 174.0,43.0,2021-10-06 13:00:00,40
22.0,10.7, 181.0,40.0,2021-10-06 14:00:00,40
8.6,9.6, 160.0,35.0,2021-10-06 15:00:00,40
14.8,8.2, 163.0,38.0,2021-10-06 16:00:00,40
7.6,6.9, 187.0,44.0,2021-10-06 17:00:00,40
9.0,6.3, 184.0,48.0,2021-10-06 18:00:00,40
7.2,5.7, 192.0,51.0,2021-10-06 19:00:00,40
4.3,5.2, 168.0,53.0,2021-10-06 20:00:00,40
7.9,-2.1, 103.0,81.0,2021-10-07 05:00:00,40
11.5,-2.4, 1.0,84.0,2021-10-07 06:00:00,40
3.2,0.3, 340.0,75.0,2021-10-07 07:00:00,40
12.6,8.8, 165.0,46.0,2021-10-07 09:00:00,40
15.8,9.4, 176.0,40.0,2021-10-07 10:00:00,40
14.4,10.2, 175.0,36.0,2021-10-07 11:00:00,40
18.0,10.8, 186.0,34.0,2021-10-07 12:00:00,40
17.3,9.2, 173.0,38.0,2021-10-07 13:00:00,40
5.4,7.6, 227.0,51.0,2021-10-07 14:00:00,40
10.8,5.6, 310.0,63.0,2021-10-07 15:00:00,40
2.5,4.7, 333.0,67.0,2021-10-07 16:00:00,40
9.7,2.2, 359.0,79.0,2021-10-07 17:00:00,40
4.0,0.4, 29.0,87.0,2021-10-07 18:00:00,40
1.1,-0.5, 49.0,87.0,2021-10-07 19:00:00,40
4.0,-1.0, 34.0,88.0,2021-10-07 20:00:00,40
3.6,-2.5, 356.0,98.0,2021-10-07 21:00:00,40
