WDIR_VECT,time,TEMP_MEAN,HUMIDITY,week_of_year
149.3,2020-01-01 00:00:00, 6.6, 100.0,1
128.6,2020-01-01 01:00:00, 6.3, 99.6,1
135.1,2020-01-01 02:00:00, 6.7, 100.0,1
123.0,2020-01-01 03:00:00, 7.3, 99.8,1
162.7,2020-01-01 04:00:00, 7.8, 99.7,1
124.1,2020-01-01 05:00:00, 7.9, 100.0,1
136.2,2020-01-01 06:00:00, 8.1, 99.7,1
292.3,2020-01-01 07:00:00, 8.0, 99.8,1
276.0,2020-01-01 08:00:00, 8.0, 91.1,1
274.2,2020-01-01 09:00:00, 8.3, 91.7,1
230.3,2020-01-01 10:00:00, 9.0, 76.3,1
109.3,2020-01-01 11:00:00, 9.9, 81.6,1
235.2,2020-01-01 12:00:00, 11.4, 63.2,1
233.0,2020-01-01 13:00:00, 12.0, 59.3,1
205.8,2020-01-01 14:00:00, 12.2, 59.9,1
206.3,2020-01-01 15:00:00, 11.5, 69.2,1
155.5,2020-01-01 16:00:00, 10.2, 86.8,1
134.0,2020-01-01 17:00:00, 9.2, 88.0,1
228.2,2020-01-01 18:00:00, 9.0, 75.9,1
255.9,2020-01-01 19:00:00, 9.2, 73.6,1
256.9,2020-01-01 20:00:00, 7.9, 69.3,1
251.3,2020-01-01 21:00:00, 7.4, 64.2,1
236.0,2020-01-01 22:00:00, 7.1, 56.1,1
239.7,2020-01-01 23:00:00, 7.2, 55.4,1
231.5,2020-01-02 00:00:00, 6.7, 50.8,1
212.0,2020-01-02 01:00:00, 6.4, 56.6,1
230.7,2020-01-02 02:00:00, 6.0, 56.5,1
244.2,2020-01-02 03:00:00, 5.9, 60.6,1
265.8,2020-01-02 04:00:00, 5.5, 62.5,1
235.1,2020-01-02 05:00:00, 4.5, 69.3,1
160.7,2020-01-02 06:00:00, 3.6, 73.8,1
113.0,2020-01-02 07:00:00, 3.1, 79.5,1
139.9,2020-01-02 08:00:00, 3.2, 79.8,1
116.2,2020-01-02 09:00:00, 3.4, 83.6,1
102.8,2020-01-02 10:00:00, 3.6, 84.0,1
27.1,2020-01-02 11:00:00, 3.9, 83.5,1
262.1,2020-01-02 12:00:00, 4.1, 80.3,1
94.3,2020-01-02 13:00:00, 3.6, 86.0,1
110.2,2020-01-02 14:00:00, 3.3, 91.1,1
87.9,2020-01-02 15:00:00, 2.9, 90.2,1
104.7,2020-01-02 16:00:00, 2.3, 92.2,1
99.8,2020-01-02 17:00:00, 2.2, 97.2,1
76.8,2020-01-02 18:00:00, 2.0, 99.5,1
299.8,2020-01-02 19:00:00, 2.2, 99.5,1
170.8,2020-01-02 20:00:00, 2.4, 99.7,1
112.5,2020-01-02 21:00:00, 2.6, 99.1,1
70.9,2020-01-02 22:00:00, 2.6, 99.1,1
181.1,2020-01-02 23:00:00, 3.0, 99.5,1
106.7,2020-01-03 00:00:00, 3.2, 99.1,1
57.9,2020-01-03 01:00:00, 3.4, 99.3,1
283.8,2020-01-03 02:00:00, 3.6, 99.1,1
86.7,2020-01-03 03:00:00, 3.9, 99.1,1
241.8,2020-01-03 04:00:00, 4.2, 99.0,1
214.5,2020-01-03 05:00:00, 4.4, 99.1,1
13.3,2020-01-03 06:00:00, 5.9, 99.7,1
315.0,2020-01-03 07:00:00, 6.3, 99.6,1
121.9,2020-01-03 08:00:00, 8.1, 97.1,1
142.4,2020-01-03 09:00:00, 8.8, 84.3,1
145.3,2020-01-03 10:00:00, 9.6, 87.4,1
265.1,2020-01-03 11:00:00, 9.4, 95.3,1
335.1,2020-01-03 12:00:00, 8.8, 95.9,1
222.6,2020-01-03 13:00:00, 9.0, 95.7,1
277.9,2020-01-03 14:00:00, 8.9, 92.9,1
313.8,2020-01-03 15:00:00, 8.9, 77.5,1
294.5,2020-01-03 16:00:00, 9.1, 86.8,1
291.5,2020-01-03 17:00:00, 8.2, 95.2,1
297.9,2020-01-03 18:00:00, 7.7, 99.0,1
314.6,2020-01-03 19:00:00, 7.9, 65.7,1
111.2,2020-01-03 20:00:00, 11.0, 62.3,1
