CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
-3.092, 58.7, 5.8, 10.9, 19.84, 4.873, 15.28, -9.0, 4.9, -3.1, -3.2, 1082.7, -6999.0, -9.0, 950.0, 15.0, 59.0,2020-04-08 00:00:00, 950.0,15
-3.187, 53.48, 5.8, 8.9, 10.56, 4.744, 13.46, -11.0, 4.7, -3.2, -3.3, 1082.7, -6999.0, -11.0, 950.0, 13.0, 53.0,2020-04-08 01:00:00, 950.0,15
-3.609, 53.15, 5.8, 8.5, 12.52, 4.374, 7.178, -11.0, 4.4, -3.6, -3.8, 1083.8, -6999.0, -11.0, 951.0, 7.0, 53.0,2020-04-08 02:00:00, 951.0,15
-3.555, 50.14, 5.8, 9.5, 17.8, 3.006, 14.44, -12.0, 3.0, -3.6, -3.9, 1083.8, -6999.0, -12.0, 951.0, 14.0, 50.0,2020-04-08 03:00:00, 951.0,15
-3.578, 47.24, 5.8, 12.8, 20.92, 3.979, 7.075, -12.0, 4.0, -3.6, -4.0, 1084.8, -6999.0, -12.0, 952.0, 7.0, 47.0,2020-04-08 04:00:00, 952.0,15
-4.125, 53.33, 5.8, 13.8, 18.82, 3.629, 12.72, -11.0, 3.6, -4.1, -4.1, 1084.9, -6999.0, -11.0, 952.0, 13.0, 53.0,2020-04-08 05:00:00, 952.0,15
-4.659, 52.28, 5.8, 10.7, 18.28, 3.541, 12.02, -12.0, 3.5, -4.7, -4.7, 1085.1, -6999.0, -12.0, 952.0, 12.0, 52.0,2020-04-08 06:00:00, 952.0,15
-3.743, 46.79, -3.9, 15.2, 16.69, 4.45, 2.884, -12.0, 4.5, -3.7, -5.1, 1085.6, -6999.0, -12.0, 952.0, 3.0, 47.0,2020-04-08 07:00:00, 952.0,15
-2.514, 39.59, -2.6, 16.0, 42.68, 2.73, 353.7, -13.0, 2.7, -2.5, -5.1, 1085.8, -6999.0, -13.0, 952.0, 354.0, 40.0,2020-04-08 08:00:00, 952.0,15
-0.165, 40.59, -0.2, 8.1, 57.57, 1.151, 301.5, -11.0, 1.2, -0.2, -5.1, 1083.3, -6999.0, -11.0, 950.0, 302.0, 41.0,2020-04-08 09:00:00, 950.0,15
0.519, 35.51, 0.7, 19.1, 32.7, 5.289, 151.1, -13.0, 5.3, 0.5, -5.1, 1083.3, -6999.0, -13.0, 950.0, 151.0, 36.0,2020-04-08 10:00:00, 950.0,15
2.204, 27.18, 2.7, 16.2, 42.91, 4.541, 159.8, -14.0, 4.5, 2.2, -5.1, 1081.9, -6999.0, -14.0, 949.0, 160.0, 27.0,2020-04-08 11:00:00, 949.0,15
3.061, 26.31, 3.2, 19.2, 27.96, 7.248, 148.0, -14.0, 7.2, 3.1, -5.1, 1081.8, -6999.0, -14.0, 949.0, 148.0, 26.0,2020-04-08 12:00:00, 949.0,15
4.257, 25.12, 4.2, 18.2, 36.39, 6.268, 159.2, -14.0, 6.3, 4.3, -5.1, 1080.5, -6999.0, -14.0, 948.0, 159.0, 25.0,2020-04-08 13:00:00, 948.0,15
5.58, 23.28, 5.6, 16.2, 30.79, 6.489, 150.6, -13.0, 6.5, 5.6, -5.1, 1081.5, -6999.0, -13.0, 949.0, 151.0, 23.0,2020-04-08 14:00:00, 949.0,15
6.098, 22.56, 6.1, 19.6, 26.55, 8.58, 146.5, -13.0, 8.6, 6.1, -5.1, 1079.1, -6999.0, -13.0, 947.0, 147.0, 23.0,2020-04-08 15:00:00, 947.0,15
7.266, 19.36, 7.3, 22.4, 27.18, 8.55, 148.6, -16.0, 8.6, 7.3, -5.1, 1076.7, -6999.0, -16.0, 945.0, 149.0, 19.0,2020-04-08 16:00:00, 945.0,15
6.638, 19.59, 7.8, 21.2, 24.07, 8.89, 146.1, -15.0, 8.9, 6.6, -5.1, 1076.9, -6999.0, -15.0, 945.0, 146.0, 20.0,2020-04-08 17:00:00, 945.0,15
6.619, 24.48, 7.8, 17.4, 27.38, 5.408, 132.1, -13.0, 5.4, 6.6, -5.1, 1078.1, -6999.0, -13.0, 946.0, 132.0, 24.0,2020-04-08 18:00:00, 946.0,15
2.705, 36.92, 6.7, 8.7, 26.82, 2.791, 18.39, -12.0, 2.8, 2.7, 2.6, 1079.7, -6999.0, -12.0, 947.0, 18.0, 37.0,2020-04-08 19:00:00, 947.0,15
2.365, 37.2, 6.7, 16.3, 19.0, 5.716, 10.63, -11.0, 5.7, 2.4, 1.7, 1081.8, -6999.0, -11.0, 949.0, 11.0, 37.0,2020-04-08 20:00:00, 949.0,15
1.758, 42.87, 6.7, 16.0, 29.34, 5.421, 9.22, -9.0, 5.4, 1.8, 1.7, 1082.7, -6999.0, -9.0, 950.0, 9.0, 43.0,2020-04-08 21:00:00, 950.0,15
0.549, 46.55, 6.7, 12.8, 22.34, 4.408, 9.46, -10.0, 4.4, 0.5, 0.4, 1082.8, -6999.0, -10.0, 950.0, 9.0, 47.0,2020-04-08 22:00:00, 950.0,15
0.831, 44.66, 6.7, 12.8, 27.47, 4.241, 9.16, -10.0, 4.2, 0.8, 0.4, 1082.5, -6999.0, -10.0, 950.0, 9.0, 45.0,2020-04-08 23:00:00, 950.0,15
-0.303, 54.16, 6.7, 9.2, 23.22, 1.499, 2.286, -8.0, 1.5, -0.3, -0.9, 1082.5, -6999.0, -8.0, 950.0, 2.0, 54.0,2020-04-09 00:00:00, 950.0,15
-0.396, 54.48, 6.7, 5.7, 37.44, 0.577, 0.55, -7.0, 0.6, -0.4, -0.9, 1083.5, -6999.0, -7.0, 951.0, 1.0, 54.0,2020-04-09 01:00:00, 951.0,15
-1.57, 68.55, 6.7, 5.9, 19.08, 0.502, 0.533, -6.0, 0.5, -1.6, -1.6, 1083.5, -6999.0, -6.0, 951.0, 1.0, 69.0,2020-04-09 02:00:00, 951.0,15
-2.137, 65.39, 6.7, 4.2, 12.59, 0.487, 15.92, -7.0, 0.5, -2.1, -2.1, 1082.3, -6999.0, -7.0, 950.0, 16.0, 65.0,2020-04-09 03:00:00, 950.0,15
-1.858, 67.75, 6.7, 4.3, 10.54, 0.137, 8.26, -7.0, 0.1, -1.9, -2.3, 1083.3, -6999.0, -7.0, 951.0, 8.0, 68.0,2020-04-09 04:00:00, 951.0,15
