CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,MEASURED_WIND_DIRECTION1,MEASURED_WIND_SPEED1,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,dwpt_temp,time,week_of_year
-7.135, 81.8, -3.0, 82.0, 47.6, 32.4, 22.5, 284.3, 22.48, -7.1, -7.2, -9.0, 284.0, -9.0,2020-04-08 00:00:00,15
-7.265, 81.2, -3.0, 81.0, 42.0, 30.67, 20.9, 286.6, 20.92, -7.3, -7.6, -9.0, 287.0, -9.0,2020-04-08 01:00:00,15
-7.472, 81.2, -3.0, 81.0, 46.3, 13.1, 27.7, 270.7, 27.7, -7.5, -7.6, -10.0, 271.0, -10.0,2020-04-08 02:00:00,15
-7.899, 81.1, -3.0, 81.0, 43.9, 12.58, 25.9, 268.7, 25.91, -7.9, -8.2, -10.0, 269.0, -10.0,2020-04-08 03:00:00,15
-8.46, 81.0, -3.0, 81.0, 39.7, 11.13, 23.0, 269.0, 23.01, -8.5, -8.7, -11.0, 269.0, -11.0,2020-04-08 04:00:00,15
-8.81, 80.8, -3.0, 81.0, 35.0, 10.08, 25.8, 253.2, 25.81, -8.8, -8.9, -11.0, 253.0, -11.0,2020-04-08 05:00:00,15
-8.02, 80.8, -3.0, 81.0, 37.6, 9.78, 27.6, 242.3, 27.6, -8.0, -8.9, -11.0, 242.0, -11.0,2020-04-08 06:00:00,15
-7.944, 80.0, -7.3, 80.0, 38.6, 11.23, 29.1, 262.3, 29.09, -7.9, -8.2, -10.0, 262.0, -10.0,2020-04-08 07:00:00,15
-7.822, 79.63, -7.3, 80.0, 35.4, 7.634, 29.4, 245.7, 29.44, -7.8, -8.2, -11.0, 246.0, -11.0,2020-04-08 08:00:00,15
-7.588, 79.55, -7.3, 80.0, 31.8, 7.995, 24.3, 231.9, 24.27, -7.6, -8.2, -10.0, 232.0, -10.0,2020-04-08 09:00:00,15
-5.582, 79.21, -5.6, 79.0, 24.7, 14.93, 15.2, 224.9, 15.23, -5.6, -8.2, -8.0, 225.0, -8.0,2020-04-08 10:00:00,15
-4.732, 79.58, -4.6, 80.0, 24.3, 18.07, 11.4, 246.9, 11.39, -4.7, -8.2, -8.0, 247.0, -8.0,2020-04-08 11:00:00,15
-3.18, 79.45, -3.0, 79.0, 23.6, 17.4, 12.5, 256.7, 12.48, -3.2, -8.2, -6.0, 257.0, -6.0,2020-04-08 12:00:00,15
-1.646, 79.76, -1.6, 80.0, 26.7, 20.77, 11.9, 260.4, 11.94, -1.6, -8.2, -5.0, 260.0, -5.0,2020-04-08 13:00:00,15
-0.687, 80.2, -0.5, 80.0, 21.2, 18.78, 11.2, 266.2, 11.15, -0.7, -8.2, -3.0, 266.0, -3.0,2020-04-08 14:00:00,15
-0.818, 80.3, -0.5, 80.0, 24.4, 17.15, 12.5, 272.0, 12.49, -0.8, -8.2, -3.0, 272.0, -3.0,2020-04-08 15:00:00,15
-0.213, 80.4, -0.2, 80.0, 29.3, 20.48, 13.6, 270.8, 13.62, -0.2, -8.2, -3.0, 271.0, -3.0,2020-04-08 16:00:00,15
-0.352, 80.9, -0.1, 81.0, 22.2, 16.78, 13.7, 268.6, 13.68, -0.4, -8.2, -3.0, 269.0, -3.0,2020-04-08 17:00:00,15
-1.659, 81.5, -0.1, 82.0, 22.7, 17.02, 11.3, 272.3, 11.32, -1.7, -8.2, -4.0, 272.0, -4.0,2020-04-08 18:00:00,15
-2.977, 81.6, -1.6, 82.0, 24.3, 13.89, 13.6, 267.6, 13.57, -3.0, -3.0, -5.0, 268.0, -5.0,2020-04-08 19:00:00,15
-3.857, 81.6, -1.6, 82.0, 29.4, 9.35, 19.5, 267.9, 19.46, -3.9, -3.8, -6.0, 268.0, -6.0,2020-04-08 20:00:00,15
-3.765, 81.4, -1.6, 81.0, 36.1, 15.2, 21.0, 251.5, 21.0, -3.8, -4.1, -6.0, 252.0, -6.0,2020-04-08 21:00:00,15
-3.998, 81.6, -1.6, 82.0, 30.0, 11.93, 20.3, 238.8, 20.34, -4.0, -4.2, -6.0, 239.0, -6.0,2020-04-08 22:00:00,15
-3.671, 81.6, -1.6, 82.0, 32.3, 9.43, 24.4, 241.2, 24.35, -3.7, -4.2, -6.0, 241.0, -6.0,2020-04-08 23:00:00,15
-4.11, 81.5, -1.6, 82.0, 33.9, 7.755, 22.1, 252.9, 22.12, -4.1, -4.2, -6.0, 253.0, -6.0,2020-04-09 00:00:00,15
-4.089, 81.4, -1.6, 81.0, 32.0, 8.32, 25.2, 246.9, 25.16, -4.1, -4.2, -6.0, 247.0, -6.0,2020-04-09 01:00:00,15
-3.488, 81.7, -1.6, 82.0, 38.4, 5.515, 31.8, 253.2, 31.8, -3.5, -4.3, -6.0, 253.0, -6.0,2020-04-09 02:00:00,15
-3.358, 81.6, -1.6, 82.0, 34.9, 6.405, 29.2, 252.8, 29.2, -3.4, -4.3, -6.0, 253.0, -6.0,2020-04-09 03:00:00,15
-1.956, 81.7, -1.6, 82.0, 31.7, 8.93, 24.1, 258.6, 24.1, -2.0, -4.3, -4.0, 259.0, -4.0,2020-04-09 04:00:00,15
-2.161, 81.6, -1.6, 82.0, 27.4, 8.84, 20.1, 263.1, 20.11, -2.2, -4.3, -5.0, 263.0, -5.0,2020-04-09 05:00:00,15
-1.766, 81.9, -1.6, 82.0, 24.3, 8.03, 18.5, 275.6, 18.49, -1.8, -4.3, -4.0, 276.0, -4.0,2020-04-09 06:00:00,15
-1.582, 82.1, -1.3, 82.0, 26.8, 9.1, 19.9, 285.1, 19.85, -1.6, -1.9, -4.0, 285.0, -4.0,2020-04-09 07:00:00,15
-1.338, 81.6, -1.2, 82.0, 30.8, 9.71, 21.1, 285.7, 21.07, -1.3, -1.9, -4.0, 286.0, -4.0,2020-04-09 08:00:00,15
-0.368, 81.1, -0.4, 81.0, 27.9, 15.78, 15.9, 291.3, 15.93, -0.4, -1.9, -3.0, 291.0, -3.0,2020-04-09 09:00:00,15
1.121, 81.2, 1.1, 81.0, 24.1, 15.94, 13.1, 275.4, 13.06, 1.1, -1.9, -2.0, 275.0, -2.0,2020-04-09 10:00:00,15
2.451, 81.7, 2.6, 82.0, 21.4, 14.49, 11.4, 265.1, 11.38, 2.5, -1.9, 0.0, 265.0, 0.0,2020-04-09 11:00:00,15
3.66, 81.4, 3.6, 81.0, 16.4, 18.42, 7.9, 274.2, 7.862, 3.7, -1.9, 1.0, 274.0, 1.0,2020-04-09 12:00:00,15
4.383, 81.1, 4.3, 81.0, 19.0, 14.65, 10.7, 272.4, 10.74, 4.4, -1.9, 1.0, 272.0, 1.0,2020-04-09 13:00:00,15
4.805, 81.4, 5.0, 81.0, 18.9, 15.64, 11.1, 267.5, 11.05, 4.8, -1.9, 2.0, 268.0, 2.0,2020-04-09 14:00:00,15
5.134, 81.4, 5.6, 81.0, 18.8, 17.22, 10.4, 270.3, 10.42, 5.1, -1.9, 2.0, 270.0, 2.0,2020-04-09 15:00:00,15
5.32, 81.5, 5.7, 82.0, 20.8, 15.3, 11.8, 270.7, 11.76, 5.3, -1.9, 3.0, 271.0, 3.0,2020-04-09 16:00:00,15
5.472, 81.6, 5.8, 82.0, 21.7, 13.44, 13.5, 266.1, 13.49, 5.5, -1.9, 2.0, 266.0, 2.0,2020-04-09 17:00:00,15
5.153, 81.8, 5.8, 82.0, 18.5, 13.67, 11.2, 266.8, 11.19, 5.2, -1.9, 2.0, 267.0, 2.0,2020-04-09 18:00:00,15
3.201, 82.2, 5.2, 82.0, 17.1, 12.49, 11.1, 261.5, 11.09, 3.2, 3.2, 0.0, 262.0, 0.0,2020-04-09 19:00:00,15
2.459, 82.0, 5.2, 82.0, 20.4, 10.46, 14.9, 259.6, 14.92, 2.5, 2.5, 0.0, 260.0, 0.0,2020-04-09 20:00:00,15
2.139, 82.1, 5.2, 82.0, 25.0, 9.88, 17.9, 270.0, 17.92, 2.1, 2.1, -1.0, 270.0, -1.0,2020-04-09 21:00:00,15
2.27, 81.8, 5.2, 82.0, 26.7, 8.73, 19.7, 268.7, 19.7, 2.3, 2.0, 0.0, 269.0, 0.0,2020-04-09 22:00:00,15
2.169, 81.9, 5.2, 82.0, 26.8, 8.72, 19.7, 256.9, 19.68, 2.2, 2.0, -1.0, 257.0, -1.0,2020-04-09 23:00:00,15
2.01, 81.7, 5.2, 82.0, 26.3, 6.517, 20.7, 252.6, 20.65, 2.0, 1.9, -1.0, 253.0, -1.0,2020-04-10 00:00:00,15
1.674, 81.7, 5.2, 82.0, 28.0, 14.12, 17.4, 272.4, 17.39, 1.7, 1.5, -1.0, 272.0, -1.0,2020-04-10 01:00:00,15
1.556, 81.7, 5.2, 82.0, 25.3, 8.46, 17.7, 268.1, 17.72, 1.6, 1.5, -1.0, 268.0, -1.0,2020-04-10 02:00:00,15
0.968, 81.8, 5.2, 82.0, 27.9, 11.2, 17.8, 276.1, 17.83, 1.0, 0.9, -2.0, 276.0, -2.0,2020-04-10 03:00:00,15
0.623, 81.8, 5.2, 82.0, 26.5, 12.57, 17.3, 266.7, 17.26, 0.6, 0.5, -2.0, 267.0, -2.0,2020-04-10 04:00:00,15
-0.062, 81.7, 5.2, 82.0, 27.2, 13.1, 16.3, 270.6, 16.26, -0.1, -0.1, -2.0, 271.0, -2.0,2020-04-10 05:00:00,15
-0.575, 81.7, 5.2, 82.0, 28.1, 11.71, 18.9, 271.5, 18.87, -0.6, -0.7, -3.0, 272.0, -3.0,2020-04-10 06:00:00,15
-0.644, 81.8, -0.3, 82.0, 32.2, 12.37, 19.9, 259.9, 19.9, -0.6, -0.8, -3.0, 260.0, -3.0,2020-04-10 07:00:00,15
-0.167, 81.4, -0.1, 81.0, 25.3, 11.72, 16.1, 262.1, 16.09, -0.2, -0.8, -3.0, 262.0, -3.0,2020-04-10 08:00:00,15
-0.037, 81.1, 0.4, 81.0, 21.1, 12.24, 13.4, 269.6, 13.38, 0.0, -0.8, -3.0, 270.0, -3.0,2020-04-10 09:00:00,15
-0.041, 81.5, 0.7, 82.0, 20.0, 16.4, 11.8, 269.3, 11.77, 0.0, -0.8, -3.0, 269.0, -3.0,2020-04-10 10:00:00,15
1.596, 80.8, 1.7, 81.0, 19.5, 18.86, 11.2, 263.8, 11.18, 1.6, -0.8, -1.0, 264.0, -1.0,2020-04-10 11:00:00,15
2.013, 80.8, 2.3, 81.0, 27.5, 23.62, 11.6, 268.9, 11.55, 2.0, -0.8, -1.0, 269.0, -1.0,2020-04-10 12:00:00,15
1.763, 80.7, 2.8, 81.0, 25.1, 24.23, 12.7, 270.7, 12.65, 1.8, -0.8, -1.0, 271.0, -1.0,2020-04-10 13:00:00,15
3.116, 80.8, 3.4, 81.0, 30.6, 22.88, 13.7, 265.6, 13.72, 3.1, -0.8, 0.0, 266.0, 0.0,2020-04-10 14:00:00,15
2.809, 80.6, 3.4, 81.0, 32.7, 19.34, 17.0, 268.9, 16.98, 2.8, -0.8, 0.0, 269.0, 0.0,2020-04-10 15:00:00,15
0.995, 81.4, 3.4, 81.0, 31.1, 21.86, 14.7, 272.4, 14.68, 1.0, -0.8, -2.0, 272.0, -2.0,2020-04-10 16:00:00,15
0.803, 81.3, 3.4, 81.0, 34.0, 18.19, 17.3, 269.7, 17.32, 0.8, -0.8, -2.0, 270.0, -2.0,2020-04-10 17:00:00,15
1.279, 81.0, 3.4, 81.0, 30.3, 22.15, 15.2, 268.2, 15.24, 1.3, -0.8, -1.0, 268.0, -1.0,2020-04-10 18:00:00,15
-0.22, 80.7, 1.6, 81.0, 36.2, 22.95, 16.3, 278.7, 16.27, -0.2, -0.1, -3.0, 279.0, -3.0,2020-04-10 19:00:00,15
-2.118, 81.4, 1.6, 81.0, 31.7, 26.34, 15.9, 281.5, 15.93, -2.1, -2.0, -5.0, 282.0, -5.0,2020-04-10 20:00:00,15
-2.333, 81.4, 1.6, 81.0, 30.0, 24.38, 15.9, 279.4, 15.85, -2.3, -2.3, -5.0, 279.0, -5.0,2020-04-10 21:00:00,15
-3.165, 81.2, 1.6, 81.0, 28.7, 50.56, 8.6, 295.0, 8.61, -3.2, -3.2, -6.0, 295.0, -6.0,2020-04-10 22:00:00,15
-3.24, 80.9, 1.6, 81.0, 28.9, 18.97, 18.3, 282.2, 18.25, -3.2, -3.3, -6.0, 282.0, -6.0,2020-04-10 23:00:00,15
-3.39, 80.8, 1.6, 81.0, 31.4, 12.95, 20.1, 271.6, 20.06, -3.4, -3.6, -6.0, 272.0, -6.0,2020-04-11 00:00:00,15
