pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -3.738, 75.63, None, None, None, 0.0, -7.0, -3.7, -3.7, 1021.5, 0.1, -7.0, 884.0, 5.9, 76.0, None,2020-04-08 00:00:00, 45.0, 44.94, 884.0,15
None, -4.33, 77.18, None, None, None, 0.0, -7.0, -4.3, -4.3, 1021.5, 0.0, -7.0, 884.0, 5.9, 77.0, None,2020-04-08 01:00:00, 45.0, 44.89, 884.0,15
None, -4.991, 79.03, None, None, None, 0.0, -8.0, -5.0, -5.0, 1022.7, 0.0, -8.0, 885.0, 5.9, 79.0, None,2020-04-08 02:00:00, 45.0, 44.96, 885.0,15
None, -6.162, 83.0, None, None, None, 0.0, -8.0, -6.2, -6.2, 1023.0, 0.0, -8.0, 885.0, 5.9, 83.0, None,2020-04-08 03:00:00, 45.0, 45.17, 885.0,15
None, -7.019, 86.3, None, None, None, 0.0, -9.0, -7.0, -7.0, 1024.3, 0.1, -9.0, 886.0, 5.9, 86.0, None,2020-04-08 04:00:00, 45.0, 45.33, 886.0,15
None, -7.691, 88.4, None, None, None, 0.0, -9.0, -7.7, -7.7, 1025.7, 0.0, -9.0, 887.0, 5.9, 88.0, None,2020-04-08 05:00:00, 45.0, 45.31, 887.0,15
None, -8.24, 89.3, None, None, None, 0.0, -10.0, -8.2, -8.2, 1026.0, 0.0, -10.0, 887.0, 5.9, 89.0, None,2020-04-08 06:00:00, 45.0, 45.31, 887.0,15
None, -8.4, 90.7, None, None, None, 0.0, -10.0, -8.4, -8.5, 1027.6, 0.0, -10.0, 888.0, -8.2, 91.0, None,2020-04-08 07:00:00, 45.0, 45.36, 888.0,15
None, -4.539, 71.99, None, None, None, 0.0, -8.0, -4.5, -8.5, 1028.3, 0.3, -8.0, 889.0, -4.6, 72.0, None,2020-04-08 08:00:00, 45.0, 45.28, 889.0,15
None, 0.552, 37.23, None, None, None, 0.0, -12.0, 0.6, -8.5, 1026.7, 0.1, -12.0, 888.0, 0.5, 37.0, None,2020-04-08 09:00:00, 45.0, 45.21, 888.0,15
None, 4.061, 28.47, None, None, None, 0.0, -13.0, 4.1, -8.5, 1026.3, 0.0, -13.0, 888.0, 4.0, 28.0, None,2020-04-08 10:00:00, 45.0, 44.91, 888.0,15
None, 6.775, 21.48, None, None, None, -1.0, -14.0, 6.8, -8.5, 1026.1, 0.0, -14.0, 888.0, 7.0, 21.0, None,2020-04-08 11:00:00, 44.0, 44.21, 888.0,15
None, 7.333, 20.9, None, None, None, 2.0, -14.0, 7.3, -8.5, 1025.0, -0.2, -14.0, 887.0, 7.2, 21.0, None,2020-04-08 12:00:00, 45.0, 45.26, 887.0,15
None, 8.68, 19.31, None, None, None, -1.0, -13.0, 8.7, -8.5, 1024.9, 0.0, -13.0, 887.0, 8.7, 19.0, None,2020-04-08 13:00:00, 44.0, 44.43, 887.0,15
None, 8.89, 19.69, None, None, None, 0.0, -14.0, 8.9, -8.5, 1023.8, -0.1, -14.0, 886.0, 8.9, 20.0, None,2020-04-08 14:00:00, 44.0, 44.04, 886.0,15
None, 9.95, 17.66, None, None, None, -1.0, -12.0, 10.0, -8.5, 1023.8, 0.0, -12.0, 886.0, 10.0, 18.0, None,2020-04-08 15:00:00, 43.0, 43.29, 886.0,15
None, 9.68, 18.39, None, None, None, -1.0, -12.0, 9.7, -8.5, 1022.9, -0.5, -12.0, 885.0, 10.2, 18.0, None,2020-04-08 16:00:00, 43.0, 42.59, 885.0,15
None, 7.004, 28.63, None, None, None, 0.0, -9.0, 7.0, -8.5, 1023.4, -0.5, -9.0, 885.0, 10.2, 29.0, None,2020-04-08 17:00:00, 42.0, 42.3, 885.0,15
None, 3.796, 56.78, None, None, None, 1.0, -4.0, 3.8, -8.5, 1025.2, -0.2, -4.0, 886.0, 10.2, 57.0, None,2020-04-08 18:00:00, 43.0, 42.9, 886.0,15
None, 2.627, 61.65, None, None, None, 0.0, -4.0, 2.6, 2.7, 1024.2, 0.0, -4.0, 885.0, 3.8, 62.0, None,2020-04-08 19:00:00, 43.0, 42.95, 885.0,15
None, 0.604, 74.68, None, None, None, 0.0, -3.0, 0.6, 0.7, 1025.1, 0.0, -3.0, 886.0, 3.8, 75.0, None,2020-04-08 20:00:00, 43.0, 42.89, 886.0,15
None, -0.815, 72.35, None, None, None, 1.0, -5.0, -0.8, -0.9, 1025.6, 0.0, -5.0, 887.0, 3.8, 72.0, None,2020-04-08 21:00:00, 43.0, 43.21, 887.0,15
None, -2.205, 80.5, None, None, None, 0.0, -5.0, -2.2, -2.2, 1026.5, 0.0, -5.0, 888.0, 3.8, 81.0, None,2020-04-08 22:00:00, 43.0, 43.04, 888.0,15
None, -3.051, 83.9, None, None, None, 0.0, -5.0, -3.1, -3.0, 1026.2, 0.1, -5.0, 888.0, 3.8, 84.0, None,2020-04-08 23:00:00, 43.0, 43.03, 888.0,15
None, -3.333, 83.2, None, None, None, 0.0, -5.0, -3.3, -3.3, 1026.1, 0.0, -5.0, 888.0, 3.8, 83.0, None,2020-04-09 00:00:00, 43.0, 43.18, 888.0,15
None, -3.732, 84.3, None, None, None, 0.0, -6.0, -3.7, -3.7, 1026.0, 0.1, -6.0, 888.0, 3.8, 84.0, None,2020-04-09 01:00:00, 43.0, 43.09, 888.0,15
None, -3.56, 84.1, None, None, None, 0.0, -6.0, -3.6, -3.8, 1025.9, 0.0, -6.0, 888.0, 3.8, 84.0, None,2020-04-09 02:00:00, 43.0, 43.14, 888.0,15
None, -3.898, 83.5, None, None, None, 0.0, -6.0, -3.9, -3.9, 1024.6, 0.1, -6.0, 887.0, 3.8, 84.0, None,2020-04-09 03:00:00, 43.0, 43.05, 887.0,15
None, -4.236, 85.4, None, None, None, 0.0, -6.0, -4.2, -4.3, 1024.7, -0.1, -6.0, 887.0, 3.8, 85.0, None,2020-04-09 04:00:00, 43.0, 43.18, 887.0,15
None, -4.672, 87.4, None, None, None, 0.0, -6.0, -4.7, -4.7, 1025.2, 0.1, -6.0, 887.0, 3.8, 87.0, None,2020-04-09 05:00:00, 43.0, 43.02, 887.0,15
None, -4.797, 87.9, None, None, None, 0.0, -6.0, -4.8, -5.1, 1025.8, 0.0, -6.0, 887.0, 3.8, 88.0, None,2020-04-09 06:00:00, 43.0, 43.16, 887.0,15
None, -4.478, 88.9, None, None, None, 0.0, -6.0, -4.5, -5.0, 1025.9, 0.1, -6.0, 887.0, -4.5, 89.0, None,2020-04-09 07:00:00, 43.0, 43.1, 887.0,15
None, -1.207, 69.85, None, None, None, 0.0, -5.0, -1.2, -5.0, 1025.7, 0.2, -5.0, 887.0, -1.3, 70.0, None,2020-04-09 08:00:00, 43.0, 42.99, 887.0,15
None, 2.731, 48.92, None, None, None, 0.0, -7.0, 2.7, -5.0, 1024.1, 0.2, -7.0, 886.0, 2.7, 49.0, None,2020-04-09 09:00:00, 43.0, 42.83, 886.0,15
None, 7.17, 30.57, None, None, None, 0.0, -9.0, 7.2, -5.0, 1021.3, 0.1, -9.0, 884.0, 7.1, 31.0, None,2020-04-09 10:00:00, 43.0, 42.64, 884.0,15
None, 9.94, 25.49, None, None, None, -1.0, -9.0, 9.9, -5.0, 1021.1, 0.1, -9.0, 884.0, 10.0, 25.0, None,2020-04-09 11:00:00, 42.0, 41.97, 884.0,15
None, 10.39, 24.45, None, None, None, -1.0, -9.0, 10.4, -5.0, 1019.9, -0.2, -9.0, 883.0, 10.6, 24.0, None,2020-04-09 12:00:00, 41.0, 41.46, 883.0,15
None, 12.22, 22.0, None, None, None, -1.0, -8.0, 12.2, -5.0, 1018.5, 0.1, -8.0, 882.0, 12.2, 22.0, None,2020-04-09 13:00:00, 41.0, 40.79, 882.0,15
None, 13.56, 20.3, None, None, None, -1.0, -9.0, 13.6, -5.0, 1017.1, 0.1, -9.0, 881.0, 13.6, 20.0, None,2020-04-09 14:00:00, 40.0, 40.01, 881.0,15
None, 13.82, 21.06, None, None, None, -1.0, -8.0, 13.8, -5.0, 1016.0, -0.3, -8.0, 880.0, 14.1, 21.0, None,2020-04-09 15:00:00, 39.0, 38.68, 880.0,15
None, 11.73, 28.25, None, None, None, -1.0, -8.0, 11.7, -5.0, 1015.2, -0.8, -8.0, 879.0, 14.1, 28.0, None,2020-04-09 16:00:00, 38.0, 38.16, 879.0,15
None, 7.409, 46.28, None, None, None, 0.0, -3.0, 7.4, -5.0, 1014.8, -0.6, -3.0, 878.0, 14.1, 46.0, None,2020-04-09 17:00:00, 38.0, 37.98, 878.0,15
None, 5.687, 56.87, None, None, None, 1.0, -2.0, 5.7, -5.0, 1015.1, -0.2, -2.0, 878.0, 14.1, 57.0, None,2020-04-09 18:00:00, 38.0, 38.49, 878.0,15
None, 4.162, 67.29, None, None, None, 0.0, -1.0, 4.2, 4.2, 1015.2, -0.1, -1.0, 878.0, 5.7, 67.0, None,2020-04-09 19:00:00, 39.0, 38.57, 878.0,15
None, 2.192, 75.83, None, None, None, 0.0, -2.0, 2.2, 2.3, 1016.2, -0.1, -2.0, 879.0, 5.7, 76.0, None,2020-04-09 20:00:00, 38.0, 38.44, 879.0,15
None, 1.1, 77.86, None, None, None, 1.0, -2.0, 1.1, 1.1, 1015.8, 0.1, -2.0, 879.0, 5.7, 78.0, None,2020-04-09 21:00:00, 39.0, 38.81, 879.0,15
None, 0.393, 83.0, None, None, None, 0.0, -2.0, 0.4, 0.3, 1015.2, 0.0, -2.0, 879.0, 5.7, 83.0, None,2020-04-09 22:00:00, 39.0, 38.77, 879.0,15
None, -0.35, 83.3, None, None, None, 0.0, -2.0, -0.4, -0.4, 1014.9, 0.0, -2.0, 879.0, 5.7, 83.0, None,2020-04-09 23:00:00, 39.0, 38.71, 879.0,15
None, -0.816, 86.2, None, None, None, 0.0, -3.0, -0.8, -0.9, 1013.7, 0.0, -3.0, 878.0, 5.7, 86.0, None,2020-04-10 00:00:00, 39.0, 38.54, 878.0,15
