RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
93.3, None, None, None, None, None, -1.0, -0.1, -1.0, 895.0, None, None, None, 0.0, None, None, None, None, -0.097, None, 5.5, 93.0, None, None, None, -0.1, 1004.1, 0.0, 0.0,2021-09-17 00:00:00, 895.0,38
94.8, None, None, None, None, None, -2.0, -1.2, -2.0, 895.0, None, None, None, 0.0, None, None, None, None, -1.153, None, 5.5, 95.0, None, None, None, -1.2, 1004.3, 0.0, 0.0,2021-09-17 01:00:00, 895.0,38
96.2, None, None, None, None, None, -2.0, -2.0, -2.0, 894.0, None, None, None, 0.0, None, None, None, None, -1.921, None, 5.5, 96.0, None, None, None, -1.9, 1003.2, 0.0, 0.0,2021-09-17 02:00:00, 894.0,38
96.2, None, None, None, None, None, -2.0, -2.0, -2.0, 893.0, None, None, None, 0.0, None, None, None, None, -1.911, None, 5.5, 96.0, None, None, None, -1.9, 1002.2, 0.0, 0.0,2021-09-17 03:00:00, 893.0,38
96.3, None, None, None, None, None, -2.0, -2.0, -2.0, 892.0, None, None, None, 0.0, None, None, None, None, -1.718, None, 5.5, 96.0, None, None, None, -1.7, 1001.0, 0.1, 0.0,2021-09-17 04:00:00, 892.0,38
96.3, None, None, None, None, None, -3.0, -2.2, -3.0, 892.0, None, None, None, 0.0, None, None, None, None, -2.198, None, 5.5, 96.0, None, None, None, -2.2, 1001.1, 0.0, 0.0,2021-09-17 05:00:00, 892.0,38
96.7, None, None, None, None, None, -3.0, -2.5, -3.0, 891.0, None, None, None, 0.0, None, None, None, None, -2.48, None, 5.5, 97.0, None, None, None, -2.5, 1000.1, 0.0, 0.0,2021-09-17 06:00:00, 891.0,38
97.4, None, None, None, None, None, -3.0, -2.7, -3.0, 891.0, None, None, None, 0.0, None, None, None, None, -2.429, None, -2.4, 97.0, None, None, None, -2.4, 1000.1, 0.0, 0.0,2021-09-17 07:00:00, 891.0,38
98.0, None, None, None, None, None, -3.0, -2.8, -3.0, 890.0, None, None, None, 0.0, None, None, None, None, -2.622, None, -2.4, 98.0, None, None, None, -2.6, 999.1, 0.0, 0.0,2021-09-17 08:00:00, 890.0,38
97.9, None, None, None, None, None, -2.0, -2.8, -2.0, 890.0, None, None, None, 0.0, None, None, None, None, -1.61, None, -1.6, 98.0, None, None, None, -1.6, 999.2, 0.0, 0.0,2021-09-17 09:00:00, 890.0,38
93.5, None, None, None, None, None, -1.0, -2.8, -1.0, 889.0, None, None, None, 0.0, None, None, None, None, 0.352, None, 0.4, 94.0, None, None, None, 0.4, 997.8, 0.0, 0.0,2021-09-17 10:00:00, 889.0,38
83.6, None, None, None, None, None, 0.0, -2.8, 0.0, 889.0, None, None, None, 0.0, None, None, None, None, 1.977, None, 2.0, 84.0, None, None, None, 2.0, 997.8, 0.0, 0.0,2021-09-17 11:00:00, 889.0,38
79.5, None, None, None, None, None, 0.0, -2.8, 0.0, 889.0, None, None, None, 0.0, None, None, None, None, 3.596, None, 3.6, 80.0, None, None, None, 3.6, 997.7, 0.1, 0.0,2021-09-17 12:00:00, 889.0,38
71.4, None, None, None, None, None, 0.0, -2.8, 0.0, 889.0, None, None, None, 0.0, None, None, None, None, 5.128, None, 5.1, 71.0, None, None, None, 5.1, 997.7, -0.1, 0.0,2021-09-17 13:00:00, 889.0,38
63.7, None, None, None, None, None, 0.0, -2.8, 0.0, 888.0, None, None, None, 0.0, None, None, None, None, 6.126, None, 6.1, 64.0, None, None, None, 6.1, 996.5, 0.0, 0.0,2021-09-17 14:00:00, 888.0,38
59.52, None, None, None, None, None, 0.0, -2.8, 0.0, 888.0, None, None, None, 0.0, None, None, None, None, 6.93, None, 7.3, 60.0, None, None, None, 6.9, 996.4, 0.0, 0.0,2021-09-17 15:00:00, 888.0,38
64.16, None, None, None, None, None, 0.0, -2.8, 0.0, 888.0, None, None, None, 0.0, None, None, None, None, 6.497, None, 7.3, 64.0, None, None, None, 6.5, 996.5, 0.0, 0.0,2021-09-17 16:00:00, 888.0,38
70.6, None, None, None, None, None, 1.0, -2.8, 1.0, 888.0, None, None, None, 0.0, None, None, None, None, 6.064, None, 7.3, 71.0, None, None, None, 6.1, 996.6, 0.0, 0.0,2021-09-17 17:00:00, 888.0,38
81.1, None, None, None, None, None, 2.0, -2.8, 2.0, 888.0, None, None, None, 0.0, None, None, None, None, 5.294, None, 7.3, 81.0, None, None, None, 5.3, 996.7, 0.0, 0.0,2021-09-17 18:00:00, 888.0,38
82.6, None, None, None, None, None, 2.0, 4.9, 2.0, 888.0, None, None, None, 0.0, None, None, None, None, 4.861, None, 5.3, 83.0, None, None, None, 4.9, 996.7, 0.1, 0.0,2021-09-17 19:00:00, 888.0,38
90.0, None, None, None, None, None, 2.0, 4.0, 2.0, 888.0, None, None, None, 0.0, None, None, None, None, 3.959, None, 5.3, 90.0, None, None, None, 4.0, 996.9, 0.0, 0.0,2021-09-17 20:00:00, 888.0,38
89.7, None, None, None, None, None, 2.0, 3.7, 2.0, 888.0, None, None, None, 0.0, None, None, None, None, 3.73, None, 5.3, 90.0, None, None, None, 3.7, 996.8, 0.0, 0.0,2021-09-17 21:00:00, 888.0,38
90.2, None, None, None, None, None, 2.0, 3.5, 2.0, 888.0, None, None, None, 0.0, None, None, None, None, 3.54, None, 5.3, 90.0, None, None, None, 3.5, 996.6, 0.0, 0.0,2021-09-17 22:00:00, 888.0,38
90.9, None, None, None, None, None, 2.0, 3.3, 2.0, 888.0, None, None, None, 0.0, None, None, None, None, 3.347, None, 5.3, 91.0, None, None, None, 3.3, 996.4, 0.0, 0.0,2021-09-17 23:00:00, 888.0,38
