pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,week_of_year
None, 5.3, 5.334, 5.3, 0.0, None, 17.6, None, None,2021-09-17 00:00:00, None, None,38
None, 5.4, 5.44, 5.3, 0.0, None, 17.6, None, None,2021-09-17 01:00:00, None, None,38
None, 5.8, 5.808, 5.3, 0.0, None, 17.6, None, None,2021-09-17 02:00:00, None, None,38
None, 6.1, 6.091, 5.3, 0.3, None, 17.6, None, None,2021-09-17 03:00:00, None, None,38
None, 6.3, 6.33, 5.3, -0.2, None, 17.6, None, None,2021-09-17 04:00:00, None, None,38
None, 6.6, 6.609, 5.3, 0.8, None, 17.6, None, None,2021-09-17 05:00:00, None, None,38
None, 6.7, 6.678, 5.3, 0.1, None, 17.6, None, None,2021-09-17 06:00:00, None, None,38
None, 6.9, 6.877, 6.7, -0.1, None, 6.9, None, None,2021-09-17 07:00:00, None, None,38
None, 7.4, 7.435, 6.7, 0.1, None, 7.4, None, None,2021-09-17 08:00:00, None, None,38
None, 8.3, 8.29, 6.7, 0.0, None, 8.3, None, None,2021-09-17 09:00:00, None, None,38
None, 8.8, 8.75, 6.7, 0.0, None, 8.8, None, None,2021-09-17 10:00:00, None, None,38
None, 9.0, 9.03, 6.7, 1.9, None, 9.3, None, None,2021-09-17 13:00:00, None, None,38
None, 8.8, 8.81, 6.7, 0.1, None, 9.3, None, None,2021-09-17 14:00:00, None, None,38
None, 9.2, 9.15, 6.7, 1.0, None, 9.3, None, None,2021-09-17 15:00:00, None, None,38
None, 9.1, 9.06, 6.7, 0.0, None, 9.3, None, None,2021-09-17 16:00:00, None, None,38
None, 9.0, 8.99, 6.7, 2.0, None, 9.3, None, None,2021-09-17 17:00:00, None, None,38
None, 8.8, 8.77, 6.7, 0.0, None, 9.3, None, None,2021-09-17 18:00:00, None, None,38
None, 8.2, 8.15, 8.2, 1.0, None, 8.8, None, None,2021-09-17 19:00:00, None, None,38
None, 8.0, 7.95, 7.9, 0.0, None, 8.8, None, None,2021-09-17 20:00:00, None, None,38
None, 8.2, 8.19, 7.9, 1.7, None, 8.8, None, None,2021-09-17 21:00:00, None, None,38
None, 8.6, 8.55, 7.9, 0.3, None, 8.8, None, None,2021-09-17 22:00:00, None, None,38
None, 9.1, 9.1, 7.9, 0.0, None, 9.1, None, None,2021-09-17 23:00:00, None, None,38
None, 9.7, 9.66, 7.9, 0.0, None, 9.7, None, None,2021-09-18 00:00:00, None, None,38
None, 9.9, 9.93, 7.9, 0.0, None, 9.9, None, None,2021-09-18 01:00:00, None, None,38
None, 10.0, 9.95, 7.9, 1.0, None, 10.0, None, None,2021-09-18 02:00:00, None, None,38
