pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, 6.194, 66.92, None, None, None, None, None, None, 1.0, 6.2, 5.1, 0.0, 1.0, None, 6.8, 67.0, None,2021-09-17 00:00:00, None, None, None,38
None, None, 5.682, 73.12, None, None, None, None, None, None, 1.0, 5.7, 5.1, 0.1, 1.0, None, 6.8, 73.0, None,2021-09-17 01:00:00, None, None, None,38
None, None, 4.602, 84.7, None, None, None, None, None, None, 2.0, 4.6, 4.6, 0.4, 2.0, None, 6.8, 85.0, None,2021-09-17 02:00:00, None, None, None,38
None, None, 3.868, 90.6, None, None, None, None, None, None, 2.0, 3.9, 3.9, 2.7, 2.0, None, 6.8, 91.0, None,2021-09-17 03:00:00, None, None, None,38
None, None, 3.781, 91.6, None, None, None, None, None, None, 3.0, 3.8, 3.8, 0.0, 3.0, None, 6.8, 92.0, None,2021-09-17 04:00:00, None, None, None,38
None, None, 3.871, 91.9, None, None, None, None, None, None, 3.0, 3.9, 3.8, None, 3.0, None, 6.8, 92.0, None,2021-09-17 05:00:00, None, None, None,38
None, None, 3.879, 91.7, None, None, None, None, None, None, 3.0, 3.9, 3.8, 0.3, 3.0, None, 6.8, 92.0, None,2021-09-17 06:00:00, None, None, None,38
None, None, 3.901, 91.5, None, None, None, None, None, None, 3.0, 3.9, 3.9, 0.2, 3.0, None, 3.9, 92.0, None,2021-09-17 07:00:00, None, None, None,38
None, None, 3.879, 92.1, None, None, None, None, None, None, 3.0, 3.9, 3.9, 0.6, 3.0, None, 4.0, 92.0, None,2021-09-17 08:00:00, None, None, None,38
None, None, 4.413, 92.3, None, None, None, None, None, None, 3.0, 4.4, 3.9, 0.0, 3.0, None, 4.5, 92.0, None,2021-09-17 09:00:00, None, None, None,38
None, None, 4.84, 92.1, None, None, None, None, None, None, 4.0, 4.8, 3.9, 0.0, 4.0, None, 4.9, 92.0, None,2021-09-17 10:00:00, None, None, None,38
None, None, 5.666, 92.0, None, None, None, None, None, None, 4.0, 5.7, 3.9, 0.1, 4.0, None, 5.8, 92.0, None,2021-09-17 11:00:00, None, None, None,38
None, None, 5.874, 91.1, None, None, None, None, None, None, 5.0, 5.9, 3.9, 0.1, 5.0, None, 5.9, 91.0, None,2021-09-17 12:00:00, None, None, None,38
None, None, 6.286, 86.7, None, None, None, None, None, None, 4.0, 6.3, 3.9, 0.0, 4.0, None, 6.3, 87.0, None,2021-09-17 13:00:00, None, None, None,38
None, None, 6.384, 82.8, None, None, None, None, None, None, 4.0, 6.4, 3.9, 0.0, 4.0, None, 6.5, 83.0, None,2021-09-17 14:00:00, None, None, None,38
None, None, 7.392, 83.5, None, None, None, None, None, None, 5.0, 7.4, 3.9, 0.0, 5.0, None, 7.5, 84.0, None,2021-09-17 15:00:00, None, None, None,38
None, None, 6.558, 83.0, None, None, None, None, None, None, 4.0, 6.6, 3.9, 0.0, 4.0, None, 7.5, 83.0, None,2021-09-17 16:00:00, None, None, None,38
None, None, 5.894, 88.1, None, None, None, None, None, None, 4.0, 5.9, 3.9, 0.4, 4.0, None, 7.5, 88.0, None,2021-09-17 17:00:00, None, None, None,38
None, None, 5.653, 90.4, None, None, None, None, None, None, 4.0, 5.7, 3.9, 0.8, 4.0, None, 7.5, 90.0, None,2021-09-17 18:00:00, None, None, None,38
None, None, 5.454, 91.0, None, None, None, None, None, None, 4.0, 5.5, 5.5, 1.5, 4.0, None, 5.7, 91.0, None,2021-09-17 19:00:00, None, None, None,38
None, None, 5.379, 91.7, None, None, None, None, None, None, 4.0, 5.4, 5.4, 1.3, 4.0, None, 5.7, 92.0, None,2021-09-17 20:00:00, None, None, None,38
None, None, 4.788, 92.2, None, None, None, None, None, None, 4.0, 4.8, 4.8, 1.0, 4.0, None, 5.7, 92.0, None,2021-09-17 21:00:00, None, None, None,38
None, None, 4.353, 92.1, None, None, None, None, None, None, 3.0, 4.4, 4.4, 0.3, 3.0, None, 5.7, 92.0, None,2021-09-17 22:00:00, None, None, None,38
None, None, None, None, None, None, None, None, None, None, 3.0, 4.3, 4.2, 0.0, None, None, 5.7, 92.0, None,2021-09-17 23:00:00, None, None, None,38
None, None, 4.256, 92.7, None, None, None, None, None, None, 3.0, 4.3, 4.2, 0.3, 3.0, None, 5.7, 93.0, None,2021-09-18 00:00:00, None, None, None,38
None, None, 4.164, 92.8, None, None, None, None, None, None, 3.0, 4.2, 4.2, 0.1, 3.0, None, 5.7, 93.0, None,2021-09-18 01:00:00, None, None, None,38
None, None, 4.115, 92.9, None, None, None, None, None, None, 3.0, 4.1, 4.1, 0.1, 3.0, None, 5.7, 93.0, None,2021-09-18 02:00:00, None, None, None,38
None, None, 4.071, 93.0, None, None, None, None, None, None, 3.0, 4.1, 4.0, 0.0, 3.0, None, 5.7, 93.0, None,2021-09-18 03:00:00, None, None, None,38
None, None, 3.78, 93.0, None, None, None, None, None, None, 3.0, 3.8, 3.8, 0.6, 3.0, None, 5.7, 93.0, None,2021-09-18 04:00:00, None, None, None,38
7.3, None, 3.682, 93.2, None, None, None, None, None, None, 3.0, 3.7, 3.6, 0.0, 3.0, None, 5.7, 93.0, None,2021-09-18 05:00:00, None, None, None,38
7.0, None, 3.685, 93.2, None, None, None, None, None, None, 3.0, 3.7, 3.6, 0.0, 3.0, None, 5.7, 93.0, None,2021-09-18 06:00:00, None, None, None,38
6.8, None, 3.653, 93.3, None, None, None, None, None, None, 3.0, 3.7, 3.5, 0.0, 3.0, None, 3.7, 93.0, None,2021-09-18 07:00:00, None, None, None,38
6.2, None, 4.026, 93.4, None, None, None, None, None, None, 3.0, 4.0, 3.5, 0.0, 3.0, None, 4.0, 93.0, None,2021-09-18 08:00:00, None, None, None,38
6.4, None, 4.849, 93.5, None, None, None, None, None, None, 4.0, 4.8, 3.5, 0.2, 4.0, None, 4.9, 94.0, None,2021-09-18 09:00:00, None, None, None,38
None, None, 6.565, 93.2, None, None, None, None, None, None, 6.0, 6.6, 3.5, -0.1, 6.0, None, 7.2, 93.0, None,2021-09-18 10:00:00, None, None, None,38
None, None, 6.445, 90.4, None, None, None, None, None, None, 5.0, 6.4, 3.5, 0.1, 5.0, None, 7.9, 90.0, None,2021-09-18 11:00:00, None, None, None,38
None, None, 8.53, 85.5, None, None, None, None, None, None, 7.0, 8.5, 3.5, 0.1, 7.0, None, 8.6, 86.0, None,2021-09-18 12:00:00, None, None, None,38
None, None, 9.97, 79.69, None, None, None, None, None, None, 7.0, 10.0, 3.5, 0.0, 7.0, None, 10.2, 80.0, None,2021-09-18 13:00:00, None, None, None,38
None, None, 9.37, 77.04, None, None, None, None, None, None, 6.0, 9.4, 3.5, 0.1, 6.0, None, 10.4, 77.0, None,2021-09-18 14:00:00, None, None, None,38
None, None, 9.08, 74.49, None, None, None, None, None, None, 5.0, 9.1, 3.5, 0.1, 5.0, None, 10.4, 74.0, None,2021-09-18 15:00:00, None, None, None,38
