CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 2.088, 47.06, None, None, None, None, 14.44, 16.4, 163.5, -8.0, None, 2.1, 1.9, None, None, None, 4.5, None, None, 47.0, None,2021-09-17 00:00:00, None, None,38
None, 1.496, 48.0, None, None, None, None, 13.73, 19.61, 145.5, -8.0, None, 1.5, 1.5, None, None, None, 4.5, None, None, 48.0, None,2021-09-17 01:00:00, None, None,38
None, 2.138, 38.5, None, None, None, None, 17.07, 20.99, 135.0, -10.0, None, 2.1, 1.3, None, None, None, 4.5, None, None, 39.0, None,2021-09-17 02:00:00, None, None,38
None, 1.821, 42.9, None, None, None, None, 11.36, 22.74, 141.5, -9.0, None, 1.8, 1.3, None, None, None, 4.5, None, None, 43.0, None,2021-09-17 03:00:00, None, None,38
None, 2.042, 34.97, None, None, None, None, 16.69, 20.21, 151.2, -12.0, None, 2.0, 1.3, None, None, None, 4.5, None, None, 35.0, None,2021-09-17 04:00:00, None, None,38
None, None, None, None, None, None, None, None, None, None, -13.0, None, 2.2, 1.3, None, None, None, 4.5, None, None, 31.0, None,2021-09-17 05:00:00, None, None,38
None, 2.343, 27.78, None, None, None, None, 21.95, 18.7, 162.9, -14.0, None, 2.3, 1.3, None, None, None, 4.5, None, None, 28.0, None,2021-09-17 06:00:00, None, None,38
None, 2.404, 24.84, None, None, None, None, 11.61, 24.7, 186.2, -15.0, None, 2.4, 2.2, None, None, None, 2.6, None, None, 25.0, None,2021-09-17 07:00:00, None, None,38
None, 2.253, 28.6, None, None, None, None, 8.19, 18.64, 200.4, -14.0, None, 2.3, 2.0, None, None, None, 2.6, None, None, 29.0, None,2021-09-17 08:00:00, None, None,38
None, 2.335, 32.09, None, None, None, None, 9.17, 16.34, 205.4, -13.0, None, 2.3, 2.0, None, None, None, 2.6, None, None, 32.0, None,2021-09-17 09:00:00, None, None,38
