pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,2.663, None, None, None, None,30.13, None,1.594,342.8, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 00:00:00, None, None, 183.5, None,11
None,2.721, None, None, None, None,50.37, None,1.084,331.8, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 01:00:00, None, None, 183.5, None,11
None,2.72, None, None, None, None,41.73, None,0.979,329.8, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 02:00:00, None, None, 183.2, None,11
None,2.711, None, None, None, None,27.35, None,1.406,343.8, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 03:00:00, None, None, 183.2, None,11
None,2.188, None, None, None, None,19.36, None,2.284,342.5, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 05:00:00, None, None, 182.9, None,11
None,2.54, None, None, None, None,31.94, None,1.904,338.6, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 06:00:00, None, None, 182.7, None,11
None,1.685, None, None, None, None,42.98, None,1.869,336.9, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 07:00:00, None, None, 182.7, None,11
None,1.78, None, None, None, None,48.69, None,1.304,335.8, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 08:00:00, None, None, 182.6, None,11
None,2.131, None, None, None, None,57.71, None,0.599,342.1, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 09:00:00, None, None, 182.7, None,11
None,3.158, None, None, None, None,75.2, None,0.166,130.3, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 10:00:00, None, None, 182.6, None,11
None,3.507, None, None, None, None,40.03, None,1.65,138.5, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 11:00:00, None, None, 182.4, None,11
None,5.128, None, None, None, None,39.46, None,1.779,130.2, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 12:00:00, None, None, 182.0, None,11
None,6.937, None, None, None, None,15.83, None,3.676,121.1, None, None, None, None, None, None, None, None, None, None, None,2018-03-12 14:00:00, None, None, 181.8, None,11
