CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 0.351, 97.1, None, None, None, None, 18.1, None, 7.727, 291.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 00:00:00, None, None,41
None, 0.379, 97.2, None, None, None, None, 23.0, None, 5.126, 273.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 01:00:00, None, None,41
None, 0.555, 97.2, None, None, None, None, 19.9, None, 5.526, 297.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 02:00:00, None, None,41
None, 0.685, 97.3, None, None, None, None, 22.64, None, 4.914, 277.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 03:00:00, None, None,41
None, 0.49, 97.3, None, None, None, None, 23.91, None, 5.684, 303.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 04:00:00, None, None,41
None, 0.396, 97.3, None, None, None, None, 31.14, None, 2.196, 291.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 05:00:00, None, None,41
None, 0.417, 97.3, None, None, None, None, 38.18, None, 4.037, 264.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 06:00:00, None, None,41
None, 0.501, 97.3, None, None, None, None, 26.26, None, 4.816, 255.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 07:00:00, None, None,41
None, 0.309, 97.3, None, None, None, None, 37.05, None, 2.083, 198.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 08:00:00, None, None,41
None, 0.354, 97.4, None, None, None, None, 16.64, None, 5.978, 126.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 09:00:00, None, None,41
None, 0.151, 97.4, None, None, None, None, 33.18, None, 6.873, 166.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 10:00:00, None, None,41
None, 0.15, 97.4, None, None, None, None, 11.55, None, 11.7, 124.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 11:00:00, None, None,41
None, 0.86, 97.5, None, None, None, None, 20.13, None, 7.752, 148.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 12:00:00, None, None,41
None, 1.632, 97.7, None, None, None, None, 32.63, None, 4.297, 187.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 13:00:00, None, None,41
None, 2.044, 97.8, None, None, None, None, 23.68, None, 6.308, 216.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 14:00:00, None, None,41
None, 2.442, 97.9, None, None, None, None, 36.93, None, 3.198, 225.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 15:00:00, None, None,41
None, 2.614, 98.0, None, None, None, None, 53.68, None, 2.569, 272.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 16:00:00, None, None,41
None, 2.31, 98.0, None, None, None, None, 43.53, None, 3.295, 274.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 17:00:00, None, None,41
None, 2.17, 98.0, None, None, None, None, 31.66, None, 8.44, 237.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 18:00:00, None, None,41
None, 2.032, 98.0, None, None, None, None, 25.04, None, 10.83, 268.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 19:00:00, None, None,41
None, 1.914, 98.0, None, None, None, None, 26.03, None, 9.15, 263.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-10-08 20:00:00, None, None,41
