station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 1.5, 2019-01-01 00:00:00, -3.9, -0.1
None, 4.4, 2019-01-02 00:00:00, -1.8, 1.8
None, 0.0, 2019-01-03 00:00:00, -7.6, -1.8
None, 0.0, 2019-01-04 00:00:00, -7.3, -4.8
None, 3.7, 2019-01-05 00:00:00, -5.9, -2.1
None, 10.9, 2019-01-06 00:00:00, -14.6, -3.5
None, 0.0, 2019-01-07 00:00:00, -24.0, -12.2
None, 0.1, 2019-01-08 00:00:00, -24.0, -11.7
None, 10.0, 2019-01-09 00:00:00, -11.8, -8.5
None, 6.3, 2019-01-10 00:00:00, -8.5, 0.5
None, 13.1, 2019-01-11 00:00:00, 0.5, 2.2
None, 5.8, 2019-01-12 00:00:00, 0.3, 2.1
None, 1.8, 2019-01-13 00:00:00, -2.6, 1.9
None, 0.0, 2019-01-14 00:00:00, -4.4, 0.5
None, 0.0, 2019-01-15 00:00:00, -4.4, -0.8
None, 0.0, 2019-01-16 00:00:00, -13.4, -1.0
None, 0.0, 2019-01-17 00:00:00, -14.8, -10.8
None, 2.0, 2019-01-18 00:00:00, -11.6, -9.0
None, 7.9, 2019-01-19 00:00:00, -9.5, 1.7
None, 0.0, 2019-01-20 00:00:00, -4.9, 1.4
None, 0.0, 2019-01-21 00:00:00, -10.1, 0.2
None, 3.1, 2019-01-22 00:00:00, -4.9, 0.0
None, 0.0, 2019-01-23 00:00:00, -7.0, -1.2
None, 0.0, 2019-01-24 00:00:00, -3.8, -0.9
None, 2.4, 2019-01-25 00:00:00, -5.0, 1.8
None, 0.0, 2019-01-26 00:00:00, 1.3, 5.2
None, 0.0, 2019-01-27 00:00:00, -10.9, 5.6
None, 0.0, 2019-01-28 00:00:00, -16.1, -3.3
None, 0.3, 2019-01-29 00:00:00, -15.1, -7.6
None, 1.4, 2019-01-30 00:00:00, -7.6, -1.7
None, 13.7, 2019-01-31 00:00:00, -14.9, 0.7
None, 9.6, 2019-02-01 00:00:00, -22.1, -14.9
None, 0.0, 2019-02-02 00:00:00, -28.0, -20.1
None, 0.0, 2019-02-03 00:00:00, -25.1, -18.1
None, 0.0, 2019-02-04 00:00:00, -27.4, -17.4
None, 0.0, 2019-02-05 00:00:00, -29.4, -15.4
None, 0.5, 2019-02-06 00:00:00, -32.3, -15.9
None, 1.5, 2019-02-07 00:00:00, -19.2, -9.6
None, 0.0, 2019-02-08 00:00:00, -24.5, -12.3
None, 0.0, 2019-02-09 00:00:00, -24.5, -14.9
None, 0.1, 2019-02-10 00:00:00, -23.5, -6.9
None, 0.0, 2019-02-11 00:00:00, -25.9, -5.7
None, 0.0, 2019-02-12 00:00:00, -26.1, -8.1
None, 0.0, 2019-02-13 00:00:00, -31.2, -11.7
None, 0.0, 2019-02-14 00:00:00, -25.1, -5.7
None, 0.1, 2019-02-15 00:00:00, -13.3, -10.6
None, 0.0, 2019-02-16 00:00:00, -14.2, -10.5
None, 0.0, 2019-02-17 00:00:00, -23.7, -9.4
None, 0.0, 2019-02-18 00:00:00, -25.1, -8.7
None, 1.6, 2019-02-19 00:00:00, -11.7, -3.9
None, 0.1, 2019-02-20 00:00:00, -19.9, -1.1
None, 1.8, 2019-02-21 00:00:00, -23.2, -5.7
None, 8.3, 2019-02-22 00:00:00, -11.9, -2.5
None, 0.0, 2019-02-23 00:00:00, -22.4, -8.4
