pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,snwfl_amt_pst1hr,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None,-25.32,76.74, None, None, None, None, None, None, None, None, None,-28.0,900.0, None, None, None,2018-01-02 08:00:00, None, 57.73, None,1
None,-25.11,76.54, None, None, None, None, None, None, None, None, None,-28.0,901.0, None, None, None,2018-01-02 09:00:00, None, 57.86, None,1
None,-22.19,83.4, None, None, None, None, None, None, None, None, None,-24.0,901.0, None, None, None,2018-01-02 10:00:00, None, 58.08, None,1
None,-17.67,66.58, None, None, None, None, None, None, None, None, None,-22.0,901.0, None, None, None,2018-01-02 11:00:00, None, 56.64, None,1
None,-14.96,63.11, None, None, None, None, None, None, None, None, None,-20.0,899.0, None, None, None,2018-01-02 12:00:00, None, 56.61, None,1
None,-12.6,63.85, None, None, None, None, None, None, None, None, None,-17.0,898.0, None, None, None,2018-01-02 13:00:00, None, 56.85, None,1
None,-14.74,72.92, None, None, None, None, None, None, None, None, None,-18.0,898.0, None, None, None,2018-01-02 14:00:00, None, 57.22, None,1
None,-15.91,77.04, None, None, None, None, None, None, None, None, None,-19.0,898.0, None, None, None,2018-01-02 15:00:00, None, 57.01, None,1
None,-17.09,81.0, None, None, None, None, None, None, None, None, None,-19.0,898.0, None, None, None,2018-01-02 16:00:00, None, 57.25, None,1
None,-18.57,80.7, None, None, None, None, None, None, None, None, None,-21.0,898.0, None, None, None,2018-01-02 17:00:00, None, 57.01, None,1
None,-19.13,82.8, None, None, None, None, None, None, None, None, None,-21.0,897.0, None, None, None,2018-01-02 18:00:00, None, 57.14, None,1
None,-19.75,81.6, None, None, None, None, None, None, None, None, None,-22.0,896.0, None, None, None,2018-01-02 19:00:00, None, 57.08, None,1
None,-19.6,82.1, None, None, None, None, None, None, None, None, None,-22.0,896.0, None, None, None,2018-01-02 20:00:00, None, 56.93, None,1
None,-19.06,83.3, None, None, None, None, None, None, None, None, None,-21.0,896.0, None, None, None,2018-01-02 21:00:00, None, 57.03, None,1
None,-18.34,83.6, None, None, None, None, None, None, None, None, None,-20.0,896.0, None, None, None,2018-01-02 22:00:00, None, 56.89, None,1
None,-17.48,84.1, None, None, None, None, None, None, None, None, None,-19.0,895.0, None, None, None,2018-01-02 23:00:00, None, 56.79, None,1
None,-16.95,84.8, None, None, None, None, None, None, None, None, None,-19.0,895.0, None, None, None,2018-01-03 00:00:00, None, 56.71, None,1
None,-16.32,84.6, None, None, None, None, None, None, None, None, None,-18.0,894.0, None, None, None,2018-01-03 01:00:00, None, 56.68, None,1
None,-15.76,84.8, None, None, None, None, None, None, None, None, None,-18.0,895.0, None, None, None,2018-01-03 02:00:00, None, 56.5, None,1
None,-15.31,84.0, None, None, None, None, None, None, None, None, None,-17.0,895.0, None, None, None,2018-01-03 03:00:00, None, 56.34, None,1
None,-15.42,84.6, None, None, None, None, None, None, None, None, None,-17.0,894.0, None, None, None,2018-01-03 04:00:00, None, 56.29, None,1
None,-16.44,84.2, None, None, None, None, None, None, None, None, None,-18.0,894.0, None, None, None,2018-01-03 05:00:00, None, 56.18, None,1
None,-15.33,85.4, None, None, None, None, None, None, None, None, None,-17.0,894.0, None, None, None,2018-01-03 06:00:00, None, 56.29, None,1
None,-15.96,83.1, None, None, None, None, None, None, None, None, None,-18.0,893.0, None, None, None,2018-01-03 07:00:00, None, 55.97, None,1
None,-16.67,84.6, None, None, None, None, None, None, None, None, None,-18.0,893.0, None, None, None,2018-01-03 08:00:00, None, 55.75, None,1
