CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -2.279, None, None, None, None, None,12.22, None, 9.59,349.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 08:00:00, None, None, 134.5,1
None, -0.827, None, None, None, None, None,9.22, None, 10.18,345.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 09:00:00, None, None, 134.5,1
None, 0.996, None, None, None, None, None,19.13, None, 2.681,1.34, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 10:00:00, None, None, 133.1,1
None, 0.76, None, None, None, None, None,16.25, None, 2.237,254.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 11:00:00, None, None, 133.7,1
None, 2.065, None, None, None, None, None,37.18, None, 0.907,297.5, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 12:00:00, None, None, 133.0,1
None, 0.919, None, None, None, None, None,57.62, None, 1.193,279.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 13:00:00, None, None, 133.8,1
None, 0.882, None, None, None, None, None,37.05, None, 2.433,173.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 14:00:00, None, None, 132.8,1
None, -0.721, None, None, None, None, None,34.04, None, 2.396,168.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 15:00:00, None, None, 132.8,1
None, -1.56, None, None, None, None, None,13.85, None, 3.226,128.3, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 16:00:00, None, None, 133.2,1
None, -1.714, None, None, None, None, None,11.45, None, 3.71,130.0, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 17:00:00, None, None, 132.7,1
None, -3.094, None, None, None, None, None,15.91, None, 6.585,166.2, None, None, None, None, None, None, None, None, None, None, None, None,2018-01-02 18:00:00, None, None, 133.4,1
