RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 0.037, 148.8, None, None, None, None, None, None, None, None, 166.8, None, None,-11.38, None, None, None, 12.59, None, None, None, None, None,2018-01-02 08:00:00, None,1
None, None, None, None, 0.24, 151.7, None, None, None, None, None, None, None, None, 167.8, None, None,-7.231, None, None, None, 13.04, None, None, None, None, None,2018-01-02 09:00:00, None,1
None, None, None, None, 0.412, 130.7, None, None, None, None, None, None, None, None, 165.7, None, None,-10.26, None, None, None, 49.86, None, None, None, None, None,2018-01-02 10:00:00, None,1
None, None, None, None, 0.045, 128.6, None, None, None, None, None, None, None, None, 166.4, None, None,-11.25, None, None, None, 27.37, None, None, None, None, None,2018-01-02 11:00:00, None,1
None, None, None, None, 0.009, 134.2, None, None, None, None, None, None, None, None, 166.5, None, None,-9.67, None, None, None, 19.7, None, None, None, None, None,2018-01-02 12:00:00, None,1
None, None, None, None, 0.011, 142.7, None, None, None, None, None, None, None, None, 167.7, None, None,-8.07, None, None, None, 5.684, None, None, None, None, None,2018-01-02 13:00:00, None,1
None, None, None, None, 0.2, 148.1, None, None, None, None, None, None, None, None, 165.9, None, None,-5.29, None, None, None, 21.39, None, None, None, None, None,2018-01-02 14:00:00, None,1
None, None, None, None, 0.036, 124.8, None, None, None, None, None, None, None, None, 166.0, None, None,-8.39, None, None, None, 36.82, None, None, None, None, None,2018-01-02 15:00:00, None,1
None, None, None, None, 0.019, 129.7, None, None, None, None, None, None, None, None, 166.4, None, None,-9.61, None, None, None, 24.85, None, None, None, None, None,2018-01-02 16:00:00, None,1
None, None, None, None, 0.0, 132.0, None, None, None, None, None, None, None, None, 166.5, None, None,-9.56, None, None, None, 0.0, None, None, None, None, None,2018-01-02 17:00:00, None,1
None, None, None, None, 0.115, 150.5, None, None, None, None, None, None, None, None, 165.8, None, None,-8.03, None, None, None, 11.59, None, None, None, None, None,2018-01-02 18:00:00, None,1
None, None, None, None, 0.003, 139.9, None, None, None, None, None, None, None, None, 165.7, None, None,-8.87, None, None, None, 17.61, None, None, None, None, None,2018-01-02 19:00:00, None,1
None, None, None, None, 0.021, 137.5, None, None, None, None, None, None, None, None, 165.7, None, None,-8.41, None, None, None, 17.39, None, None, None, None, None,2018-01-02 20:00:00, None,1
None, None, None, None, 0.003, 134.6, None, None, None, None, None, None, None, None, 165.8, None, None,-7.856, None, None, None, 12.86, None, None, None, None, None,2018-01-02 21:00:00, None,1
None, None, None, None, 0.04, 136.3, None, None, None, None, None, None, None, None, 165.7, None, None,-6.544, None, None, None, 22.59, None, None, None, None, None,2018-01-02 22:00:00, None,1
None, None, None, None, 0.351, 151.0, None, None, None, None, None, None, None, None, 165.7, None, None,-4.143, None, None, None, 15.04, None, None, None, None, None,2018-01-02 23:00:00, None,1
None, None, None, None, 0.017, 143.1, None, None, None, None, None, None, None, None, 165.5, None, None,-4.539, None, None, None, 9.22, None, None, None, None, None,2018-01-03 00:00:00, None,1
None, None, None, None, 0.221, 151.8, None, None, None, None, None, None, None, None, 165.6, None, None,-3.942, None, None, None, 22.56, None, None, None, None, None,2018-01-03 01:00:00, None,1
None, None, None, None, 0.737, 148.1, None, None, None, None, None, None, None, None, 165.4, None, None,-3.316, None, None, None, 22.03, None, None, None, None, None,2018-01-03 02:00:00, None,1
None, None, None, None, 0.098, 149.3, None, None, None, None, None, None, None, None, 163.7, None, None,-3.48, None, None, None, 9.72, None, None, None, None, None,2018-01-03 03:00:00, None,1
None, None, None, None, 0.0, 158.7, None, None, None, None, None, None, None, None, 165.8, None, None,-3.243, None, None, None, 13.42, None, None, None, None, None,2018-01-03 04:00:00, None,1
None, None, None, None, 0.0, 149.8, None, None, None, None, None, None, None, None, 167.4, None, None,-2.734, None, None, None, 15.52, None, None, None, None, None,2018-01-03 05:00:00, None,1
None, None, None, None, 0.0, 155.0, None, None, None, None, None, None, None, None, 167.1, None, None,-2.81, None, None, None, 9.73, None, None, None, None, None,2018-01-03 06:00:00, None,1
None, None, None, None, 0.0, 156.4, None, None, None, None, None, None, None, None, 165.5, None, None,-3.092, None, None, None, 2.106, None, None, None, None, None,2018-01-03 07:00:00, None,1
None, None, None, None, 0.0, 149.3, None, None, None, None, None, None, None, None, 165.8, None, None,-4.362, None, None, None, 14.13, None, None, None, None, None,2018-01-03 08:00:00, None,1
None, None, None, None, 0.0, 158.0, None, None, None, None, None, None, None, None, 165.7, None, None,-2.24, None, None, None, 22.86, None, None, None, None, None,2018-01-03 09:00:00, None,1
None, None, None, None, 0.0, 152.5, None, None, None, None, None, None, None, None, 165.6, None, None,-0.974, None, None, None, 22.49, None, None, None, None, None,2018-01-03 10:00:00, None,1
None, None, None, None, 0.0, 171.1, None, None, None, None, None, None, None, None, 164.7, None, None,0.006, None, None, None, 36.66, None, None, None, None, None,2018-01-03 11:00:00, None,1
None, None, None, None, 0.0, 163.7, None, None, None, None, None, None, None, None, 164.0, None, None,0.193, None, None, None, 25.76, None, None, None, None, None,2018-01-03 12:00:00, None,1
None, None, None, None, 0.126, 162.6, None, None, None, None, None, None, None, None, 164.2, None, None,-0.18, None, None, None, 35.07, None, None, None, None, None,2018-01-03 13:00:00, None,1
None, None, None, None, 0.002, 149.3, None, None, None, None, None, None, None, None, 164.2, None, None,-2.368, None, None, None, 9.23, None, None, None, None, None,2018-01-03 14:00:00, None,1
None, None, None, None, 0.0, 138.9, None, None, None, None, None, None, None, None, 164.4, None, None,-4.103, None, None, None, 24.99, None, None, None, None, None,2018-01-03 15:00:00, None,1
None, None, None, None, 0.052, 134.2, None, None, None, None, None, None, None, None, 163.8, None, None,-4.572, None, None, None, 45.72, None, None, None, None, None,2018-01-03 16:00:00, None,1
None, None, None, None, 0.059, 104.8, None, None, None, None, None, None, None, None, 158.6, None, None,-7.003, None, None, None, 54.03, None, None, None, None, None,2018-01-03 17:00:00, None,1
None, None, None, None, 0.0, 128.5, None, None, None, None, None, None, None, None, 159.0, None, None,-7.298, None, None, None, 20.46, None, None, None, None, None,2018-01-03 18:00:00, None,1
None, None, None, None, 0.0, 132.1, None, None, None, None, None, None, None, None, 159.3, None, None,-7.782, None, None, None, 21.22, None, None, None, None, None,2018-01-03 19:00:00, None,1
None, None, None, None, 0.0, 129.7, None, None, None, None, None, None, None, None, None, None, None,-7.474, None, None, None, 13.43, None, None, None, None, None,2018-01-03 20:00:00, None,1
None, None, None, None, 0.169, 120.2, None, None, None, None, None, None, None, None, 159.9, None, None,-6.477, None, None, None, 7.81, None, None, None, None, None,2018-01-03 21:00:00, None,1
