pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,max_air_temp_snc_last_reset,MINIMUM_AIR_TEMPERATURE,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,rel_hum,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, -23.7, None, None,2017-12-24 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 68.02,52
None, None, -23.9, None, None,2017-12-24 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.86,52
None, None, -24.11, None, None,2017-12-24 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.97,52
None, None, -24.25, None, None,2017-12-24 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.79,52
None, None, -24.41, None, None,2017-12-24 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.76,52
None, None, -24.72, None, None,2017-12-24 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.84,52
None, None, -24.73, None, None,2017-12-24 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.7,52
None, None, -24.85, None, None,2017-12-24 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.75,52
None, None, -25.3, None, None,2017-12-24 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.71,52
None, None, -25.27, None, None,2017-12-24 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.73,52
None, None, -25.42, None, None,2017-12-24 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.72,52
None, None, -24.78, None, None,2017-12-24 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.53,52
None, None, -24.54, None, None,2017-12-24 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.61,52
None, None, -23.36, None, None,2017-12-24 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.5,52
None, None, -22.25, None, None,2017-12-24 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.57,52
None, None, -21.81, None, None,2017-12-24 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.39,52
None, None, -22.26, None, None,2017-12-24 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.3,52
None, None, -22.85, None, None,2017-12-24 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.46,52
None, None, -23.54, None, None,2017-12-24 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.67,52
None, None, -23.73, None, None,2017-12-24 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.5,52
None, None, -24.01, None, None,2017-12-24 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.57,52
None, None, -24.57, None, None,2017-12-24 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.58,52
None, None, -24.73, None, None,2017-12-24 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.63,52
None, None, -24.31, None, None,2017-12-24 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.47,52
None, None, -25.34, None, None,2017-12-25 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.62,52
None, None, -25.25, None, None,2017-12-25 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.54,52
None, None, -25.45, None, None,2017-12-25 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.4,52
None, None, -25.94, None, None,2017-12-25 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.54,52
None, None, -26.17, None, None,2017-12-25 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.56,52
None, None, -25.8, None, None,2017-12-25 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.52,52
None, None, -25.35, None, None,2017-12-25 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.53,52
None, None, -25.34, None, None,2017-12-25 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.53,52
None, None, -25.45, None, None,2017-12-25 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.41,52
None, None, -25.43, None, None,2017-12-25 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.51,52
None, None, -25.3, None, None,2017-12-25 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.36,52
None, None, -25.14, None, None,2017-12-25 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.24,52
None, None, -22.36, None, None,2017-12-25 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.31,52
None, None, -21.02, None, None,2017-12-25 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.84,52
None, None, -20.51, None, None,2017-12-25 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.12,52
None, None, -20.29, None, None,2017-12-25 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.14,52
None, None, -21.29, None, None,2017-12-25 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.93,52
None, None, -22.31, None, None,2017-12-25 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.98,52
None, None, -23.39, None, None,2017-12-25 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.1,52
None, None, -24.04, None, None,2017-12-25 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.07,52
None, None, -23.79, None, None,2017-12-25 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.17,52
None, None, -23.5, None, None,2017-12-25 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.27,52
None, None, -22.37, None, None,2017-12-25 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.06,52
None, None, -21.59, None, None,2017-12-25 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.95,52
None, None, -22.25, None, None,2017-12-26 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.79,52
None, None, -21.27, None, None,2017-12-26 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.01,52
None, None, -20.37, None, None,2017-12-26 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.9,52
None, None, -20.37, None, None,2017-12-26 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.82,52
None, None, -20.99, None, None,2017-12-26 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.79,52
None, None, -20.81, None, None,2017-12-26 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.77,52
None, None, -21.06, None, None,2017-12-26 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.65,52
None, None, -21.27, None, None,2017-12-26 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.72,52
None, None, -20.54, None, None,2017-12-26 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.67,52
None, None, -20.06, None, None,2017-12-26 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.77,52
None, None, -19.31, None, None,2017-12-26 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.03,52
None, None, -18.36, None, None,2017-12-26 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.99,52
None, None, -17.21, None, None,2017-12-26 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.07,52
None, None, -16.64, None, None,2017-12-26 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.26,52
None, None, -16.59, None, None,2017-12-26 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.21,52
None, None, -16.49, None, None,2017-12-26 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.07,52
None, None, -18.39, None, None,2017-12-26 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.71,52
None, None, -19.7, None, None,2017-12-26 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.82,52
None, None, -19.51, None, None,2017-12-26 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.31,52
None, None, -14.11, None, None,2017-12-26 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.25,52
None, None, -11.74, None, None,2017-12-26 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 68.57,52
None, None, -11.74, None, None,2017-12-26 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 68.48,52
None, None, -12.58, None, None,2017-12-26 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 68.19,52
None, None, -13.59, None, None,2017-12-26 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.42,52
None, None, -14.13, None, None,2017-12-27 00:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.82,52
None, None, -15.06, None, None,2017-12-27 01:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.84,52
None, None, -14.98, None, None,2017-12-27 02:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.56,52
None, None, -15.02, None, None,2017-12-27 03:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.58,52
None, None, -15.9, None, None,2017-12-27 04:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.4,52
None, None, -16.33, None, None,2017-12-27 05:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.29,52
None, None, -17.84, None, None,2017-12-27 06:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.81,52
None, None, -18.22, None, None,2017-12-27 07:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.92,52
None, None, -17.28, None, None,2017-12-27 08:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.76,52
None, None, -18.05, None, None,2017-12-27 09:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.86,52
None, None, -18.03, None, None,2017-12-27 10:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.82,52
None, None, -17.88, None, None,2017-12-27 11:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.17,52
None, None, -18.85, None, None,2017-12-27 12:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.64,52
None, None, -17.28, None, None,2017-12-27 13:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.26,52
None, None, -17.58, None, None,2017-12-27 14:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.46,52
None, None, -18.08, None, None,2017-12-27 15:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.45,52
None, None, -20.33, None, None,2017-12-27 16:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.4,52
None, None, -21.75, None, None,2017-12-27 17:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.83,52
None, None, -21.91, None, None,2017-12-27 18:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.88,52
None, None, -22.64, None, None,2017-12-27 19:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.87,52
None, None, -23.89, None, None,2017-12-27 20:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.04,52
None, None, -24.39, None, None,2017-12-27 21:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.36,52
None, None, -24.86, None, None,2017-12-27 22:00:00, None, None, None, None, None, None, None, None, None, None, None, 67.12,52
None, None, -25.5, None, None,2017-12-27 23:00:00, None, None, None, None, None, None, None, None, None, None, None, 66.99,52
