wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
94.0, None, None,0.0, None,2.1, None,10.2, None, None, None,75.0,2018-09-24 00:00:00,39,,,,,,
9.0, None, None,0.0, None,0.8, None,10.3, None, None, None,69.0,2018-09-24 01:00:00,39,,,,,,
295.0, None, None,0.0, None,0.1, None,10.2, None, None, None,68.0,2018-09-24 02:00:00,39,,,,,,
287.0, None, None,0.0, None,1.1, None,10.3, None, None, None,66.0,2018-09-24 03:00:00,39,,,,,,
339.0, None, None,0.0, None,2.0, None,10.8, None, None, None,62.0,2018-09-24 04:00:00,39,,,,,,
312.0, None, None,0.0, None,0.2, None,9.8, None, None, None,73.0,2018-09-24 05:00:00,39,,,,,,
260.0, None, None,0.0, None,2.9, None,10.4, None, None, None,68.0,2018-09-24 06:00:00,39,,,,,,
330.0, None, None,0.0, None,2.1, None,10.4, None, None, None,69.0,2018-09-24 07:00:00,39,,,,,,
328.0, None, None,0.0, None,2.7, None,11.4, None, None, None,67.0,2018-09-24 08:00:00,39,,,,,,
216.0, None, None,0.0, None,4.0, None,12.5, None, None, None,63.0,2018-09-24 09:00:00,39,,,,,,
86.0, None, None,0.0, None,8.7, None,15.4, None, None, None,60.0,2018-09-24 10:00:00,39,,,,,,
70.0, None, None,0.0, None,5.6, None,16.6, None, None, None,50.0,2018-09-24 11:00:00,39,,,,,,
51.0, None, None,0.0, None,5.1, None,15.8, None, None, None,54.0,2018-09-24 12:00:00,39,,,,,,
109.0, None, None,0.0, None,3.0, None,17.1, None, None, None,46.0,2018-09-24 13:00:00,39,,,,,,
66.0, None, None,0.0, None,12.1, None,16.2, None, None, None,52.0,2018-09-24 14:00:00,39,,,,,,
68.0, None, None,0.0, None,10.9, None,15.6, None, None, None,55.0,2018-09-24 15:00:00,39,,,,,,
67.0, None, None,0.0, None,10.7, None,16.2, None, None, None,50.0,2018-09-24 16:00:00,39,,,,,,
32.0, None, None,0.0, None,5.5, None,14.3, None, None, None,52.0,2018-09-24 17:00:00,39,,,,,,
351.0, None, None,0.0, None,3.2, None,14.4, None, None, None,50.0,2018-09-24 18:00:00,39,,,,,,
8.0, None, None,0.0, None,3.9, None,13.6, None, None, None,54.0,2018-09-24 19:00:00,39,,,,,,
330.0, None, None,0.0, None,3.2, None,13.5, None, None, None,50.0,2018-09-24 20:00:00,39,,,,,,
319.0, None, None,0.0, None,1.0, None,12.6, None, None, None,56.0,2018-09-24 21:00:00,39,,,,,,
40.0, None, None,0.0, None,2.6, None,10.9, None, None, None,69.0,2018-09-24 22:00:00,39,,,,,,
