wind_speed,mean_sea_level,dew_point,wind_direction,relative_humidity,air_temperature,time,air_temperature_yesterday_low,total_precipitation,wind_gust_speed,air_temperature_yesterday_high,tendency_amount,week_of_year
16.0,101.1,5.7,135.0,21.0,30.1,2016-08-05 00:00:00, None, None, 27.0, None,-0.22,32
11.0,101.0,5.5,135.0,21.0,30.3,2016-08-05 01:00:00, None, None, None, None,-0.2,32
16.0,101.0,3.7,180.0,19.0,29.9,2016-08-05 02:00:00, None, None, None, None,-0.17,32
11.0,100.9,3.0,180.0,19.0,28.7,2016-08-05 03:00:00, None, None, None, None,-0.13,32
2.0,101.0,3.4,157.5,22.0,26.6,2016-08-05 04:00:00, None, None, None, None,-0.03,32
10.0,101.0,4.6,292.5,28.0,24.3,2016-08-05 05:00:00, None, None, None, None,0.03,32
15.0,101.0,4.7,292.5,30.0,23.1,2016-08-05 06:00:00, None, None, None, None,0.08,32
12.0,101.0,4.5,292.5,32.0,22.0,2016-08-05 07:00:00, None, None, None, None,0.04,32
13.0,101.0,4.4,292.5,33.0,21.2,2016-08-05 08:00:00, None, None, None, None,0.03,32
12.0,101.0,4.3,292.5,36.0,19.7,2016-08-05 09:00:00, None, None, None, None,0.01,32
12.0,101.0,4.5,292.5,39.0,18.6,2016-08-05 10:00:00, None, None, None, None,0.0,32
11.0,101.0,4.8,292.5,42.0,17.7,2016-08-05 11:00:00, None, None, None, None,-0.01,32
13.0,101.0,4.9,292.5,46.0,16.7,2016-08-05 12:00:00, None, None, None, None,-0.01,32
15.0,101.0,5.1,292.5,50.0,15.5,2016-08-05 13:00:00, None, None, None, None,0.0,32
9.0,101.0,5.3,292.5,44.0,17.7,2016-08-05 14:00:00, None, None, None, None,0.01,32
2.0,101.0,6.5,337.5,41.0,20.4,2016-08-05 15:00:00, None, None, None, None,0.01,32
7.0,101.0,9.2,22.5,44.0,21.8,2016-08-05 16:00:00, None, None, None, None,-0.04,32
6.0,100.9,7.5,45.0,36.0,23.3,2016-08-05 17:00:00, None, None, None, None,-0.1,32
7.0,100.9,7.8,45.0,34.0,24.5,2016-08-05 18:00:00, None, None, None, None,-0.17,32
7.0,100.8,7.4,22.5,31.0,25.8,2016-08-05 19:00:00, None, None, None, None,-0.18,32
7.0,100.7,7.9,112.5,28.0,28.1,2016-08-05 20:00:00, None, None, None, None,-0.22,32
22.0,100.6,3.9,135.0,17.0,32.3,2016-08-05 21:00:00, None, None, 36.0, None,-0.23,32
19.0,100.5,1.4,135.0,13.0,33.0,2016-08-05 22:00:00, None, None, 34.0, None,-0.24,32
21.0,100.4,0.7,135.0,13.0,33.0,2016-08-05 23:00:00, None, 0.0, 38.0, None,-0.22,32
21.0,100.4,0.2,135.0,12.0,32.8,2016-08-06 00:00:00, None, None, 36.0, None,-0.19,32
19.0,100.4,1.1,180.0,13.0,32.6,2016-08-06 01:00:00, None, None, 30.0, None,-0.13,32
14.0,100.4,0.1,157.5,13.0,31.7,2016-08-06 02:00:00, None, None, 29.0, None,-0.05,32
12.0,100.5,6.4,315.0,26.0,27.8,2016-08-06 03:00:00, None, None, None, None,0.09,32
20.0,100.6,6.3,315.0,29.0,25.7,2016-08-06 04:00:00, None, None, 36.0, None,0.22,32
16.0,100.7,5.7,337.5,31.0,23.9,2016-08-06 05:00:00, None, None, 30.0, None,0.32,32
21.0,100.8,5.8,337.5,33.0,23.1,2016-08-06 06:00:00, None, None, 33.0, None,0.29,32
10.0,100.9,5.5,292.5,34.0,21.8,2016-08-06 07:00:00, None, None, None, None,0.22,32
10.0,100.9,6.0,292.5,38.0,21.0,2016-08-06 08:00:00, None, None, None, None,0.18,32
9.0,100.9,6.4,292.5,41.0,19.9,2016-08-06 09:00:00, None, None, None, None,0.14,32
10.0,100.9,6.3,292.5,42.0,19.3,2016-08-06 10:00:00, None, None, None, None,0.1,32
13.0,101.0,5.2,315.0,39.0,19.3,2016-08-06 11:00:00, None, None, None, None,0.05,32
14.0,101.0,3.1,315.0,35.0,19.1,2016-08-06 12:00:00, None, None, None, None,0.02,32
21.0,101.0,1.6,315.0,32.0,18.5,2016-08-06 13:00:00, None, None, None, None,0.03,32
20.0,101.0,2.0,315.0,32.0,19.2,2016-08-06 14:00:00, None, None, 29.0, None,0.01,32
4.0,101.0,6.3,67.5,37.0,21.4,2016-08-06 15:00:00, None, None, None, None,0.04,32
7.0,101.0,5.9,67.5,35.0,22.2,2016-08-06 16:00:00, None, None, None, None,0.02,32
4.0,101.0,2.8,292.5,27.0,22.7,2016-08-06 17:00:00, None, None, None, None,-0.01,32
7.0,100.9,4.2,67.5,26.0,24.8,2016-08-06 18:00:00, None, None, None, None,-0.07,32
8.0,100.9,6.5,67.5,29.0,26.2,2016-08-06 19:00:00, None, None, None, None,-0.12,32
6.0,100.8,4.7,22.5,25.0,26.4,2016-08-06 20:00:00, None, None, None, None,-0.17,32
7.0,100.7,4.1,22.5,22.0,27.7,2016-08-06 21:00:00, None, None, None, None,-0.19,32
9.0,100.7,4.1,45.0,22.0,27.8,2016-08-06 22:00:00, None, None, None, None,-0.21,32
7.0,100.6,5.1,67.5,21.0,29.6,2016-08-06 23:00:00, None, 0.0, None, None,-0.2,32
10.0,100.5,3.6,135.0,19.0,30.0,2016-08-07 00:00:00, None, None, None, None,-0.18,32
21.0,100.5,-0.8,180.0,13.0,30.8,2016-08-07 01:00:00, None, None, 31.0, None,-0.15,32
11.0,100.5,-1.4,202.5,13.0,30.0,2016-08-07 02:00:00, None, None, None, None,-0.09,32
