WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
257.0, None, None, None, None,2022-06-18 00:00:00,70.3, None,25
262.1, None, None, None, None,2022-06-18 01:00:00,72.1, None,25
260.9, None, None, None, None,2022-06-18 02:00:00,72.2, None,25
259.6, None, None, None, None,2022-06-18 03:00:00,70.0, None,25
250.6, None, None, None, None,2022-06-18 04:00:00,69.5, None,25
255.2, None, None, None, None,2022-06-18 05:00:00,70.4, None,25
251.7, None, None, None, None,2022-06-18 06:00:00,73.5, None,25
250.2, None, None, None, None,2022-06-18 07:00:00,71.9, None,25
261.7, None, None, None, None,2022-06-18 08:00:00,68.4, None,25
256.8, None, None, None, None,2022-06-18 09:00:00,70.1, None,25
248.6, None, None, None, None,2022-06-18 10:00:00,71.8, None,25
246.5, None, None, None, None,2022-06-18 11:00:00,66.8, None,25
225.4, None, None, None, None,2022-06-18 12:00:00,63.1, None,25
224.2, None, None, None, None,2022-06-18 13:00:00,59.5, None,25
224.8, None, None, None, None,2022-06-18 14:00:00,53.1, None,25
232.7, None, None, None, None,2022-06-18 15:00:00,50.1, None,25
243.1, None, None, None, None,2022-06-18 16:00:00,47.4, None,25
243.0, None, None, None, None,2022-06-18 17:00:00,46.6, None,25
232.8, None, None, None, None,2022-06-18 18:00:00,49.7, None,25
236.0, None, None, None, None,2022-06-18 19:00:00,53.0, None,25
242.4, None, None, None, None,2022-06-18 20:00:00,57.3, None,25
269.0, None, None, None, None,2022-06-18 21:00:00,59.4, None,25
278.8, None, None, None, None,2022-06-18 22:00:00,61.0, None,25
269.5, None, None, None, None,2022-06-18 23:00:00,62.1, None,25
253.5, None, None, None, None,2022-06-19 00:00:00,64.8, None,25
228.7, None, None, None, None,2022-06-19 01:00:00,68.9, None,25
229.3, None, None, None, None,2022-06-19 02:00:00,71.8, None,25
225.4, None, None, None, None,2022-06-19 03:00:00,73.5, None,25
