WDIR_VECT,time,HUMIDITY,week_of_year
358.2,2022-06-18 00:00:00,78.0,25
357.1,2022-06-18 01:00:00,78.0,25
343.1,2022-06-18 02:00:00,81.8,25
345.0,2022-06-18 03:00:00,86.3,25
343.0,2022-06-18 04:00:00,90.9,25
351.5,2022-06-18 05:00:00,92.6,25
350.5,2022-06-18 06:00:00,88.6,25
340.6,2022-06-18 07:00:00,74.5,25
2.4,2022-06-18 08:00:00,70.8,25
353.4,2022-06-18 09:00:00,61.0,25
141.3,2022-06-18 10:00:00,60.3,25
145.7,2022-06-18 11:00:00,59.9,25
146.8,2022-06-18 12:00:00,60.8,25
161.9,2022-06-18 13:00:00,54.9,25
153.2,2022-06-18 14:00:00,52.3,25
163.5,2022-06-18 15:00:00,52.5,25
156.9,2022-06-18 16:00:00,69.3,25
156.6,2022-06-18 17:00:00,72.2,25
173.9,2022-06-18 18:00:00,69.2,25
146.7,2022-06-18 19:00:00,77.0,25
149.6,2022-06-18 20:00:00,85.4,25
156.5,2022-06-18 21:00:00,90.4,25
168.0,2022-06-18 22:00:00,91.7,25
153.1,2022-06-18 23:00:00,91.6,25
155.7,2022-06-19 00:00:00,88.5,25
166.3,2022-06-19 01:00:00,95.2,25
156.6,2022-06-19 02:00:00,96.7,25
166.3,2022-06-19 03:00:00,96.6,25
170.3,2022-06-19 04:00:00,96.3,25
157.5,2022-06-19 05:00:00,96.5,25
162.6,2022-06-19 06:00:00,95.5,25
161.5,2022-06-19 07:00:00,90.5,25
137.7,2022-06-19 08:00:00,77.6,25
144.8,2022-06-19 09:00:00,77.5,25
139.6,2022-06-19 10:00:00,64.8,25
115.3,2022-06-19 11:00:00,60.0,25
359.1,2022-06-19 12:00:00,85.2,25
299.6,2022-06-19 13:00:00,76.8,25
148.3,2022-06-19 14:00:00,56.8,25
154.9,2022-06-19 15:00:00,53.1,25
167.4,2022-06-19 16:00:00,46.9,25
163.3,2022-06-19 17:00:00,47.5,25
158.6,2022-06-19 18:00:00,49.4,25
71.8,2022-06-19 19:00:00,82.4,25
345.3,2022-06-19 20:00:00,93.9,25
121.9,2022-06-19 21:00:00,93.1,25
149.3,2022-06-19 22:00:00,83.6,25
18.5,2022-06-19 23:00:00,92.7,25
349.9,2022-06-20 00:00:00,97.1,25
66.4,2022-06-20 01:00:00,98.0,25
234.0,2022-06-20 02:00:00,98.5,25
335.1,2022-06-20 03:00:00,98.8,25
334.8,2022-06-20 04:00:00,99.1,25
314.8,2022-06-20 05:00:00,98.5,25
301.8,2022-06-20 06:00:00,96.7,25
271.8,2022-06-20 07:00:00,91.9,25
251.6,2022-06-20 08:00:00,87.0,25
188.5,2022-06-20 09:00:00,77.6,25
153.6,2022-06-20 10:00:00,63.6,25
140.8,2022-06-20 11:00:00,53.4,25
138.7,2022-06-20 12:00:00,49.5,25
162.7,2022-06-20 13:00:00,46.8,25
153.0,2022-06-20 14:00:00,48.0,25
153.2,2022-06-20 15:00:00,46.5,25
138.9,2022-06-20 16:00:00,46.2,25
145.6,2022-06-20 17:00:00,46.8,25
146.1,2022-06-20 18:00:00,43.8,25
142.0,2022-06-20 19:00:00,48.9,25
132.6,2022-06-20 20:00:00,53.6,25
166.0,2022-06-20 21:00:00,61.5,25
153.4,2022-06-20 22:00:00,66.0,25
157.1,2022-06-20 23:00:00,73.4,25
154.3,2022-06-21 00:00:00,76.6,25
176.4,2022-06-21 01:00:00,82.7,25
321.6,2022-06-21 02:00:00,88.9,25
24.2,2022-06-21 03:00:00,94.1,25
25.8,2022-06-21 04:00:00,96.4,25
147.2,2022-06-21 05:00:00,96.8,25
61.4,2022-06-21 06:00:00,93.6,25
112.8,2022-06-21 07:00:00,80.1,25
174.5,2022-06-21 08:00:00,71.4,25
146.4,2022-06-21 09:00:00,64.2,25
154.8,2022-06-21 10:00:00,56.8,25
147.8,2022-06-21 11:00:00,51.3,25
134.6,2022-06-21 12:00:00,48.4,25
151.4,2022-06-21 13:00:00,43.0,25
170.0,2022-06-21 14:00:00,36.5,25
181.3,2022-06-21 15:00:00,34.2,25
182.7,2022-06-21 16:00:00,32.5,25
186.0,2022-06-21 17:00:00,33.4,25
170.9,2022-06-21 18:00:00,36.4,25
196.3,2022-06-21 19:00:00,44.1,25
172.9,2022-06-21 20:00:00,58.4,25
316.9,2022-06-21 21:00:00,70.9,25
297.8,2022-06-21 22:00:00,73.3,25
266.7,2022-06-21 23:00:00,77.3,25
4.5,2022-06-22 00:00:00,81.0,25
347.1,2022-06-22 01:00:00,85.3,25
336.7,2022-06-22 02:00:00,85.0,25
337.1,2022-06-22 03:00:00,85.9,25
349.5,2022-06-22 04:00:00,83.7,25
304.8,2022-06-22 05:00:00,89.2,25
61.9,2022-06-22 06:00:00,92.0,25
156.2,2022-06-22 07:00:00,76.7,25
205.6,2022-06-22 08:00:00,65.4,25
148.5,2022-06-22 09:00:00,52.2,25
146.4,2022-06-22 10:00:00,47.7,25
145.5,2022-06-22 11:00:00,42.9,25
143.3,2022-06-22 12:00:00,38.2,25
190.3,2022-06-22 13:00:00,34.6,25
184.8,2022-06-22 14:00:00,34.0,25
175.1,2022-06-22 15:00:00,34.2,25
176.8,2022-06-22 16:00:00,32.0,25
179.3,2022-06-22 17:00:00,33.8,25
190.4,2022-06-22 18:00:00,36.2,25
188.4,2022-06-22 19:00:00,32.8,25
167.9,2022-06-22 20:00:00,50.3,25
323.7,2022-06-22 21:00:00,64.3,25
6.9,2022-06-22 22:00:00,71.9,25
4.6,2022-06-22 23:00:00,73.1,25
337.3,2022-06-23 00:00:00,84.9,25
334.3,2022-06-23 01:00:00,87.9,25
313.5,2022-06-23 02:00:00,88.1,25
205.0,2022-06-23 03:00:00,90.9,25
352.6,2022-06-23 04:00:00,93.8,25
329.0,2022-06-23 05:00:00,93.3,25
9.8,2022-06-23 06:00:00,84.4,25
106.7,2022-06-23 07:00:00,65.8,25
137.0,2022-06-23 08:00:00,37.4,25
359.8,2022-06-23 09:00:00,29.1,25
355.8,2022-06-23 10:00:00,23.4,25
3.3,2022-06-23 11:00:00,21.4,25
323.1,2022-06-23 12:00:00,20.8,25
332.5,2022-06-23 13:00:00,19.5,25
342.9,2022-06-23 14:00:00,19.5,25
355.1,2022-06-23 15:00:00,18.5,25
