ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
2.4, None,-5.0, 3.4,2017-03-05,7.0,-0.5,10,,,,,,,,,,,,,,,,,,
0.0, None,-6.0, 0.0,2017-03-06,9.0,6.5,10,,,,,,,,,,,,,,,,,,
, None,-3.0, None,2017-03-08,6.0,5.5,10,,,,,,,,,,,,,,,,,,
4.8, None,-3.0, 6.4,2017-03-09,3.0,1.5,10,,,,,,,,,,,,,,,,,,
,,,,2017-03-05 00:00:00,,,10,266.0, None, None,0.0, None,0.5, None,-2.7, None, None, None,71.0,,,,,,
,,,,2017-03-05 01:00:00,,,10,8.0, None, None,0.0, None,3.2, None,-3.2, None, None, None,73.0,,,,,,
,,,,2017-03-05 02:00:00,,,10,39.0, None, None,0.0, None,6.5, None,-2.8, None, None, None,73.0,,,,,,
,,,,2017-03-05 03:00:00,,,10,34.0, None, None,0.0, None,6.0, None,-3.6, None, None, None,74.0,,,,,,
,,,,2017-03-05 04:00:00,,,10,58.0, None, None,0.0, None,5.7, None,-3.2, None, None, None,76.0,,,,,,
,,,,2017-03-05 05:00:00,,,10,62.0, None, None,0.0, None,6.3, None,-3.7, None, None, None,81.0,,,,,,
,,,,2017-03-05 06:00:00,,,10,89.0, None, None,0.0, None,3.8, None,-3.6, None, None, None,84.0,,,,,,
,,,,2017-03-05 07:00:00,,,10,257.0, None, None,0.0, None,4.2, None,-4.0, None, None, None,77.0,,,,,,
,,,,2017-03-05 08:00:00,,,10,38.0, None, None,0.0, None,3.3, None,-3.4, None, None, None,79.0,,,,,,
,,,,2017-03-05 09:00:00,,,10,85.0, None, None,0.0, None,2.7, None,-2.9, None, None, None,82.0,,,,,,
,,,,2017-03-05 10:00:00,,,10,207.0, None, None,0.0, None,1.5, None,-2.5, None, None, None,82.0,,,,,,
,,,,2017-03-05 11:00:00,,,10,87.0, None, None,0.0, None,7.2, None,-2.9, None, None, None,92.0,,,,,,
,,,,2017-03-05 12:00:00,,,10,88.0, None, None,0.0, None,6.9, None,-2.3, None, None, None,89.0,,,,,,
,,,,2017-03-05 13:00:00,,,10,189.0, None, None,0.0, None,2.6, None,-1.9, None, None, None,89.0,,,,,,
,,,,2017-03-05 14:00:00,,,10,211.0, None, None,0.0, None,5.6, None,-2.4, None, None, None,92.0,,,,,,
,,,,2017-03-05 15:00:00,,,10,216.0, None, None,0.0, None,6.7, None,-2.5, None, None, None,94.0,,,,,,
,,,,2017-03-05 16:00:00,,,10,215.0, None, None,0.0, None,2.4, None,-1.8, None, None, None,93.0,,,,,,
,,,,2017-03-05 17:00:00,,,10,206.0, None, None,0.0, None,4.7, None,-2.1, None, None, None,94.0,,,,,,
,,,,2017-03-05 18:00:00,,,10,261.0, None, None,0.0, None,1.4, None,-3.3, None, None, None,94.0,,,,,,
,,,,2017-03-05 19:00:00,,,10,267.0, None, None,0.0, None,0.2, None,-3.1, None, None, None,94.0,,,,,,
,,,,2017-03-05 20:00:00,,,10,37.0, None, None,0.0, None,1.0, None,-2.8, None, None, None,95.0,,,,,,
,,,,2017-03-05 21:00:00,,,10,10.0, None, None,0.0, None,1.3, None,-3.0, None, None, None,95.0,,,,,,
