pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_2,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,time,MIN_TEMP,week_of_year
None, None,278.0, None, 16.8,15.9, 2.0, None, None, None,-1.0,2021-06-25 11:00:00, None,26
None, None,279.0, None, 17.6,17.4, 3.0, None, None, None,4.0,2021-06-25 19:00:00, None,26
None, None,279.0, None, 28.1,26.9, 1.0, None, None, None,6.0,2021-06-26 15:00:00, None,26
None, None,279.0, None, 10.3,10.4, 3.0, None, None, None,0.0,2021-06-27 05:00:00, None,26
None, None,279.0, None, 29.8,29.2, 2.0, None, None, None,9.0,2021-06-27 17:00:00, None,26
None, None,280.0, None, 22.5,22.6, 3.0, None, None, None,7.0,2021-06-27 22:00:00, None,26
None, None,280.0, None, 28.0,28.0, 3.0, None, None, None,9.0,2021-06-28 19:00:00, None,26
None, None,280.0, None, 20.4,20.6, 3.0, None, None, None,7.0,2021-06-28 23:00:00, None,26
None, None,279.0, None, 11.1,11.0, 3.0, None, None, None,-2.0,2021-06-29 06:00:00, None,26
None, None,279.0, None, 17.0,16.7, 3.0, None, None, None,3.0,2021-06-29 23:00:00, None,26
None, None,279.0, None, 11.2,11.2, 2.0, None, None, None,-1.0,2021-06-30 05:00:00, None,26
None, None,279.0, None, 18.0,17.0, 1.0, None, None, None,-2.0,2021-06-30 10:00:00, None,26
0.0, None,279.0, None, 15.3,15.3, 3.0, None, None, None,2.0,2021-06-30 23:00:00, None,26
None, None,279.0, None, 13.2,12.7, 3.0, None, None, None,-3.0,2021-07-01 13:00:00, None,26
None, None,279.0, None, 16.2,15.3, 3.0, None, None, None,-1.0,2021-07-01 17:00:00, None,26
0.0, None,279.0, None, 9.6,9.5, 3.0, None, None, None,-1.0,2021-07-01 23:00:00, None,26
