station_observations
wind_speed, temperature, wind_direction, relative_humidity, time, precipitation
6.5, 26.0, 31.0, 23.0, 2017-08-07 12:00:00, 0.0
6.4, 26.7, 20.0, 21.0, 2017-08-07 13:00:00, 0.0
7.8, 27.1, 356.0, 21.0, 2017-08-07 14:00:00, 0.0
6.9, 27.1, 342.0, 23.0, 2017-08-07 15:00:00, 0.0
7.4, 26.2, 334.0, 23.0, 2017-08-07 16:00:00, 0.0
6.8, 24.8, 332.0, 26.0, 2017-08-07 17:00:00, 0.0
5.9, 22.1, 51.0, 31.0, 2017-08-07 18:00:00, 0.0
7.9, 19.8, 290.0, 32.0, 2017-08-07 19:00:00, 0.0
7.3, 19.3, 297.0, 28.0, 2017-08-07 20:00:00, 0.0
5.2, 20.2, 306.0, 25.0, 2017-08-07 21:00:00, 0.0
5.0, 20.1, 282.0, 26.0, 2017-08-07 22:00:00, 0.0
2.2, 19.7, 338.0, 27.0, 2017-08-07 23:00:00, 0.0
3.7, 19.1, 266.0, 29.0, 2017-08-08 00:00:00, 0.0
0.0, 18.6, 199.0, 30.0, 2017-08-08 01:00:00, 0.0
0.0, 16.9, 147.0, 34.0, 2017-08-08 02:00:00, 0.0
3.1, 16.7, 252.0, 35.0, 2017-08-08 03:00:00, 0.0
0.0, 16.0, 298.0, 38.0, 2017-08-08 04:00:00, 0.0
4.2, 15.2, 169.0, 46.0, 2017-08-08 05:00:00, 0.0
1.6, 15.8, 74.0, 43.0, 2017-08-08 06:00:00, 0.0
2.8, 17.1, 137.0, 45.0, 2017-08-08 07:00:00, 0.0
1.8, 19.6, 38.0, 42.0, 2017-08-08 08:00:00, 0.0
4.4, 21.6, 103.0, 37.0, 2017-08-08 09:00:00, 0.0
3.1, 23.7, 7.0, 35.0, 2017-08-08 10:00:00, 0.0
4.4, 24.5, 95.0, 27.0, 2017-08-08 11:00:00, 0.0
6.0, 25.5, 112.0, 26.0, 2017-08-08 12:00:00, 0.0
6.6, 26.0, 104.0, 24.0, 2017-08-08 13:00:00, 0.0
4.9, 26.6, 88.0, 22.0, 2017-08-08 14:00:00, 0.0
4.8, 26.4, 108.0, 23.0, 2017-08-08 15:00:00, 0.0
6.3, 26.8, 42.0, 23.0, 2017-08-08 16:00:00, 0.0
5.6, 25.9, 2.0, 23.0, 2017-08-08 17:00:00, 0.0
4.9, 25.0, 319.0, 21.0, 2017-08-08 18:00:00, 0.0
2.5, 21.7, 157.0, 23.0, 2017-08-08 19:00:00, 0.0
1.7, 20.5, 213.0, 26.0, 2017-08-08 20:00:00, 0.0
2.6, 20.4, 223.0, 29.0, 2017-08-08 21:00:00, 0.0
2.4, 18.8, 175.0, 32.0, 2017-08-08 22:00:00, 0.0
5.3, 19.6, 180.0, 29.0, 2017-08-08 23:00:00, 0.0
2.7, 18.4, 81.0, 35.0, 2017-08-09 00:00:00, 0.0
4.5, 17.8, 209.0, 36.0, 2017-08-09 01:00:00, 0.0
3.4, 17.3, 190.0, 40.0, 2017-08-09 02:00:00, 0.0
