pcpn_amt_pst24hrs,SWE,cum_pcpn_amt,ONE_DAY_SNOW,air_temp_1,snw_dpth,MAX_TEMP,ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,MIN_TEMP,time,SNOW_ON_THE_GROUND,week_of_year
None, None, None, None,-1.8, 95.0, None, None, 413.0, 395.0, None,2016-03-18 00:00:00, None,12
None, None, None, None,-3.5, 96.0, None, None, 414.0, 395.0, None,2016-03-18 01:00:00, None,12
None, None, None, None,-5.8, 96.0, None, None, 416.0, 395.0, None,2016-03-18 02:00:00, None,12
None, None, None, None,-6.1, 96.0, None, None, 417.0, 394.0, None,2016-03-18 03:00:00, None,12
None, None, None, None,-6.7, 96.0, None, None, 418.0, 393.0, None,2016-03-18 04:00:00, None,12
None, None, None, None,-6.2, 96.0, None, None, 418.0, 393.0, None,2016-03-18 05:00:00, None,12
None, None, None, None,-6.6, 95.0, None, None, 418.0, 392.0, None,2016-03-18 06:00:00, None,12
None, None, None, None,-6.6, 95.0, None, None, 418.0, 392.0, None,2016-03-18 07:00:00, None,12
None, None, None, None,-7.2, 95.0, None, None, 418.0, 392.0, None,2016-03-18 08:00:00, None,12
None, None, None, None,-7.7, 96.0, None, None, 419.0, 392.0, None,2016-03-18 09:00:00, None,12
None, None, None, None,-7.7, 96.0, None, None, 419.0, 392.0, None,2016-03-18 10:00:00, None,12
None, None, None, None,-7.9, 96.0, None, None, 419.0, 392.0, None,2016-03-18 11:00:00, None,12
None, None, None, None,-8.4, 96.0, None, None, 419.0, 392.0, None,2016-03-18 12:00:00, None,12
None, None, None, None,-8.2, 96.0, None, None, 419.0, 392.0, None,2016-03-18 13:00:00, None,12
None, None, None, None,-8.5, 96.0, None, None, 419.0, 392.0, None,2016-03-18 14:00:00, None,12
None, None, None, None,-8.6, 96.0, None, None, 419.0, 392.0, None,2016-03-18 15:00:00, None,12
None, 9.0, None, None,-7.5, 96.0, None, None, 419.0, 391.0, None,2016-03-18 16:00:00, None,12
None, None, None, None,-5.9, 96.0, None, None, 418.0, 391.0, None,2016-03-18 17:00:00, None,12
None, None, None, None,-4.5, 96.0, None, None, 416.0, 391.0, None,2016-03-18 18:00:00, None,12
None, None, None, None,-4.7, 96.0, None, None, 415.0, 392.0, None,2016-03-18 19:00:00, None,12
None, None, None, None,-1.8, 95.0, None, None, 411.0, 394.0, None,2016-03-18 20:00:00, None,12
None, None, None, None,0.5, 94.0, None, None, 409.0, 395.0, None,2016-03-18 21:00:00, None,12
None, None, None, None,1.8, 92.0, None, None, 410.0, 397.0, None,2016-03-18 22:00:00, None,12
None, None, None, None,0.7, 93.0, None, None, 410.0, 398.0, None,2016-03-18 23:00:00, None,12
None, None, None, None,-0.2, 94.0, None, None, 410.0, 398.0, None,2016-03-19 00:00:00, None,12
None, None, None, None,-1.2, 94.0, None, None, 412.0, 399.0, None,2016-03-19 01:00:00, None,12
None, None, None, None,-3.6, 95.0, None, None, 413.0, 398.0, None,2016-03-19 02:00:00, None,12
None, None, None, None,-3.8, 95.0, None, None, 414.0, 398.0, None,2016-03-19 03:00:00, None,12
None, None, None, None,-4.4, 95.0, None, None, 415.0, 397.0, None,2016-03-19 04:00:00, None,12
None, None, None, None,-5.7, 94.0, None, None, 416.0, 396.0, None,2016-03-19 05:00:00, None,12
None, None, None, None,-5.5, 94.0, None, None, 416.0, 396.0, None,2016-03-19 06:00:00, None,12
None, None, None, None,-5.6, 94.0, None, None, 416.0, 395.0, None,2016-03-19 07:00:00, None,12
None, None, None, None,-6.6, 95.0, None, None, 417.0, 395.0, None,2016-03-19 08:00:00, None,12
None, None, None, None,-5.6, 95.0, None, None, 417.0, 395.0, None,2016-03-19 09:00:00, None,12
None, None, None, None,-5.7, 94.0, None, None, 417.0, 395.0, None,2016-03-19 10:00:00, None,12
None, None, None, None,-5.9, 94.0, None, None, 417.0, 395.0, None,2016-03-19 11:00:00, None,12
None, None, None, None,-5.6, 95.0, None, None, 417.0, 394.0, None,2016-03-19 12:00:00, None,12
None, None, None, None,-5.5, 95.0, None, None, 417.0, 394.0, None,2016-03-19 13:00:00, None,12
None, None, None, None,-6.6, 94.0, None, None, 417.0, 393.0, None,2016-03-19 14:00:00, None,12
None, None, None, None,-6.5, 94.0, None, None, 417.0, 393.0, None,2016-03-19 15:00:00, None,12
None, 0.0, None, None,-4.9, 94.0, None, None, 417.0, 393.0, None,2016-03-19 16:00:00, None,12
None, None, None, None,-3.3, 94.0, None, None, 415.0, 393.0, None,2016-03-19 17:00:00, None,12
None, None, None, None,-1.0, 93.0, None, None, 414.0, 393.0, None,2016-03-19 18:00:00, None,12
None, None, None, None,0.9, 93.0, None, None, 409.0, 395.0, None,2016-03-19 19:00:00, None,12
None, None, None, None,4.0, 92.0, None, None, 407.0, 396.0, None,2016-03-19 20:00:00, None,12
None, None, None, None,2.7, 93.0, None, None, 406.0, 398.0, None,2016-03-19 21:00:00, None,12
None, None, None, None,4.9, 92.0, None, None, 407.0, 399.0, None,2016-03-19 22:00:00, None,12
None, None, None, None,4.7, 92.0, None, None, 407.0, 399.0, None,2016-03-19 23:00:00, None,12
None, None, None, None,4.9, 92.0, None, None, 406.0, 399.0, None,2016-03-20 00:00:00, None,12
None, None, None, None,2.5, 92.0, None, None, 407.0, 398.0, None,2016-03-20 01:00:00, None,12
None, None, None, None,0.7, 92.0, None, None, 409.0, 398.0, None,2016-03-20 02:00:00, None,12
None, None, None, None,0.6, 92.0, None, None, 410.0, 398.0, None,2016-03-20 03:00:00, None,12
None, None, None, None,0.3, 92.0, None, None, 410.0, 398.0, None,2016-03-20 04:00:00, None,12
None, None, None, None,0.0, 92.0, None, None, 411.0, 397.0, None,2016-03-20 05:00:00, None,12
None, None, None, None,1.2, 92.0, None, None, 410.0, 395.0, None,2016-03-20 06:00:00, None,12
None, None, None, None,0.4, 92.0, None, None, 410.0, 395.0, None,2016-03-20 07:00:00, None,12
None, None, None, None,0.0, 92.0, None, None, 411.0, 395.0, None,2016-03-20 08:00:00, None,12
None, None, None, None,-0.1, 92.0, None, None, 411.0, 396.0, None,2016-03-20 09:00:00, None,12
None, None, None, None,0.1, 92.0, None, None, 411.0, 396.0, None,2016-03-20 10:00:00, None,12
None, None, None, None,0.0, 93.0, None, None, 411.0, 396.0, None,2016-03-20 11:00:00, None,12
None, None, None, None,-0.1, 92.0, None, None, 411.0, 396.0, None,2016-03-20 12:00:00, None,12
None, None, None, None,-0.3, 93.0, None, None, 411.0, 395.0, None,2016-03-20 13:00:00, None,12
None, None, None, None,0.1, 93.0, None, None, 411.0, 396.0, None,2016-03-20 14:00:00, None,12
None, None, None, None,0.8, 93.0, None, None, 410.0, 395.0, None,2016-03-20 15:00:00, None,12
None, 0.0, None, None,1.5, 92.0, None, None, 410.0, 396.0, None,2016-03-20 16:00:00, None,12
None, None, None, None,2.2, 92.0, None, None, 409.0, 395.0, None,2016-03-20 17:00:00, None,12
None, None, None, None,3.4, 92.0, None, None, 408.0, 397.0, None,2016-03-20 18:00:00, None,12
None, None, None, None,5.1, 91.0, None, None, 405.0, 398.0, None,2016-03-20 19:00:00, None,12
None, None, None, None,5.5, 91.0, None, None, 404.0, 398.0, None,2016-03-20 20:00:00, None,12
None, None, None, None,7.9, 90.0, None, None, 403.0, 399.0, None,2016-03-20 21:00:00, None,12
None, None, None, None,8.1, 90.0, None, None, 403.0, 400.0, None,2016-03-20 22:00:00, None,12
None, None, None, None,6.9, 90.0, None, None, 403.0, 401.0, None,2016-03-20 23:00:00, None,12
None, None, None, None,6.5, 91.0, None, None, 404.0, 400.0, None,2016-03-21 00:00:00, None,12
None, None, None, None,5.9, 91.0, None, None, 405.0, 400.0, None,2016-03-21 01:00:00, None,12
None, None, None, None,3.8, 91.0, None, None, 406.0, 400.0, None,2016-03-21 02:00:00, None,12
