pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
None,-9.9,-10.0, 1034.9, None, None,-6.8,84.0,2022-02-26 00:00:00,-12.0,948.0,9
None,-10.0,-10.7, 1034.9, None, None,-6.8,84.0,2022-02-26 01:00:00,-12.0,948.0,9
None,-11.2,-11.3, 1034.9, None, None,-6.8,89.0,2022-02-26 02:00:00,-12.0,948.0,9
None,-11.0,-11.4, 1034.8, None, None,-6.8,88.0,2022-02-26 03:00:00,-12.0,948.0,9
None,-10.7,-12.0, 1034.8, None, None,-6.8,87.0,2022-02-26 04:00:00,-12.0,948.0,9
None,-11.4,-12.0, 1036.1, None, None,-6.8,89.0,2022-02-26 05:00:00,-13.0,949.0,9
None,-9.9,-12.0, 1035.0, None, None,-6.8,92.0,2022-02-26 06:00:00,-11.0,948.0,9
None,-9.5,-10.4, 1035.0, None, None,-9.5,93.0,2022-02-26 07:00:00,-10.0,948.0,9
None,-8.7,-10.4, 1035.0, None, None,-8.6,91.0,2022-02-26 08:00:00,-10.0,948.0,9
None,-7.5,-10.4, 1034.9, None, None,-7.3,84.0,2022-02-26 09:00:00,-9.0,948.0,9
None,-5.5,-10.4, 1034.7, None, None,-5.3,74.0,2022-02-26 10:00:00,-9.0,948.0,9
None,-3.8,-10.4, 1033.5, None, None,-3.7,63.0,2022-02-26 11:00:00,-9.0,947.0,9
None,-2.6,-10.4, 1033.4, None, None,-2.5,55.0,2022-02-26 12:00:00,-10.0,947.0,9
None,-1.6,-10.4, 1032.2, None, None,-1.7,53.0,2022-02-26 13:00:00,-9.0,946.0,9
None,-1.3,-10.4, 1031.2, None, None,-1.1,51.0,2022-02-26 14:00:00,-9.0,945.0,9
None,-1.0,-10.4, 1031.2, None, None,-1.0,50.0,2022-02-26 15:00:00,-9.0,945.0,9
None,-1.2,-10.4, 1030.1, None, None,-0.7,53.0,2022-02-26 16:00:00,-9.0,944.0,9
None,-1.4,-10.4, 1030.2, None, None,-0.7,57.0,2022-02-26 17:00:00,-8.0,944.0,9
None,-2.1,-10.4, 1029.0, None, None,-0.7,64.0,2022-02-26 18:00:00,-8.0,943.0,9
None,-2.3,-2.4, 1029.0, None, None,-1.9,72.0,2022-02-26 19:00:00,-6.0,943.0,9
None,-2.3,-2.6, 1028.9, None, None,-1.9,71.0,2022-02-26 20:00:00,-6.0,943.0,9
None,-3.1,-3.1, 1028.8, None, None,-1.9,88.0,2022-02-26 21:00:00,-5.0,943.0,9
None,-3.1,-3.3, 1028.6, None, None,-1.9,94.0,2022-02-26 22:00:00,-4.0,943.0,9
None,-3.1,-3.3, 1028.5, None, None,-1.9,94.0,2022-02-26 23:00:00,-4.0,943.0,9
None,-3.2,-3.3, 1027.3, None, None,-1.9,95.0,2022-02-27 00:00:00,-4.0,942.0,9
None,-3.1,-3.3, 1027.1, None, None,-1.9,96.0,2022-02-27 01:00:00,-4.0,942.0,9
None,-3.0,-3.3, 1027.1, None, None,-1.9,96.0,2022-02-27 02:00:00,-3.0,942.0,9
None,-2.8,-3.3, 1027.1, None, None,-1.9,96.0,2022-02-27 03:00:00,-3.0,942.0,9
None,-2.8,-3.3, 1026.0, None, None,-1.9,96.0,2022-02-27 04:00:00,-3.0,941.0,9
None,-2.8,-3.3, 1026.0, None, None,-1.9,97.0,2022-02-27 05:00:00,-3.0,941.0,9
None,-2.8,-3.3, 1026.1, None, None,-1.9,97.0,2022-02-27 06:00:00,-3.0,941.0,9
None,-2.7,-2.9, 1025.0, None, None,-2.6,97.0,2022-02-27 07:00:00,-3.0,940.0,9
None,-2.6,-2.9, 1025.0, None, None,-2.5,97.0,2022-02-27 08:00:00,-3.0,940.0,9
None,-2.3,-2.9, 1025.0, None, None,-2.3,97.0,2022-02-27 09:00:00,-3.0,940.0,9
None,-2.1,-2.9, 1025.0, None, None,-2.0,97.0,2022-02-27 10:00:00,-2.0,940.0,9
None,-1.3,-2.9, 1023.8, None, None,-1.4,96.0,2022-02-27 11:00:00,-2.0,939.0,9
None,-1.1,-2.9, 1023.8, None, None,-1.1,96.0,2022-02-27 12:00:00,-2.0,939.0,9
None,-1.1,-2.9, 1023.8, None, None,-1.0,97.0,2022-02-27 13:00:00,-1.0,939.0,9
None,-0.9,-2.9, 1023.8, None, None,-0.9,97.0,2022-02-27 14:00:00,-1.0,939.0,9
None,-0.8,-2.9, 1023.8, None, None,-0.7,98.0,2022-02-27 15:00:00,-1.0,939.0,9
None,-0.6,-2.9, 1023.7, None, None,-0.5,98.0,2022-02-27 16:00:00,-1.0,939.0,9
None,-0.6,-2.9, 1023.7, None, None,-0.5,98.0,2022-02-27 17:00:00,-1.0,939.0,9
None,-0.5,-2.9, 1023.7, None, None,-0.4,99.0,2022-02-27 18:00:00,0.0,939.0,9
None,-0.4,-0.5, 1023.7, None, None,-0.3,99.0,2022-02-27 19:00:00,-1.0,939.0,9
None,-0.4,-0.5, 1023.7, None, None,-0.3,99.0,2022-02-27 20:00:00,-1.0,939.0,9
None,-0.4,-0.5, 1023.7, None, None,-0.3,99.0,2022-02-27 21:00:00,-1.0,939.0,9
None,-0.3,-0.5, 1023.6, None, None,-0.3,99.0,2022-02-27 22:00:00,-1.0,939.0,9
None,-0.4,-0.5, 1022.5, None, None,-0.3,99.0,2022-02-27 23:00:00,0.0,938.0,9
None,-0.4,-0.5, 1022.5, None, None,-0.3,99.0,2022-02-28 00:00:00,0.0,938.0,9
None,-0.5,-0.5, 1021.4, None, None,-0.2,99.0,2022-02-28 01:00:00,-1.0,937.0,9
None,-0.6,-0.6, 1020.3, None, None,-0.2,99.0,2022-02-28 02:00:00,-1.0,936.0,9
None,-0.5,-0.6, 1019.2, None, None,-0.2,99.0,2022-02-28 03:00:00,-1.0,935.0,9
None,-0.3,-0.6, 1019.1, None, None,-0.2,99.0,2022-02-28 04:00:00,-1.0,935.0,9
None,-0.3,-0.7, 1018.0, None, None,-0.2,99.0,2022-02-28 05:00:00,0.0,934.0,9
None,-0.4,-0.7, 1018.0, None, None,-0.2,99.0,2022-02-28 06:00:00,-1.0,934.0,9
None,-0.6,-0.6, 1017.0, None, None,-0.4,99.0,2022-02-28 07:00:00,-1.0,933.0,9
None,-0.5,-0.8, 1017.0, None, None,-0.4,99.0,2022-02-28 08:00:00,-1.0,933.0,9
None,-0.3,-0.8, 1016.9, None, None,-0.2,99.0,2022-02-28 09:00:00,0.0,933.0,9
None,-0.1,-0.8, 1016.9, None, None,0.0,98.0,2022-02-28 10:00:00,0.0,933.0,9
None,0.0,-0.8, 1016.9, None, None,0.1,98.0,2022-02-28 11:00:00,0.0,933.0,9
None,0.2,-0.8, 1016.9, None, None,0.3,98.0,2022-02-28 12:00:00,0.0,933.0,9
None,0.5,-0.8, 1015.8, None, None,0.9,96.0,2022-02-28 13:00:00,0.0,932.0,9
None,1.1,-0.8, 1015.7, None, None,1.0,94.0,2022-02-28 14:00:00,0.0,932.0,9
None,0.8,-0.8, 1015.7, None, None,1.2,96.0,2022-02-28 15:00:00,0.0,932.0,9
None,0.7,-0.8, 1016.8, None, None,1.2,97.0,2022-02-28 16:00:00,0.0,933.0,9
None,0.5,-0.8, 1016.8, None, None,1.2,98.0,2022-02-28 17:00:00,0.0,933.0,9
None,0.4,-0.8, 1015.8, None, None,1.2,98.0,2022-02-28 18:00:00,0.0,932.0,9
None,0.2,0.2, 1015.8, None, None,0.4,99.0,2022-02-28 19:00:00,0.0,932.0,9
None,0.3,0.2, 1015.8, None, None,0.4,99.0,2022-02-28 20:00:00,0.0,932.0,9
None,0.2,0.1, 1015.8, None, None,0.4,99.0,2022-02-28 21:00:00,0.0,932.0,9
None,0.2,0.1, 1016.9, None, None,0.4,99.0,2022-02-28 22:00:00,0.0,933.0,9
None,0.1,-0.1, 1016.9, None, None,0.4,99.0,2022-02-28 23:00:00,0.0,933.0,9
None,0.1,-0.1, 1016.8, None, None,0.4,99.0,2022-03-01 00:00:00,0.0,933.0,9
None,0.0,-0.1, 1016.8, None, None,0.4,99.0,2022-03-01 01:00:00,0.0,933.0,9
None,0.0,-0.1, 1016.8, None, None,0.4,99.0,2022-03-01 02:00:00,0.0,933.0,9
None,-0.1,-0.1, 1016.8, None, None,0.4,99.0,2022-03-01 03:00:00,0.0,933.0,9
None,-0.1,-0.2, 1016.8, None, None,0.4,99.0,2022-03-01 04:00:00,0.0,933.0,9
None,-0.1,-0.2, 1016.8, None, None,0.4,99.0,2022-03-01 05:00:00,0.0,933.0,9
None,0.0,-0.2, 1017.9, None, None,0.4,99.0,2022-03-01 06:00:00,0.0,934.0,9
None,0.0,0.0, 1017.9, None, None,0.2,99.0,2022-03-01 07:00:00,0.0,934.0,9
None,0.1,0.0, 1019.0, None, None,0.2,99.0,2022-03-01 08:00:00,0.0,935.0,9
None,0.3,0.0, 1019.0, None, None,0.3,99.0,2022-03-01 09:00:00,0.0,935.0,9
None,0.8,0.0, 1018.9, None, None,0.9,97.0,2022-03-01 10:00:00,0.0,935.0,9
None,0.9,0.0, 1018.9, None, None,1.0,97.0,2022-03-01 11:00:00,0.0,935.0,9
None,1.6,0.0, 1018.9, None, None,1.6,95.0,2022-03-01 12:00:00,1.0,935.0,9
None,2.3,0.0, 1018.8, None, None,2.7,94.0,2022-03-01 13:00:00,2.0,935.0,9
None,2.3,0.0, 1018.8, None, None,2.7,97.0,2022-03-01 14:00:00,2.0,935.0,9
None,2.1,0.0, 1018.8, None, None,3.1,98.0,2022-03-01 15:00:00,2.0,935.0,9
None,1.6,0.0, 1020.0, None, None,3.1,98.0,2022-03-01 16:00:00,1.0,936.0,9
None,1.5,0.0, 1020.0, None, None,3.1,99.0,2022-03-01 17:00:00,1.0,936.0,9
None,1.2,0.0, 1020.0, None, None,3.1,99.0,2022-03-01 18:00:00,1.0,936.0,9
None,0.7,0.6, 1020.1, None, None,1.6,99.0,2022-03-01 19:00:00,0.0,936.0,9
None,0.8,0.4, 1020.0, None, None,1.6,99.0,2022-03-01 20:00:00,0.0,936.0,9
None,1.0,0.4, 1021.1, None, None,1.6,99.0,2022-03-01 21:00:00,1.0,937.0,9
None,0.6,0.4, 1021.1, None, None,1.6,99.0,2022-03-01 22:00:00,1.0,937.0,9
None,0.7,0.4, 1021.1, None, None,1.6,99.0,2022-03-01 23:00:00,0.0,937.0,9
None,1.0,0.4, 1021.0, None, None,1.6,99.0,2022-03-02 00:00:00,1.0,937.0,9
None,1.0,0.4, 1022.0, None, None,1.6,99.0,2022-03-02 01:00:00,1.0,938.0,9
None,0.9,0.4, 1022.0, None, None,1.6,99.0,2022-03-02 02:00:00,1.0,938.0,9
None,1.0,0.4, 1020.9, None, None,1.6,99.0,2022-03-02 03:00:00,1.0,937.0,9
None,1.2,0.4, 1020.9, None, None,1.6,99.0,2022-03-02 04:00:00,1.0,937.0,9
None,0.7,0.4, 1022.1, None, None,1.6,99.0,2022-03-02 05:00:00,1.0,938.0,9
None,0.8,0.4, 1022.1, None, None,1.6,99.0,2022-03-02 06:00:00,1.0,938.0,9
None,0.8,0.6, 1021.1, None, None,0.9,99.0,2022-03-02 07:00:00,1.0,937.0,9
None,1.0,0.6, 1022.1, None, None,1.0,99.0,2022-03-02 08:00:00,1.0,938.0,9
None,1.1,0.6, 1022.1, None, None,1.2,99.0,2022-03-02 09:00:00,1.0,938.0,9
None,1.3,0.6, 1022.1, None, None,1.3,99.0,2022-03-02 10:00:00,1.0,938.0,9
None,1.7,0.6, 1022.1, None, None,1.7,98.0,2022-03-02 11:00:00,1.0,938.0,9
None,1.9,0.6, 1020.9, None, None,2.1,97.0,2022-03-02 12:00:00,1.0,937.0,9
None,2.3,0.6, 1020.9, None, None,2.3,96.0,2022-03-02 13:00:00,2.0,937.0,9
None,2.3,0.6, 1019.8, None, None,2.9,97.0,2022-03-02 14:00:00,2.0,936.0,9
None,1.7,0.6, 1019.9, None, None,2.9,98.0,2022-03-02 15:00:00,2.0,936.0,9
None,1.8,0.6, 1019.8, None, None,2.9,99.0,2022-03-02 16:00:00,2.0,936.0,9
None,1.6,0.6, 1019.9, None, None,2.9,99.0,2022-03-02 17:00:00,1.0,936.0,9
None,1.2,0.6, 1019.9, None, None,2.9,99.0,2022-03-02 18:00:00,1.0,936.0,9
None,1.1,1.0, 1019.9, None, None,1.5,99.0,2022-03-02 19:00:00,1.0,936.0,9
None,0.9,0.8, 1018.9, None, None,1.5,99.0,2022-03-02 20:00:00,1.0,935.0,9
None,1.1,0.7, 1019.9, None, None,1.5,99.0,2022-03-02 21:00:00,1.0,936.0,9
None,1.0,0.7, 1019.9, None, None,1.5,99.0,2022-03-02 22:00:00,1.0,936.0,9
None,1.1,0.7, 1019.9, None, None,1.5,99.0,2022-03-02 23:00:00,1.0,936.0,9
None,0.9,0.7, 1018.8, None, None,1.5,99.0,2022-03-03 00:00:00,1.0,935.0,9
None,1.0,0.7, 1018.7, None, None,1.5,99.0,2022-03-03 01:00:00,1.0,935.0,9
None,1.0,0.7, 1018.7, None, None,1.5,99.0,2022-03-03 02:00:00,1.0,935.0,9
None,0.8,0.7, 1018.8, None, None,1.5,99.0,2022-03-03 03:00:00,1.0,935.0,9
None,0.9,0.6, 1017.7, None, None,1.5,99.0,2022-03-03 04:00:00,1.0,934.0,9
None,1.2,0.6, 1017.7, None, None,1.5,99.0,2022-03-03 05:00:00,1.0,934.0,9
None,1.1,0.6, 1016.6, None, None,1.5,99.0,2022-03-03 06:00:00,1.0,933.0,9
None,1.0,1.0, 1016.7, None, None,1.2,99.0,2022-03-03 07:00:00,1.0,933.0,9
None,1.1,0.7, 1017.8, None, None,1.2,99.0,2022-03-03 08:00:00,1.0,934.0,9
None,1.4,0.7, 1017.7, None, None,1.4,99.0,2022-03-03 09:00:00,1.0,934.0,9
None,1.5,0.7, 1016.6, None, None,1.7,99.0,2022-03-03 10:00:00,2.0,933.0,9
None,1.7,0.7, 1016.6, None, None,1.9,98.0,2022-03-03 11:00:00,1.0,933.0,9
None,2.1,0.7, 1016.6, None, None,2.1,98.0,2022-03-03 12:00:00,2.0,933.0,9
None,3.0,0.7, 1016.5, None, None,3.2,95.0,2022-03-03 13:00:00,2.0,933.0,9
None,2.6,0.7, 1015.4, None, None,3.2,96.0,2022-03-03 14:00:00,2.0,932.0,9
None,2.8,0.7, 1015.4, None, None,3.2,97.0,2022-03-03 15:00:00,2.0,932.0,9
None,2.6,0.7, 1015.4, None, None,3.2,95.0,2022-03-03 16:00:00,2.0,932.0,9
None,1.7,0.7, 1015.5, None, None,3.2,98.0,2022-03-03 17:00:00,1.0,932.0,9
