pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
None, -7.175, 82.8, -4.8, 83.0, -9.0, -7.2, -7.2, 1006.2, 0.0, -9.0, 956.0, 0.0,2022-02-26 00:00:00, None, 956.0,9
None, -6.865, 82.4, -4.8, 82.0, -9.0, -6.9, -7.3, 1005.0, 0.0, -9.0, 955.0, 0.0,2022-02-26 01:00:00, None, 955.0,9
None, -6.666, 82.1, -4.8, 82.0, -9.0, -6.7, -7.3, 1005.0, 0.0, -9.0, 955.0, 0.0,2022-02-26 02:00:00, None, 955.0,9
None, -6.3, 81.4, -4.8, 81.0, -8.0, -6.3, -7.3, 1003.9, 0.0, -8.0, 954.0, 0.0,2022-02-26 03:00:00, None, 954.0,9
None, -5.967, 81.4, -4.8, 81.0, -9.0, -6.0, -7.3, 1002.8, 0.0, -9.0, 953.0, 0.0,2022-02-26 04:00:00, None, 953.0,9
None, -5.755, 81.5, -4.8, 82.0, -8.0, -5.8, -7.3, 1001.8, 0.0, -8.0, 952.0, 0.0,2022-02-26 05:00:00, None, 952.0,9
None, -5.679, 81.6, -4.8, 82.0, -8.0, -5.7, -7.3, 1000.8, 0.0, -8.0, 951.0, 0.0,2022-02-26 06:00:00, None, 951.0,9
None, -5.49, 82.5, -5.4, 83.0, -8.0, -5.5, -5.7, 999.8, 0.0, -8.0, 950.0, 0.0,2022-02-26 07:00:00, None, 950.0,9
None, -5.155, 82.2, -5.1, 82.0, -8.0, -5.2, -5.7, 999.8, 0.0, -8.0, 950.0, 0.0,2022-02-26 08:00:00, None, 950.0,9
None, -4.598, 81.1, -4.6, 81.0, -7.0, -4.6, -5.7, 998.7, 0.0, -7.0, 949.0, 0.0,2022-02-26 09:00:00, None, 949.0,9
None, -3.878, 79.35, -3.9, 79.0, -6.0, -3.9, -5.7, 999.8, 0.0, -6.0, 950.0, 0.0,2022-02-26 10:00:00, None, 950.0,9
None, -3.424, 82.6, -3.3, 83.0, -5.0, -3.4, -5.7, 998.7, 0.0, -5.0, 949.0, 0.0,2022-02-26 11:00:00, None, 949.0,9
None, -2.665, 85.4, -2.7, 85.0, -4.0, -2.7, -5.7, 998.7, 0.0, -4.0, 949.0, 0.0,2022-02-26 12:00:00, None, 949.0,9
None, -1.376, 86.1, -1.4, 86.0, -3.0, -1.4, -5.7, 997.5, 0.0, -3.0, 948.0, 0.0,2022-02-26 13:00:00, None, 948.0,9
None, -0.462, 79.45, -0.5, 79.0, -3.0, -0.5, -5.7, 996.4, 0.0, -3.0, 947.0, 0.0,2022-02-26 14:00:00, None, 947.0,9
None, 0.301, 71.43, 0.4, 71.0, -4.0, 0.3, -5.7, 996.4, 0.0, -4.0, 947.0, 0.0,2022-02-26 15:00:00, None, 947.0,9
None, 0.233, 74.25, 0.5, 74.0, -4.0, 0.2, -5.7, 996.4, 0.0, -4.0, 947.0, 0.0,2022-02-26 16:00:00, None, 947.0,9
None, 0.376, 73.67, 0.5, 74.0, -4.0, 0.4, -5.7, 996.3, 0.0, -4.0, 947.0, 0.0,2022-02-26 17:00:00, None, 947.0,9
None, 0.383, 73.12, 0.5, 73.0, -4.0, 0.4, -5.7, 995.3, 0.0, -4.0, 946.0, 0.0,2022-02-26 18:00:00, None, 946.0,9
None, 0.199, 72.93, 0.6, 73.0, -4.0, 0.2, 0.0, 995.3, 0.0, -4.0, 946.0, 0.0,2022-02-26 19:00:00, None, 946.0,9
None, -0.474, 76.62, 0.6, 77.0, -4.0, -0.5, -0.5, 996.4, 0.0, -4.0, 947.0, 0.0,2022-02-26 20:00:00, None, 947.0,9
None, -1.165, 78.78, 0.6, 79.0, -4.0, -1.2, -1.2, 996.4, 0.0, -4.0, 947.0, 0.0,2022-02-26 21:00:00, None, 947.0,9
None, -1.894, 82.9, 0.6, 83.0, -4.0, -1.9, -2.2, 996.4, 0.0, -4.0, 947.0, 0.0,2022-02-26 22:00:00, None, 947.0,9
