station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, -21.7, 3.15739, 2018-01-01 00:00:00, -21.6624
None, -20.0, 3.00559, 2018-01-01 01:00:00, -19.9975
None, -21.1, 4.71911, 2018-01-01 02:00:00, -21.1225
None, -18.5, 3.57949, 2018-01-01 03:00:00, -18.4524
None, -18.7, 4.25827, 2018-01-01 04:00:00, -18.7359
None, -19.5, 4.71423, 2018-01-01 05:00:00, -19.4506
None, -17.6, 4.40912, 2018-01-01 06:00:00, -17.6284
None, -15.0, 5.47486, 2018-01-01 07:00:00, -14.9617
None, -12.2, 6.94991, 2018-01-01 08:00:00, -12.1648
None, -10.6, 8.46938, 2018-01-01 09:00:00, -10.5658
None, -7.8, 13.037, 2018-01-01 10:00:00, -7.7905
None, -6.9, 11.4461, 2018-01-01 11:00:00, -6.94374
None, -5.0, 9.96305, 2018-01-01 12:00:00, -4.99035
None, -4.0, 9.28241, 2018-01-01 13:00:00, -3.95325
None, -3.3, 9.27558, 2018-01-01 14:00:00, -3.3298
None, -2.6, 11.6861, 2018-01-01 15:00:00, -2.56167
None, -2.0, 13.4307, 2018-01-01 16:00:00, -2.01782
None, -2.0, 13.8712, 2018-01-01 17:00:00, -1.96686
None, -2.3, 13.5305, 2018-01-01 18:00:00, -2.33603
None, -2.7, 12.0071, 2018-01-01 19:00:00, -2.67317
None, -2.7, 12.6721, 2018-01-01 20:00:00, -2.72332
None, -2.8, 12.1022, 2018-01-01 21:00:00, -2.80771
None, -2.4, 12.4193, 2018-01-01 22:00:00, -2.35751
None, -1.6, 13.206, 2018-01-01 23:00:00, -1.59235
None, -0.6, 9.81837, 2018-01-02 00:00:00, -0.572957
None, 0.2, 10.5978, 2018-01-02 01:00:00, 0.166137
None, 0.4, 11.1674, 2018-01-02 02:00:00, 0.359055
None, 0.8, 11.6776, 2018-01-02 03:00:00, 0.843901
None, 0.7, 6.38528, 2018-01-02 04:00:00, 0.659569
None, -0.1, 5.94858, 2018-01-02 05:00:00, -0.064401
None, -1.3, 3.94705, 2018-01-02 06:00:00, -1.25947
None, -0.2, 9.3803, 2018-01-02 07:00:00, -0.205901
None, 0.3, 11.5367, 2018-01-02 08:00:00, 0.265679
None, 0.4, 12.7212, 2018-01-02 09:00:00, 0.420944
None, 0.8, 13.2486, 2018-01-02 10:00:00, 0.760026
None, 1.4, 12.5365, 2018-01-02 11:00:00, 1.43876
None, 1.6, 10.3306, 2018-01-02 12:00:00, 1.59083
None, 1.9, 8.29236, 2018-01-02 13:00:00, 1.91856
None, 2.5, 6.60499, 2018-01-02 14:00:00, 2.53105
None, 3.3, 9.40847, 2018-01-02 15:00:00, 3.2706
None, 2.9, 8.09319, 2018-01-02 16:00:00, 2.88557
None, 2.2, 6.93863, 2018-01-02 17:00:00, 2.22928
None, 2.2, 7.54517, 2018-01-02 18:00:00, 2.21774
None, 2.6, 8.0495, 2018-01-02 19:00:00, 2.6289
None, 2.4, 7.93709, 2018-01-02 20:00:00, 2.40819
None, 1.9, 7.00878, 2018-01-02 21:00:00, 1.90257
None, 1.1, 7.08525, 2018-01-02 22:00:00, 1.10536
None, 0.7, 5.58598, 2018-01-02 23:00:00, 0.668901
None, 0.3, 4.6241, 2018-01-03 00:00:00, 0.33893
None, -1.0, 5.69242, 2018-01-03 01:00:00, -1.03097
None, -1.5, 5.57196, 2018-01-03 02:00:00, -1.51578
None, -0.9, 5.92105, 2018-01-03 03:00:00, -0.85879
None, -0.1, 5.18837, 2018-01-03 04:00:00, -0.064277
None, 1.0, 5.04707, 2018-01-03 05:00:00, 1.00561
None, 0.9, 3.89114, 2018-01-03 06:00:00, 0.877915
None, 1.1, 3.40678, 2018-01-03 07:00:00, 1.10817
None, -0.5, 4.49688, 2018-01-03 08:00:00, -0.516083
None, -1.7, 4.15549, 2018-01-03 09:00:00, -1.70431
None, -1.0, 3.73546, 2018-01-03 10:00:00, -0.962096
None, -0.3, 5.85083, 2018-01-03 11:00:00, -0.310736
None, 1.3, 9.11034, 2018-01-03 12:00:00, 1.28629
None, 1.8, 9.16331, 2018-01-03 13:00:00, 1.82215
None, 2.0, 7.95384, 2018-01-03 14:00:00, 1.97719
None, 2.4, 7.6041, 2018-01-03 15:00:00, 2.37997
None, 2.6, 6.43214, 2018-01-03 16:00:00, 2.59851
None, 2.1, 6.30636, 2018-01-03 17:00:00, 2.06114
None, 2.1, 5.90502, 2018-01-03 18:00:00, 2.05404
None, 2.2, 7.09495, 2018-01-03 19:00:00, 2.22168
None, 1.6, 7.39042, 2018-01-03 20:00:00, 1.57451
None, 1.4, 6.66989, 2018-01-03 21:00:00, 1.44332
None, 1.3, 5.58181, 2018-01-03 22:00:00, 1.26561
None, 0.7, 4.15168, 2018-01-03 23:00:00, 0.687207
None, 1.0, 4.43105, 2018-01-04 00:00:00, 0.97904
None, 0.0, 2.00727, 2018-01-04 01:00:00, -0.002722
None, 0.3, 2.8847, 2018-01-04 02:00:00, 0.341971
None, 0.3, 3.66208, 2018-01-04 03:00:00, 0.298485
None, 0.9, 3.80568, 2018-01-04 04:00:00, 0.906818
None, 0.0, 4.18064, 2018-01-04 05:00:00, 0.049026
None, -0.3, 5.72462, 2018-01-04 06:00:00, -0.328776
None, -2.0, 3.61162, 2018-01-04 07:00:00, -2.02085
