station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, -6.5, 5.64257, 2018-01-01 00:00:00, -6.5293
None, -6.3, 4.62042, 2018-01-01 01:00:00, -6.29139
None, -6.2, 4.37375, 2018-01-01 02:00:00, -6.15208
None, -6.5, 4.64097, 2018-01-01 03:00:00, -6.48972
None, -7.1, 5.42701, 2018-01-01 04:00:00, -7.14569
None, -7.3, 4.73014, 2018-01-01 05:00:00, -7.29208
None, -7.3, 5.03285, 2018-01-01 06:00:00, -7.25486
None, -7.2, 4.95597, 2018-01-01 07:00:00, -7.19833
None, -7.2, 4.80257, 2018-01-01 08:00:00, -7.24028
None, -7.1, 4.78785, 2018-01-01 09:00:00, -7.13486
None, -6.9, 4.20903, 2018-01-01 10:00:00, -6.92514
None, -6.5, 4.29417, 2018-01-01 11:00:00, -6.4618
None, -6.2, 4.20569, 2018-01-01 12:00:00, -6.19916
None, -6.0, 4.85597, 2018-01-01 13:00:00, -6.01917
None, -6.0, 5.23556, 2018-01-01 14:00:00, -5.97403
None, -5.8, 5.05333, 2018-01-01 15:00:00, -5.75625
None, -5.6, 5.01736, 2018-01-01 16:00:00, -5.56208
None, -5.4, 5.09521, 2018-01-01 17:00:00, -5.38708
None, -5.2, 4.88576, 2018-01-01 18:00:00, -5.18806
None, -5.1, 5.44556, 2018-01-01 19:00:00, -5.0825
None, -5.1, 5.64042, 2018-01-01 20:00:00, -5.06875
None, -4.8, 5.88104, 2018-01-01 21:00:00, -4.84389
None, -4.6, 5.42972, 2018-01-01 22:00:00, -4.62222
None, -4.5, 4.95305, 2018-01-01 23:00:00, -4.4775
None, -4.4, 5.02541, 2018-01-02 00:00:00, -4.39514
None, -4.3, 5.99924, 2018-01-02 01:00:00, -4.2718
None, -4.3, 4.15854, 2018-01-02 02:00:00, -4.25153
None, -3.6, 3.78938, 2018-01-02 03:00:00, -3.605
None, -3.8, 4.42715, 2018-01-02 04:00:00, -3.76111
None, -3.6, 5.76729, 2018-01-02 05:00:00, -3.64917
None, -3.6, 6.05653, 2018-01-02 06:00:00, -3.58903
None, -3.9, 5.98979, 2018-01-02 07:00:00, -3.89486
None, -3.7, 5.81298, 2018-01-02 08:00:00, -3.68528
None, -3.1, 5.31472, 2018-01-02 09:00:00, -3.14514
None, -3.1, 6.26903, 2018-01-02 10:00:00, -3.09764
None, -2.4, 5.83111, 2018-01-02 11:00:00, -2.43444
None, -1.8, 5.19125, 2018-01-02 12:00:00, -1.81292
None, -1.3, 5.43333, 2018-01-02 13:00:00, -1.33625
None, -0.9, 5.95208, 2018-01-02 14:00:00, -0.944166
None, -0.7, 5.95416, 2018-01-02 15:00:00, -0.692083
None, -0.3, 5.35153, 2018-01-02 16:00:00, -0.278472
None, -0.6, 4.18715, 2018-01-02 17:00:00, -0.570137
None, -0.7, 3.97451, 2018-01-02 18:00:00, -0.718887
None, -1.1, 3.67028, 2018-01-02 19:00:00, -1.08458
None, -1.9, 3.81063, 2018-01-02 20:00:00, -1.88444
None, -2.0, 2.56757, 2018-01-02 21:00:00, -2.02347
None, -2.3, 2.03382, 2018-01-02 22:00:00, -2.27583
None, -2.0, 1.28035, 2018-01-02 23:00:00, -2.01639
None, -1.5, 2.53104, 2018-01-03 00:00:00, -1.50875
None, -1.3, 3.49083, 2018-01-03 01:00:00, -1.27167
None, -1.1, 3.92382, 2018-01-03 02:00:00, -1.0575
None, -1.3, 4.4375, 2018-01-03 03:00:00, -1.29514
None, -1.0, 3.31222, 2018-01-03 04:00:00, -0.980832
None, -1.0, 4.22181, 2018-01-03 05:00:00, -0.989444
None, -0.8, 3.94694, 2018-01-03 06:00:00, -0.849165
None, -1.4, 5.15694, 2018-01-03 07:00:00, -1.36944
None, -1.0, 3.63764, 2018-01-03 08:00:00, -0.998471
None, -0.9, 3.81465, 2018-01-03 09:00:00, -0.905833
None, -0.9, 4.26729, 2018-01-03 10:00:00, -0.861944
None, -0.7, 4.81563, 2018-01-03 11:00:00, -0.726804
None, -0.4, 5.23111, 2018-01-03 12:00:00, -0.36111
None, 0.4, 5.28826, 2018-01-03 13:00:00, 0.432222
None, 0.8, 5.15958, 2018-01-03 14:00:00, 0.80861
None, 1.0, 5.23847, 2018-01-03 15:00:00, 1.00083
None, 1.4, 4.54132, 2018-01-03 16:00:00, 1.36403
None, 1.5, 4.95715, 2018-01-03 17:00:00, 1.50125
None, 1.3, 4.92507, 2018-01-03 18:00:00, 1.32889
None, 0.8, 5.2875, 2018-01-03 19:00:00, 0.760555
None, 1.0, 4.70437, 2018-01-03 20:00:00, 1.04681
None, 0.8, 5.18861, 2018-01-03 21:00:00, 0.83875
None, 1.0, 5.34326, 2018-01-03 22:00:00, 1.01583
None, 1.6, 4.74535, 2018-01-03 23:00:00, 1.56014
None, 1.3, 4.91604, 2018-01-04 00:00:00, 1.33944
None, 1.0, 4.93729, 2018-01-04 01:00:00, 1.04792
