station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -3.8, 2.164, 75.0, 74.95, 2018-01-01 00:00:00, -3.842
None, -3.8, 2.31, 73.0, 73.0, 2018-01-01 01:00:00, -3.755
None, -3.5, 2.258, 71.9, 71.89, 2018-01-01 02:00:00, -3.474
None, -3.4, 2.299, 70.9, 70.94, 2018-01-01 03:00:00, -3.386
None, -4.1, 2.259, 73.9, 73.89, 2018-01-01 04:00:00, -4.051
None, -4.6, 1.664, 74.2, 74.24, 2018-01-01 05:00:00, -4.583
None, -4.9, 1.809, 79.0, 79.04, 2018-01-01 06:00:00, -4.887
None, -4.0, 1.886, 76.4, 76.44, 2018-01-01 07:00:00, -4.013
None, -2.8, 2.27, 71.1, 71.05, 2018-01-01 08:00:00, -2.84
None, -2.4, 1.798, 71.0, 71.02, 2018-01-01 09:00:00, -2.399
None, -1.7, 1.776, 67.6, 67.55, 2018-01-01 10:00:00, -1.676
None, -0.6, 1.841, 66.3, 66.25, 2018-01-01 11:00:00, -0.561999
None, 0.3, 2.02, 62.8, 62.82, 2018-01-01 12:00:00, 0.308999
None, 1.2, 2.128, 61.8, 61.81, 2018-01-01 13:00:00, 1.155
None, 2.5, 1.818, 56.4, 56.41, 2018-01-01 14:00:00, 2.494
None, 3.1, 1.614, 56.8, 56.79, 2018-01-01 15:00:00, 3.091
None, 1.9, 2.202, 65.2, 65.24, 2018-01-01 16:00:00, 1.874
None, 0.1, 2.214, 75.6, 75.58, 2018-01-01 17:00:00, 0.093998
None, -0.6, 2.07, 76.8, 76.81, 2018-01-01 18:00:00, -0.649999
None, -0.7, 2.416, 71.6, 71.56, 2018-01-01 19:00:00, -0.734
None, -0.8, 2.376, 72.3, 72.26, 2018-01-01 20:00:00, -0.845
None, -1.4, 2.516, 74.6, 74.63, 2018-01-01 21:00:00, -1.352
None, -1.3, 2.819, 72.8, 72.77, 2018-01-01 22:00:00, -1.333
None, -1.4, 2.621, 73.9, 73.88, 2018-01-01 23:00:00, -1.379
None, -2.5, 2.773, 81.9, 81.9, 2018-01-02 00:00:00, -2.463
None, -1.7, 2.722, 75.2, 75.17, 2018-01-02 01:00:00, -1.711
None, -1.8, 2.742, 75.9, 75.88, 2018-01-02 02:00:00, -1.779
None, -1.8, 2.524, 77.8, 77.77, 2018-01-02 03:00:00, -1.847
None, -1.8, 2.638, 77.9, 77.85, 2018-01-02 04:00:00, -1.82
None, -3.2, 2.382, 85.4, 85.4, 2018-01-02 05:00:00, -3.227
None, -3.6, 2.386, 87.8, 87.8, 2018-01-02 06:00:00, -3.576
None, -3.5, 2.464, 89.1, 89.1, 2018-01-02 07:00:00, -3.534
None, -2.7, 2.804, 86.5, 86.5, 2018-01-02 08:00:00, -2.732
None, -2.2, 2.424, 85.7, 85.7, 2018-01-02 09:00:00, -2.169
None, -0.3, 2.546, 77.6, 77.63, 2018-01-02 10:00:00, -0.347999
None, 1.0, 2.216, 74.0, 73.99, 2018-01-02 11:00:00, 1.006
None, 1.8, 2.587, 74.8, 74.84, 2018-01-02 12:00:00, 1.766
None, 2.9, 2.672, 71.6, 71.57, 2018-01-02 13:00:00, 2.874
None, 3.0, 2.491, 75.3, 75.27, 2018-01-02 14:00:00, 3.009
None, 3.6, 2.195, 72.6, 72.58, 2018-01-02 15:00:00, 3.61
None, 3.2, 1.578, 77.5, 77.47, 2018-01-02 16:00:00, 3.171
None, 1.7, 1.146, 87.9, 87.9, 2018-01-02 17:00:00, 1.696
None, 1.4, 1.556, 88.3, 88.3, 2018-01-02 18:00:00, 1.426
None, 2.1, 2.24, 81.9, 81.9, 2018-01-02 19:00:00, 2.054
None, 1.5, 2.1, 85.8, 85.8, 2018-01-02 20:00:00, 1.522
None, 1.3, 1.593, 84.5, 84.5, 2018-01-02 21:00:00, 1.256
None, 0.4, 2.02, 88.0, 88.0, 2018-01-02 22:00:00, 0.398999
None, 1.5, 2.1, 79.5, 79.49, 2018-01-02 23:00:00, 1.499
None, 0.0, 2.013, 87.3, 87.3, 2018-01-03 00:00:00, -0.017999
None, 0.3, 2.357, 84.0, 84.0, 2018-01-03 01:00:00, 0.321999
None, 0.3, 1.966, 84.1, 84.1, 2018-01-03 02:00:00, 0.261999
None, -0.4, 2.205, 85.8, 85.8, 2018-01-03 03:00:00, -0.379999
None, 0.3, 2.639, 82.6, 82.6, 2018-01-03 04:00:00, 0.324999
None, -1.5, 1.992, 89.4, 89.4, 2018-01-03 05:00:00, -1.471
None, -0.5, 2.481, 84.8, 84.8, 2018-01-03 06:00:00, -0.517
None, -0.2, 2.82, 83.3, 83.3, 2018-01-03 07:00:00, -0.159998
None, 0.3, 2.591, 82.4, 82.4, 2018-01-03 08:00:00, 0.259999
None, -0.4, 2.445, 85.4, 85.4, 2018-01-03 09:00:00, -0.419999
None, -0.8, 2.392, 86.9, 86.9, 2018-01-03 10:00:00, -0.783999
None, 0.2, 1.676, 83.8, 83.8, 2018-01-03 11:00:00, 0.216998
None, 4.0, 2.708, 73.7, 73.71, 2018-01-03 12:00:00, 3.957
None, 5.1, 2.695, 71.4, 71.36, 2018-01-03 13:00:00, 5.103
None, 7.1, 2.229, 63.0, 62.99, 2018-01-03 14:00:00, 7.066
None, 7.8, 2.094, 62.9, 62.93, 2018-01-03 15:00:00, 7.819
None, 6.3, 2.081, 70.9, 70.87, 2018-01-03 16:00:00, 6.31
None, 3.1, 2.149, 84.7, 84.7, 2018-01-03 17:00:00, 3.092
None, 1.9, 2.096, 88.2, 88.2, 2018-01-03 18:00:00, 1.852
None, 0.9, 2.195, 91.7, 91.7, 2018-01-03 19:00:00, 0.851998
None, 0.0, 2.414, 92.4, 92.4, 2018-01-03 20:00:00, -0.008
None, -0.4, 2.366, 93.9, 93.9, 2018-01-03 21:00:00, -0.437
None, -0.7, 2.51, 94.5, 94.5, 2018-01-03 22:00:00, -0.717
None, -1.3, 2.305, 94.8, 94.8, 2018-01-03 23:00:00, -1.319
None, -0.6, 2.56, 94.6, 94.6, 2018-01-04 00:00:00, -0.569
None, -0.3, 2.449, 92.0, 92.0, 2018-01-04 01:00:00, -0.298
None, -1.2, 2.242, 92.3, 92.3, 2018-01-04 02:00:00, -1.156
None, -1.5, 2.35, 93.9, 93.9, 2018-01-04 03:00:00, -1.453
None, -1.3, 2.606, 93.0, 93.0, 2018-01-04 04:00:00, -1.25
None, -2.1, 1.91, 93.6, 93.6, 2018-01-04 05:00:00, -2.095
None, -1.0, 2.314, 93.6, 93.6, 2018-01-04 06:00:00, -1.001
None, 0.0, 2.576, 91.8, 91.8, 2018-01-04 07:00:00, 0.017
None, 0.4, 2.086, 92.5, 92.5, 2018-01-04 08:00:00, 0.379999
None, 1.0, 1.706, 90.4, 90.4, 2018-01-04 09:00:00, 0.986
None, 1.2, 1.828, 90.9, 90.9, 2018-01-04 10:00:00, 1.209
None, 2.6, 1.455, 84.5, 84.5, 2018-01-04 11:00:00, 2.643
None, 3.7, 2.006, 79.0, 78.99, 2018-01-04 12:00:00, 3.744
None, 3.8, 1.117, 81.5, 81.5, 2018-01-04 13:00:00, 3.777
None, 3.9, 1.524, 81.4, 81.4, 2018-01-04 14:00:00, 3.936
None, 3.3, 1.419, 86.3, 86.3, 2018-01-04 15:00:00, 3.281
None, 3.3, 1.101, 85.7, 85.7, 2018-01-04 16:00:00, 3.269
None, 2.4, 1.283, 90.1, 90.1, 2018-01-04 17:00:00, 2.399
None, 2.5, 1.372, 89.4, 89.4, 2018-01-04 18:00:00, 2.477
None, 3.0, 2.319, 86.3, 86.3, 2018-01-04 19:00:00, 2.99
