station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -16.1, 8.03692, 76.8, 76.7715, 2018-01-01 00:00:00, -16.0742
None, -15.2, 7.82499, 72.9, 72.9052, 2018-01-01 01:00:00, -15.1868
None, -14.0, 7.04385, 71.6, 71.5776, 2018-01-01 02:00:00, -13.9762
None, -13.5, 7.42656, 72.9, 72.8732, 2018-01-01 03:00:00, -13.4507
None, -11.3, 9.77124, 68.8, 68.762, 2018-01-01 04:00:00, -11.3393
None, -10.0, 7.36721, 71.1, 71.0684, 2018-01-01 05:00:00, -9.98461
None, -10.5, 9.01869, 79.4, 79.4033, 2018-01-01 06:00:00, -10.5422
None, -10.8, 6.22014, 81.7, 81.7115, 2018-01-01 07:00:00, -10.7709
None, -9.6, 8.61164, 78.7, 78.7089, 2018-01-01 08:00:00, -9.60478
None, -10.0, 8.63577, 80.5, 80.5319, 2018-01-01 09:00:00, -9.95983
None, -9.8, 10.3916, 80.5, 80.5235, 2018-01-01 10:00:00, -9.79657
None, -8.7, 12.1449, 78.8, 78.8151, 2018-01-01 11:00:00, -8.66167
None, -6.5, 12.5585, 76.7, 76.6982, 2018-01-01 12:00:00, -6.51431
None, -6.2, 9.31342, 76.1, 76.1314, 2018-01-01 13:00:00, -6.15717
None, -6.6, 6.06564, 77.4, 77.4495, 2018-01-01 14:00:00, -6.57605
None, -6.4, 6.05091, 77.8, 77.7898, 2018-01-01 15:00:00, -6.35408
None, -5.3, 7.87696, 75.3, 75.2802, 2018-01-01 16:00:00, -5.26565
None, -5.9, 7.30734, 76.6, 76.6435, 2018-01-01 17:00:00, -5.94948
None, -6.4, 10.934, 79.3, 79.2905, 2018-01-01 18:00:00, -6.3745
None, -6.1, 13.948, 81.1, 81.1107, 2018-01-01 19:00:00, -6.05562
None, -6.9, 12.6587, 82.5, 82.4587, 2018-01-01 20:00:00, -6.88068
None, -7.1, 16.5222, 83.1, 83.0608, 2018-01-01 21:00:00, -7.05544
None, -4.6, 15.2833, 79.1, 79.139, 2018-01-01 22:00:00, -4.56229
None, -1.7, 16.7677, 72.8, 72.8084, 2018-01-01 23:00:00, -1.66446
None, -1.7, 16.1024, 72.9, 72.8807, 2018-01-02 00:00:00, -1.73429
None, -1.7, 17.4194, 73.9, 73.8911, 2018-01-02 01:00:00, -1.68309
None, -1.7, 16.9914, 74.6, 74.591, 2018-01-02 02:00:00, -1.68584
None, -1.7, 15.308, 76.0, 76.0453, 2018-01-02 03:00:00, -1.70022
None, -3.4, 10.167, 81.1, 81.0651, 2018-01-02 04:00:00, -3.43378
None, -4.3, 6.09057, 84.7, 84.6926, 2018-01-02 05:00:00, -4.25653
None, -4.4, 8.09562, 84.8, 84.8323, 2018-01-02 06:00:00, -4.43833
None, -2.8, 11.2394, 81.5, 81.5305, 2018-01-02 07:00:00, -2.79059
None, -0.5, 15.4442, 75.7, 75.7347, 2018-01-02 08:00:00, -0.476853
None, -0.3, 14.8306, 75.8, 75.8403, 2018-01-02 09:00:00, -0.274255
None, -1.5, 11.5383, 77.7, 77.6998, 2018-01-02 10:00:00, -1.54341
None, -1.2, 4.79765, 75.0, 75.027, 2018-01-02 11:00:00, -1.17379
None, 1.5, 6.74895, 66.5, 66.463, 2018-01-02 12:00:00, 1.51223
None, 0.9, 2.89412, 68.0, 67.9629, 2018-01-02 13:00:00, 0.874643
None, 0.2, 3.68888, 68.7, 68.7368, 2018-01-02 14:00:00, 0.227678
None, 0.9, 5.97536, 65.9, 65.9427, 2018-01-02 15:00:00, 0.902508
None, 1.4, 7.21652, 61.7, 61.7242, 2018-01-02 16:00:00, 1.41832
None, -0.1, 5.05043, 64.4, 64.3694, 2018-01-02 17:00:00, -0.110678
None, -0.9, 6.68435, 65.9, 65.9414, 2018-01-02 18:00:00, -0.914408
None, -1.6, 8.89831, 67.9, 67.8945, 2018-01-02 19:00:00, -1.59068
None, -1.8, 9.43766, 68.5, 68.4653, 2018-01-02 20:00:00, -1.782
None, -0.6, 9.50897, 65.5, 65.5148, 2018-01-02 21:00:00, -0.640914
None, -0.4, 9.32788, 64.1, 64.0782, 2018-01-02 22:00:00, -0.360049
None, 0.5, 11.2782, 63.6, 63.5507, 2018-01-02 23:00:00, 0.547568
None, 0.2, 7.81845, 64.1, 64.1308, 2018-01-03 00:00:00, 0.191639
None, 0.5, 6.37921, 63.2, 63.2024, 2018-01-03 01:00:00, 0.476936
None, 0.9, 8.56277, 62.7, 62.6937, 2018-01-03 02:00:00, 0.885178
None, 0.8, 8.86358, 62.8, 62.8417, 2018-01-03 03:00:00, 0.822458
None, -0.2, 6.6558, 67.4, 67.3816, 2018-01-03 04:00:00, -0.150158
None, -0.2, 7.0516, 69.3, 69.3147, 2018-01-03 05:00:00, -0.212567
None, 0.3, 8.35171, 68.4, 68.3684, 2018-01-03 06:00:00, 0.275249
None, -1.1, 8.98405, 75.7, 75.7189, 2018-01-03 07:00:00, -1.07048
None, -1.8, 7.60344, 78.6, 78.6128, 2018-01-03 08:00:00, -1.82746
None, -1.7, 8.20829, 79.2, 79.1704, 2018-01-03 09:00:00, -1.71853
