station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -9.8, 3.147, 63.4, 63.37, 2018-01-01 00:00:00, -9.81
None, -9.7, 3.098, 65.8, 65.78, 2018-01-01 01:00:00, -9.73
None, -9.6, 2.641, 68.9, 68.93, 2018-01-01 02:00:00, -9.64
None, -9.7, 2.63, 74.2, 74.2, 2018-01-01 03:00:00, -9.74
None, -10.1, 2.57, 79.2, 79.2, 2018-01-01 04:00:00, -10.12
None, -10.1, 2.402, 79.9, 79.9, 2018-01-01 05:00:00, -10.14
None, -10.1, 2.337, 81.0, 81.0, 2018-01-01 06:00:00, -10.1
None, -10.0, 2.317, 83.9, 83.9, 2018-01-01 07:00:00, -9.96
None, -9.8, 2.257, 84.3, 84.3, 2018-01-01 08:00:00, -9.82
None, -9.8, 1.854, 84.2, 84.2, 2018-01-01 09:00:00, -9.8
None, -9.7, 1.894, 84.0, 84.0, 2018-01-01 10:00:00, -9.69
None, -9.1, 1.738, 83.7, 83.7, 2018-01-01 11:00:00, -9.1
None, -8.6, 1.795, 83.1, 83.1, 2018-01-01 12:00:00, -8.6
None, -8.6, 2.114, 83.6, 83.6, 2018-01-01 13:00:00, -8.56
None, -8.3, 2.104, 83.2, 83.2, 2018-01-01 14:00:00, -8.33
None, -8.1, 1.934, 82.8, 82.8, 2018-01-01 15:00:00, -8.06
None, -7.8, 1.863, 83.0, 83.0, 2018-01-01 16:00:00, -7.78
None, -7.8, 2.237, 82.2, 82.2, 2018-01-01 17:00:00, -7.77
None, -7.8, 2.73, 81.2, 81.2, 2018-01-01 18:00:00, -7.78
None, -7.7, 2.728, 81.0, 81.0, 2018-01-01 19:00:00, -7.73
None, -7.6, 2.705, 80.5, 80.5, 2018-01-01 20:00:00, -7.61
None, -7.4, 2.714, 79.9, 79.9, 2018-01-01 21:00:00, -7.44
None, -7.3, 2.598, 79.9, 79.9, 2018-01-01 22:00:00, -7.33
None, -7.2, 2.258, 79.8, 79.8, 2018-01-01 23:00:00, -7.16
None, -7.0, 2.301, 79.8, 79.8, 2018-01-02 00:00:00, -7.04
None, -7.0, 2.545, 79.4, 79.4, 2018-01-02 01:00:00, -7.01
None, -7.1, 2.975, 79.6, 79.6, 2018-01-02 02:00:00, -7.11
None, -6.7, 3.157, 78.4, 78.4, 2018-01-02 03:00:00, -6.732
None, -6.6, 2.747, 77.1, 77.1, 2018-01-02 04:00:00, -6.57
None, -6.5, 2.69, 77.8, 77.8, 2018-01-02 05:00:00, -6.51
None, -6.2, 3.122, 77.2, 77.2, 2018-01-02 06:00:00, -6.228
None, -5.8, 2.89, 76.7, 76.7, 2018-01-02 07:00:00, -5.822
None, -5.7, 2.672, 76.9, 76.9, 2018-01-02 08:00:00, -5.709
None, -5.5, 2.752, 77.4, 77.4, 2018-01-02 09:00:00, -5.535
None, -5.4, 2.588, 79.1, 79.1, 2018-01-02 10:00:00, -5.384
None, -4.8, 3.156, 77.4, 77.4, 2018-01-02 11:00:00, -4.832
None, -4.2, 3.015, 75.8, 75.8, 2018-01-02 12:00:00, -4.178
None, -3.4, 2.647, 73.9, 73.9, 2018-01-02 13:00:00, -3.372
None, -2.7, 2.308, 72.1, 72.1, 2018-01-02 14:00:00, -2.689
None, -2.4, 2.909, 71.0, 71.0, 2018-01-02 15:00:00, -2.447
None, -2.7, 2.967, 70.5, 70.5, 2018-01-02 16:00:00, -2.656
None, -3.2, 3.244, 71.7, 71.7, 2018-01-02 17:00:00, -3.15
None, -3.7, 3.138, 73.1, 73.1, 2018-01-02 18:00:00, -3.746
None, -4.0, 3.29, 73.6, 73.6, 2018-01-02 19:00:00, -4.024
None, -4.3, 3.265, 74.3, 74.3, 2018-01-02 20:00:00, -4.312
None, -4.6, 2.015, 75.3, 75.3, 2018-01-02 21:00:00, -4.63
None, -5.0, 1.621, 77.3, 77.3, 2018-01-02 22:00:00, -5.041
None, -5.1, 1.851, 77.6, 77.6, 2018-01-02 23:00:00, -5.076
None, -5.2, 1.475, 78.9, 78.9, 2018-01-03 00:00:00, -5.158
None, -4.5, 1.781, 77.9, 77.9, 2018-01-03 01:00:00, -4.471
None, -4.1, 1.881, 76.2, 76.2, 2018-01-03 02:00:00, -4.081
None, -3.9, 1.616, 77.4, 77.4, 2018-01-03 03:00:00, -3.943
None, -3.8, 1.664, 76.7, 76.7, 2018-01-03 04:00:00, -3.795
None, -3.8, 1.927, 76.6, 76.6, 2018-01-03 05:00:00, -3.764
None, -3.6, 2.12, 75.8, 75.8, 2018-01-03 06:00:00, -3.619
None, -3.6, 2.198, 75.8, 75.8, 2018-01-03 07:00:00, -3.596
None, -3.6, 1.849, 75.9, 75.9, 2018-01-03 08:00:00, -3.611
None, -3.4, 2.085, 76.1, 76.1, 2018-01-03 09:00:00, -3.431
None, -3.0, 2.236, 74.7, 74.7, 2018-01-03 10:00:00, -3.049
None, -2.5, 1.967, 73.6, 73.6, 2018-01-03 11:00:00, -2.522
None, -1.9, 2.106, 71.7, 71.7, 2018-01-03 12:00:00, -1.85
None, -1.3, 2.049, 70.3, 70.3, 2018-01-03 13:00:00, -1.283
None, -1.0, 2.108, 69.7, 69.71, 2018-01-03 14:00:00, -0.950999
None, -0.6, 2.136, 69.2, 69.23, 2018-01-03 15:00:00, -0.578
None, -0.3, 2.246, 69.2, 69.22, 2018-01-03 16:00:00, -0.331
None, -0.6, 2.763, 70.0, 69.99, 2018-01-03 17:00:00, -0.550998
None, -0.6, 2.739, 70.8, 70.8, 2018-01-03 18:00:00, -0.638998
None, -0.6, 2.655, 71.0, 71.0, 2018-01-03 19:00:00, -0.629
None, -0.6, 2.836, 71.5, 71.5, 2018-01-03 20:00:00, -0.643
None, -0.7, 2.897, 71.8, 71.8, 2018-01-03 21:00:00, -0.690998
None, -0.7, 2.994, 72.3, 72.3, 2018-01-03 22:00:00, -0.744
