station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, PRECIP_TOTAL, avg_rel_hum_pst1hr, time, HUMIDITY, avg_air_temp_pst1hr
None, -11.6, 0.765999, None, 93.1, 2018-01-02 19:00:00, 93.1, -11.59
None, -11.9, 1.245, None, 92.8, 2018-01-02 20:00:00, 92.8, -11.85
None, -12.1, 0.773, None, 92.8, 2018-01-02 21:00:00, 92.8, -12.12
None, -12.5, 1.257, None, 94.0, 2018-01-02 22:00:00, 94.0, -12.48
None, -12.9, 1.017, None, 93.4, 2018-01-02 23:00:00, 93.4, -12.88
None, -13.4, 1.17, None, 93.4, 2018-01-03 00:00:00, 93.4, -13.44
None, -13.5, 1.188, None, 93.0, 2018-01-03 01:00:00, 93.0, -13.48
None, -13.5, 0.839999, None, 93.0, 2018-01-03 02:00:00, 93.0, -13.5
None, -14.1, 0.574, None, 91.7, 2018-01-03 03:00:00, 91.7, -14.11
None, -14.1, 0.899999, None, 92.1, 2018-01-03 04:00:00, 92.1, -14.13
None, -14.4, 0.856, None, 91.6, 2018-01-03 05:00:00, 91.6, -14.41
None, -14.8, 0.975, None, 90.9, 2018-01-03 06:00:00, 90.9, -14.75
None, -14.6, 0.759, None, 91.3, 2018-01-03 07:00:00, 91.3, -14.58
None, -14.2, 1.325, None, 91.6, 2018-01-03 08:00:00, 91.6, -14.17
None, -14.4, 1.327, None, 91.5, 2018-01-03 09:00:00, 91.5, -14.39
None, -14.3, 1.15, None, 91.1, 2018-01-03 10:00:00, 91.1, -14.33
None, -13.1, 0.680998, None, 92.0, 2018-01-03 11:00:00, 92.0, -13.13
None, -11.7, 1.181, None, 91.9, 2018-01-03 12:00:00, 91.9, -11.68
None, -10.5, 1.396, None, 89.0, 2018-01-03 13:00:00, 89.0, -10.52
None, -9.0, 1.13, None, 79.1, 2018-01-03 14:00:00, 79.1, -9.03
None, -8.0, 1.097, None, 75.6, 2018-01-03 15:00:00, 75.6, -7.98
None, -8.0, 1.497, None, 76.7, 2018-01-03 16:00:00, 76.7, -8.02
None, -8.8, 0.796998, None, 81.7, 2018-01-03 17:00:00, 81.7, -8.75
None, -9.4, 0.867999, None, 83.8, 2018-01-03 18:00:00, 83.8, -9.44
None, -9.9, 1.019, None, 85.8, 2018-01-03 19:00:00, 85.8, -9.85
None, -10.3, 0.479, None, 90.8, 2018-01-03 20:00:00, 90.8, -10.27
None, -10.8, 0.757, None, 95.4, 2018-01-03 21:00:00, 95.4, -10.83
None, -11.3, 0.545, None, 96.0, 2018-01-03 22:00:00, 96.0, -11.3
None, -11.3, 1.099, None, 96.7, 2018-01-03 23:00:00, 96.7, -11.28
None, -12.1, 0.783999, None, 94.5, 2018-01-04 00:00:00, 94.5, -12.14
None, -12.2, 0.754, None, 94.3, 2018-01-04 01:00:00, 94.3, -12.17
None, -12.3, 0.569, None, 94.1, 2018-01-04 02:00:00, 94.1, -12.34
None, -12.4, 0.783999, None, 93.9, 2018-01-04 03:00:00, 93.9, -12.44
None, -12.6, 0.607999, None, 93.7, 2018-01-04 04:00:00, 93.7, -12.56
None, -12.9, 1.206, None, 93.5, 2018-01-04 05:00:00, 93.5, -12.93
None, -13.2, 0.583, None, 93.1, 2018-01-04 06:00:00, 93.1, -13.18
None, -13.3, 0.680998, None, 93.2, 2018-01-04 07:00:00, 93.2, -13.25
None, -13.5, 0.607999, None, 93.1, 2018-01-04 08:00:00, 93.1, -13.48
None, -13.6, 0.714999, None, 92.8, 2018-01-04 09:00:00, 92.8, -13.62
None, -13.4, 1.029, None, 92.9, 2018-01-04 10:00:00, 92.9, -13.42
None, -12.6, 0.865, None, 93.0, 2018-01-04 11:00:00, 93.0, -12.61
None, -12.2, 1.178, None, 93.2, 2018-01-04 12:00:00, 93.2, -12.16
None, -10.4, 1.17, None, 94.0, 2018-01-04 13:00:00, 94.0, -10.35
None, -9.8, 0.810998, None, 94.0, 2018-01-04 14:00:00, 94.0, -9.78
None, -9.9, 0.652, None, 93.5, 2018-01-04 15:00:00, 93.5, -9.91
None, -9.5, 0.689, None, 92.9, 2018-01-04 16:00:00, 92.9, -9.51
None, -9.4, 0.755999, None, 91.3, 2018-01-04 17:00:00, 91.3, -9.36
None, -9.5, 0.448, None, 92.5, 2018-01-04 18:00:00, 92.5, -9.49
None, -9.2, 0.533999, None, 92.0, 2018-01-04 19:00:00, 92.0, -9.18
None, -8.6, 0.851998, None, 93.3, 2018-01-04 20:00:00, 93.3, -8.56
None, -8.5, 0.845, None, 93.5, 2018-01-04 21:00:00, 93.5, -8.5
None, -8.4, 0.423, None, 93.9, 2018-01-04 22:00:00, 93.9, -8.36
None, -8.4, 0.616998, None, 93.9, 2018-01-04 23:00:00, 93.9, -8.42
None, -8.1, 0.757, None, 92.6, 2018-01-05 00:00:00, 92.6, -8.13
None, -8.2, 1.056, None, 92.7, 2018-01-05 01:00:00, 92.7, -8.16
None, -7.9, 1.46, None, 93.3, 2018-01-05 02:00:00, 93.3, -7.91
None, -7.5, 0.857999, None, 93.5, 2018-01-05 03:00:00, 93.5, -7.53
None, -7.1, 0.904999, None, 91.8, 2018-01-05 04:00:00, 91.8, -7.08
None, -7.0, 1.373, None, 92.7, 2018-01-05 05:00:00, 92.7, -6.982
None, -7.3, 1.251, None, 93.1, 2018-01-05 06:00:00, 93.1, -7.25
None, -7.4, 0.559, None, 93.5, 2018-01-05 07:00:00, 93.5, -7.44
None, -7.8, 0.931999, None, 96.2, 2018-01-05 08:00:00, 96.2, -7.75
None, -7.8, 1.136, None, 96.6, 2018-01-05 09:00:00, 96.6, -7.81
None, -7.4, 0.674, None, 95.1, 2018-01-05 10:00:00, 95.1, -7.41
None, -6.5, 0.773998, None, 92.2, 2018-01-05 11:00:00, 92.2, -6.465
None, -5.5, 1.446, None, 91.5, 2018-01-05 12:00:00, 91.5, -5.466
None, -4.2, 1.123, None, 90.1, 2018-01-05 13:00:00, 90.1, -4.23
None, -2.7, 1.15, None, 89.0, 2018-01-05 14:00:00, 89.0, -2.733
None, -1.6, 0.91, None, 87.9, 2018-01-05 15:00:00, 87.9, -1.623
None, -0.9, 0.814998, None, 88.9, 2018-01-05 16:00:00, 88.9, -0.897
None, -0.8, 0.531, None, 91.3, 2018-01-05 17:00:00, 91.3, -0.768
None, -0.8, 0.518998, None, 92.9, 2018-01-05 18:00:00, 92.9, -0.791998
None, -0.5, 0.898998, None, 96.3, 2018-01-05 19:00:00, 96.3, -0.479
None, -0.4, 0.734, None, 98.5, 2018-01-05 20:00:00, 98.5, -0.412
None, 0.1, 1.073, None, 99.0, 2018-01-05 21:00:00, 99.0, 0.063
None, 0.1, 1.249, None, 99.2, 2018-01-05 22:00:00, 99.2, 0.052999
None, 0.3, 0.546998, None, 98.8, 2018-01-05 23:00:00, 98.8, 0.338999
None, 0.3, 0.777998, None, 99.6, 2018-01-06 00:00:00, 99.6, 0.347
None, 0.6, 0.657998, None, 100.0, 2018-01-06 01:00:00, 100.0, 0.572
None, 0.4, 0.570999, None, 100.0, 2018-01-06 02:00:00, 100.0, 0.446
None, 0.1, 0.862999, None, 100.0, 2018-01-06 03:00:00, 100.0, 0.057
None, 0.2, 1.026, None, 100.0, 2018-01-06 04:00:00, 100.0, 0.185
None, 0.6, 1.076, None, 100.0, 2018-01-06 05:00:00, 100.0, 0.569
None, 0.8, 1.806, None, 100.0, 2018-01-06 06:00:00, 100.0, 0.838998
None, 0.2, 1.481, None, 100.0, 2018-01-06 07:00:00, 100.0, 0.229
None, 0.0, 1.155, None, 100.0, 2018-01-06 08:00:00, 100.0, -0.043999
None, -0.2, 1.252, None, 100.0, 2018-01-06 09:00:00, 100.0, -0.165
None, -0.2, 0.912998, None, 100.0, 2018-01-06 10:00:00, 100.0, -0.190999
None, -0.1, 1.599, None, 100.0, 2018-01-06 11:00:00, 100.0, -0.074
None, 0.1, 1.788, None, 100.0, 2018-01-06 12:00:00, 100.0, 0.101
None, 0.3, 1.408, None, 100.0, 2018-01-06 13:00:00, 100.0, 0.314999
None, 0.5, 1.312, None, 100.0, 2018-01-06 14:00:00, 100.0, 0.501999
None, 0.4, 0.505999, None, 100.0, 2018-01-06 15:00:00, 100.0, 0.386
None, 0.3, 0.2, None, 100.0, 2018-01-06 16:00:00, 100.0, 0.256
None, 0.3, 0.908999, None, 100.0, 2018-01-06 17:00:00, 100.0, 0.254999
None, 0.5, 0.694998, None, 100.0, 2018-01-06 18:00:00, 100.0, 0.455
None, 0.8, 1.365, None, 100.0, 2018-01-06 19:00:00, 100.0, 0.772
None, 0.9, 1.725, None, 100.0, 2018-01-06 20:00:00, 100.0, 0.896
None, 1.1, 1.92, None, 98.6, 2018-01-06 21:00:00, 98.6, 1.054
None, 1.2, 1.696, None, 97.9, 2018-01-06 22:00:00, 97.9, 1.207
None, 1.2, 2.174, None, 97.3, 2018-01-06 23:00:00, 97.3, 1.233
None, 1.4, 1.845, None, 95.9, 2018-01-07 00:00:00, 95.9, 1.413
None, 1.1, 0.441, None, 96.6, 2018-01-07 01:00:00, 96.6, 1.149
None, 1.0, 0.769999, None, 98.2, 2018-01-07 02:00:00, 98.2, 0.996999
None, 1.0, 0.853999, None, 96.2, 2018-01-07 03:00:00, 96.2, 1.04
None, 0.6, 0.66, None, 98.7, 2018-01-07 04:00:00, 98.7, 0.624
None, 0.3, 0.739, None, 99.4, 2018-01-07 05:00:00, 99.4, 0.296999
None, 0.2, 0.787, None, 100.0, 2018-01-07 06:00:00, 100.0, 0.18
None, -0.2, 0.873, None, 100.0, 2018-01-07 07:00:00, 100.0, -0.158
None, -0.2, 0.816999, None, 100.0, 2018-01-07 08:00:00, 100.0, -0.17
None, -0.5, 1.014, None, 100.0, 2018-01-07 09:00:00, 100.0, -0.495
None, -0.3, 0.689998, None, 100.0, 2018-01-07 10:00:00, 100.0, -0.33
None, -0.2, 0.866998, None, 100.0, 2018-01-07 11:00:00, 100.0, -0.194
None, 0.0, 0.536, None, 100.0, 2018-01-07 12:00:00, 100.0, 0.048
None, 0.4, 0.810998, None, 100.0, 2018-01-07 13:00:00, 100.0, 0.435999
None, 0.7, 1.238, None, 100.0, 2018-01-07 14:00:00, 100.0, 0.707
None, 1.2, 2.24, None, 100.0, 2018-01-07 15:00:00, 100.0, 1.171
None, 2.1, 2.573, None, 95.9, 2018-01-07 16:00:00, 95.9, 2.072
None, 2.2, 2.05, None, 93.7, 2018-01-07 17:00:00, 93.7, 2.199
None, 2.4, 2.458, None, 91.3, 2018-01-07 18:00:00, 91.3, 2.384
None, 0.8, 1.077, None, 97.6, 2018-01-07 19:00:00, 97.6, 0.805
None, 1.6, 1.834, None, 97.4, 2018-01-07 20:00:00, 97.4, 1.611
None, 2.0, 2.904, None, 91.6, 2018-01-07 21:00:00, 91.6, 2.044
None, 1.4, 0.8, None, 96.1, 2018-01-07 22:00:00, 96.1, 1.353
None, 2.4, 1.721, None, 91.6, 2018-01-07 23:00:00, 91.6, 2.422
None, 1.2, 1.555, None, 98.3, 2018-01-08 00:00:00, 98.3, 1.157
None, 0.7, 1.083, None, 99.7, 2018-01-08 01:00:00, 99.7, 0.709999
None, 0.5, 1.552, None, 100.0, 2018-01-08 02:00:00, 100.0, 0.542999
None, 0.4, 1.666, None, 99.9, 2018-01-08 03:00:00, 99.9, 0.370999
None, 0.4, 2.375, None, 100.0, 2018-01-08 04:00:00, 100.0, 0.363
None, 0.6, 1.6, None, 99.5, 2018-01-08 05:00:00, 99.5, 0.582
None, 0.2, 0.976998, None, 98.8, 2018-01-08 06:00:00, 98.8, 0.171
None, -0.1, 0.847998, None, 99.7, 2018-01-08 07:00:00, 99.7, -0.078
None, -0.2, 0.828, None, 99.7, 2018-01-08 08:00:00, 99.7, -0.210998
None, -0.5, 0.542999, None, 100.0, 2018-01-08 09:00:00, 100.0, -0.531
None, -0.5, 0.768998, None, 100.0, 2018-01-08 10:00:00, 100.0, -0.472
None, -0.2, 0.689, None, 100.0, 2018-01-08 11:00:00, 100.0, -0.243
None, 0.2, 0.728999, None, 99.9, 2018-01-08 12:00:00, 99.9, 0.186
None, 0.6, 0.836, None, 98.7, 2018-01-08 13:00:00, 98.7, 0.601
None, 1.0, 0.916998, None, 98.4, 2018-01-08 14:00:00, 98.4, 1.006
None, 1.0, 1.336, None, 98.3, 2018-01-08 15:00:00, 98.3, 0.952
None, 1.1, 0.537, None, 98.0, 2018-01-08 16:00:00, 98.0, 1.14
None, 1.0, 0.735, None, 98.1, 2018-01-08 17:00:00, 98.1, 0.982999
None, 0.5, 0.987999, None, 98.9, 2018-01-08 18:00:00, 98.9, 0.541
None, 0.5, 0.781, None, 99.6, 2018-01-08 19:00:00, 99.6, 0.513
None, 0.5, 0.912998, None, 100.0, 2018-01-08 20:00:00, 100.0, 0.527
None, 0.4, 0.623, None, 100.0, 2018-01-08 21:00:00, 100.0, 0.426999
None, 0.5, 1.013, None, 100.0, 2018-01-08 22:00:00, 100.0, 0.453999
None, 0.4, 0.523, None, 100.0, 2018-01-08 23:00:00, 100.0, 0.391999
None, 0.4, 0.649999, None, 100.0, 2018-01-09 00:00:00, 100.0, 0.356999
None, 0.3, 0.595, None, 100.0, 2018-01-09 01:00:00, 100.0, 0.291
None, 0.3, 0.731998, None, 100.0, 2018-01-09 02:00:00, 100.0, 0.319
None, 0.3, 0.377999, None, 100.0, 2018-01-09 03:00:00, 100.0, 0.308999
None, 0.3, 0.141, None, 100.0, 2018-01-09 04:00:00, 100.0, 0.298
None, 0.3, 0.284, None, 100.0, 2018-01-09 05:00:00, 100.0, 0.273999
None, 0.4, 0.402999, None, 100.0, 2018-01-09 06:00:00, 100.0, 0.421
None, 0.5, 0.449999, None, 100.0, 2018-01-09 07:00:00, 100.0, 0.486
None, 0.5, 0.722, None, 100.0, 2018-01-09 08:00:00, 100.0, 0.510999
None, 0.9, 2.449, None, 99.7, 2018-01-09 09:00:00, 99.7, 0.86
None, 1.0, 3.771, None, 90.5, 2018-01-09 10:00:00, 90.5, 1.031
None, -0.9, 5.87, None, 84.5, 2018-01-09 11:00:00, 84.5, -0.878
None, -2.9, 5.365, None, 83.5, 2018-01-09 12:00:00, 83.5, -2.909
None, -4.1, 7.02, None, 83.9, 2018-01-09 13:00:00, 83.9, -4.115
None, -5.9, 6.704, None, 81.8, 2018-01-09 14:00:00, 81.8, -5.87
None, -7.0, 6.126, None, 81.0, 2018-01-09 15:00:00, 81.0, -6.97
None, -7.9, 6.244, None, 79.6, 2018-01-09 16:00:00, 79.6, -7.93
None, -8.8, 5.292, None, 79.3, 2018-01-09 17:00:00, 79.3, -8.84
None, -9.7, 6.122, None, 77.7, 2018-01-09 18:00:00, 77.7, -9.66
None, -10.5, 6.17, None, 76.5, 2018-01-09 19:00:00, 76.5, -10.48
None, -11.3, 5.77, None, 75.5, 2018-01-09 20:00:00, 75.5, -11.25
None, -12.2, 4.879, None, 74.8, 2018-01-09 21:00:00, 74.8, -12.18
None, -12.7, 4.797, None, 74.7, 2018-01-09 22:00:00, 74.7, -12.74
None, -13.3, 4.583, None, 74.6, 2018-01-09 23:00:00, 74.6, -13.28
None, -13.9, 5.489, None, 72.7, 2018-01-10 00:00:00, 72.7, -13.9
None, -14.4, 4.91, None, 72.6, 2018-01-10 01:00:00, 72.6, -14.39
None, -14.7, 4.457, None, 73.0, 2018-01-10 02:00:00, 73.0, -14.71
None, -15.1, 4.687, None, 74.2, 2018-01-10 03:00:00, 74.2, -15.05
None, -15.6, 4.365, None, 76.3, 2018-01-10 04:00:00, 76.3, -15.6
None, -16.2, 5.057, None, 74.8, 2018-01-10 05:00:00, 74.8, -16.16
None, -16.6, 4.648, None, 73.6, 2018-01-10 06:00:00, 73.6, -16.61
None, -16.8, 4.957, None, 74.4, 2018-01-10 07:00:00, 74.4, -16.84
None, -17.1, 4.978, None, 75.9, 2018-01-10 08:00:00, 75.9, -17.13
None, -17.4, 4.804, None, 76.4, 2018-01-10 09:00:00, 76.4, -17.42
None, -17.7, 4.866, None, 72.4, 2018-01-10 10:00:00, 72.4, -17.65
None, -17.7, 5.033, None, 69.61, 2018-01-10 11:00:00, 69.6, -17.67
None, -17.7, 5.478, None, 67.08, 2018-01-10 12:00:00, 67.1, -17.72
None, -17.4, 5.488, None, 65.37, 2018-01-10 13:00:00, 65.4, -17.38
None, -17.1, 5.784, None, 65.42, 2018-01-10 14:00:00, 65.4, -17.07
None, -16.9, 5.14, None, 64.36, 2018-01-10 15:00:00, 64.4, -16.87
None, -17.2, 4.203, None, 64.92, 2018-01-10 16:00:00, 64.9, -17.2
None, -17.5, 2.942, None, 68.89, 2018-01-10 17:00:00, 68.9, -17.53
None, -18.4, 3.096, None, 69.12, 2018-01-10 18:00:00, 69.1, -18.39
None, -18.8, 1.73, None, 70.7, 2018-01-10 19:00:00, 70.7, -18.84
None, -19.3, 1.277, None, 73.3, 2018-01-10 20:00:00, 73.3, -19.33
None, -19.9, 1.107, None, 78.1, 2018-01-10 21:00:00, 78.1, -19.9
None, -20.7, 0.874, None, 80.0, 2018-01-10 22:00:00, 80.0, -20.65
None, -21.0, 0.732999, None, 84.4, 2018-01-10 23:00:00, 84.4, -21.02
None, -21.9, 0.777, None, 83.7, 2018-01-11 00:00:00, 83.7, -21.89
None, -22.5, 0.728999, None, 82.6, 2018-01-11 01:00:00, 82.6, -22.51
None, -23.2, 1.355, None, 82.0, 2018-01-11 02:00:00, 82.0, -23.22
None, -23.8, 1.751, None, 81.8, 2018-01-11 03:00:00, 81.8, -23.79
None, -24.0, 1.365, None, 81.3, 2018-01-11 04:00:00, 81.3, -23.97
None, -24.1, 1.844, None, 81.3, 2018-01-11 05:00:00, 81.3, -24.08
None, -24.2, 1.867, None, 81.2, 2018-01-11 06:00:00, 81.2, -24.2
None, -24.7, 1.743, None, 80.5, 2018-01-11 07:00:00, 80.5, -24.66
None, -24.9, 1.539, None, 80.3, 2018-01-11 08:00:00, 80.3, -24.93
None, -24.8, 1.487, None, 80.5, 2018-01-11 09:00:00, 80.5, -24.77
None, -24.7, 1.807, None, 80.5, 2018-01-11 10:00:00, 80.5, -24.66
None, -24.1, 1.398, None, 80.9, 2018-01-11 11:00:00, 80.9, -24.11
None, -23.2, 1.58, None, 81.5, 2018-01-11 12:00:00, 81.5, -23.2
None, -22.1, 2.079, None, 82.2, 2018-01-11 13:00:00, 82.2, -22.05
None, -20.2, 2.684, None, 80.7, 2018-01-11 14:00:00, 80.7, -20.19
None, -19.2, 2.767, None, 76.2, 2018-01-11 15:00:00, 76.2, -19.21
None, -18.7, 2.922, None, 72.9, 2018-01-11 16:00:00, 72.9, -18.65
None, -18.9, 2.259, None, 73.8, 2018-01-11 17:00:00, 73.8, -18.85
None, -19.1, 2.417, None, 73.2, 2018-01-11 18:00:00, 73.2, -19.1
None, -19.1, 2.834, None, 71.3, 2018-01-11 19:00:00, 71.3, -19.07
None, -19.3, 1.747, None, 72.7, 2018-01-11 20:00:00, 72.7, -19.33
None, -19.9, 1.317, None, 73.3, 2018-01-11 21:00:00, 73.3, -19.94
None, -20.1, 0.852998, None, 81.1, 2018-01-11 22:00:00, 81.1, -20.08
None, -20.3, 1.48, None, 85.4, 2018-01-11 23:00:00, 85.4, -20.32
None, -20.7, 1.363, None, 84.4, 2018-01-12 00:00:00, 84.4, -20.74
None, -21.6, 1.136, None, 83.1, 2018-01-12 01:00:00, 83.1, -21.59
None, -21.9, 1.12, None, 82.9, 2018-01-12 02:00:00, 82.9, -21.92
None, -22.5, 1.584, None, 82.1, 2018-01-12 03:00:00, 82.1, -22.45
None, -22.9, 1.196, None, 82.0, 2018-01-12 04:00:00, 82.0, -22.9
None, -22.9, 1.008, None, 82.1, 2018-01-12 05:00:00, 82.1, -22.91
None, -22.4, 1.321, None, 82.6, 2018-01-12 06:00:00, 82.6, -22.44
None, -21.9, 1.065, None, 83.0, 2018-01-12 07:00:00, 83.0, -21.88
None, -21.1, 0.638, None, 83.6, 2018-01-12 08:00:00, 83.6, -21.07
None, -20.9, 0.972, None, 83.7, 2018-01-12 09:00:00, 83.7, -20.9
None, -20.7, 1.646, None, 84.1, 2018-01-12 10:00:00, 84.1, -20.66
None, -20.0, 0.769999, None, 84.0, 2018-01-12 11:00:00, 84.0, -20.03
None, -19.2, 1.557, None, 84.6, 2018-01-12 12:00:00, 84.6, -19.18
None, -18.5, 1.271, None, 84.6, 2018-01-12 13:00:00, 84.6, -18.54
None, -17.7, 2.351, None, 85.2, 2018-01-12 14:00:00, 85.2, -17.73
None, -16.7, 1.33, None, 87.5, 2018-01-12 15:00:00, 87.5, -16.73
None, -16.1, 0.767, None, 88.0, 2018-01-12 16:00:00, 88.0, -16.13
None, -15.9, 1.256, None, 88.3, 2018-01-12 17:00:00, 88.3, -15.93
None, -15.7, 0.874, None, 88.4, 2018-01-12 18:00:00, 88.4, -15.71
None, -15.6, 1.702, None, 88.2, 2018-01-12 19:00:00, 88.2, -15.61
None, -15.6, 2.916, None, 87.9, 2018-01-12 20:00:00, 87.9, -15.57
None, -15.4, 2.182, None, 88.1, 2018-01-12 21:00:00, 88.1, -15.38
None, -15.2, 1.9, None, 88.2, 2018-01-12 22:00:00, 88.2, -15.23
None, -15.1, 1.368, None, 88.6, 2018-01-12 23:00:00, 88.6, -15.07
None, -14.9, 0.815998, None, 88.7, 2018-01-13 00:00:00, 88.7, -14.88
None, -14.6, 0.583998, None, 88.8, 2018-01-13 01:00:00, 88.8, -14.56
None, -14.2, 0.874, None, 89.1, 2018-01-13 02:00:00, 89.1, -14.23
None, -14.0, 0.626999, None, 89.4, 2018-01-13 03:00:00, 89.4, -13.98
None, -13.5, 0.943, None, 89.4, 2018-01-13 04:00:00, 89.4, -13.5
None, -13.3, 1.139, None, 89.5, 2018-01-13 05:00:00, 89.5, -13.32
None, -12.9, 0.772, None, 90.0, 2018-01-13 06:00:00, 90.0, -12.91
None, -12.6, 0.760999, None, 90.2, 2018-01-13 07:00:00, 90.2, -12.61
None, -12.0, 0.930998, None, 91.0, 2018-01-13 08:00:00, 91.0, -12.03
None, -11.7, 1.057, None, 91.0, 2018-01-13 09:00:00, 91.0, -11.7
None, -11.2, 1.043, None, 91.3, 2018-01-13 10:00:00, 91.3, -11.16
None, -10.3, 0.694998, None, 91.1, 2018-01-13 11:00:00, 91.1, -10.3
None, -9.1, 0.967, None, 90.6, 2018-01-13 12:00:00, 90.6, -9.09
None, -7.3, 0.843999, None, 89.3, 2018-01-13 13:00:00, 89.3, -7.26
None, -6.4, 1.029, None, 87.1, 2018-01-13 14:00:00, 87.1, -6.448
None, -5.5, 0.769999, None, 87.6, 2018-01-13 15:00:00, 87.6, -5.496
None, -4.7, 0.921998, None, 89.6, 2018-01-13 16:00:00, 89.6, -4.723
None, -4.3, 0.797999, None, 93.8, 2018-01-13 17:00:00, 93.8, -4.284
None, -4.5, 1.182, None, 96.1, 2018-01-13 18:00:00, 96.1, -4.544
None, -4.7, 0.912, None, 96.2, 2018-01-13 19:00:00, 96.2, -4.661
None, -5.0, 0.916998, None, 95.3, 2018-01-13 20:00:00, 95.3, -5.004
None, -5.4, 1.037, None, 95.1, 2018-01-13 21:00:00, 95.1, -5.421
None, -5.6, 1.284, None, 94.6, 2018-01-13 22:00:00, 94.6, -5.589
None, -5.6, 1.158, None, 95.2, 2018-01-13 23:00:00, 95.2, -5.574
None, -6.0, 1.065, None, 95.5, 2018-01-14 00:00:00, 95.5, -5.999
None, -6.3, 1.259, None, 95.3, 2018-01-14 01:00:00, 95.3, -6.283
None, -6.0, 0.930998, None, 95.2, 2018-01-14 02:00:00, 95.2, -6.022
None, -5.6, 0.940998, None, 95.1, 2018-01-14 03:00:00, 95.1, -5.646
None, -5.4, 0.913999, None, 95.2, 2018-01-14 04:00:00, 95.2, -5.39
None, -5.2, 0.981, None, 95.3, 2018-01-14 05:00:00, 95.3, -5.18
None, -4.9, 0.940998, None, 94.9, 2018-01-14 06:00:00, 94.9, -4.872
