station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -12.9, 3.166, 80.1, 80.1, 2018-01-01 00:00:00, -12.85
None, -12.9, 2.312, 82.7, 82.7, 2018-01-01 01:00:00, -12.91
None, -12.9, 2.967, 86.8, 86.8, 2018-01-01 02:00:00, -12.85
None, -12.8, 2.373, 85.4, 85.4, 2018-01-01 03:00:00, -12.78
None, -12.5, 2.735, 83.1, 83.1, 2018-01-01 04:00:00, -12.48
None, -12.3, 1.785, 82.7, 82.7, 2018-01-01 05:00:00, -12.33
None, -12.3, 2.467, 82.0, 82.0, 2018-01-01 06:00:00, -12.32
None, -12.2, 1.495, 81.7, 81.7, 2018-01-01 07:00:00, -12.23
None, -12.6, 1.591, 81.6, 81.6, 2018-01-01 08:00:00, -12.63
None, -12.9, 1.672, 80.6, 80.6, 2018-01-01 09:00:00, -12.86
None, -12.7, 1.941, 79.2, 79.2, 2018-01-01 10:00:00, -12.66
None, -12.3, 1.41, 78.2, 78.2, 2018-01-01 11:00:00, -12.31
None, -11.6, 1.137, 76.0, 76.0, 2018-01-01 12:00:00, -11.63
None, -11.2, 0.931999, 75.9, 75.9, 2018-01-01 13:00:00, -11.17
None, -10.7, 1.038, 80.9, 80.9, 2018-01-01 14:00:00, -10.73
None, -10.4, 1.649, 81.9, 81.9, 2018-01-01 15:00:00, -10.39
None, -10.2, 1.426, 84.1, 84.1, 2018-01-01 16:00:00, -10.23
None, -9.9, 0.957, 84.1, 84.1, 2018-01-01 17:00:00, -9.95
None, -9.8, 1.571, 85.0, 85.0, 2018-01-01 18:00:00, -9.81
None, -9.6, 1.567, 84.2, 84.2, 2018-01-01 19:00:00, -9.65
None, -9.6, 1.311, 83.9, 83.9, 2018-01-01 20:00:00, -9.57
None, -9.8, 1.117, 85.9, 85.9, 2018-01-01 21:00:00, -9.77
None, -9.8, 1.131, 85.5, 85.5, 2018-01-01 22:00:00, -9.77
None, -9.8, 1.548, 84.1, 84.1, 2018-01-01 23:00:00, -9.77
None, -9.8, 2.403, 83.7, 83.7, 2018-01-02 00:00:00, -9.75
None, -9.1, 2.386, 79.5, 79.5, 2018-01-02 01:00:00, -9.15
None, -9.9, 0.791, 83.0, 83.0, 2018-01-02 02:00:00, -9.93
None, -11.5, 0.753, 88.2, 88.2, 2018-01-02 03:00:00, -11.53
None, -12.5, 1.162, 90.5, 90.5, 2018-01-02 04:00:00, -12.47
None, -12.9, 0.726, 89.4, 89.4, 2018-01-02 05:00:00, -12.89
None, -12.4, 1.189, 88.5, 88.5, 2018-01-02 06:00:00, -12.39
None, -12.0, 1.476, 86.6, 86.6, 2018-01-02 07:00:00, -11.98
None, -11.1, 2.02, 84.5, 84.5, 2018-01-02 08:00:00, -11.09
None, -10.3, 1.424, 82.9, 82.9, 2018-01-02 09:00:00, -10.33
None, -9.1, 2.309, 79.3, 79.3, 2018-01-02 10:00:00, -9.08
None, -8.7, 1.659, 77.7, 77.7, 2018-01-02 11:00:00, -8.68
None, -8.2, 1.927, 78.9, 78.9, 2018-01-02 12:00:00, -8.16
None, -7.2, 2.333, 77.2, 77.2, 2018-01-02 13:00:00, -7.15
None, -7.1, 2.076, 77.1, 77.1, 2018-01-02 14:00:00, -7.06
None, -7.0, 1.87, 77.0, 77.0, 2018-01-02 15:00:00, -7.03
None, -6.7, 2.411, 78.3, 78.3, 2018-01-02 16:00:00, -6.745
None, -6.8, 2.261, 79.3, 79.3, 2018-01-02 17:00:00, -6.792
None, -7.2, 1.944, 80.9, 80.9, 2018-01-02 18:00:00, -7.15
None, -7.8, 1.677, 82.5, 82.5, 2018-01-02 19:00:00, -7.83
None, -8.8, 1.521, 86.1, 86.1, 2018-01-02 20:00:00, -8.81
None, -8.7, 2.065, 85.9, 85.9, 2018-01-02 21:00:00, -8.72
None, -10.1, 0.98, 89.8, 89.8, 2018-01-02 22:00:00, -10.13
None, -9.4, 2.347, 88.6, 88.6, 2018-01-02 23:00:00, -9.4
None, -9.2, 1.368, 87.5, 87.5, 2018-01-03 00:00:00, -9.22
None, -10.1, 0.554, 89.2, 89.2, 2018-01-03 01:00:00, -10.08
None, -10.8, 0.451999, 91.1, 91.1, 2018-01-03 02:00:00, -10.75
None, -11.5, 0.566999, 91.6, 91.6, 2018-01-03 03:00:00, -11.45
None, -10.9, 0.493, 91.6, 91.6, 2018-01-03 04:00:00, -10.87
None, -9.9, 0.814998, 90.0, 90.0, 2018-01-03 05:00:00, -9.88
None, -8.3, 1.394, 87.4, 87.4, 2018-01-03 06:00:00, -8.27
None, -8.0, 0.887, 87.5, 87.5, 2018-01-03 07:00:00, -8.01
None, -7.3, 0.740998, 87.2, 87.2, 2018-01-03 08:00:00, -7.35
None, -7.1, 0.976, 86.0, 86.0, 2018-01-03 09:00:00, -7.05
None, -6.8, 1.45, 85.6, 85.6, 2018-01-03 10:00:00, -6.845
None, -6.1, 1.806, 83.2, 83.2, 2018-01-03 11:00:00, -6.052
None, -5.0, 1.655, 80.1, 80.1, 2018-01-03 12:00:00, -5.024
None, -4.5, 1.589, 78.9, 78.9, 2018-01-03 13:00:00, -4.464
None, -3.8, 1.759, 77.3, 77.3, 2018-01-03 14:00:00, -3.839
None, -3.6, 1.633, 77.6, 77.6, 2018-01-03 15:00:00, -3.617
None, -3.3, 1.506, 77.5, 77.5, 2018-01-03 16:00:00, -3.31
None, -3.3, 0.685, 79.5, 79.5, 2018-01-03 17:00:00, -3.268
None, -3.4, 0.962, 80.0, 80.0, 2018-01-03 18:00:00, -3.373
None, -3.5, 1.25, 81.0, 81.0, 2018-01-03 19:00:00, -3.482
None, -4.0, 1.013, 83.7, 83.7, 2018-01-03 20:00:00, -3.959
None, -4.5, 0.519999, 86.7, 86.7, 2018-01-03 21:00:00, -4.482
None, -4.7, 1.115, 87.2, 87.2, 2018-01-03 22:00:00, -4.741
None, -5.2, 0.712, 89.4, 89.4, 2018-01-03 23:00:00, -5.222
None, -4.9, 0.472, 89.8, 89.8, 2018-01-04 00:00:00, -4.913
None, -4.5, 1.399, 88.6, 88.6, 2018-01-04 01:00:00, -4.468
None, -4.1, 1.673, 88.0, 88.0, 2018-01-04 02:00:00, -4.135
None, -3.9, 2.066, 86.9, 86.9, 2018-01-04 03:00:00, -3.868
None, -3.9, 1.575, 87.0, 87.0, 2018-01-04 04:00:00, -3.878
None, -3.5, 1.535, 87.2, 87.2, 2018-01-04 05:00:00, -3.54
None, -2.9, 2.03, 85.6, 85.6, 2018-01-04 06:00:00, -2.939
None, -1.8, 3.1, 79.7, 79.7, 2018-01-04 07:00:00, -1.832
None, -1.5, 2.981, 78.1, 78.1, 2018-01-04 08:00:00, -1.456
None, -1.2, 3.916, 77.2, 77.2, 2018-01-04 09:00:00, -1.219
None, -1.0, 3.41, 76.3, 76.3, 2018-01-04 10:00:00, -1.018
None, -1.1, 3.482, 77.0, 77.0, 2018-01-04 11:00:00, -1.067
None, -1.0, 3.556, 76.5, 76.5, 2018-01-04 12:00:00, -0.973999
None, -0.9, 3.599, 80.1, 80.1, 2018-01-04 13:00:00, -0.912998
None, -0.6, 3.709, 80.6, 80.6, 2018-01-04 14:00:00, -0.632
None, -0.2, 2.977, 80.7, 80.7, 2018-01-04 15:00:00, -0.194998
None, -0.1, 2.502, 81.7, 81.7, 2018-01-04 16:00:00, -0.064998
None, 0.0, 3.587, 82.4, 82.4, 2018-01-04 17:00:00, -0.016
None, 0.0, 3.704, 82.8, 82.8, 2018-01-04 18:00:00, 0.027
None, 0.0, 3.941, 83.0, 83.0, 2018-01-04 19:00:00, 0.048
None, 0.2, 3.829, 81.3, 81.3, 2018-01-04 20:00:00, 0.237
None, 0.2, 3.143, 84.1, 84.1, 2018-01-04 21:00:00, 0.222
None, 0.2, 3.134, 85.2, 85.2, 2018-01-04 22:00:00, 0.236
None, 0.2, 3.841, 85.5, 85.5, 2018-01-04 23:00:00, 0.239998
None, 0.3, 3.776, 86.8, 86.8, 2018-01-05 00:00:00, 0.347999
None, 0.5, 3.353, 87.5, 87.5, 2018-01-05 01:00:00, 0.521
None, 0.8, 2.797, 86.2, 86.2, 2018-01-05 02:00:00, 0.823
None, 1.0, 3.71, 84.2, 84.2, 2018-01-05 03:00:00, 0.968999
None, 0.9, 3.831, 84.0, 84.0, 2018-01-05 04:00:00, 0.945999
None, 0.6, 3.479, 86.3, 86.3, 2018-01-05 05:00:00, 0.629998
None, 0.6, 2.608, 86.3, 86.3, 2018-01-05 06:00:00, 0.593999
None, 0.5, 2.547, 86.7, 86.7, 2018-01-05 07:00:00, 0.524999
None, 0.7, 2.53, 85.7, 85.7, 2018-01-05 08:00:00, 0.689
None, 0.8, 3.667, 84.0, 84.0, 2018-01-05 09:00:00, 0.830999
None, 0.6, 3.935, 84.7, 84.7, 2018-01-05 10:00:00, 0.624
