station_observations
WDIR_VECT, TEMP_MEAN, HUMIDITY, avg_rel_hum_pst1hr, time, avg_air_temp_pst1hr
None, -1.5, 93.0, 93.0, 2018-01-05 19:00:00, -1.55
None, -1.9, 93.8, 93.8, 2018-01-05 20:00:00, -1.909
None, -2.2, 94.0, 94.0, 2018-01-05 21:00:00, -2.235
None, -2.9, 93.9, 93.9, 2018-01-05 22:00:00, -2.926
None, -4.1, 93.3, 93.3, 2018-01-05 23:00:00, -4.107
None, -5.3, 92.4, 92.4, 2018-01-06 00:00:00, -5.296
None, -5.9, 92.0, 92.0, 2018-01-06 01:00:00, -5.859
None, -6.4, 92.0, 92.0, 2018-01-06 02:00:00, -6.355
None, -7.1, 90.9, 90.9, 2018-01-06 03:00:00, -7.107
None, -7.4, 89.4, 89.4, 2018-01-06 04:00:00, -7.391
None, -7.9, 87.0, 87.0, 2018-01-06 05:00:00, -7.891
None, -6.5, 85.7, 85.7, 2018-01-06 06:00:00, -6.544
None, -6.0, 87.2, 87.2, 2018-01-06 07:00:00, -6.038
None, -6.4, 87.9, 87.9, 2018-01-06 08:00:00, -6.374
None, -6.1, 88.7, 88.7, 2018-01-06 09:00:00, -6.111
None, -6.0, 88.2, 88.2, 2018-01-06 10:00:00, -6.04
None, -5.7, 88.8, 88.8, 2018-01-06 11:00:00, -5.713
None, -5.3, 88.5, 88.5, 2018-01-06 12:00:00, -5.348
None, -5.1, 89.1, 89.1, 2018-01-06 13:00:00, -5.11
None, -4.7, 89.1, 89.1, 2018-01-06 14:00:00, -4.655
None, -3.9, 88.7, 88.7, 2018-01-06 15:00:00, -3.888
None, -3.6, 89.2, 89.2, 2018-01-06 16:00:00, -3.631
None, -3.9, 89.9, 89.9, 2018-01-06 17:00:00, -3.851
None, -4.0, 90.4, 90.4, 2018-01-06 18:00:00, -4.015
None, -4.1, 90.8, 90.8, 2018-01-06 19:00:00, -4.141
None, -4.1, 91.0, 91.0, 2018-01-06 20:00:00, -4.105
None, -4.0, 91.2, 91.2, 2018-01-06 21:00:00, -3.987
None, -3.9, 91.0, 91.0, 2018-01-06 22:00:00, -3.858
None, -3.9, 91.1, 91.1, 2018-01-06 23:00:00, -3.929
None, -4.3, 91.7, 91.7, 2018-01-07 00:00:00, -4.273
None, -4.3, 91.8, 91.8, 2018-01-07 01:00:00, -4.275
None, -4.3, 91.7, 91.7, 2018-01-07 02:00:00, -4.319
None, -4.7, 92.1, 92.1, 2018-01-07 03:00:00, -4.666
None, -4.5, 92.0, 92.0, 2018-01-07 04:00:00, -4.524
None, -4.7, 91.8, 91.8, 2018-01-07 05:00:00, -4.727
None, -4.7, 91.9, 91.9, 2018-01-07 06:00:00, -4.678
None, -4.7, 92.0, 92.0, 2018-01-07 07:00:00, -4.727
None, -4.7, 92.0, 92.0, 2018-01-07 08:00:00, -4.714
None, -4.1, 91.2, 91.2, 2018-01-07 09:00:00, -4.08
None, -3.7, 91.5, 91.5, 2018-01-07 10:00:00, -3.706
None, -3.2, 90.8, 90.8, 2018-01-07 11:00:00, -3.203
None, -3.1, 92.1, 92.1, 2018-01-07 12:00:00, -3.129
None, -2.5, 93.4, 93.4, 2018-01-07 13:00:00, -2.478
None, -1.9, 93.8, 93.8, 2018-01-07 14:00:00, -1.917
None, -1.6, 94.8, 94.8, 2018-01-07 15:00:00, -1.565
None, -1.1, 94.9, 94.9, 2018-01-07 16:00:00, -1.09
None, -1.1, 94.9, 94.9, 2018-01-07 17:00:00, -1.06
None, -1.3, 95.0, 95.0, 2018-01-07 18:00:00, -1.263
None, -1.1, 95.0, 95.0, 2018-01-07 19:00:00, -1.148
None, -1.3, 94.8, 94.8, 2018-01-07 20:00:00, -1.297
None, -1.2, 95.0, 95.0, 2018-01-07 21:00:00, -1.193
None, -1.2, 95.1, 95.1, 2018-01-07 22:00:00, -1.237
None, -1.2, 95.2, 95.2, 2018-01-07 23:00:00, -1.215
None, -1.4, 95.0, 95.0, 2018-01-08 00:00:00, -1.36
None, -1.6, 95.0, 95.0, 2018-01-08 01:00:00, -1.635
None, -1.6, 95.1, 95.1, 2018-01-08 02:00:00, -1.626
None, -1.9, 95.0, 95.0, 2018-01-08 03:00:00, -1.898
None, -2.0, 95.0, 95.0, 2018-01-08 04:00:00, -2.017
None, -2.1, 94.9, 94.9, 2018-01-08 05:00:00, -2.064
None, -2.3, 94.7, 94.7, 2018-01-08 06:00:00, -2.265
None, -2.1, 94.5, 94.5, 2018-01-08 07:00:00, -2.075
None, -2.0, 94.5, 94.5, 2018-01-08 08:00:00, -2.023
None, -1.6, 94.3, 94.3, 2018-01-08 09:00:00, -1.579
None, -1.6, 93.8, 93.8, 2018-01-08 10:00:00, -1.596
None, -1.2, 93.8, 93.8, 2018-01-08 11:00:00, -1.203
None, -0.6, 93.5, 93.5, 2018-01-08 12:00:00, -0.647
None, 0.1, 93.0, 93.0, 2018-01-08 13:00:00, 0.120999
None, 0.5, 93.0, 93.0, 2018-01-08 14:00:00, 0.458
None, 0.5, 93.8, 93.8, 2018-01-08 15:00:00, 0.477999
None, 0.4, 94.6, 94.6, 2018-01-08 16:00:00, 0.393
None, 0.0, 95.3, 95.3, 2018-01-08 17:00:00, -0.039999
None, -0.6, 95.5, 95.5, 2018-01-08 18:00:00, -0.603999
None, -1.0, 95.5, 95.5, 2018-01-08 19:00:00, -1.017
None, -1.2, 95.0, 95.0, 2018-01-08 20:00:00, -1.223
None, -1.4, 94.4, 94.4, 2018-01-08 21:00:00, -1.435
None, -2.0, 93.7, 93.7, 2018-01-08 22:00:00, -2.019
None, -2.5, 94.4, 94.4, 2018-01-08 23:00:00, -2.495
None, -2.9, 94.4, 94.4, 2018-01-09 00:00:00, -2.868
None, -3.4, 94.1, 94.1, 2018-01-09 01:00:00, -3.407
None, -4.1, 93.3, 93.3, 2018-01-09 02:00:00, -4.13
None, -4.5, 93.3, 93.3, 2018-01-09 03:00:00, -4.463
None, -4.7, 93.7, 93.7, 2018-01-09 04:00:00, -4.7
None, -5.0, 94.6, 94.6, 2018-01-09 05:00:00, -5.038
None, -5.6, 94.1, 94.1, 2018-01-09 06:00:00, -5.613
None, -6.3, 92.8, 92.8, 2018-01-09 07:00:00, -6.27
None, -6.9, 91.6, 91.6, 2018-01-09 08:00:00, -6.947
None, -6.8, 91.5, 91.5, 2018-01-09 09:00:00, -6.837
None, -6.1, 91.4, 91.4, 2018-01-09 10:00:00, -6.055
None, -7.4, 89.0, 89.0, 2018-01-09 11:00:00, -7.418
None, -9.0, 86.5, 86.5, 2018-01-09 12:00:00, -9.01
None, -10.0, 83.4, 83.4, 2018-01-09 13:00:00, -9.99
None, -10.8, 79.0, 78.95, 2018-01-09 14:00:00, -10.76
None, -11.6, 76.3, 76.32, 2018-01-09 15:00:00, -11.6
None, -12.5, 74.1, 74.08, 2018-01-09 16:00:00, -12.48
None, -13.2, 73.0, 72.98, 2018-01-09 17:00:00, -13.24
None, -13.9, 72.7, 72.66, 2018-01-09 18:00:00, -13.89
None, -14.8, 72.4, 72.37, 2018-01-09 19:00:00, -14.8
None, -15.4, 73.1, 73.07, 2018-01-09 20:00:00, -15.44
None, -15.9, 72.1, 72.06, 2018-01-09 21:00:00, -15.9
None, -16.2, 71.6, 71.61, 2018-01-09 22:00:00, -16.15
None, -16.5, 71.6, 71.57, 2018-01-09 23:00:00, -16.45
None, -16.8, 70.2, 70.24, 2018-01-10 00:00:00, -16.76
None, -17.1, 69.7, 69.73, 2018-01-10 01:00:00, -17.14
None, -17.4, 69.0, 69.0, 2018-01-10 02:00:00, -17.36
None, -17.4, 67.4, 67.35, 2018-01-10 03:00:00, -17.44
None, -17.8, 67.9, 67.85, 2018-01-10 04:00:00, -17.75
None, -18.0, 71.2, 71.17, 2018-01-10 05:00:00, -18.03
None, -18.1, 70.0, 70.02, 2018-01-10 06:00:00, -18.13
None, -18.4, 69.0, 69.03, 2018-01-10 07:00:00, -18.39
None, -18.6, 67.5, 67.54, 2018-01-10 08:00:00, -18.62
None, -19.0, 68.9, 68.88, 2018-01-10 09:00:00, -18.96
None, -19.7, 71.0, 70.96, 2018-01-10 10:00:00, -19.65
None, -18.9, 66.2, 66.23, 2018-01-10 11:00:00, -18.88
None, -18.4, 61.0, 60.95, 2018-01-10 12:00:00, -18.4
None, -18.0, 59.0, 59.0, 2018-01-10 13:00:00, -17.98
None, -17.9, 58.5, 58.5, 2018-01-10 14:00:00, -17.9
None, -17.7, 59.5, 59.49, 2018-01-10 15:00:00, -17.73
None, -17.7, 60.8, 60.8, 2018-01-10 16:00:00, -17.67
None, -18.1, 61.1, 61.05, 2018-01-10 17:00:00, -18.06
None, -18.9, 64.6, 64.63, 2018-01-10 18:00:00, -18.9
None, -19.9, 65.8, 65.78, 2018-01-10 19:00:00, -19.88
None, -20.4, 65.6, 65.62, 2018-01-10 20:00:00, -20.42
None, -21.1, 68.1, 68.11, 2018-01-10 21:00:00, -21.05
None, -22.6, 69.6, 69.62, 2018-01-10 22:00:00, -22.55
None, -23.8, 70.7, 70.67, 2018-01-10 23:00:00, -23.84
None, -24.0, 70.5, 70.52, 2018-01-11 00:00:00, -24.03
None, -24.7, 69.7, 69.66, 2018-01-11 01:00:00, -24.72
None, -25.6, 68.5, 68.54, 2018-01-11 02:00:00, -25.62
None, -26.7, 67.4, 67.4, 2018-01-11 03:00:00, -26.65
None, -27.5, 66.2, 66.17, 2018-01-11 04:00:00, -27.5
None, -28.2, 65.4, 65.37, 2018-01-11 05:00:00, -28.18
None, -28.9, 64.4, 64.44, 2018-01-11 06:00:00, -28.94
None, -29.4, 63.7, 63.72, 2018-01-11 07:00:00, -29.44
None, -30.0, 63.0, 63.03, 2018-01-11 08:00:00, -30.03
None, -30.2, 62.8, 62.79, 2018-01-11 09:00:00, -30.17
None, -28.5, 64.3, 64.34, 2018-01-11 10:00:00, -28.49
None, -26.4, 66.4, 66.42, 2018-01-11 11:00:00, -26.43
None, -23.6, 68.6, 68.6, 2018-01-11 12:00:00, -23.64
None, -21.3, 61.7, 61.67, 2018-01-11 13:00:00, -21.26
None, -20.2, 54.7, 54.7, 2018-01-11 14:00:00, -20.23
None, -20.7, 56.5, 56.51, 2018-01-11 15:00:00, -20.74
None, -21.9, 64.5, 64.5, 2018-01-11 16:00:00, -21.88
None, -23.1, 68.2, 68.23, 2018-01-11 17:00:00, -23.11
None, -24.0, 69.3, 69.32, 2018-01-11 18:00:00, -24.04
None, -24.3, 69.4, 69.37, 2018-01-11 19:00:00, -24.28
None, -24.0, 69.4, 69.4, 2018-01-11 20:00:00, -23.96
None, -23.7, 69.9, 69.91, 2018-01-11 21:00:00, -23.65
None, -23.8, 70.0, 69.99, 2018-01-11 22:00:00, -23.82
None, -23.3, 69.9, 69.93, 2018-01-11 23:00:00, -23.26
None, -22.5, 70.1, 70.07, 2018-01-12 00:00:00, -22.46
None, -21.8, 69.8, 69.82, 2018-01-12 01:00:00, -21.83
None, -21.4, 69.2, 69.16, 2018-01-12 02:00:00, -21.37
None, -21.2, 70.2, 70.23, 2018-01-12 03:00:00, -21.16
None, -20.8, 69.4, 69.44, 2018-01-12 04:00:00, -20.79
None, -20.3, 68.9, 68.94, 2018-01-12 05:00:00, -20.32
None, -19.9, 65.8, 65.77, 2018-01-12 06:00:00, -19.88
None, -19.8, 65.8, 65.8, 2018-01-12 07:00:00, -19.82
None, -19.8, 66.0, 65.97, 2018-01-12 08:00:00, -19.84
None, -19.9, 65.1, 65.1, 2018-01-12 09:00:00, -19.93
None, -19.8, 63.7, 63.69, 2018-01-12 10:00:00, -19.76
None, -19.4, 62.6, 62.59, 2018-01-12 11:00:00, -19.38
None, -19.0, 62.2, 62.19, 2018-01-12 12:00:00, -18.97
None, -18.6, 63.3, 63.3, 2018-01-12 13:00:00, -18.57
None, -18.1, 63.9, 63.93, 2018-01-12 14:00:00, -18.12
None, -17.8, 64.8, 64.79, 2018-01-12 15:00:00, -17.79
None, -17.8, 65.7, 65.7, 2018-01-12 16:00:00, -17.83
None, -18.0, 65.1, 65.06, 2018-01-12 17:00:00, -17.95
None, -18.0, 65.4, 65.35, 2018-01-12 18:00:00, -18.04
None, -18.3, 68.5, 68.51, 2018-01-12 19:00:00, -18.28
None, -18.5, 71.0, 70.96, 2018-01-12 20:00:00, -18.47
None, -18.4, 72.5, 72.47, 2018-01-12 21:00:00, -18.43
None, -18.4, 72.2, 72.22, 2018-01-12 22:00:00, -18.37
None, -18.2, 72.1, 72.09, 2018-01-12 23:00:00, -18.19
None, -18.1, 73.5, 73.48, 2018-01-13 00:00:00, -18.11
None, -17.8, 72.4, 72.35, 2018-01-13 01:00:00, -17.82
None, -17.5, 70.8, 70.82, 2018-01-13 02:00:00, -17.45
None, -17.1, 69.8, 69.84, 2018-01-13 03:00:00, -17.05
None, -16.7, 69.3, 69.27, 2018-01-13 04:00:00, -16.65
None, -16.4, 70.6, 70.62, 2018-01-13 05:00:00, -16.42
None, -16.3, 72.2, 72.21, 2018-01-13 06:00:00, -16.27
None, -16.1, 73.4, 73.35, 2018-01-13 07:00:00, -16.14
None, -15.8, 72.4, 72.36, 2018-01-13 08:00:00, -15.78
None, -15.5, 72.8, 72.81, 2018-01-13 09:00:00, -15.52
None, -15.1, 72.3, 72.34, 2018-01-13 10:00:00, -15.06
None, -14.5, 71.6, 71.64, 2018-01-13 11:00:00, -14.5
None, -13.8, 71.2, 71.24, 2018-01-13 12:00:00, -13.8
None, -13.2, 72.1, 72.08, 2018-01-13 13:00:00, -13.19
None, -12.9, 75.6, 75.61, 2018-01-13 14:00:00, -12.87
None, -12.3, 77.1, 77.07, 2018-01-13 15:00:00, -12.32
None, -11.8, 77.8, 77.82, 2018-01-13 16:00:00, -11.84
None, -11.4, 78.1, 78.1, 2018-01-13 17:00:00, -11.37
None, -11.1, 78.8, 78.79, 2018-01-13 18:00:00, -11.05
None, -10.9, 79.6, 79.59, 2018-01-13 19:00:00, -10.89
None, -10.6, 79.0, 78.97, 2018-01-13 20:00:00, -10.63
None, -11.0, 79.8, 79.76, 2018-01-13 21:00:00, -10.97
None, -11.8, 82.7, 82.7, 2018-01-13 22:00:00, -11.79
None, -12.2, 82.4, 82.4, 2018-01-13 23:00:00, -12.18
None, -12.3, 82.6, 82.6, 2018-01-14 00:00:00, -12.28
None, -12.5, 82.6, 82.6, 2018-01-14 01:00:00, -12.51
None, -13.0, 82.0, 82.0, 2018-01-14 02:00:00, -12.99
None, -13.2, 82.0, 82.0, 2018-01-14 03:00:00, -13.17
None, -13.1, 82.3, 82.3, 2018-01-14 04:00:00, -13.11
None, -12.6, 82.2, 82.2, 2018-01-14 05:00:00, -12.63
None, -12.4, 81.8, 81.8, 2018-01-14 06:00:00, -12.44
None, -12.2, 82.1, 82.1, 2018-01-14 07:00:00, -12.24
None, -11.8, 82.5, 82.5, 2018-01-14 08:00:00, -11.76
None, -11.3, 82.4, 82.4, 2018-01-14 09:00:00, -11.29
None, -11.1, 82.7, 82.7, 2018-01-14 10:00:00, -11.05
None, -10.0, 81.7, 81.7, 2018-01-14 11:00:00, -9.99
None, -8.9, 82.3, 82.3, 2018-01-14 12:00:00, -8.94
None, -7.5, 82.0, 82.0, 2018-01-14 13:00:00, -7.548
None, -6.9, 82.6, 82.6, 2018-01-14 14:00:00, -6.949
None, -6.0, 82.1, 82.1, 2018-01-14 15:00:00, -6.019
None, -6.1, 84.4, 84.4, 2018-01-14 16:00:00, -6.063
None, -6.1, 85.6, 85.6, 2018-01-14 17:00:00, -6.089
None, -6.1, 86.4, 86.4, 2018-01-14 18:00:00, -6.088
None, -6.0, 86.6, 86.6, 2018-01-14 19:00:00, -6.01
None, -5.8, 87.2, 87.2, 2018-01-14 20:00:00, -5.847
None, -5.6, 87.5, 87.5, 2018-01-14 21:00:00, -5.618
None, -5.4, 88.2, 88.2, 2018-01-14 22:00:00, -5.435
None, -5.4, 88.9, 88.9, 2018-01-14 23:00:00, -5.364
None, -5.2, 90.4, 90.4, 2018-01-15 00:00:00, -5.225
None, -5.0, 91.7, 91.7, 2018-01-15 01:00:00, -4.997
None, -4.8, 91.7, 91.7, 2018-01-15 02:00:00, -4.799
None, -4.6, 91.4, 91.4, 2018-01-15 03:00:00, -4.645
None, -4.6, 91.7, 91.7, 2018-01-15 04:00:00, -4.604
None, -4.5, 91.6, 91.6, 2018-01-15 05:00:00, -4.528
None, -4.6, 92.9, 92.9, 2018-01-15 06:00:00, -4.554
None, -4.3, 93.2, 93.2, 2018-01-15 07:00:00, -4.339
None, -4.5, 92.8, 92.8, 2018-01-15 08:00:00, -4.483
None, -4.4, 92.5, 92.5, 2018-01-15 09:00:00, -4.409
None, -4.2, 92.3, 92.3, 2018-01-15 10:00:00, -4.16
None, -3.8, 92.1, 92.1, 2018-01-15 11:00:00, -3.756
None, -3.4, 92.3, 92.3, 2018-01-15 12:00:00, -3.374
None, -2.8, 92.3, 92.3, 2018-01-15 13:00:00, -2.835
None, -2.4, 92.2, 92.2, 2018-01-15 14:00:00, -2.383
None, -2.1, 91.9, 91.9, 2018-01-15 15:00:00, -2.134
None, -1.2, 90.2, 90.2, 2018-01-15 16:00:00, -1.185
None, -0.9, 89.7, 89.7, 2018-01-15 17:00:00, -0.897
None, -0.8, 90.1, 90.1, 2018-01-15 18:00:00, -0.823
None, -0.7, 87.5, 87.5, 2018-01-15 19:00:00, -0.731
None, -1.2, 89.5, 89.5, 2018-01-15 20:00:00, -1.167
None, -1.1, 90.4, 90.4, 2018-01-15 21:00:00, -1.107
None, -0.6, 88.8, 88.8, 2018-01-15 22:00:00, -0.578
None, -0.7, 89.4, 89.4, 2018-01-15 23:00:00, -0.713998
None, -1.5, 92.0, 92.0, 2018-01-16 00:00:00, -1.464
None, -1.5, 92.4, 92.4, 2018-01-16 01:00:00, -1.513
None, -1.6, 92.7, 92.7, 2018-01-16 02:00:00, -1.597
None, -1.6, 92.4, 92.4, 2018-01-16 03:00:00, -1.611
None, -1.7, 92.4, 92.4, 2018-01-16 04:00:00, -1.666
None, -1.9, 93.1, 93.1, 2018-01-16 05:00:00, -1.902
None, -2.0, 93.7, 93.7, 2018-01-16 06:00:00, -1.969
None, -2.0, 93.3, 93.3, 2018-01-16 07:00:00, -1.974
None, -1.9, 93.2, 93.2, 2018-01-16 08:00:00, -1.895
None, -2.4, 93.4, 93.4, 2018-01-16 09:00:00, -2.404
None, -2.4, 93.5, 93.5, 2018-01-16 10:00:00, -2.397
None, -1.8, 92.6, 92.6, 2018-01-16 11:00:00, -1.819
None, -1.5, 92.5, 92.5, 2018-01-16 12:00:00, -1.468
None, -0.9, 91.7, 91.7, 2018-01-16 13:00:00, -0.943
None, -0.4, 90.9, 90.9, 2018-01-16 14:00:00, -0.391999
None, -0.3, 91.7, 91.7, 2018-01-16 15:00:00, -0.326999
None, 0.0, 90.2, 90.2, 2018-01-16 16:00:00, 0.012
None, -0.4, 91.7, 91.7, 2018-01-16 17:00:00, -0.432
None, -1.1, 93.2, 93.2, 2018-01-16 18:00:00, -1.102
None, -1.5, 94.3, 94.3, 2018-01-16 19:00:00, -1.528
None, -1.5, 94.9, 94.9, 2018-01-16 20:00:00, -1.486
None, -0.9, 95.0, 95.0, 2018-01-16 21:00:00, -0.938
None, -1.0, 94.8, 94.8, 2018-01-16 22:00:00, -1.007
None, -1.2, 95.3, 95.3, 2018-01-16 23:00:00, -1.163
None, -1.3, 96.2, 96.2, 2018-01-17 00:00:00, -1.26
