station_observations
WDIR_VECT, TEMP_MEAN, WSPD_SCLR, time, avg_air_temp_pst1hr
None, -8.2, 4.028, 2018-01-01 00:00:00, -8.24
None, -8.1, 3.783, 2018-01-01 01:00:00, -8.09
None, -8.2, 3.567, 2018-01-01 02:00:00, -8.16
None, -8.5, 3.524, 2018-01-01 03:00:00, -8.53
None, -8.7, 3.594, 2018-01-01 04:00:00, -8.72
None, -8.8, 2.911, 2018-01-01 05:00:00, -8.83
None, -8.8, 3.027, 2018-01-01 06:00:00, -8.84
None, -8.7, 3.662, 2018-01-01 07:00:00, -8.68
None, -8.6, 3.476, 2018-01-01 08:00:00, -8.57
None, -8.5, 0.879998, 2018-01-01 09:00:00, -8.53
None, -8.5, None, 2018-01-01 10:00:00, -8.46
None, -8.1, None, 2018-01-01 11:00:00, -8.11
None, -7.7, None, 2018-01-01 12:00:00, -7.704
None, -7.5, None, 2018-01-01 13:00:00, -7.472
None, -7.1, None, 2018-01-01 14:00:00, -7.123
None, -6.9, None, 2018-01-01 15:00:00, -6.875
None, -6.8, None, 2018-01-01 16:00:00, -6.85
None, -6.7, None, 2018-01-01 17:00:00, -6.732
None, -6.6, None, 2018-01-01 18:00:00, -6.611
None, -6.6, None, 2018-01-01 19:00:00, -6.552
None, -6.5, None, 2018-01-01 20:00:00, -6.462
None, -6.4, None, 2018-01-01 21:00:00, -6.359
None, -6.3, None, 2018-01-01 22:00:00, -6.311
None, -6.1, None, 2018-01-01 23:00:00, -6.139
None, -6.1, None, 2018-01-02 00:00:00, -6.072
None, -6.0, None, 2018-01-02 01:00:00, -5.968
None, -6.1, None, 2018-01-02 02:00:00, -6.072
None, -5.8, None, 2018-01-02 03:00:00, -5.823
None, -5.5, None, 2018-01-02 04:00:00, -5.547
None, -5.6, None, 2018-01-02 05:00:00, -5.586
None, -5.4, None, 2018-01-02 06:00:00, -5.377
None, -5.0, None, 2018-01-02 07:00:00, -4.999
None, -4.9, None, 2018-01-02 08:00:00, -4.94
None, -4.7, None, 2018-01-02 09:00:00, -4.744
None, -4.6, None, 2018-01-02 10:00:00, -4.567
None, -4.2, None, 2018-01-02 11:00:00, -4.19
