wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
17.1, None, 307.0, 294.0, 0.0, 0.0, 0.0, 0.0, 16.8, 0.0,2020-03-25 00:00:00,13
15.6, None, 306.0, 304.0, 0.0, 0.0, 0.0, 0.0, 16.5, 0.0,2020-03-25 01:00:00,13
14.4, None, 294.0, 304.0, 0.0, 0.0, 0.0, 0.0, 17.1, 0.0,2020-03-25 02:00:00,13
12.8, None, 304.0, 302.0, 0.0, 0.0, 0.0, 0.0, 15.6, 0.0,2020-03-25 03:00:00,13
15.9, None, None, 295.0, None, 0.0, None, None, None, 0.0,2020-03-25 04:00:00,13
16.7, None, None, 300.0, None, 0.0, None, None, None, 0.0,2020-03-25 05:00:00,13
17.0, None, 295.0, 301.0, 0.0, 0.0, 0.0, 0.0, 15.9, 0.0,2020-03-25 06:00:00,13
11.8, None, 300.0, 310.0, 0.0, 0.0, 0.0, 0.0, 16.7, 0.0,2020-03-25 07:00:00,13
15.8, None, 301.0, 305.0, 0.0, 0.0, 0.0, 0.0, 17.0, 0.0,2020-03-25 08:00:00,13
13.3, None, None, 317.0, None, 0.0, None, None, None, 0.0,2020-03-25 09:00:00,13
13.5, None, None, 308.0, None, 0.0, None, None, None, 0.0,2020-03-25 10:00:00,13
11.6, None, 317.0, 52.0, 0.0, 0.0, None, 0.0, 13.3, 0.0,2020-03-25 11:00:00,13
10.2, None, 308.0, 314.0, 0.0, 0.0, 0.0, 0.0, 13.5, 0.0,2020-03-25 12:00:00,13
14.2, None, 52.0, 265.0, 0.0, 0.0, 0.0, 0.0, 11.6, 0.0,2020-03-25 13:00:00,13
12.9, None, 314.0, 262.0, 0.0, 0.0, 0.0, 0.0, 10.2, 0.0,2020-03-25 14:00:00,13
10.5, None, 265.0, 260.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,2020-03-25 15:00:00,13
9.2, None, 262.0, 175.0, 0.0, 0.0, 0.0, 0.0, 12.9, 0.0,2020-03-25 16:00:00,13
6.1, None, 260.0, 178.0, 0.0, 0.0, 0.0, 0.0, 10.5, 0.0,2020-03-25 17:00:00,13
6.0, None, 175.0, 182.0, 0.0, 0.0, 0.0, 0.0, 9.2, 0.0,2020-03-25 18:00:00,13
9.0, None, 178.0, 188.0, 0.0, 0.0, 0.0, 0.0, 6.1, 0.0,2020-03-25 19:00:00,13
8.6, None, 182.0, 166.0, 0.0, 0.0, 0.0, 0.0, 6.0, 0.0,2020-03-25 20:00:00,13
10.3, None, 188.0, 159.0, 0.0, 0.0, 0.0, 0.0, 9.0, 0.0,2020-03-25 21:00:00,13
14.7, None, None, 176.0, None, 0.0, None, None, None, 0.0,2020-03-25 22:00:00,13
12.8, None, None, 186.0, None, 0.0, None, None, None, 0.0,2020-03-25 23:00:00,13
11.1, None, 176.0, 162.0, 0.0, 0.0, 0.0, 0.0, 14.7, 0.0,2020-03-26 00:00:00,13
14.2, None, 186.0, 171.0, 0.0, 0.0, 0.0, 0.0, 12.8, 0.0,2020-03-26 01:00:00,13
16.1, None, 162.0, 169.0, 0.0, 0.0, 0.0, 0.0, 11.1, 0.0,2020-03-26 02:00:00,13
15.0, None, 171.0, 176.0, 0.0, 0.0, 0.0, 0.0, 14.2, 0.0,2020-03-26 03:00:00,13
