RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None, None, None, None, 7.64, 296.6, None, 14.2, None, 960.0, None, None, None, -1.0, None, None, None, None, 14.2, None, 19.6, None, None, 23.09, None, 14.2, 993.8, 0.3, 0.0,2022-08-27 00:00:00, 960.0,35
None, None, None, None, 2.566, 325.4, None, 13.5, None, 960.0, None, None, None, -1.0, None, None, None, None, 13.57, None, 19.6, None, None, 25.71, None, 13.6, 993.8, 0.0, 0.0,2022-08-27 01:00:00, 960.0,35
None, None, None, None, 2.167, 349.4, None, 12.4, None, 959.0, None, None, None, -1.0, None, None, None, None, 12.44, None, 19.6, None, None, 22.72, None, 12.4, 992.8, 0.0, 0.0,2022-08-27 02:00:00, 959.0,35
None, None, None, None, 0.507, 26.23, None, 11.5, None, 959.0, None, None, None, -1.0, None, None, None, None, 11.53, None, 19.6, None, None, 15.95, None, 11.5, 992.8, 0.0, 0.0,2022-08-27 03:00:00, 959.0,35
None, None, None, None, 1.997, 36.43, None, 10.7, None, 959.0, None, None, None, -1.0, None, None, None, None, 10.84, None, 19.6, None, None, 11.81, None, 10.8, 992.8, -0.3, 0.0,2022-08-27 04:00:00, 959.0,35
None, None, None, None, 1.964, 34.43, None, 10.4, None, 957.0, None, None, None, -1.0, None, None, None, None, 10.39, None, 19.6, None, None, 9.36, None, 10.4, 990.8, 0.0, 0.0,2022-08-27 05:00:00, 957.0,35
None, None, None, None, 2.808, 36.87, None, 10.0, None, 957.0, None, None, None, -1.0, None, None, None, None, 10.05, None, 19.6, None, None, 7.19, None, 10.1, 990.8, 0.0, 0.0,2022-08-27 06:00:00, 957.0,35
None, None, None, None, 1.254, 346.0, None, 10.1, None, 957.0, None, None, None, -1.0, None, None, None, None, 10.41, None, 12.4, None, None, 27.55, None, 10.4, 990.9, 0.2, 0.0,2022-08-27 07:00:00, 957.0,35
None, None, None, None, 0.346, 318.2, None, 10.1, None, 957.0, None, None, None, -1.0, None, None, None, None, 12.86, None, 12.9, None, None, 42.6, None, 12.9, 990.8, 0.0, 0.0,2022-08-27 08:00:00, 957.0,35
None, None, None, None, 1.004, 310.6, None, 10.1, None, 957.0, None, None, None, 0.0, None, None, None, None, 13.4, None, 13.4, None, None, 36.96, None, 13.4, 990.8, 0.2, 0.0,2022-08-27 09:00:00, 957.0,35
