air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
10.3,10.1, None,15.9, None, None,2022-08-27 00:00:00, None, None,35
10.6,10.1, None,15.9, None, None,2022-08-27 01:00:00, None, None,35
9.7,9.7, None,15.9, None, None,2022-08-27 02:00:00, None, None,35
8.8,8.8, None,15.9, None, None,2022-08-27 03:00:00, None, None,35
8.6,8.6, None,15.9, None, None,2022-08-27 04:00:00, None, None,35
7.8,7.8, None,15.9, None, None,2022-08-27 05:00:00, None, None,35
7.8,7.8, None,15.9, None, None,2022-08-27 06:00:00, None, None,35
7.7,7.3, None,7.8, None, None,2022-08-27 07:00:00, None, None,35
8.1,7.3, None,8.1, None, None,2022-08-27 08:00:00, None, None,35
8.6,7.3, None,8.6, None, None,2022-08-27 09:00:00, None, None,35
8.9,7.3, None,8.9, None, None,2022-08-27 10:00:00, None, None,35
10.0,7.3, None,10.0, None, None,2022-08-27 11:00:00, None, None,35
11.5,7.3, None,11.6, None, None,2022-08-27 12:00:00, None, None,35
12.1,7.3, None,12.9, None, None,2022-08-27 13:00:00, None, None,35
13.2,7.3, None,13.2, None, None,2022-08-27 14:00:00, None, None,35
12.7,7.3, None,14.9, None, None,2022-08-27 15:00:00, None, None,35
13.1,7.3, None,14.9, None, None,2022-08-27 16:00:00, None, None,35
12.5,7.3, None,14.9, None, None,2022-08-27 17:00:00, None, None,35
12.6,7.3, None,14.9, None, None,2022-08-27 18:00:00, None, None,35
12.0,12.0, None,13.0, None, None,2022-08-27 19:00:00, None, None,35
9.6,9.7, None,13.0, None, None,2022-08-27 20:00:00, None, None,35
8.6,8.6, None,13.0, None, None,2022-08-27 21:00:00, None, None,35
7.7,7.6, None,13.0, None, None,2022-08-27 22:00:00, None, None,35
8.1,7.6, None,13.0, None, None,2022-08-27 23:00:00, None, None,35
6.3,6.3, None,13.0, None, None,2022-08-28 00:00:00, None, None,35
6.0,6.0, None,13.0, None, None,2022-08-28 01:00:00, None, None,35
5.7,5.7, None,13.0, None, None,2022-08-28 02:00:00, None, None,35
5.7,5.4, None,13.0, None, None,2022-08-28 03:00:00, None, None,35
5.7,5.4, None,13.0, None, None,2022-08-28 04:00:00, None, None,35
6.1,5.4, None,13.0, None, None,2022-08-28 05:00:00, None, None,35
6.3,5.4, None,13.0, None, None,2022-08-28 06:00:00, None, None,35
6.5,6.3, None,6.6, None, None,2022-08-28 07:00:00, None, None,35
7.4,6.3, None,7.4, None, None,2022-08-28 08:00:00, None, None,35
9.2,6.3, None,9.1, None, None,2022-08-28 09:00:00, None, None,35
9.5,6.3, None,9.7, None, None,2022-08-28 10:00:00, None, None,35
11.6,6.3, None,11.6, None, None,2022-08-28 11:00:00, None, None,35
11.9,6.3, None,12.1, None, None,2022-08-28 12:00:00, None, None,35
12.3,6.3, None,12.5, None, None,2022-08-28 13:00:00, None, None,35
13.1,6.3, None,13.3, None, None,2022-08-28 14:00:00, None, None,35
12.6,6.3, None,13.7, None, None,2022-08-28 15:00:00, None, None,35
12.7,6.3, None,13.7, None, None,2022-08-28 16:00:00, None, None,35
13.2,6.3, None,13.9, None, None,2022-08-28 17:00:00, None, None,35
12.8,6.3, None,13.9, None, None,2022-08-28 18:00:00, None, None,35
12.7,12.8, None,13.0, None, None,2022-08-28 19:00:00, None, None,35
11.5,11.5, None,13.0, None, None,2022-08-28 20:00:00, None, None,35
9.5,9.5, None,13.0, None, None,2022-08-28 22:00:00, None, None,35
8.7,8.6, None,13.0, None, None,2022-08-28 23:00:00, None, None,35
8.8,8.6, None,13.0, None, None,2022-08-29 00:00:00, None, None,35
8.7,8.5, None,13.0, None, None,2022-08-29 01:00:00, None, None,35
8.4,8.3, None,13.0, None, None,2022-08-29 02:00:00, None, None,35
8.4,8.3, None,13.0, None, None,2022-08-29 03:00:00, None, None,35
8.3,8.3, None,13.0, None, None,2022-08-29 04:00:00, None, None,35
8.3,8.3, None,13.0, None, None,2022-08-29 05:00:00, None, None,35
8.4,8.3, None,13.0, None, None,2022-08-29 06:00:00, None, None,35
8.6,8.3, None,8.7, None, None,2022-08-29 07:00:00, None, None,35
8.9,8.3, None,8.9, None, None,2022-08-29 08:00:00, None, None,35
9.7,8.3, None,9.7, None, None,2022-08-29 09:00:00, None, None,35
11.2,8.3, None,11.1, None, None,2022-08-29 10:00:00, None, None,35
12.8,8.3, None,12.9, None, None,2022-08-29 11:00:00, None, None,35
13.8,8.3, None,13.7, None, None,2022-08-29 12:00:00, None, None,35
15.1,8.3, None,15.1, None, None,2022-08-29 13:00:00, None, None,35
15.3,8.3, None,16.5, None, None,2022-08-29 14:00:00, None, None,35
16.0,8.3, None,16.7, None, None,2022-08-29 15:00:00, None, None,35
17.3,8.3, None,18.0, None, None,2022-08-29 16:00:00, None, None,35
16.2,8.3, None,18.0, None, None,2022-08-29 17:00:00, None, None,35
15.7,8.3, None,18.0, None, None,2022-08-29 18:00:00, None, None,35
9.6,9.7, None,16.8, None, None,2022-08-29 21:00:00, None, None,35
7.3,7.3, None,16.8, None, None,2022-08-29 22:00:00, None, None,35
7.1,6.9, None,16.8, None, None,2022-08-29 23:00:00, None, None,35
6.6,6.5, None,16.8, None, None,2022-08-30 00:00:00, None, None,35
6.5,6.5, None,16.8, None, None,2022-08-30 01:00:00, None, None,35
6.5,6.5, None,16.8, None, None,2022-08-30 02:00:00, None, None,35
6.6,6.4, None,16.8, None, None,2022-08-30 03:00:00, None, None,35
7.0,6.4, None,16.8, None, None,2022-08-30 04:00:00, None, None,35
8.7,6.4, None,16.8, None, None,2022-08-30 05:00:00, None, None,35
7.5,6.4, None,16.8, None, None,2022-08-30 06:00:00, None, None,35
7.3,7.3, None,7.6, None, None,2022-08-30 07:00:00, None, None,35
7.5,7.3, None,7.6, None, None,2022-08-30 08:00:00, None, None,35
7.7,7.3, None,7.7, None, None,2022-08-30 09:00:00, None, None,35
8.5,7.3, None,8.6, None, None,2022-08-30 10:00:00, None, None,35
8.7,7.3, None,8.7, None, None,2022-08-30 11:00:00, None, None,35
9.1,7.3, None,9.2, None, None,2022-08-30 12:00:00, None, None,35
9.2,7.3, None,9.3, None, None,2022-08-30 13:00:00, None, None,35
11.3,7.3, None,11.3, None, None,2022-08-30 14:00:00, None, None,35
12.0,7.3, None,12.5, None, None,2022-08-30 15:00:00, None, None,35
12.3,7.3, None,13.6, None, None,2022-08-30 16:00:00, None, None,35
12.0,7.3, None,13.6, None, None,2022-08-30 17:00:00, None, None,35
11.9,7.3, None,13.6, None, None,2022-08-30 18:00:00, None, None,35
11.4,11.3, None,11.9, None, None,2022-08-30 19:00:00, None, None,35
10.5,10.5, None,11.9, None, None,2022-08-30 20:00:00, None, None,35
10.4,10.0, None,11.9, None, None,2022-08-30 21:00:00, None, None,35
10.3,10.0, None,11.9, None, None,2022-08-30 22:00:00, None, None,35
8.7,8.8, None,11.9, None, None,2022-08-30 23:00:00, None, None,35
8.9,8.3, None,11.9, None, None,2022-08-31 00:00:00, None, None,35
7.5,7.4, None,11.9, None, None,2022-08-31 01:00:00, None, None,35
6.9,6.9, None,11.9, None, None,2022-08-31 02:00:00, None, None,35
6.6,6.6, None,11.9, None, None,2022-08-31 03:00:00, None, None,35
6.3,6.2, None,11.9, None, None,2022-08-31 04:00:00, None, None,35
5.9,6.0, None,11.9, None, None,2022-08-31 05:00:00, None, None,35
5.6,5.6, None,11.9, None, None,2022-08-31 06:00:00, None, None,35
5.8,5.6, None,5.8, None, None,2022-08-31 07:00:00, None, None,35
6.4,5.6, None,6.4, None, None,2022-08-31 08:00:00, None, None,35
7.6,5.6, None,7.6, None, None,2022-08-31 09:00:00, None, None,35
8.4,5.6, None,8.4, None, None,2022-08-31 10:00:00, None, None,35
8.7,5.6, None,8.7, None, None,2022-08-31 11:00:00, None, None,35
8.6,5.6, None,8.9, None, None,2022-08-31 12:00:00, None, None,35
8.7,5.6, None,8.9, None, None,2022-08-31 13:00:00, None, None,35
8.9,5.6, None,9.2, None, None,2022-08-31 14:00:00, None, None,35
8.7,5.6, None,9.2, None, None,2022-08-31 15:00:00, None, None,35
10.1,5.6, None,10.1, None, None,2022-08-31 16:00:00, None, None,35
10.1,5.6, None,10.2, None, None,2022-08-31 17:00:00, None, None,35
11.2,5.6, None,11.1, None, None,2022-08-31 18:00:00, None, None,35
10.5,9.6, None,11.7, None, None,2022-08-31 19:00:00, None, None,35
8.8,8.8, None,11.7, None, None,2022-08-31 20:00:00, None, None,35
6.7,6.8, None,11.7, None, None,2022-08-31 21:00:00, None, None,35
5.9,5.7, None,11.7, None, None,2022-08-31 22:00:00, None, None,35
6.0,5.7, None,11.7, None, None,2022-08-31 23:00:00, None, None,35
5.1,5.1, None,11.7, None, None,2022-09-01 00:00:00, None, None,35
4.4,4.5, None,11.7, None, None,2022-09-01 01:00:00, None, None,35
3.1,3.1, None,11.7, None, None,2022-09-01 02:00:00, None, None,35
2.9,2.9, None,11.7, None, None,2022-09-01 03:00:00, None, None,35
2.9,2.4, None,11.7, None, None,2022-09-01 04:00:00, None, None,35
3.6,2.4, None,11.7, None, None,2022-09-01 05:00:00, None, None,35
4.2,2.4, None,11.7, None, None,2022-09-01 06:00:00, None, None,35
5.6,4.1, None,5.7, None, None,2022-09-01 07:00:00, None, None,35
6.8,4.1, None,6.8, None, None,2022-09-01 08:00:00, None, None,35
7.3,4.1, None,7.3, None, None,2022-09-01 09:00:00, None, None,35
8.4,4.1, None,8.4, None, None,2022-09-01 10:00:00, None, None,35
9.4,4.1, None,9.4, None, None,2022-09-01 11:00:00, None, None,35
10.0,4.1, None,10.1, None, None,2022-09-01 12:00:00, None, None,35
10.8,4.1, None,10.9, None, None,2022-09-01 13:00:00, None, None,35
10.9,4.1, None,11.1, None, None,2022-09-01 14:00:00, None, None,35
11.3,4.1, None,12.1, None, None,2022-09-01 15:00:00, None, None,35
12.4,4.1, None,12.3, None, None,2022-09-01 16:00:00, None, None,35
12.0,4.1, None,12.4, None, None,2022-09-01 17:00:00, None, None,35
11.4,4.1, None,12.4, None, None,2022-09-01 18:00:00, None, None,35
10.8,10.8, None,11.5, None, None,2022-09-01 19:00:00, None, None,35
9.8,9.8, None,11.5, None, None,2022-09-01 20:00:00, None, None,35
8.8,8.8, None,11.5, None, None,2022-09-01 21:00:00, None, None,35
8.5,8.6, None,11.5, None, None,2022-09-01 22:00:00, None, None,35
7.0,7.1, None,11.5, None, None,2022-09-01 23:00:00, None, None,35
6.3,6.3, None,11.5, None, None,2022-09-02 00:00:00, None, None,35
6.2,6.2, None,11.5, None, None,2022-09-02 01:00:00, None, None,35
