RelativeHumidity,AirTemperature,time,Rain,week_of_year
100.0,10.6,2020-11-04 00:00:00,0.508,45
100.0,10.7,2020-11-04 00:15:00,0.254,45
100.0,10.5,2020-11-04 00:30:00,0.0,45
100.0,10.5,2020-11-04 00:45:00,0.0,45
100.0,10.2,2020-11-04 01:00:00,0.254,45
100.0,10.3,2020-11-04 01:15:00,0.508,45
100.0,10.2,2020-11-04 01:30:00,0.0,45
100.0,10.1,2020-11-04 01:45:00,0.0,45
100.0,9.9,2020-11-04 02:00:00,0.0,45
100.0,9.4,2020-11-04 02:15:00,0.0,45
100.0,9.2,2020-11-04 02:30:00,0.0,45
100.0,9.3,2020-11-04 02:45:00,0.0,45
100.0,9.3,2020-11-04 03:00:00,0.0,45
100.0,9.6,2020-11-04 03:15:00,0.0,45
100.0,9.8,2020-11-04 03:30:00,0.0,45
100.0,9.9,2020-11-04 03:45:00,0.0,45
100.0,10.1,2020-11-04 04:00:00,0.0,45
100.0,10.3,2020-11-04 04:15:00,0.0,45
100.0,10.6,2020-11-04 04:30:00,0.0,45
100.0,10.7,2020-11-04 04:45:00,0.0,45
100.0,10.9,2020-11-04 05:00:00,0.0,45
100.0,10.9,2020-11-04 05:15:00,0.0,45
100.0,10.8,2020-11-04 05:30:00,0.0,45
100.0,10.8,2020-11-04 05:45:00,0.0,45
100.0,10.8,2020-11-04 06:00:00,0.0,45
100.0,10.9,2020-11-04 06:15:00,0.0,45
100.0,11.3,2020-11-04 06:30:00,0.0,45
100.0,11.4,2020-11-04 06:45:00,0.0,45
100.0,11.7,2020-11-04 07:00:00,0.0,45
100.0,11.6,2020-11-04 07:15:00,0.0,45
100.0,11.7,2020-11-04 07:30:00,0.0,45
100.0,11.7,2020-11-04 07:45:00,0.0,45
100.0,12.1,2020-11-04 08:00:00,0.0,45
100.0,12.2,2020-11-04 08:15:00,0.0,45
100.0,12.3,2020-11-04 08:30:00,0.0,45
100.0,12.4,2020-11-04 08:45:00,0.0,45
100.0,12.5,2020-11-04 09:00:00,0.255,45
100.0,12.7,2020-11-04 09:15:00,0.0,45
100.0,13.0,2020-11-04 09:30:00,0.0,45
100.0,13.6,2020-11-04 09:45:00,0.0,45
100.0,13.5,2020-11-04 10:00:00,0.0,45
99.0,13.6,2020-11-04 10:15:00,0.0,45
98.0,13.6,2020-11-04 10:30:00,0.0,45
98.0,13.3,2020-11-04 10:45:00,0.0,45
96.0,13.5,2020-11-04 11:00:00,0.0,45
95.0,13.7,2020-11-04 11:15:00,0.0,45
96.0,13.3,2020-11-04 11:30:00,0.0,45
94.0,13.8,2020-11-04 11:45:00,0.0,45
94.0,13.7,2020-11-04 12:00:00,0.0,45
94.0,13.8,2020-11-04 12:15:00,0.0,45
93.0,14.0,2020-11-04 12:30:00,0.0,45
93.0,14.0,2020-11-04 12:45:00,0.0,45
93.0,14.0,2020-11-04 13:00:00,0.0,45
93.0,14.0,2020-11-04 13:15:00,0.0,45
89.0,15.1,2020-11-04 13:30:00,0.0,45
90.0,14.8,2020-11-04 13:45:00,0.0,45
93.0,14.3,2020-11-04 14:00:00,0.0,45
92.0,14.9,2020-11-04 14:15:00,0.0,45
93.0,14.4,2020-11-04 14:30:00,0.0,45
95.0,13.8,2020-11-04 14:45:00,0.0,45
96.0,13.5,2020-11-04 15:00:00,0.0,45
98.0,13.2,2020-11-04 15:15:00,0.508,45
99.0,12.9,2020-11-04 15:30:00,1.016,45
99.0,12.6,2020-11-04 15:45:00,0.762,45
99.0,12.4,2020-11-04 16:00:00,1.017,45
99.0,12.2,2020-11-04 16:15:00,0.762,45
100.0,12.2,2020-11-04 16:30:00,1.271,45
100.0,12.1,2020-11-04 16:45:00,0.508,45
100.0,12.0,2020-11-04 17:00:00,1.016,45
100.0,11.9,2020-11-04 17:15:00,0.762,45
100.0,11.8,2020-11-04 17:30:00,1.017,45
100.0,11.7,2020-11-04 17:45:00,1.27,45
100.0,11.7,2020-11-04 18:00:00,1.017,45
100.0,11.8,2020-11-04 18:15:00,0.762,45
100.0,12.2,2020-11-04 18:30:00,0.0,45
100.0,12.5,2020-11-04 18:45:00,0.0,45
100.0,12.4,2020-11-04 19:00:00,0.762,45
100.0,12.3,2020-11-04 19:15:00,0.0,45
100.0,12.0,2020-11-04 19:30:00,0.0,45
97.0,12.3,2020-11-04 19:45:00,0.0,45
97.0,12.3,2020-11-04 20:00:00,0.254,45
98.0,12.2,2020-11-04 20:15:00,0.0,45
97.0,12.0,2020-11-04 20:30:00,0.0,45
97.0,12.0,2020-11-04 20:45:00,0.0,45
97.0,11.8,2020-11-04 21:00:00,0.509,45
98.0,11.5,2020-11-04 21:15:00,3.048,45
98.0,11.1,2020-11-04 21:30:00,1.016,45
99.0,11.1,2020-11-04 21:45:00,1.016,45
99.0,11.3,2020-11-04 22:00:00,0.0,45
99.0,11.6,2020-11-04 22:15:00,0.255,45
99.0,11.8,2020-11-04 22:30:00,0.0,45
98.0,11.7,2020-11-04 22:45:00,0.0,45
98.0,11.6,2020-11-04 23:00:00,0.0,45
98.0,11.3,2020-11-04 23:15:00,0.0,45
98.0,11.0,2020-11-04 23:30:00,0.0,45
98.0,10.9,2020-11-04 23:45:00,0.0,45
97.0,10.8,2020-11-05 00:00:00,0.0,45
96.0,10.1,2020-11-05 00:15:00,0.508,45
97.0,9.4,2020-11-05 00:30:00,0.762,45
97.0,9.3,2020-11-05 00:45:00,1.016,45
98.0,9.2,2020-11-05 01:00:00,1.017,45
99.0,9.4,2020-11-05 01:15:00,0.254,45
99.0,9.3,2020-11-05 01:30:00,0.0,45
100.0,9.4,2020-11-05 01:45:00,0.0,45
100.0,9.4,2020-11-05 02:00:00,0.0,45
100.0,9.3,2020-11-05 02:15:00,0.0,45
99.0,9.3,2020-11-05 02:30:00,0.0,45
99.0,9.3,2020-11-05 02:45:00,0.0,45
98.0,9.4,2020-11-05 03:00:00,0.0,45
98.0,9.3,2020-11-05 03:15:00,0.0,45
99.0,9.2,2020-11-05 03:30:00,0.0,45
98.0,9.0,2020-11-05 03:45:00,0.0,45
96.0,8.9,2020-11-05 04:00:00,0.0,45
94.0,8.4,2020-11-05 04:15:00,1.27,45
98.0,7.7,2020-11-05 04:30:00,0.509,45
99.0,7.7,2020-11-05 04:45:00,0.0,45
99.0,7.8,2020-11-05 05:00:00,0.0,45
99.0,7.9,2020-11-05 05:15:00,0.254,45
99.0,7.9,2020-11-05 05:30:00,0.0,45
93.0,7.4,2020-11-05 05:45:00,0.254,45
95.0,7.1,2020-11-05 06:00:00,1.016,45
98.0,7.2,2020-11-05 06:15:00,0.254,45
99.0,7.2,2020-11-05 06:30:00,0.0,45
99.0,7.3,2020-11-05 06:45:00,0.0,45
99.0,7.3,2020-11-05 07:00:00,0.0,45
99.0,7.3,2020-11-05 07:15:00,0.0,45
100.0,7.3,2020-11-05 07:30:00,0.0,45
100.0,7.3,2020-11-05 07:45:00,0.0,45
99.0,7.1,2020-11-05 08:00:00,0.0,45
97.0,6.8,2020-11-05 08:15:00,0.508,45
98.0,7.1,2020-11-05 08:30:00,0.0,45
97.0,7.1,2020-11-05 08:45:00,0.255,45
96.0,7.1,2020-11-05 09:00:00,0.0,45
96.0,7.1,2020-11-05 09:15:00,0.0,45
97.0,7.0,2020-11-05 09:30:00,0.0,45
96.0,7.0,2020-11-05 09:45:00,0.0,45
95.0,7.0,2020-11-05 10:00:00,0.0,45
97.0,7.2,2020-11-05 10:15:00,0.0,45
98.0,7.3,2020-11-05 10:30:00,0.0,45
99.0,7.3,2020-11-05 10:45:00,0.0,45
99.0,7.5,2020-11-05 11:00:00,0.0,45
99.0,7.5,2020-11-05 11:15:00,0.0,45
98.0,7.5,2020-11-05 11:30:00,0.0,45
96.0,7.4,2020-11-05 11:45:00,0.0,45
94.0,7.5,2020-11-05 12:00:00,0.0,45
92.0,7.5,2020-11-05 12:15:00,0.0,45
88.0,7.4,2020-11-05 12:30:00,0.0,45
89.0,7.4,2020-11-05 12:45:00,0.0,45
87.0,7.5,2020-11-05 13:00:00,0.0,45
87.0,7.6,2020-11-05 13:15:00,0.0,45
78.0,7.8,2020-11-05 13:30:00,0.0,45
73.0,8.1,2020-11-05 13:45:00,0.0,45
73.0,8.3,2020-11-05 14:00:00,0.0,45
83.0,8.2,2020-11-05 14:15:00,0.0,45
87.0,8.1,2020-11-05 14:30:00,0.0,45
84.0,7.8,2020-11-05 14:45:00,0.0,45
85.0,7.7,2020-11-05 15:00:00,0.0,45
87.0,7.6,2020-11-05 15:15:00,0.0,45
88.0,7.1,2020-11-05 15:30:00,0.0,45
89.0,7.0,2020-11-05 15:45:00,0.0,45
81.0,7.0,2020-11-05 16:00:00,0.0,45
82.0,6.7,2020-11-05 16:15:00,0.0,45
81.0,6.6,2020-11-05 16:30:00,0.0,45
83.0,6.6,2020-11-05 16:45:00,0.0,45
90.0,6.5,2020-11-05 17:00:00,0.0,45
90.0,6.4,2020-11-05 17:15:00,0.0,45
82.0,6.6,2020-11-05 17:30:00,0.0,45
87.0,6.4,2020-11-05 17:45:00,0.0,45
93.0,6.0,2020-11-05 18:00:00,0.0,45
90.0,5.9,2020-11-05 18:15:00,0.0,45
87.0,5.9,2020-11-05 18:30:00,0.0,45
85.0,5.9,2020-11-05 18:45:00,0.0,45
87.0,5.8,2020-11-05 19:00:00,0.0,45
90.0,5.6,2020-11-05 19:15:00,0.0,45
91.0,5.5,2020-11-05 19:30:00,0.0,45
93.0,5.3,2020-11-05 19:45:00,0.0,45
94.0,5.1,2020-11-05 20:00:00,0.0,45
95.0,5.1,2020-11-05 20:15:00,0.0,45
96.0,5.1,2020-11-05 20:30:00,0.0,45
95.0,5.0,2020-11-05 20:45:00,0.0,45
95.0,4.9,2020-11-05 21:00:00,0.0,45
95.0,4.9,2020-11-05 21:15:00,0.0,45
93.0,4.8,2020-11-05 21:30:00,0.0,45
89.0,4.9,2020-11-05 21:45:00,0.0,45
89.0,4.9,2020-11-05 22:00:00,0.0,45
83.0,4.8,2020-11-05 22:15:00,0.0,45
86.0,4.9,2020-11-05 22:30:00,0.0,45
82.0,4.9,2020-11-05 22:45:00,0.0,45
83.0,4.9,2020-11-05 23:00:00,0.0,45
85.0,4.9,2020-11-05 23:15:00,0.0,45
85.0,4.9,2020-11-05 23:30:00,0.0,45
86.0,4.8,2020-11-05 23:45:00,0.0,45
85.0,4.8,2020-11-06 00:00:00,0.0,45
84.0,4.9,2020-11-06 00:15:00,0.0,45
85.0,4.8,2020-11-06 00:30:00,0.0,45
82.0,4.8,2020-11-06 00:45:00,0.0,45
77.0,4.8,2020-11-06 01:00:00,0.0,45
77.0,4.7,2020-11-06 01:15:00,0.0,45
74.0,4.8,2020-11-06 01:30:00,0.0,45
70.0,5.0,2020-11-06 01:45:00,0.0,45
72.0,4.9,2020-11-06 02:00:00,0.0,45
76.0,4.6,2020-11-06 02:15:00,0.0,45
71.0,4.6,2020-11-06 02:30:00,0.0,45
70.0,4.8,2020-11-06 02:45:00,0.0,45
66.0,5.0,2020-11-06 03:00:00,0.0,45
65.0,5.2,2020-11-06 03:15:00,0.0,45
62.0,5.2,2020-11-06 03:30:00,0.0,45
57.0,5.4,2020-11-06 03:45:00,0.0,45
53.0,5.5,2020-11-06 04:00:00,0.0,45
56.0,5.7,2020-11-06 04:15:00,0.0,45
50.0,5.8,2020-11-06 04:30:00,0.0,45
57.0,5.7,2020-11-06 04:45:00,0.0,45
54.0,5.2,2020-11-06 05:00:00,0.0,45
53.0,5.3,2020-11-06 05:15:00,0.0,45
54.0,5.3,2020-11-06 05:30:00,0.0,45
52.0,5.2,2020-11-06 05:45:00,0.0,45
53.0,5.1,2020-11-06 06:00:00,0.0,45
57.0,5.0,2020-11-06 06:15:00,0.0,45
58.0,4.6,2020-11-06 06:30:00,0.0,45
57.0,4.5,2020-11-06 06:45:00,0.0,45
56.0,4.7,2020-11-06 07:00:00,0.0,45
54.0,4.4,2020-11-06 07:15:00,0.0,45
51.0,4.6,2020-11-06 07:30:00,0.0,45
56.0,4.4,2020-11-06 07:45:00,0.0,45
58.0,4.3,2020-11-06 08:00:00,0.0,45
61.0,4.0,2020-11-06 08:15:00,0.0,45
55.0,4.5,2020-11-06 08:30:00,0.0,45
47.0,5.4,2020-11-06 08:45:00,0.0,45
47.0,5.5,2020-11-06 09:00:00,0.0,45
48.0,6.0,2020-11-06 09:15:00,0.0,45
48.0,6.9,2020-11-06 09:30:00,0.0,45
44.0,7.3,2020-11-06 09:45:00,0.0,45
47.0,7.9,2020-11-06 10:00:00,0.0,45
41.0,8.4,2020-11-06 10:15:00,0.0,45
41.0,8.6,2020-11-06 10:30:00,0.0,45
43.0,8.6,2020-11-06 10:45:00,0.0,45
41.0,8.6,2020-11-06 11:00:00,0.0,45
42.0,9.4,2020-11-06 11:15:00,0.0,45
43.0,9.0,2020-11-06 11:30:00,0.0,45
49.0,8.3,2020-11-06 11:45:00,0.0,45
43.0,8.8,2020-11-06 12:00:00,0.0,45
42.0,9.4,2020-11-06 12:15:00,0.0,45
39.0,9.3,2020-11-06 12:30:00,0.0,45
36.0,9.2,2020-11-06 12:45:00,0.0,45
38.0,9.6,2020-11-06 13:00:00,0.0,45
39.0,9.9,2020-11-06 13:15:00,0.0,45
32.0,9.9,2020-11-06 13:30:00,0.0,45
33.0,10.1,2020-11-06 13:45:00,0.0,45
32.0,10.2,2020-11-06 14:00:00,0.0,45
50.0,10.1,2020-11-06 14:15:00,0.0,45
50.0,10.1,2020-11-06 14:30:00,0.0,45
48.0,10.2,2020-11-06 14:45:00,0.0,45
46.0,10.3,2020-11-06 15:00:00,0.0,45
46.0,9.9,2020-11-06 15:15:00,0.0,45
46.0,9.7,2020-11-06 15:30:00,0.0,45
44.0,9.6,2020-11-06 15:45:00,0.0,45
51.0,9.1,2020-11-06 16:00:00,0.0,45
49.0,8.9,2020-11-06 16:15:00,0.0,45
52.0,8.2,2020-11-06 16:30:00,0.0,45
54.0,7.3,2020-11-06 16:45:00,0.0,45
55.0,6.4,2020-11-06 17:00:00,0.0,45
53.0,6.1,2020-11-06 17:15:00,0.0,45
43.0,6.4,2020-11-06 17:30:00,0.0,45
42.0,6.5,2020-11-06 17:45:00,0.0,45
40.0,6.6,2020-11-06 18:00:00,0.0,45
40.0,6.6,2020-11-06 18:15:00,0.0,45
38.0,6.7,2020-11-06 18:30:00,0.0,45
