pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,-6.95,71.37, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 00:00:00, None,8
None,-7.673,74.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 01:00:00, None,8
None,-8.21,76.72, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 02:00:00, None,8
None,-8.51,79.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 03:00:00, None,8
None,-8.69,80.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 04:00:00, None,8
None,-9.33,82.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 05:00:00, None,8
None,-9.85,84.1, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 06:00:00, None,8
None,-10.05,87.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 07:00:00, None,8
None,-9.97,86.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 08:00:00, None,8
None,-9.02,83.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 09:00:00, None,8
None,-7.733,78.48, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 10:00:00, None,8
None,-5.529,71.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 11:00:00, None,8
None,-4.129,66.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 12:00:00, None,8
None,-1.961,59.83, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 13:00:00, None,8
None,-1.305,56.75, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 14:00:00, None,8
None,-0.91,54.72, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 15:00:00, None,8
None,-1.096,54.95, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 16:00:00, None,8
None,-1.828,59.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 17:00:00, None,8
None,-2.575,62.55, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 18:00:00, None,8
None,-2.959,65.02, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 19:00:00, None,8
None,-3.082,66.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 20:00:00, None,8
None,-3.428,67.16, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 21:00:00, None,8
None,-3.845,68.42, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 22:00:00, None,8
None,-4.38,70.77, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-19 23:00:00, None,8
None,-4.375,69.43, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 00:00:00, None,8
None,-4.815,70.26, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 01:00:00, None,8
None,-4.909,69.38, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 02:00:00, None,8
None,-5.502,71.94, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 03:00:00, None,8
None,-5.75,73.13, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 04:00:00, None,8
None,-6.131,76.03, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 05:00:00, None,8
None,-6.46,78.59, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 06:00:00, None,8
None,-6.635,78.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 07:00:00, None,8
None,-6.226,75.32, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 08:00:00, None,8
None,-4.711,67.28, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 09:00:00, None,8
None,-5.049,72.35, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 10:00:00, None,8
None,-3.891,66.8, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 11:00:00, None,8
None,-2.437,62.01, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 12:00:00, None,8
None,-1.436,55.21, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 13:00:00, None,8
None,-0.041,51.36, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 14:00:00, None,8
None,0.293,51.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 15:00:00, None,8
None,0.059,52.21, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 16:00:00, None,8
None,-0.704,55.54, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 17:00:00, None,8
None,-1.593,60.43, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 18:00:00, None,8
None,-2.203,62.52, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 19:00:00, None,8
None,-2.478,65.11, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 20:00:00, None,8
None,-2.283,63.46, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 21:00:00, None,8
None,-2.759,65.88, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 22:00:00, None,8
None,-3.233,66.87, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-20 23:00:00, None,8
None,-3.597,68.98, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 00:00:00, None,8
None,-3.814,69.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 01:00:00, None,8
None,-3.912,69.91, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 02:00:00, None,8
None,-4.117,71.24, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 03:00:00, None,8
None,-5.122,76.87, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 04:00:00, None,8
None,-5.107,76.73, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 05:00:00, None,8
None,-5.252,77.88, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-02-21 06:00:00, None,8
