pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, -9.23, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -9.2, -9.2, 0.0, -6999.0, -1.0,2020-02-19 00:00:00, 35.0, 35.31, -6999.0,8
None, -9.6, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -9.6, -9.8, -0.1, -6999.0, 0.0,2020-02-19 01:00:00, 35.0, 35.22, -6999.0,8
None, -10.66, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.7, -10.9, -0.2, -6999.0, 0.0,2020-02-19 02:00:00, 35.0, 35.13, -6999.0,8
None, -10.75, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -10.8, -11.5, 0.1, -6999.0, 0.0,2020-02-19 03:00:00, 35.0, 35.08, -6999.0,8
None, -11.6, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -11.6, -11.8, -0.1, -6999.0, 0.0,2020-02-19 04:00:00, 35.0, 35.18, -6999.0,8
None, -12.64, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -12.6, -12.7, 0.0, -6999.0, 0.0,2020-02-19 05:00:00, 35.0, 35.1, -6999.0,8
None, -13.29, -3.4, -6999.0, -6999.0, -6999.0, -6999.0, -13.3, -13.3, 0.0, -6999.0, 0.0,2020-02-19 06:00:00, 35.0, 35.12, -6999.0,8
None, -13.69, -12.8, -6999.0, -6999.0, -6999.0, -6999.0, -13.7, -14.0, -0.2, -6999.0, 0.0,2020-02-19 07:00:00, 35.0, 35.13, -6999.0,8
None, -12.99, -12.4, -6999.0, -6999.0, -6999.0, -6999.0, -13.0, -14.3, -0.3, -6999.0, 1.0,2020-02-19 08:00:00, 36.0, 35.71, -6999.0,8
None, -11.31, -11.2, -6999.0, -6999.0, -6999.0, -6999.0, -11.3, -14.3, 0.0, -6999.0, 0.0,2020-02-19 09:00:00, 36.0, 35.9, -6999.0,8
None, -9.73, -9.6, -6999.0, -6999.0, -6999.0, -6999.0, -9.7, -14.3, 0.0, -6999.0, 0.0,2020-02-19 10:00:00, 36.0, 35.85, -6999.0,8
None, -6.941, -6.7, -6999.0, -6999.0, -6999.0, -6999.0, -6.9, -14.3, 0.2, -6999.0, 0.0,2020-02-19 11:00:00, 36.0, 35.86, -6999.0,8
None, -1.099, -0.9, -6999.0, -6999.0, -6999.0, -6999.0, -1.1, -14.3, 0.1, -6999.0, 0.0,2020-02-19 12:00:00, 35.0, 35.39, -6999.0,8
None, 1.103, 1.2, -6999.0, -6999.0, -6999.0, -6999.0, 1.1, -14.3, 0.0, -6999.0, 0.0,2020-02-19 13:00:00, 35.0, 35.4, -6999.0,8
None, 1.668, 2.5, -6999.0, -6999.0, -6999.0, -6999.0, 1.7, -14.3, 0.0, -6999.0, 0.0,2020-02-19 14:00:00, 35.0, 35.39, -6999.0,8
None, 1.89, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, 1.9, -14.3, 0.4, -6999.0, 0.0,2020-02-19 15:00:00, 35.0, 35.48, -6999.0,8
None, -0.327, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -0.3, -14.3, 0.0, -6999.0, 0.0,2020-02-19 16:00:00, 36.0, 35.7, -6999.0,8
None, -4.179, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -4.2, -14.3, 0.2, -6999.0, 0.0,2020-02-19 17:00:00, 36.0, 36.15, -6999.0,8
None, -4.898, 2.6, -6999.0, -6999.0, -6999.0, -6999.0, -4.9, -14.3, 0.0, -6999.0, 0.0,2020-02-19 18:00:00, 36.0, 36.17, -6999.0,8
None, -5.992, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -6.0, -6.0, 0.1, -6999.0, 0.0,2020-02-19 19:00:00, 36.0, 36.15, -6999.0,8
None, -7.44, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -7.4, -7.6, 0.0, -6999.0, 0.0,2020-02-19 20:00:00, 36.0, 36.11, -6999.0,8
None, -7.46, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -7.5, -7.9, -0.2, -6999.0, 0.0,2020-02-19 21:00:00, 36.0, 36.04, -6999.0,8
None, -9.04, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -9.0, -9.1, -0.1, -6999.0, 0.0,2020-02-19 22:00:00, 36.0, 36.06, -6999.0,8
None, -9.16, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -9.2, -9.5, -0.3, -6999.0, 0.0,2020-02-19 23:00:00, 36.0, 36.0, -6999.0,8
None, -10.75, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -10.8, -11.0, 0.0, -6999.0, 0.0,2020-02-20 00:00:00, 36.0, 36.11, -6999.0,8
None, -11.21, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -11.2, -11.5, 0.0, -6999.0, 0.0,2020-02-20 01:00:00, 36.0, 36.09, -6999.0,8
None, -11.21, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -11.2, -12.1, 0.0, -6999.0, 0.0,2020-02-20 02:00:00, 36.0, 36.02, -6999.0,8
None, -12.14, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -12.1, -12.5, -0.1, -6999.0, 0.0,2020-02-20 03:00:00, 36.0, 36.19, -6999.0,8
None, -12.45, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -12.5, -12.9, 0.0, -6999.0, 0.0,2020-02-20 04:00:00, 36.0, 36.05, -6999.0,8
None, -12.42, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -12.4, -12.9, 0.0, -6999.0, 0.0,2020-02-20 05:00:00, 36.0, 35.99, -6999.0,8
None, -13.48, -4.9, -6999.0, -6999.0, -6999.0, -6999.0, -13.5, -13.5, 0.0, -6999.0, 0.0,2020-02-20 06:00:00, 36.0, 35.94, -6999.0,8
None, -13.93, -13.5, -6999.0, -6999.0, -6999.0, -6999.0, -13.9, -14.2, -0.6, -6999.0, 0.0,2020-02-20 07:00:00, 36.0, 36.05, -6999.0,8
None, -12.39, -12.1, -6999.0, -6999.0, -6999.0, -6999.0, -12.4, -14.2, 0.1, -6999.0, 0.0,2020-02-20 08:00:00, 36.0, 35.87, -6999.0,8
None, -11.59, -11.0, -6999.0, -6999.0, -6999.0, -6999.0, -11.6, -14.2, 0.0, -6999.0, 0.0,2020-02-20 09:00:00, 36.0, 36.03, -6999.0,8
None, -9.53, -8.7, -6999.0, -6999.0, -6999.0, -6999.0, -9.5, -14.2, 0.2, -6999.0, 0.0,2020-02-20 10:00:00, 36.0, 36.11, -6999.0,8
None, -5.158, -5.2, -6999.0, -6999.0, -6999.0, -6999.0, -5.2, -14.2, 0.0, -6999.0, 0.0,2020-02-20 11:00:00, 36.0, 35.88, -6999.0,8
None, -1.663, -1.4, -6999.0, -6999.0, -6999.0, -6999.0, -1.7, -14.2, 0.1, -6999.0, 0.0,2020-02-20 12:00:00, 36.0, 35.73, -6999.0,8
None, 0.79, 0.8, -6999.0, -6999.0, -6999.0, -6999.0, 0.8, -14.2, 0.0, -6999.0, 0.0,2020-02-20 13:00:00, 35.0, 35.44, -6999.0,8
None, 0.598, 2.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.6, -14.2, 0.1, -6999.0, 0.0,2020-02-20 14:00:00, 35.0, 35.34, -6999.0,8
None, 0.421, 2.1, -6999.0, -6999.0, -6999.0, -6999.0, 0.4, -14.2, 0.2, -6999.0, 0.0,2020-02-20 15:00:00, 35.0, 35.48, -6999.0,8
None, -1.066, 2.1, -6999.0, -6999.0, -6999.0, -6999.0, -1.1, -14.2, 0.0, -6999.0, 0.0,2020-02-20 16:00:00, 36.0, 35.65, -6999.0,8
None, -4.514, 2.1, -6999.0, -6999.0, -6999.0, -6999.0, -4.5, -14.2, 0.3, -6999.0, 0.0,2020-02-20 17:00:00, 36.0, 35.93, -6999.0,8
None, -4.859, 2.1, -6999.0, -6999.0, -6999.0, -6999.0, -4.9, -14.2, 0.1, -6999.0, 0.0,2020-02-20 18:00:00, 36.0, 36.0, -6999.0,8
None, -5.632, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -5.6, -5.8, 0.0, -6999.0, 0.0,2020-02-20 19:00:00, 36.0, 35.94, -6999.0,8
None, -6.507, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -6.5, -6.5, 0.0, -6999.0, 0.0,2020-02-20 20:00:00, 36.0, 35.96, -6999.0,8
None, -7.03, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -7.0, -7.3, -0.2, -6999.0, 0.0,2020-02-20 21:00:00, 36.0, 36.0, -6999.0,8
None, -7.19, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -7.2, -8.4, -0.2, -6999.0, 0.0,2020-02-20 22:00:00, 36.0, 35.98, -6999.0,8
None, -8.08, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -8.1, -8.5, -0.1, -6999.0, 0.0,2020-02-20 23:00:00, 36.0, 35.98, -6999.0,8
None, -9.82, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -9.8, -9.8, 0.0, -6999.0, 0.0,2020-02-21 00:00:00, 36.0, 35.8, -6999.0,8
None, -9.81, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -9.8, -10.4, -0.1, -6999.0, 0.0,2020-02-21 01:00:00, 36.0, 35.94, -6999.0,8
None, -10.04, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -10.0, -10.9, -0.1, -6999.0, 0.0,2020-02-21 02:00:00, 36.0, 35.93, -6999.0,8
None, -11.44, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -11.4, -11.4, 0.0, -6999.0, 0.0,2020-02-21 03:00:00, 36.0, 35.85, -6999.0,8
None, -11.17, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -11.2, -11.9, -0.2, -6999.0, 0.0,2020-02-21 04:00:00, 36.0, 35.89, -6999.0,8
None, -11.23, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -11.2, -12.6, 0.0, -6999.0, 0.0,2020-02-21 05:00:00, 36.0, 35.9, -6999.0,8
None, -12.18, -4.8, -6999.0, -6999.0, -6999.0, -6999.0, -12.2, -12.9, 0.0, -6999.0, 0.0,2020-02-21 06:00:00, 36.0, 36.14, -6999.0,8
