CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,PRECIP_DETECTOR_RATIO,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, -7.8, 94.4, None, None, 20.7, 8.25, 15.4, None, 31.74, -8.0, 15.4, -7.8, -10.6, 0.0, -8.0, None, 32.0, -7.7, None, None, 94.0, None,2020-02-19 00:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -7.41, 92.4, None, None, 14.3, 8.52, 10.42, None, 37.66, -8.0, 10.4, -7.4, -10.6, 0.0, -8.0, None, 38.0, -7.3, None, None, 92.0, None,2020-02-19 01:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -7.98, 92.5, None, None, 11.6, 21.21, 6.753, None, 358.5, -9.0, 6.8, -8.0, -10.6, 0.0, -9.0, None, 359.0, -7.3, None, None, 93.0, None,2020-02-19 02:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -7.35, 91.3, None, None, 10.6, 9.16, 8.19, None, 282.2, -8.0, 8.2, -7.4, -10.6, 0.0, -8.0, None, 282.0, -7.3, None, None, 91.0, None,2020-02-19 03:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -6.967, 94.6, None, None, 9.4, 15.01, 6.7, None, 259.6, -8.0, 6.7, -7.0, -10.6, 0.0, -8.0, None, 260.0, -6.9, None, None, 95.0, None,2020-02-19 04:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -6.199, 94.7, None, None, 9.5, 12.64, 6.746, None, 212.4, -7.0, 6.7, -6.2, -10.6, 0.0, -7.0, None, 212.0, -6.2, None, None, 95.0, None,2020-02-19 05:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -5.959, 93.8, None, None, 11.9, 15.9, 6.634, None, 205.2, -7.0, 6.6, -6.0, -10.6, 0.0, -7.0, None, 205.0, -6.0, None, None, 94.0, None,2020-02-19 06:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -5.528, 93.3, None, None, 14.4, 5.731, 11.73, None, 235.2, -6.0, 11.7, -5.5, -6.0, 0.0, -6.0, None, 235.0, -5.5, None, None, 93.0, None,2020-02-19 07:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -5.534, 94.8, None, None, 12.6, 5.994, 10.72, None, 255.4, -6.0, 10.7, -5.5, -6.0, 0.0, -6.0, None, 255.0, -5.5, None, None, 95.0, None,2020-02-19 08:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -4.199, 92.5, None, None, 12.1, 3.635, 10.38, None, 251.8, -5.0, 10.4, -4.2, -6.0, 0.0, -5.0, None, 252.0, -4.2, None, None, 93.0, None,2020-02-19 09:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -2.818, 93.3, None, None, 13.0, 4.779, 9.79, None, 247.8, -4.0, 9.8, -2.8, -6.0, 0.0, -4.0, None, 248.0, -2.8, None, None, 93.0, None,2020-02-19 10:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -1.591, 97.0, None, None, 14.3, 11.52, 10.05, None, 234.9, -2.0, 10.1, -1.6, -6.0, 0.0, -2.0, None, 235.0, -1.6, None, None, 97.0, None,2020-02-19 11:00:00, -6999.0, None, -6999.0, -6999.0,8
None, -1.317, 94.1, None, None, 11.4, 11.65, 7.69, None, 220.6, -2.0, 7.7, -1.3, -6.0, 0.0, -2.0, None, 221.0, -1.0, None, None, 94.0, None,2020-02-19 12:00:00, -6999.0, None, -6999.0, -6999.0,8
None, 0.248, 88.2, None, None, 10.0, 17.25, 6.738, None, 216.9, -1.0, 6.7, 0.2, -6.0, 0.0, -1.0, None, 217.0, 0.3, None, None, 88.0, None,2020-02-19 13:00:00, -6999.0, None, -6999.0, -6999.0,8
