station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2015-01-01 00:00:00, 0.0, -11.8, -17.2
2015-01-02 00:00:00, 1.9, -4.1, -13.2
2015-01-03 00:00:00, 0.0, -8.8, -13.9
2015-01-04 00:00:00, 9.8, -12.4, -14.3
2015-01-05 00:00:00, 7.7, -6.7, -13.2
2015-01-06 00:00:00, 8.7, -4.6, -7.5
2015-01-07 00:00:00, 0.0, -4.5, -10.6
2015-01-08 00:00:00, 0.0, -3.0, -15.3
2015-01-09 00:00:00, 0.0, -7.1, -15.4
2015-01-10 00:00:00, 0.9, -5.7, -10.8
2015-01-11 00:00:00, 0.0, -1.9, -5.9
2015-01-12 00:00:00, 0.0, -0.3, -9.3
2015-01-13 00:00:00, 0.0, -2.3, -9.4
2015-01-14 00:00:00, 0.0, -1.4, -4.3
2015-01-15 00:00:00, 0.9, -0.5, -4.0
2015-01-16 00:00:00, 7.5, 3.3, -2.2
2015-01-17 00:00:00, 0.0, 3.2, -0.5
2015-01-18 00:00:00, 15.9, 3.9, -0.4
2015-01-19 00:00:00, 0.0, 4.6, -2.8
2015-01-20 00:00:00, 0.0, 1.6, -9.1
2015-01-21 00:00:00, 0.0, -1.3, -11.1
2015-01-22 00:00:00, 0.0, 2.4, -7.3
2015-01-23 00:00:00, 12.0, 3.3, 0.2
2015-01-24 00:00:00, 7.3, 9.3, 0.9
2015-01-25 00:00:00, 0.4, 10.3, 1.3
2015-01-26 00:00:00, 0.0, 11.8, -0.2
2015-01-27 00:00:00, 0.0, 9.0, -2.5
2015-01-28 00:00:00, 0.0, 6.7, -3.4
2015-01-29 00:00:00, 0.0, 3.8, -5.7
2015-01-30 00:00:00, 0.0, -0.4, -7.0
2015-01-31 00:00:00, 0.0, -1.3, -6.0
2015-02-01 00:00:00, 0.9, 0.2, -6.2
2015-02-02 00:00:00, 2.8, 2.0, -0.5
2015-02-03 00:00:00, 0.0, 6.4, -3.5
2015-02-04 00:00:00, 0.9, 3.5, -4.4
2015-02-05 00:00:00, 24.9, 3.9, 0.7
2015-02-06 00:00:00, 37.0, 6.8, 2.3
2015-02-07 00:00:00, 21.6, 7.0, 2.8
2015-02-08 00:00:00, 11.3, 6.3, 1.2
2015-02-09 00:00:00, 5.6, 4.2, 0.9
2015-02-10 00:00:00, 1.9, 7.3, 2.3
2015-02-11 00:00:00, 0.0, 7.7, 2.2
2015-02-12 00:00:00, 0.0, 10.1, 4.9
2015-02-13 00:00:00, 0.0, 10.7, 2.8
2015-02-14 00:00:00, 0.0, 10.6, -0.6
2015-02-15 00:00:00, 0.0, 7.2, -3.5
2015-02-16 00:00:00, 0.0, 7.1, -3.9
2015-02-17 00:00:00, 0.0, 5.3, -6.8
2015-02-18 00:00:00, 0.0, 6.0, -5.2
2015-02-19 00:00:00, 0.0, 8.1, -4.3
2015-02-20 00:00:00, 0.0, 6.6, -1.7
2015-02-21 00:00:00, 0.0, 0.6, -8.2
2015-02-22 00:00:00, 0.0, 0.6, -11.1
2015-02-23 00:00:00, 0.0, 2.8, -9.4
2015-02-24 00:00:00, 0.0, 5.2, -6.8
2015-02-25 00:00:00, 0.0, 6.2, -6.1
2015-02-26 00:00:00, 0.0, 2.0, -5.9
2015-02-27 00:00:00, 0.0, 0.1, -8.1
2015-02-28 00:00:00, 0.0, 1.6, -11.0
2015-03-01 00:00:00, 0.0, 3.9, -10.8
2015-03-02 00:00:00, 0.0, -1.4, -9.2
2015-03-03 00:00:00, 0.0, -1.5, -13.1
2015-03-04 00:00:00, 2.8, 1.5, -14.0
2015-03-05 00:00:00, 0.0, 5.2, -8.9
2015-03-06 00:00:00, 0.0, 11.4, -3.2
2015-03-07 00:00:00, 1.3, 12.5, -0.7
2015-03-08 00:00:00, 0.0, 11.9, -4.0
2015-03-09 00:00:00, 0.0, 13.9, -1.4
2015-03-10 00:00:00, 0.0, 15.4, -1.9
2015-03-11 00:00:00, 0.0, 11.0, -0.9
2015-03-12 00:00:00, 0.0, 13.8, 6.8
2015-03-13 00:00:00, 0.0, 14.9, 0.8
2015-03-14 00:00:00, 47.2, 9.6, 1.1
2015-03-15 00:00:00, 48.1, 7.3, 1.1
2015-03-16 00:00:00, 4.5, 4.8, -0.3
2015-03-17 00:00:00, 4.8, 7.2, -1.7
2015-03-18 00:00:00, 0.1, 10.3, 1.4
2015-03-19 00:00:00, 7.6, 7.9, 2.5
2015-03-20 00:00:00, 1.5, 11.2, 3.2
2015-03-21 00:00:00, 8.7, 9.4, 3.3
2015-03-22 00:00:00, 0.0, 11.3, 2.9
2015-03-23 00:00:00, 5.9, 6.6, 2.5
2015-03-24 00:00:00, 0.2, 9.2, 2.0
2015-03-25 00:00:00, 2.6, 6.6, 1.5
2015-03-26 00:00:00, 0.5, 13.2, 4.2
2015-03-27 00:00:00, 0.1, 18.5, 7.2
2015-03-28 00:00:00, 22.6, 13.6, 5.1
2015-03-29 00:00:00, 0.0, 9.9, 5.6
2015-03-30 00:00:00, 0.0, 16.1, 4.3
2015-03-31 00:00:00, 6.1, 12.7, 0.6
2015-04-01 00:00:00, 0.0, 9.6, 0.3
2015-04-02 00:00:00, 0.0, 10.8, -1.3
2015-04-03 00:00:00, 0.1, 8.0, -2.1
2015-04-04 00:00:00, 3.0, 7.4, -1.8
2015-04-05 00:00:00, 0.0, 6.4, -2.3
2015-04-06 00:00:00, 1.2, 2.5, -0.6
2015-04-07 00:00:00, 0.0, 9.0, -0.7
2015-04-08 00:00:00, 0.0, 14.1, -3.1
2015-04-09 00:00:00, 0.0, 14.9, -2.8
2015-04-10 00:00:00, 0.0, 14.3, -0.1
2015-04-11 00:00:00, 9.7, 10.2, 2.9
2015-04-12 00:00:00, 0.0, 8.0, 0.6
2015-04-13 00:00:00, 0.0, 13.9, 0.3
2015-04-14 00:00:00, 7.4, 8.9, 2.1
2015-04-15 00:00:00, 0.0, 11.9, 0.3
2015-04-16 00:00:00, 1.1, 16.4, -1.6
2015-04-17 00:00:00, 0.3, 19.6, 0.1
2015-04-18 00:00:00, 0.0, 16.4, 2.0
2015-04-19 00:00:00, 0.2, 16.3, -0.1
2015-04-20 00:00:00, 0.0, 19.5, -0.1
2015-04-21 00:00:00, 0.0, 21.8, 1.8
2015-04-22 00:00:00, 0.0, 16.8, 3.4
2015-04-23 00:00:00, 0.0, 12.2, 3.4
2015-04-24 00:00:00, 1.0, 11.6, 2.1
2015-04-25 00:00:00, 2.6, 13.6, 0.7
