station_observations
ONE_DAY_PRECIPITATION, ONE_DAY_RAIN, MIN_TEMP, ONE_DAY_SNOW, time, SNOW_ON_THE_GROUND, MAX_TEMP
8.0, 0.0, -14.0, 8.0, 2015-01-30 00:00:00, 72.0, 0.0
1.0, 0.0, -11.0, 1.0, 2015-01-31 00:00:00, 80.0, -3.0
4.0, 0.0, -20.0, 4.0, 2015-02-01 00:00:00, 81.0, -4.0
7.0, 0.0, -9.0, 7.0, 2015-02-02 00:00:00, 83.0, -3.0
5.0, 0.0, -6.0, 5.0, 2015-02-03 00:00:00, 87.0, -4.0
1.0, 0.0, -11.0, 1.0, 2015-02-04 00:00:00, 88.0, -4.0
10.0, 0.0, -7.0, 10.0, 2015-02-05 00:00:00, 87.0, -1.0
12.0, 0.0, -3.0, 12.0, 2015-02-06 00:00:00, 92.0, 1.0
8.0, 0.0, -2.0, 8.0, 2015-02-07 00:00:00, 100.0, 1.0
1.0, 0.0, -3.0, 1.0, 2015-02-08 00:00:00, 102.0, 1.0
6.0, 0.0, -8.0, 6.0, 2015-02-09 00:00:00, 98.0, 0.5
0.0, 0.0, -3.0, 0.0, 2015-02-10 00:00:00, 102.0, 0.5
0.0, 0.0, -2.0, 0.0, 2015-02-11 00:00:00, 99.0, 0.5
0.0, 0.0, -2.0, 0.0, 2015-02-12 00:00:00, 97.0, 2.0
1.0, 0.0, 0.0, 1.0, 2015-02-13 00:00:00, 95.0, 3.0
1.0, 0.0, -1.0, 1.0, 2015-02-14 00:00:00, 91.0, 4.0
0.0, 0.0, -8.5, 0.0, 2015-02-15 00:00:00, 91.0, -2.0
0.0, 0.0, -16.0, 0.0, 2015-02-16 00:00:00, 90.0, -2.0
0.0, 0.0, -17.0, 0.0, 2015-02-17 00:00:00, 90.0, 0.0
0.0, 0.0, -9.0, 0.0, 2015-02-18 00:00:00, 89.0, 3.0
3.0, 0.0, -2.5, 3.0, 2015-02-19 00:00:00, 0.0, -1.0
3.0, 0.0, -5.0, 3.0, 2015-02-20 00:00:00, 92.0, -1.5
0.0, 0.0, -12.0, 0.0, 2015-02-21 00:00:00, 94.0, -5.0
0.0, 0.0, -19.0, 0.0, 2015-02-22 00:00:00, 93.0, -2.0
0.0, 0.0, -15.0, 0.0, 2015-02-23 00:00:00, 91.0, 5.0
0.0, 0.0, -5.0, 0.0, 2015-02-24 00:00:00, 90.0, 0.0
0.0, 0.0, -13.5, 0.0, 2015-02-25 00:00:00, 90.0, 0.0
