pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None,12.99,84.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 00:00:00, None, None, None,28
None, None,12.4,86.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 01:00:00, None, None, None,28
None, None,12.08,87.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 02:00:00, None, None, None,28
None, None,11.66,87.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 03:00:00, None, None, None,28
None, None,10.91,88.8, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 04:00:00, None, None, None,28
None, None,10.74,89.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 05:00:00, None, None, None,28
None, None,10.94,90.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 06:00:00, None, None, None,28
None, None,11.18,87.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 07:00:00, None, None, None,28
None, None,11.66,81.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 08:00:00, None, None, None,28
None, None,13.34,81.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 09:00:00, None, None, None,28
None, None,15.04,77.54, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 10:00:00, None, None, None,28
None, None,16.99,73.21, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 11:00:00, None, None, None,28
None, None,18.82,64.32, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 12:00:00, None, None, None,28
None, None,20.62,58.38, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 13:00:00, None, None, None,28
None, None,22.33,53.51, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 14:00:00, None, None, None,28
None, None,22.89,46.29, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 15:00:00, None, None, None,28
None, None,21.07,54.48, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 16:00:00, None, None, None,28
None, None,20.74,55.5, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 17:00:00, None, None, None,28
None, None,19.52,61.76, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 18:00:00, None, None, None,28
None, None,18.48,50.87, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 19:00:00, None, None, None,28
None, None,18.09,52.57, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 20:00:00, None, None, None,28
None, None,16.64,73.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 21:00:00, None, None, None,28
None, None,13.38,89.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 22:00:00, None, None, None,28
None, None,13.01,90.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2019-07-09 23:00:00, None, None, None,28
