RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,stn_pres,week_of_year
30.95, None, None, None,9.96,252.7, None, None, -4.0, None, None, None, None, None, None, None, None, None,12.67, None, None, None, None,4.607, None, None, None, None,2019-07-09 00:00:00, None,28
33.53, None, None, None,3.34,263.7, None, None, -3.0, None, None, None, None, None, None, None, None, None,12.15, None, None, None, None,28.32, None, None, None, None,2019-07-09 01:00:00, None,28
36.44, None, None, None,3.999,298.2, None, None, -3.0, None, None, None, None, None, None, None, None, None,11.5, None, None, None, None,10.92, None, None, None, None,2019-07-09 02:00:00, None,28
38.66, None, None, None,3.292,298.2, None, None, -3.0, None, None, None, None, None, None, None, None, None,10.9, None, None, None, None,19.49, None, None, None, None,2019-07-09 03:00:00, None,28
43.39, None, None, None,3.1,284.2, None, None, -2.0, None, None, None, None, None, None, None, None, None,10.12, None, None, None, None,14.32, None, None, None, None,2019-07-09 04:00:00, None,28
46.13, None, None, None,0.706,246.5, None, None, -1.0, None, None, None, None, None, None, None, None, None,9.79, None, None, None, None,56.65, None, None, None, None,2019-07-09 05:00:00, None,28
47.09, None, None, None,0.666,139.9, None, None, -1.0, None, None, None, None, None, None, None, None, None,10.06, None, None, None, None,61.47, None, None, None, None,2019-07-09 06:00:00, None,28
47.12, None, None, None,0.937,254.3, None, None, -1.0, None, None, None, None, None, None, None, None, None,10.25, None, None, None, None,64.47, None, None, None, None,2019-07-09 07:00:00, None,28
46.68, None, None, None,0.652,90.3, None, None, 1.0, None, None, None, None, None, None, None, None, None,11.82, None, None, None, None,62.26, None, None, None, None,2019-07-09 08:00:00, None,28
43.75, None, None, None,1.887,77.4, None, None, 3.0, None, None, None, None, None, None, None, None, None,14.88, None, None, None, None,42.12, None, None, None, None,2019-07-09 09:00:00, None,28
