RELATIVE_HUMIDITY1,STANDARD_SNOW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,PRECIPITATION_NEW,max_air_temp_snc_last_reset,rel_hum,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,avg_wnd_spd_10m_pst10mts,air_temp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,week_of_year
79.12, None, None, None,1.996,10.53, None, None, 6.0, None, None, None, None, None, None, None, None, None,9.69, None, None, None, None,33.5, None, None, None, None,2019-07-09 00:00:00,28
82.3, None, None, None,1.101,22.38, None, None, 7.0, None, None, None, None, None, None, None, None, None,9.44, None, None, None, None,43.3, None, None, None, None,2019-07-09 01:00:00,28
82.8, None, None, None,2.187,17.91, None, None, 7.0, None, None, None, None, None, None, None, None, None,9.34, None, None, None, None,28.08, None, None, None, None,2019-07-09 02:00:00,28
80.1, None, None, None,2.137,1.98, None, None, 6.0, None, None, None, None, None, None, None, None, None,9.43, None, None, None, None,44.25, None, None, None, None,2019-07-09 03:00:00,28
81.0, None, None, None,1.285,6.894, None, None, 6.0, None, None, None, None, None, None, None, None, None,9.09, None, None, None, None,47.32, None, None, None, None,2019-07-09 04:00:00,28
79.61, None, None, None,0.333,35.63, None, None, 6.0, None, None, None, None, None, None, None, None, None,9.1, None, None, None, None,27.82, None, None, None, None,2019-07-09 05:00:00,28
78.49, None, None, None,0.49,17.34, None, None, 5.0, None, None, None, None, None, None, None, None, None,8.75, None, None, None, None,11.76, None, None, None, None,2019-07-09 06:00:00,28
78.07, None, None, None,0.462,18.93, None, None, 5.0, None, None, None, None, None, None, None, None, None,8.95, None, None, None, None,6.329, None, None, None, None,2019-07-09 07:00:00,28
73.29, None, None, None,0.461,22.3, None, None, 6.0, None, None, None, None, None, None, None, None, None,10.13, None, None, None, None,25.56, None, None, None, None,2019-07-09 08:00:00,28
70.29, None, None, None,2.315,103.2, None, None, 7.0, None, None, None, None, None, None, None, None, None,11.87, None, None, None, None,36.21, None, None, None, None,2019-07-09 09:00:00,28
