pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,snwfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, None,0.497, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 00:00:00, None, 1.183, None,52
None, None,0.384, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 01:00:00, None, 0.082, None,52
None, None,0.205, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 02:00:00, None, 3.118, None,52
None, None,0.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 03:00:00, None, 7.8, None,52
None, None,0.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 04:00:00, None, 8.88, None,52
None, None,0.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 05:00:00, None, 9.95, None,52
None, None,0.233, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 06:00:00, None, 8.24, None,52
None, None,0.271, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 07:00:00, None, 10.68, None,52
None, None,0.365, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 08:00:00, None, 10.48, None,52
None, None,0.403, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 09:00:00, None, 10.15, None,52
None, None,0.488, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 10:00:00, None, 10.22, None,52
None, None,1.187, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 13:00:00, None, 8.5, None,52
None, None,1.225, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 14:00:00, None, 7.21, None,52
None, None,1.102, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 15:00:00, None, 7.63, None,52
None, None,0.838, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 16:00:00, None, 7.4, None,52
None, None,0.762, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 17:00:00, None, 7.14, None,52
None, None,0.903, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 18:00:00, None, 6.896, None,52
None, None,1.017, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 19:00:00, None, 6.696, None,52
None, None,0.79, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 20:00:00, None, 6.545, None,52
None, None,0.583, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 21:00:00, None, 6.562, None,52
None, None,0.866, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 22:00:00, None, 6.488, None,52
None, None,0.809, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 23:00:00, None, 6.418, None,52
None, None,0.658, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 00:00:00, None, 6.228, None,52
None, None,0.677, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 01:00:00, None, 5.977, None,52
None, None,1.13, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 04:00:00, None, 6.061, None,52
None, None,1.225, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 05:00:00, None, 6.123, None,52
None, None,0.979, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 06:00:00, None, 6.156, None,52
None, None,1.244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 07:00:00, None, 6.248, None,52
None, None,1.244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 08:00:00, None, 6.134, None,52
None, None,1.253, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 09:00:00, None, 6.188, None,52
None, None,1.008, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 10:00:00, None, 6.24, None,52
None, None,1.612, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 11:00:00, None, 6.173, None,52
None, None,2.37, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 12:00:00, None, 5.601, None,52
None, None,2.221, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 13:00:00, None, 4.962, None,52
None, None,1.729, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 14:00:00, None, 4.412, None,52
None, None,1.539, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 15:00:00, None, 4.425, None,52
None, None,1.538, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 16:00:00, None, 4.564, None,52
None, None,1.481, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 17:00:00, None, 4.668, None,52
None, None,1.396, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 18:00:00, None, 4.589, None,52
None, None,1.462, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 19:00:00, None, 4.512, None,52
None, None,1.632, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 20:00:00, None, 4.522, None,52
None, None,1.518, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 21:00:00, None, 4.386, None,52
None, None,1.462, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 22:00:00, None, 4.498, None,52
None, None,1.386, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-25 23:00:00, None, 4.438, None,52
None, None,1.415, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 00:00:00, None, 4.395, None,52
None, None,1.311, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 01:00:00, None, 4.408, None,52
None, None,1.235, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 02:00:00, None, 4.388, None,52
None, None,1.244, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 03:00:00, None, 4.467, None,52
None, None,1.112, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 04:00:00, None, 4.424, None,52
None, None,1.149, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 05:00:00, None, 4.323, None,52
None, None,1.253, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 06:00:00, None, 4.324, None,52
None, None,1.112, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 07:00:00, None, 4.266, None,52
None, None,0.866, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 08:00:00, None, 4.081, None,52
None, None,0.866, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 09:00:00, None, 4.117, None,52
None, None,1.121, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 10:00:00, None, 3.885, None,52
None, None,1.338, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 11:00:00, None, 4.001, None,52
None, None,2.208, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 12:00:00, None, 4.125, None,52
None, None,1.728, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 13:00:00, None, 3.957, None,52
None, None,1.897, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 14:00:00, None, 3.049, None,52
None, None,1.699, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 15:00:00, None, 2.83, None,52
None, None,1.878, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 16:00:00, None, 2.829, None,52
None, None,1.736, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 17:00:00, None, 3.264, None,52
None, None,1.651, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 18:00:00, None, 3.586, None,52
None, None,1.755, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 19:00:00, None, 3.596, None,52
None, None,1.745, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 20:00:00, None, 3.63, None,52
None, None,1.764, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 21:00:00, None, 3.611, None,52
None, None,1.481, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 22:00:00, None, 3.563, None,52
None, None,1.291, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-26 23:00:00, None, 3.574, None,52
None, None,0.819, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 00:00:00, None, 3.429, None,52
None, None,0.498, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 01:00:00, None, 3.531, None,52
None, None,0.715, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 02:00:00, None, 3.145, None,52
None, None,0.648, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 03:00:00, None, 3.775, None,52
None, None,0.62, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 04:00:00, None, 3.774, None,52
None, None,0.649, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 05:00:00, None, 3.869, None,52
None, None,0.545, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 06:00:00, None, 4.01, None,52
None, None,0.677, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 07:00:00, None, 4.015, None,52
None, None,0.611, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 08:00:00, None, 4.065, None,52
None, None,0.583, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 09:00:00, None, 3.97, None,52
None, None,0.799, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 10:00:00, None, 3.917, None,52
None, None,1.347, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-27 11:00:00, None, 3.949, None,52
