pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -3.194,88.1, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 00:00:00, None, None, 40.62,52
None, None, -2.892,85.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 01:00:00, None, None, 40.85,52
None, None, -3.289,81.9, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 02:00:00, None, None, 40.63,52
None, None, -2.913,81.6, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 03:00:00, None, None, 40.51,52
None, None, -3.726,85.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 04:00:00, None, None, 40.4,52
None, None, -3.95,78.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 05:00:00, None, None, 40.32,52
None, None, -4.54,80.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 06:00:00, None, None, 40.06,52
None, None, -5.731,79.84, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 07:00:00, None, None, 40.34,52
None, None, -5.887,80.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 08:00:00, None, None, 40.41,52
None, None, -5.928,77.01, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 09:00:00, None, None, 40.32,52
None, None, -4.937,74.41, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 10:00:00, None, None, 40.22,52
None, None, -1.642,78.98, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 13:00:00, None, None, 39.5,52
None, None, -1.99,82.2, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 14:00:00, None, None, 39.67,52
None, None, -2.963,87.4, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 15:00:00, None, None, 39.75,52
None, None, -3.826,88.0, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 16:00:00, None, None, 39.71,52
None, None, -4.776,88.7, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-12-24 17:00:00, None, None, 39.66,52
